time_s,phase_a_grid_voltage_v,phase_a_grid_current_a,phase_b_grid_current_a,phase_c_grid_current_a,neutral_current_a,dc_link_voltage_v,active_power_w,reactive_power_var,positive_sequence_voltage_v,negative_sequence_voltage_v,zero_sequence_voltage_v,controller_frequency_hz,phase_a_duty,operating_mode,request_disposition
0.00028,349.724634265,-7.77274849689,2.92148690181,4.85126159508,0,800.132768201,-4122.81676581,268.203255875,352.001799782,351.556580841,8.52352329734e-14,50,0.924178092125,0,0
0.0003,349.328664798,-7.55655805738,2.5669883225,4.98956973488,0,800.136453641,-4020.48343775,403.876898443,352.001799782,351.556580841,8.52352329734e-14,50,0.924178092125,0,0
0.00032,348.79578569,-8.72358337332,3.96952889852,4.7540544748,0,800.124734293,-4585.20099878,-168.963409023,351.794355641,351.18432027,8.92794566453e-14,50,0.92893222364,0,0
0.00034,348.476571425,-6.88160630498,2.77237664093,4.10922966405,0,800.139882689,-3635.2224705,63.7101120219,351.794355641,351.18432027,8.92794566453e-14,50,0.92893222364,0,0
0.00036,348.131566902,-5.03861405193,1.55874232267,3.47987172926,0,800.151311958,-2689.04409737,316.21077828,351.563592829,350.762797499,7.57555808484e-14,50,0.9314570153,0,0
0.00038,347.761194189,-3.19437743417,0.328584721149,2.86579271302,0,800.159022196,-1746.90613586,588.400568096,351.563592829,350.762797499,7.57555808484e-14,50,0.9314570153,0,0
0.0004,347.232066634,-3.02708633818,-0.089472045351,3.11655838353,0,800.157241503,-1683.67457469,789.06920468,351.563592829,350.762797499,7.57555808484e-14,50,0.9314570153,0,0
0.00042,346.546221603,-4.51671379765,2.09203086025,2.4246829374,0,800.141948852,-2359.56408378,-175.060801624,351.321196026,350.305578925,6.1043839908e-14,50,0.936464708017,0,0
0.00044,346.103285154,-2.65702500604,0.803210531158,1.85381447488,0,800.148356184,-1418.01516783,145.784139071,351.321196026,350.305578925,6.1043839908e-14,50,0.936464708017,0,0
0.00046,345.636849544,-0.795166666021,-0.502295659141,1.29746232516,0,800.151303633,-481.281590481,485.901886327,351.046930449,349.790052117,4.55254412499e-14,50,0.938090570855,0,0
0.00048,345.147420517,1.06905670776,-1.8244918508,0.75543514305,0,800.150521484,450.408166241,845.12846199,351.046930449,349.790052117,4.55254412499e-14,50,0.938090570855,0,0
0.0005,344.517533246,1.45610519127,-2.41874451371,0.962639322436,0,800.143244618,612.016183891,1113.64005788,351.046930449,349.790052117,4.55254412499e-14,50,0.938090570855,0,0
0.00052,343.700974169,-0.220128939441,0.433271817698,-0.213142878258,0,800.126976157,-85.4852792502,-208.924487294,350.75697961,349.235389503,5.1641715642e-14,50,0.943383793347,0,0
0.00054,343.146573227,1.66275032002,-0.949266694538,-0.713483625483,0,800.122499926,845.264399885,199.373607624,350.75697961,349.235389503,5.1641715642e-14,50,0.943383793347,0,0
0.00056,342.571352248,3.54888966819,-2.34873415661,-1.20015551159,0,800.116884297,1770.24740044,626.399852723,350.434899184,348.621729671,6.14606616875e-14,50,0.944257497943,0,0
