time_s,rms_value,stored_energy_j,kcl_residual_a,valid
0.0045,2.40170764557e-06,4.46070245425e-06,3.25260651746e-19,1
0.00451,2.40170764557e-06,4.46525920044e-06,7.1054273576e-15,1
0.00452,2.40170764557e-06,4.46974602086e-06,5.63785129692e-18,1
0.00453,2.40170764557e-06,4.47413317772e-06,1.73472347598e-18,1
0.00454,2.40170764557e-06,4.47845006436e-06,7.1054273576e-15,1
0.00455,2.45587868788e-06,4.48266696478e-06,7.1054273576e-15,1
0.00456,2.45587868788e-06,4.48681326338e-06,1.30104260698e-18,1
0.00457,2.45587868788e-06,4.49085926715e-06,2.92734586571e-18,1
0.00458,2.45587868788e-06,4.4948343504e-06,7.1054273576e-15,1
0.00459,2.45587868788e-06,4.49870884431e-06,7.1054273576e-15,1
0.0046,2.51050551323e-06,4.50251211196e-06,2.71050543121e-18,1
0.00461,2.51050551323e-06,4.50621450991e-06,2.49366499672e-18,1
0.00462,2.51050551323e-06,4.50984538884e-06,7.1054273576e-15,1
