time_s,source_value,secondary_value,held_value
0.00691,53.6341059985,6.48206972403e-06,6.32785806612e-06
0.00692,53.5407383834,6.49051116508e-06,6.32785806612e-06
0.00693,53.4024460794,6.45773692309e-06,6.32785806612e-06
0.00694,53.3079907017,6.41164392704e-06,6.32785806612e-06
0.00695,53.1686774617,6.38894827691e-06,6.45822089495e-06
0.00696,53.0731389729,6.40898693905e-06,6.45822089495e-06
0.00697,52.9328093751,6.46015462677e-06,6.45822089495e-06
0.00698,52.8361924676,6.50839043595e-06,6.45822089495e-06
0.00699,52.6948511318,6.5219474805e-06,6.45822089495e-06
0.007,52.5971605396,6.494683912e-06,6.43398939329e-06
0.00701,52.4548121267,6.45047776174e-06,6.43398939329e-06
0.00702,52.3560526247,6.42524055077e-06,6.43398939329e-06
0.00703,52.2127018367,6.44022187151e-06,6.43398939329e-06
0.00704,52.1128782408,6.4868328434e-06,6.43398939329e-06
0.00705,51.9685298207,6.53382092288e-06,6.38894827691e-06
0.00706,51.8676469873,6.55052577157e-06,6.38894827691e-06
0.00707,51.7223057188,6.52877368518e-06,6.38894827691e-06
0.00708,51.6203685449,6.48808309548e-06,6.38894827691e-06
0.00709,51.4740392522,6.46119438433e-06,6.38894827691e-06
0.0071,51.371052675,6.47046940699e-06,6.494683912e-06
0.00711,51.2237402226,6.51185437774e-06,6.494683912e-06
0.00712,51.1197092195,6.55794422158e-06,6.494683912e-06
0.00713,50.9714185122,6.578143853e-06,6.494683912e-06
0.00714,50.8663481005,6.56117766155e-06,6.494683912e-06
0.00715,50.7170840827,6.52313253214e-06,6.53382092288e-06
0.00716,50.6109793194,6.49512812132e-06,6.53382092288e-06
0.00717,50.4607469756,6.50021845283e-06,6.53382092288e-06
0.00718,50.3536129572,6.53689351012e-06,6.53382092288e-06
0.00719,50.2024173113,6.5809019661e-06,6.53382092288e-06
