time_s,B26  A_v_pu,EQUL A_v_pu,B26  B_v_pu,EQUL B_v_pu,B26  C_v_pu,EQUL C_v_pu,FAULTA_v_pu,LINE A_v_pu,EQUR A_v_pu,LINE B_v_pu,EQUR B_v_pu,LINE C_v_pu,EQUR C_v_pu,B500 A_v_pu,B500 B_v_pu,B500 C_v_pu,SEND A_v_pu,REC  A_v_pu,SEND B_v_pu,REC  B_v_pu,SEND C_v_pu,REC  C_v_pu,X_saturated_transformer_internal_top_v_pu,Y_saturated_transformer_internal_top_v_pu,Z_saturated_transformer_internal_top_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,output_fixed_7_pu,output_fixed_8_pu,output_fixed_9_pu,switch_current_switch_fixed_4_pu
0.0531468,4619.53143901,7075.09210421,13892.2363147,11605.6663065,-18511.7677537,-18680.7584107,-0.362975156233,-135390.688679,-52733.4861388,395352.149123,352517.95616,-257050.830678,-299784.470021,-144633.359346,394680.496405,-249020.671157,63194.7104934,-0.362975156233,534446.754202,530076.640962,432422.585539,397734.238492,-126343.230879,386216.066912,-259359.020673,-144633.359346,394680.496405,-249020.671157,63194.7104934,534446.754202,432422.585539,-0.362975156233,530076.640962,397734.238492,-36.2975156233
0.0532134,4137.14844514,6633.87979065,14353.4324257,11975.3230485,-18490.5808708,-18609.2028391,-0.265255341036,-153849.269445,-62171.5728343,405308.704224,355987.696029,-250472.849202,-293816.123194,-156926.888959,400651.135959,-243487.424323,61931.0967962,-0.265255341036,535471.786088,526152.832428,434759.848611,396886.978784,-137991.688309,391765.495338,-253654.616757,-156926.888959,400651.135959,-243487.424323,61931.0967962,535471.786088,434759.848611,-0.265255341036,526152.832428,396886.978784,-26.5255341036
0.05328,3700.0357918,6188.48575199,14797.2548177,12337.4310391,-18497.2906095,-18525.9167911,-0.155467462187,-171369.616251,-71570.4691262,414345.699566,359233.035889,-244010.693684,-287662.566763,-168046.957208,406956.748738,-239515.517822,59924.5576472,-0.155467462187,536419.101561,522179.504677,437516.139324,398265.58397,-148688.694005,397544.309417,-249157.792524,-168046.957208,406956.748738,-239515.517822,59924.5576472,536419.101561,437516.139324,-0.155467462187,522179.504677,398265.58397,-15.5467462187
0.0533466,3302.94699763,5739.19074633,15212.6023988,12691.7620205,-18515.5493965,-18430.9527668,-0.0167107623682,-186636.207803,-80924.2503368,422002.105068,362251.930012,-237457.932768,-281327.679675,-177591.588865,413358.426171,-236389.204769,57170.6346969,-0.0167107623682,537109.583722,518931.038084,439967.57287,400504.672065,-158199.120275,403272.793208,-245385.577743,-177591.588865,413358.426171,-236389.204769,57170.6346969,537109.583722,439967.57287,-0.0167107623682,518931.038084,400504.672065,-1.67107623682
0.0534132,2931.74577872,5286.27799077,15598.4934749,13038.0926368,-18530.2392536,-18324.3706276,0.167072922515,-198286.752135,-90227.0202269,428144.699076,365042.475411,-230738.417962,-274815.455184,-185416.046435,419951.357327,-233132.143442,53530.9142448,0.167072922515,537977.885201,516114.091834,440976.909455,401422.102232,-166526.482941,408904.266427,-241679.200935,-185416.046435,419951.357327,-233132.143442,53530.9142448,537977.885201,440976.909455,0.167072922515,516114.091834,401422.102232,16.7072922515
0.0534798,2566.83128361,4830.0329829,15966.3974558,13376.2045756,-18533.2287394,-18206.2375585,0.393514003459,-205925.64142,-99472.9147128,432352.096129,367602.913041,-224425.844679,-268129.998328,-192286.401915,426644.343935,-229361.423655,48829.6612468,0.393514003459,539629.720275,512926.919283,439442.114209,400022.471815,-174233.802129,414412.919221,-237684.626511,-192286.401915,426644.343935,-229361.423655,48829.6612468,539629.720275,439442.114209,0.393514003459,512926.919283,400022.471815,39.3514003459
0.0535464,2192.37646933,4370.7433208,16330.7641917,13705.8847049,-18523.1406611,-18076.6280257,0.636893374783,-210724.563808,-108656.105563,434209.217586,369931.628908,-219494.038992,-261275.523345,-199671.579193,432814.715651,-225618.774049,43243.0134552,0.636893374783,542445.319545,509129.82544,435060.182136,397910.215473,-182231.925604,419563.993064,-233571.545796,-199671.579193,432814.715651,-225618.774049,43243.0134552,542445.319545,435060.182136,0.636893374783,509129.82544,397910.215473,63.6893374783
0.053613,1805.81407546,3908.6985218,16696.0688918,14026.925208,-18501.8829673,-17935.6237298,0.86520135174,-214361.512467,-117770.804071,434305.350276,372027.155084,-216532.629345,-254256.351013,-208414.149353,437882.782211,-222593.097805,37583.4039331,0.86520135174,545934.328246,505608.319213,428771.66055,397262.036383,-190984.687751,424104.692877,-229680.746013,-208414.149353,437882.782211,-222593.097805,37583.4039331,545934.328246,428771.66055,0.86520135174,505608.319213,397262.036383,86.520135174
0.0536796,1418.01545589,3444.18983995,17048.9148132,14339.123714,-18466.9302691,-17783.313554,1.05509849181,-217455.660198,-126811.264706,434036.662532,373888.170636,-215367.43583,-247076.90593,-217830.780361,441752.9602,-220229.412821,32910.6138499,1.05509849181,548546.396865,504069.178849,422300.533001,398753.925799,-200010.634605,427894.311325,-226034.174039,-217830.780361,441752.9602,-220229.412821,32910.6138499,548546.396865,422300.533001,1.05509849181,504069.178849,398753.925799,105.509849181
0.0537462,1045.24557282,2977.51008241,17362.6998004,14642.283426,-18407.9453732,-17619.7935085,1.20055244913,-219604.702147,-135771.788733,434242.481531,375513.502456,-215341.498181,-239741.713724,-226369.28944,444430.866626,-217916.542311,29596.3232675,1.20055244913,548783.999161,505514.731771,417238.895003,402231.380529,-208284.17159,430720.619779,-222361.052037,-226369.28944,444430.866626,-217916.542311,29596.3232675,548783.999161,417238.895003,1.20055244913,505514.731771,402231.380529,120.055244913
0.0538128,703.34000397,2508.95342493,17610.0105693,14936.2132445,-18313.3505732,-17445.1666695,1.30892225633,-220532.514635,-144646.727806,434665.660845,376902.126002,-215796.171625,-232255.398197,-232748.288274,445605.929287,-215288.776299,26942.184299,1.30892225633,546402.040496,509276.219374,414336.863012,407279.643552,-214911.954587,432201.26045,-218502.820073,-232748.288274,445605.929287,-215288.776299,26942.184299,546402.040496,414336.863012,1.30892225633,509276.219374,407279.643552,130.892225633
0.0538794,408.820878133,2038.81522636,17769.9252771,15220.7278882,-18178.7461553,-17259.5431146,1.37615000581,-220582.393078,-153430.487528,434725.173859,378053.165944,-216242.230235,-224622.678415,-236245.152221,444787.41504,-212579.484248,23797.7602972,1.37615000581,542134.39399,513566.196686,413382.282467,412928.7647,-219313.972007,431943.08699,-214646.241946,-236245.152221,444787.41504,-212579.484248,23797.7602972,542134.39399,413382.282467,1.37615000581,513566.196686,412928.7647,137.615000581
0.053946,175.585638462,1567.39184248,17831.6471281,15495.6480108,-18007.2327666,-17063.0398533,1.38633789537,-220399.686559,-162117.530979,434290.897833,378965.896711,-216170.126319,-216848.365732,-236448.133465,441764.593178,-210178.279035,19266.6536372,1.38633789537,536905.3551,516840.670537,413556.784444,418042.871736,-221139.927877,429795.167929,-211085.430434,-236448.133465,441764.593178,-210178.279035,19266.6536372,536905.3551,413556.784444,1.38633789537,516840.670537,418042.871736,138.633789537
0.0540126,1.56986078856,1094.98043923,17805.7855347,15760.800314,-17807.3553955,-16855.7807532,1.34671940974,-220449.318835,-170702.382204,433768.415616,379639.742957,-214989.896087,-208937.360754,-233426.280056,437095.429251,-208023.268656,13264.5931031,1.34671940974,531800.255874,519212.103081,413805.273333,422083.61356,-220497.014635,426146.906752,-207827.882533,-233426.280056,437095.429251,-208023.268656,13264.5931031,531800.255874,413805.273333,1.34671940974,519212.103081,422083.61356,134.671940974
0.0540792,-134.123683357,621.878805327,17730.2134712,16016.0176566,-17596.0897878,-16637.8964619,1.28684409671,-220846.688634,-179179.629664,433548.009859,380074.279917,-212431.7764,-200894.650253,-228173.847548,431999.84618,-205882.159937,6720.43046362,1.28684409671,527812.662404,522135.639421,413349.689,424898.043061,-218223.637879,421927.36826,-204734.371854,-228173.847548,431999.84618,-205882.159937,6720.43046362,527812.662404,413349.689,1.28684409671,522135.639421,424898.043061,128.684409671
0.0541458,-253.069867305,148.385164591,17647.7900584,16261.13916,-17394.7201911,-16409.5243246,1.22234078396,-221630.09783,-187543.929652,433171.062213,380269.233676,-208991.464723,-192725.304024,-222362.686735,427304.654671,-204164.504408,667.351042812,1.22234078396,525076.052833,526809.416573,412328.758976,426043.245954,-215531.256003,417924.9309,-202007.12995,-222362.686735,427304.654671,-204164.504408,667.351042812,525076.052833,412328.758976,1.22234078396,526809.416573,426043.245954,122.234078396
0.0542124,-365.248134307,-325.202012053,17576.9858337,16496.0103099,-17211.7376994,-16170.8082979,1.15216071707,-222841.450498,-195790.009658,431316.746917,380224.481344,-205614.044771,-184434.471687,-217341.902349,422735.190638,-203632.730647,-4949.0670518,1.15216071707,522625.854083,533288.427098,411642.689644,425066.263881,-213261.384164,414160.919094,-200018.986715,-217341.902349,422735.190638,-203632.730647,-4949.0670518,522625.854083,411642.689644,1.15216071707,533288.427098,425066.263881,115.216071707
0.054279,-477.329604297,-798.584194719,17512.1105845,16720.4830531,-17034.7809802,-15921.8988584,1.07906616937,-224032.851381,-203912.67169,426976.107014,379940.051131,-202721.999305,-176027.37944,-213394.302389,417678.16174,-204173.489558,-11338.2797817,1.07906616937,519325.807228,540211.479877,411233.414175,422225.791612,-211562.280335,410223.536992,-198603.738358,-213394.302389,417678.16174,-204173.489558,-11338.2797817,519325.807228,411233.414175,1.07906616937,540211.479877,422225.791612,107.906616937
0.0543456,-601.607997956,-1271.46298274,17445.3624521,16934.4158911,-16843.7544542,-15662.9529084,1.01129986592,-224021.941184,-211906.795557,420284.875738,379416.122328,-199904.114339,-167509.326771,-210021.375522,412182.230749,-204563.904121,-19883.9741088,1.01129986592,514835.637881,545226.31192,409665.5182,418469.677237,-210211.046841,405973.62945,-196961.918029,-210021.375522,412182.230749,-204563.904121,-19883.9741088,514835.637881,409665.5182,1.01129986592,545226.31192,418469.677237,101.129986592
0.0544122,-755.615214964,-1743.54029277,17380.7709634,17137.6739696,-16625.1557485,-15394.1336768,0.948977448954,-221606.82709,-219767.342093,411987.700246,378653.025201,-196630.347794,-158885.683109,-206958.621276,406752.014233,-203510.509497,-30741.0979293,0.948977448954,509723.818341,546668.687411,406486.053501,415053.103874,-209200.346208,401607.947798,-194265.434453,-206958.621276,406752.014233,-203510.509497,-30741.0979293,509723.818341,406486.053501,0.948977448954,546668.687411,415053.103874,94.8977448954
0.0544788,-956.548528322,-2214.51854668,17331.1787455,17330.1291629,-16374.6302171,-15115.6106163,0.881618306596,-216657.811636,-227489.35633,402725.409962,377651.240774,-192782.439601,-150161.884444,-204685.720126,401659.701143,-200484.867418,-42313.3311626,0.881618306596,504998.098205,544850.89055,403033.086692,413086.544925,-208944.559875,397312.286659,-190123.520443,-204685.720126,401659.701143,-200484.867418,-42313.3311626,504998.098205,403033.086692,0.881618306596,544850.89055,413086.544925,88.1618306596
0.0545454,-1212.25372446,-2684.10085913,17306.8395333,17511.6601553,-16094.5858089,-14827.5592962,0.798392920251,-210424.142259,-235067.97063,393217.684602,376411.40053,-188507.321791,-141343.4299,-203840.619236,396866.083786,-195663.220052,-52007.446696,0.798392920251,501296.788365,541350.530642,400739.331201,413119.904529,-209868.660385,393141.083868,-184591.946462,-203840.619236,396866.083786,-195663.220052,-52007.446696,501296.788365,400739.331201,0.798392920251,541350.530642,413119.904529,79.8392920251
0.054612,-1515.96273258,-3151.99122476,17304.7144527,17682.1525171,-15788.7517201,-14530.1612923,0.69337158316,-204541.873476,-242498.407745,384496.491113,374934.286015,-183960.916297,-132435.878269,-204413.939436,392203.306861,-189426.033393,-57746.273756,0.69337158316,498871.870988,537760.442271,400175.889259,414967.690787,-211911.905658,389014.749846,-177922.033132,-204413.939436,392203.306861,-189426.033393,-57746.273756,498871.870988,400175.889259,0.69337158316,537760.442271,414967.690787,69.337158316
0.0546786,-1850.94833249,-3617.89470469,17306.3129917,17841.4987768,-15455.3646592,-14223.6040722,0.567991688984,-199817.597094,-249775.983834,377334.333713,373220.828339,-179117.835997,-123444.844506,-205644.808246,387355.29391,-181981.024543,-59588.8264178,0.567991688984,498209.614479,535201.390218,401077.043567,417618.290292,-214489.272519,384657.585767,-170305.098303,-205644.808246,387355.29391,-181981.024543,-59588.8264178,498209.614479,401077.043567,0.567991688984,535201.390218,417618.290292,56.7991688984
0.0547452,-2199.94610891,-4081.51761255,17287.2341132,17989.5984893,-15087.2880043,-13908.0808767,0.432983629978,-196346.882738,-256896.111411,371517.128115,371272.107597,-173758.606735,-114375.996187,-206675.276509,381760.82723,-173468.745796,-59196.7721769,0.432983629978,499936.148868,533954.586661,402433.795516,419708.652947,-216928.585373,379605.432364,-161870.364415,-206675.276509,381760.82723,-173468.745796,-59196.7721769,499936.148868,402433.795516,0.432983629978,533954.586661,419708.652947,43.2983629978
0.0548118,-2549.27461434,-4542.5676995,17229.3129581,18126.3582984,-14680.0383438,-13583.7905989,0.295491282493,-194488.864249,-263854.30224,365959.19232,369089.352182,-167793.237875,-105235.049942,-207247.864391,374622.938286,-164421.523683,-57803.9477107,0.295491282493,504313.013035,533306.879415,402943.446619,420720.404309,-218914.656211,373327.772343,-152937.03093,-207247.864391,374622.938286,-164421.523683,-57803.9477107,504313.013035,402943.446619,0.295491282493,533306.879415,420720.404309,29.5491282493
0.0548784,-2887.70760612,-5000.75433852,17125.2080485,18251.6919964,-14237.5004424,-13250.9376579,0.148723081098,-194985.928551,-270646.170165,359711.305935,366673.938014,-161235.204962,-96027.7678482,-207557.19589,365323.185594,-155680.797989,-55683.6046447,0.148723081098,510968.739137,532224.485317,401906.433453,421479.830938,-220436.286706,365494.569384,-144013.851514,-207557.19589,365323.185594,-155680.797989,-55683.6046447,510968.739137,401906.433453,0.148723081098,532224.485317,421479.830938,14.8723081098
0.054945,-3211.56312687,-5455.7887076,16981.1520699,18365.5205782,-13769.5889431,-12909.7318706,-0.0142895816541,-198150.778753,-277267.433871,352891.539721,364027.387669,-153632.234764,-86759.9537973,-207627.962921,354204.765249,-147476.812034,-52748.2509798,-0.0142895816541,518622.366863,530678.899919,399838.420285,422829.632537,-221520.64748,356370.121498,-135296.277662,-207627.962921,354204.765249,-147476.812034,-52748.2509798,518622.366863,399838.420285,-0.0142895816541,530678.899919,422829.632537,-1.42895816541
0.0550116,-3534.18371962,-5907.38397177,16824.3716709,18467.7722908,-13290.1879512,-12560.388319,-0.190563552374,-203491.045777,-283713.919586,346487.159203,361151.369424,-144138.581836,-77437.4498385,-207470.24838,342849.554607,-139032.435938,-48804.6906641,-0.190563552374,525363.284385,529794.885526,398135.691113,424758.060927,-222408.533256,346983.694299,-126399.776531,-207470.24838,342849.554607,-139032.435938,-48804.6906641,525363.284385,398135.691113,-0.190563552374,529794.885526,424758.060927,-19.0563552374
0.0550782,-3880.19142172,-6355.25546394,16698.2407846,18558.382679,-12818.0493628,-12203.1272151,-0.375507190407,-210228.238608,-289981.56371,341179.27552,358047.696204,-132416.756836,-68066.1324948,-207689.191337,333181.914329,-129511.323043,-43801.6945594,-0.375507190407,529722.314443,530319.192251,398071.742253,427123.667168,-223798.183353,338659.762248,-116871.468643,-207689.191337,333181.914329,-129511.323043,-43801.6945594,529722.314443,398071.742253,-0.375507190407,530319.192251,427123.667168,-37.5507190407
0.0551448,-4266.38525336,-6799.12086435,16635.0970164,18637.2946257,-12368.711763,-11838.1737614,-0.568141940113,-217782.013254,-296066.415377,336576.918129,354718.324436,-118998.827914,-58651.9090595,-209250.348982,326117.245246,-118896.258449,-38246.8706872,-0.568141940113,531336.918017,531563.142304,399895.642945,429634.055629,-226459.23877,332136.831968,-106694.589295,-209250.348982,326117.245246,-118896.258449,-38246.8706872,531336.918017,399895.642945,-0.568141940113,531563.142304,429634.055629,-56.8141940113
0.0552114,-4696.46341099,-7238.70037848,16636.6745023,18704.4583882,-11940.2110913,-11465.7580097,-0.766155376492,-225699.608141,-301964.638948,331671.502656,351165.35282,-104670.656416,-49200.7138721,-212762.435808,321143.892012,-107575.443701,-33183.4871971,-0.766155376492,530453.327002,531604.437893,402750.383003,431131.866081,-230728.616074,327159.406007,-96030.4001654,-212762.435808,321143.892012,-107575.443701,-33183.4871971,530453.327002,402750.383003,-0.766155376492,531604.437893,431131.866081,-76.6155376492
0.055278,-5171.92305275,-7673.71691349,16685.8253268,18759.831629,-11513.902274,-11086.1147155,-0.963691930208,-233488.841733,-307672.516425,325750.604344,347391.021002,-89904.7423002,-39718.5045773,-218317.39549,317170.740551,-95546.6072251,-29471.246305,-0.963691930208,527607.847579,528972.308195,405360.232303,430373.555174,-236561.426594,322973.480914,-84760.994987,-218317.39549,317170.740551,-95546.6072251,-29471.246305,527607.847579,405360.232303,-0.963691930208,528972.308195,430373.555174,-96.3691930208
