time_s,source_value,secondary_value,held_value
0.0024,64.3549493764,-1.81826657469,1.68287764212
0.00241,64.5524540298,-1.83201358287,1.68287764212
0.00242,64.7491948976,-1.84579745338,1.68287764212
0.00243,64.9451702966,-1.85961791383,1.68287764212
0.00244,65.1403782631,-1.87347485162,1.68287764212
0.00245,65.334816674,-1.88736824654,1.75009509154
0.00246,65.52848349,-1.90129803561,1.75009509154
0.00247,65.7213769387,-1.91526401161,1.75009509154
0.00248,65.9134955006,-1.92926583059,1.75009509154
0.00249,66.1048377132,-1.94330312067,1.75009509154
0.0025,66.2954019418,-1.9573756098,1.81826657469
0.00251,66.4851862868,-1.97148317679,1.81826657469
0.00252,66.6741886964,-1.98562578903,1.81826657469
0.00253,66.8624071957,-1.99980337508,1.81826657469
0.00254,67.049840061,-2.01401572802,1.81826657469
0.00255,67.2364858093,-2.02826251102,1.88736824654
0.00256,67.422343015,-2.04254335941,1.88736824654
0.00257,67.6074100922,-2.05685800149,1.88736824654
0.00258,67.7916852057,-2.07120630805,1.88736824654
0.00259,67.9751663748,-2.08558823474,1.88736824654
0.0026,68.1578516894,-2.10000370206,1.9573756098
0.00261,68.3397394757,-2.11445250321,1.9573756098
0.00262,68.5208282891,-2.12893430809,1.9573756098
0.00263,68.7011167424,-2.1434487588,1.9573756098
0.00264,68.8806032995,-2.15799558408,1.9573756098
0.00265,69.0592861898,-2.17257464723,2.02826251102
0.00266,69.2371635034,-2.18718589281,2.02826251102
0.00267,69.4142333952,-2.2018292336,2.02826251102
0.00268,69.5904942426,-2.21650446282,2.02826251102
0.00269,69.7659446414,-2.23121125665,2.02826251102
0.0027,69.940583244,-2.24594926364,2.10000370206
0.00271,70.1144085654,-2.26071821302,2.10000370206
0.00272,70.2874188992,-2.27551796109,2.10000370206
0.00273,70.4596124065,-2.29034844193,2.10000370206
0.00274,70.6309873076,-2.30520956096,2.10000370206
0.00275,70.8015420322,-2.32010111134,2.17257464723
0.00276,70.9712752178,-2.33502277513,2.17257464723
0.00277,71.1401855584,-2.34997420697,2.17257464723
0.00278,71.3082716207,-2.36495513668,2.17257464723
0.00279,71.4755317628,-2.379965414,2.17257464723
0.0028,71.6419642165,-2.39500496313,2.24594926364
0.00281,71.8075672678,-2.4100736825,2.24594926364
0.00282,71.9723393999,-2.42517136508,2.24594926364
0.00283,72.1362792936,-2.44029769845,2.24594926364
0.00284,72.299385686,-2.45545234308,2.24594926364
0.00285,72.4616571962,-2.47063502941,2.32010111134
0.00286,72.623092247,-2.48584560105,2.32010111134
0.00287,72.7836891409,-2.50108397291,2.32010111134
0.00288,72.9434462297,-2.51635003673,2.32010111134
0.00289,73.1023620513,-2.53164358528,2.32010111134
0.0029,73.2604353313,-2.54696431129,2.39500496313
0.00291,73.4176648513,-2.56231188076,2.39500496313
0.00292,73.5740492836,-2.57768602482,2.39500496313
0.00293,73.7295871158,-2.59308658139,2.39500496313
0.00294,73.884276721,-2.6085134566,2.39500496313
0.00295,74.0381165174,-2.62396653586,2.47063502941
0.00296,74.1911050981,-2.63944561164,2.47063502941
0.00297,74.3432412353,-2.65495038154,2.47063502941
0.00298,74.4945237563,-2.67048051685,2.47063502941
0.00299,74.6449513874,-2.68603574939,2.47063502941
0.003,74.7945226813,-2.70161591183,2.54696431129
0.00301,74.9432360815,-2.71722090203,2.54696431129
0.00302,75.0910900727,-2.73285059936,2.54696431129
0.00303,75.2380833046,-2.748504796,2.54696431129
0.00304,75.384214597,-2.76418319412,2.54696431129
0.00305,75.5294828244,-2.77988547001,2.62396653586
0.00306,75.6738867676,-2.7956113563,2.62396653586
0.00307,75.8174250448,-2.81136068074,2.62396653586
0.00308,75.9600961698,-2.82713333342,2.62396653586
0.00309,76.101898694,-2.84292918802,2.62396653586
0.0031,76.2428313246,-2.85874803636,2.70161591183
0.00311,76.3828929305,-2.87458958493,2.70161591183
0.00312,76.5220824341,-2.89045351481,2.70161591183
0.00313,76.6603986723,-2.90633955946,2.70161591183
0.00314,76.7978403281,-2.9222475421,2.70161591183
0.00315,76.934405986,-2.93817734553,2.77988547001
0.00316,77.0700942645,-2.95412883801,2.77988547001
0.00317,77.2049039288,-2.97010181101,2.77988547001
0.00318,77.3388338981,-2.98609597509,2.77988547001
0.00319,77.4718831444,-3.00211101592,2.77988547001
0.0032,77.6040505607,-3.01814666784,2.85874803636
0.00321,77.7353348956,-3.03420274987,2.85874803636
0.00322,77.8657348039,-3.05027913799,2.85874803636
0.00323,77.9952489714,-3.06637569532,2.85874803636
0.00324,78.1238762224,-3.08249221301,2.85874803636
0.00325,78.2516155273,-3.09862840543,2.93817734553
0.00326,78.3784659089,-3.11478396265,2.93817734553
0.00327,78.5044263171,-3.13095861997,2.93817734553
0.00328,78.629495566,-3.14715219252,2.93817734553
0.00329,78.7536723809,-3.16336454987,2.93817734553
0.0033,78.8769555151,-3.17959555035,3.01814666784
0.00331,78.9993438526,-3.19584498473,3.01814666784
0.00332,79.1208364165,-3.21211257104,3.01814666784
0.00333,79.241432281,-3.22839800357,3.01814666784
0.00334,79.3611304536,-3.24470101857,3.01814666784
0.00335,79.4799298145,-3.26102142766,3.09862840543
0.00336,79.597829159,-3.27735909442,3.09862840543
0.00337,79.7148273084,-3.29371387261,3.09862840543
0.00338,79.830923207,-3.31008555269,3.09862840543
0.00339,79.9461159314,-3.32647385615,3.09862840543
0.0034,80.0604046087,-3.34287848131,3.17959555035
0.00341,80.1737883044,-3.35929916548,3.17959555035
0.00342,80.2862659648,-3.37573571703,3.17959555035
0.00343,80.3978364553,-3.39218799393,3.17959555035
0.00344,80.5084986656,-3.4086558457,3.17959555035
0.00345,80.6182516006,-3.42513906247,3.26102142766
0.00346,80.7270943917,-3.44163736904,3.26102142766
0.00347,80.8350262196,-3.45815046762,3.26102142766
0.00348,80.9420462086,-3.47467809662,3.26102142766
0.00349,81.048153371,-3.49122006143,3.26102142766
0.0035,81.1533466428,-3.50777621483,3.34287848131
