time_s,B26  A_v_pu,EQUL A_v_pu,B26  B_v_pu,EQUL B_v_pu,B26  C_v_pu,EQUL C_v_pu,FAULTA_v_pu,LINE A_v_pu,EQUR A_v_pu,LINE B_v_pu,EQUR B_v_pu,LINE C_v_pu,EQUR C_v_pu,B500 A_v_pu,B500 B_v_pu,B500 C_v_pu,SEND A_v_pu,REC  A_v_pu,SEND B_v_pu,REC  B_v_pu,SEND C_v_pu,REC  C_v_pu,X_saturated_transformer_internal_top_v_pu,Y_saturated_transformer_internal_top_v_pu,Z_saturated_transformer_internal_top_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,output_fixed_7_pu,output_fixed_8_pu,output_fixed_9_pu,switch_current_switch_fixed_4_pu
0.0055944,-7218974.15342,-9669.7023617,-4270876.40573,18860.9774788,11489850.5592,-9191.27511714,-4.40662484297,-386512.901803,-332082.014934,326977.107614,326513.374991,83160.953133,5568.63994351,-418255.707334,-319132.07841,1059378.19345,-418255.707334,-4.40662484297,-319132.07841,382418.074092,1059378.19345,654039.715826,-14483043.8955,-213798080.155,321931525.457,-418255.707334,-319132.07841,1059378.19345,-418255.707334,-319132.07841,1059378.19345,-4.40662484297,382418.074092,654039.715826,-440.662484297
0.0056277,7727025.98282,-9872.25617543,4692566.56531,18856.0237502,-12419592.5481,-8983.76757479,-3.5702796635,-483499.666756,-334381.975355,129150.757547,324040.438231,259994.056133,10341.5371242,-457221.897425,230208.294773,174214.892767,-457221.897425,-3.5702796635,230208.294773,438130.54741,174214.892767,549442.169108,14338085.5633,232872148.706,-345987758.687,-457221.897425,230208.294773,174214.892767,-457221.897425,230208.294773,174214.892767,-3.5702796635,438130.54741,549442.169108,-357.02796635
0.005661,-8414602.11913,-10073.2541618,-5130933.80424,18848.098389,13545535.9234,-8774.84422722,-5.65949616553,-369645.212728,-336629.238537,338230.347494,321516.434017,78193.4476982,15112.8045207,-409214.510921,-436964.149646,1202661.3582,-409214.510921,-5.65949616553,-436964.149646,330073.338528,1202661.3582,678090.771795,-16002243.675,-255410446.99,376144247.862,-409214.510921,-436964.149646,1202661.3582,-409214.510921,-436964.149646,1202661.3582,-5.65949616553,330073.338528,678090.771795,-565.949616553
0.0056943,9005824.33335,-10272.6646442,5619609.63012,18837.2026441,-14625433.9635,-8564.5379999,-4.51963141186,-496652.261549,-338823.450321,72696.2349931,318941.76012,320209.110885,19881.6902007,-451632.148535,214732.248956,179582.047775,-451632.148535,-4.51963141186,214732.248956,413664.447087,179582.047775,529092.388948,15936159.1614,277686430.712,-404008118.856,-451632.148535,214732.248956,179582.047775,-451632.148535,214732.248956,179582.047775,-4.51963141186,413664.447087,529092.388948,-451.963141186
0.0057276,-9796257.93699,-10470.4561965,-6142349.16858,18823.3382328,15938607.1056,-8352.88203625,-6.95803369484,-350826.934808,-340964.264908,364184.345376,316316.822301,63334.7813154,24647.4426073,-398129.561943,-572281.25834,1366343.58617,-398129.561943,-6.95803369484,-572281.25834,273007.327184,1366343.58617,702743.946543,-17675823.7786,-304232913.91,438874728.801,-398129.561943,-572281.25834,1366343.58617,-398129.561943,-572281.25834,1366343.58617,-6.95803369484,273007.327184,702743.946543,-695.803369484
0.0057609,10484042.7224,-10666.5976475,6709176.64582,18806.5073399,-17193219.3682,-8139.90969237,-5.3087910918,-511960.248302,-343051.344914,3035.14636214,313642.034236,393202.231999,29409.3106771,-442693.7661,197524.620754,183941.554323,-442693.7661,-5.3087910918,197524.620754,401114.015817,183941.554323,495811.16548,17701932.1995,330244933.359,-471157073.077,-442693.7661,197524.620754,183941.554323,-442693.7661,197524.620754,183941.554323,-5.3087910918,401114.015817,495811.16548,-530.87910918
0.0057942,-11393489.092,-10861.0580862,-7330461.48119,18786.712618,18723950.5732,-7925.65453184,-8.24785299649,-324064.951284,-345084.361423,407431.362585,310917.817464,31690.9405693,34166.5439593,-381995.694636,-730939.587082,1554734.75646,-381995.694636,-8.24785299649,-730939.587082,215677.610119,1554734.75646,727866.46925,-19521973.6543,-361464898.514,511482197.575,-381995.694636,-730939.587082,1554734.75646,-381995.694636,-730939.587082,1554734.75646,-8.24785299649,215677.610119,727866.46925,-824.785299649
0.0058275,12193429.6353,-11053.8068662,7988435.81753,18763.9571866,-20181865.4528,-7710.15032041,-5.93626744039,-527264.357995,-347062.994042,-84410.0071285,308144.601308,483709.172448,38918.3927332,-430539.906069,181344.896737,185205.955591,-430539.906069,-5.93626744039,181344.896737,406884.04796,185205.955591,442412.600582,19656907.0932,391835659.726,-548893135.969,-430539.906069,181344.896737,185205.955591,-430539.906069,181344.896737,185205.955591,-5.93626744039,406884.04796,442412.600582,-593.626744039
0.0058608,-13240632.5973,-11244.8136113,-8724622.34419,18738.2446319,21965254.9415,-7493.43102065,-9.49438282464,-284805.781469,-348986.930944,475648.93362,305322.822817,-22256.2450386,43664.1081267,-362396.707507,-912713.316026,1769945.59637,-362396.707507,-9.49438282464,-912713.316026,155870.957423,1769945.59637,759547.301222,-21565080.3814,-428499072.507,595542959.357,-362396.707507,-912713.316026,1769945.59637,-362396.707507,-912713.316026,1769945.59637,-9.49438282464,155870.957423,759547.301222,-949.438282464
0.0058941,14170786.0585,-11434.0482195,9488986.72032,18709.5790061,-23659772.7788,-7275.53078666,-6.39421097658,-543756.470524,-350855.868926,-198365.531212,302452.926692,596665.276294,48402.9422344,-415225.937803,164039.011273,184385.501475,-415225.937803,-6.39421097658,164039.011273,426641.136617,184385.501475,371926.824968,21825553.4567,463956157.285,-638907387.567,-415225.937803,164039.011273,184385.501475,-415225.937803,164039.011273,184385.501475,-6.39421097658,426641.136617,371926.824968,-639.421097658
0.0059274,-15377584.4672,-11621.4808682,-10359225.6808,18677.9648268,25736810.148,-7056.48395862,-10.8200309208,-233511.306046,-352669.513451,573252.872634,299535.365216,-111317.558214,53134.1482354,-339504.658449,-1124489.00258,2017916.45712,-339504.658449,-10.8200309208,-1124489.00258,77492.3917674,2017916.45712,807700.16697,-23831111.3796,-506964746.033,692890883.027,-339504.658449,-1124489.00258,2017916.45712,-339504.658449,-1124489.00258,2017916.45712,-10.8200309208,77492.3917674,807700.16697,-1082.00309208
0.0059607,16458932.3099,-11807.0820188,11247759.6183,18643.4070762,-27706691.9282,-6836.32505741,-6.72232948732,-658002.978017,-354427.578696,-446642.983122,296570.598185,927159.947195,57856.9805108,-396373.32206,147130.946942,177664.760195,-396373.32206,-6.72232948732,147130.946942,458251.975736,177664.760195,280353.48543,24235809.5457,548355942.922,-743168042.642,-396373.32206,147130.946942,177664.760195,-396373.32206,147130.946942,177664.760195,-6.72232948732,458251.975736,280353.48543,-672.232948732
0.005994,-16390495.1691,-11990.8224214,-12274314.4335,18605.9112006,28664809.6026,-6615.0887792,-12.227776599,-497525.156575,-356129.787596,387648.116396,293559.092834,405493.28953,62570.6947615,-542232.866426,-1598192.80173,-76592.839131,-542232.866426,-12.227776599,-1598192.80173,-25511.448601,-76592.839131,878662.402336,-18012083.721,-590420619.439,745924495.787,-542232.866426,-1598192.80173,-76592.839131,-542232.866426,-1598192.80173,-76592.839131,-12.227776599,-25511.448601,878662.402336,-1222.7776599
0.0060273,16270956.4559,-12172.6731191,13304566.8371,18565.483109,-29575523.2931,-6392.8099899,-6.83329810124,-655508.227031,-357775.87189,-606771.899132,290501.323765,1034930.47951,67274.5481252,-312260.001634,189808.543478,233859.101841,-312260.001634,-6.83329810124,189808.543478,510267.115767,233859.101841,160222.962407,10671683.6809,630674956.642,-747973547.885,-312260.001634,189808.543478,233859.101841,-312260.001634,189808.543478,233859.101841,-6.83329810124,510267.115767,160222.962407,-683.329810124
0.0060606,-16208475.9021,-12352.605453,-14475229.7727,18522.1291728,30683705.6748,-6169.52371976,-13.7079729315,-502767.641051,-359365.572163,480571.157756,287397.772869,395716.147926,71967.7992939,-499327.745002,-1812068.10032,-36776.8320845,-499327.745002,-13.7079729315,-1812068.10032,-159206.174091,-36776.8320845,981352.28557,-3782299.90948,-678789985.231,751664872.867,-499327.745002,-1812068.10032,-36776.8320845,-499327.745002,-1812068.10032,-36776.8320845,-13.7079729315,-159206.174091,981352.28557,-1370.79729315
0.0060939,15971722.3759,-12530.5910666,15638449.9056,18475.8562244,-31610172.2815,-5945.26515779,-6.64211515614,-569347.27256,-360898.637884,-981654.227263,284248.929254,1253250.22983,76649.7086303,-212812.76503,254990.07335,488169.868946,-212812.76503,-6.64211515614,254990.07335,592923.204796,488169.868946,667.921481444,-4728820.67384,724074179.766,-749428814.861,-212812.76503,254990.07335,488169.868946,-212812.76503,254990.07335,488169.868946,-6.64211515614,592923.204796,667.921481444,-664.211515614
0.0061272,-15676231.7125,-12706.60191,-16970685.3771,18426.6715563,32646917.0896,-5720.06964622,-17.1789266376,-217840.899451,-362374.827448,9750.58470717,281055.289163,675407.11174,81319.5382844,-492487.63181,-2083810.17054,-202736.815408,-492487.63181,-17.1789266376,-2083810.17054,-390390.41745,-202736.815408,1305069.03199,13731079.4329,-777606210.419,744362492.251,-492487.63181,-2083810.17054,-202736.815408,-492487.63181,-2083810.17054,-202736.815408,-17.1789266376,-390390.41745,1305069.03199,-1717.89266376
0.0061605,15456255.9346,-12880.6102447,18283254.2086,18374.5829196,-33739510.1431,-5493.97267494,-14.8936153761,-209214.067323,-363793.908214,-777088.489525,277817.355903,1755045.37937,85976.5523102,-152618.453315,292734.568428,339837.508945,-152618.453315,-14.8936153761,292734.568428,469453.606369,339837.508945,597791.55094,-22721903.7849,829375182.508,-743396459.361,-152618.453315,292734.568428,339837.508945,-152618.453315,292734.568428,339837.508945,-14.8936153761,469453.606369,597791.55094,-1489.36153761
0.0061938,-15410958.4192,-13052.5886476,-19799694.0123,18319.5985235,35210652.4315,-5267.00987593,-18.1631612458,-157075.248847,-365155.656539,30841.191832,274535.639758,733977.091747,90620.0167812,-444325.689949,-2342687.11355,44296.8733528,-444325.689949,-18.1631612458,-2342687.11355,-580867.91986,44296.8733528,1428731.11056,31134718.9983,-892081290.071,749395853.911,-444325.689949,-2342687.11355,44296.8733528,-444325.689949,-2342687.11355,44296.8733528,-18.1631612458,-580867.91986,1428731.11056,-1816.31612458
0.0062271,15191455.2317,-13222.5100156,21284511.0531,18261.7270332,-36475966.2848,-5039.21701759,-16.5026652865,-217435.994613,-366459.857819,-962913.838576,271210.657913,1911732.93745,95249.1999062,-57555.0139535,373129.925871,586969.794441,-57555.0139535,-16.5026652865,373129.925871,563415.368152,586969.794441,576637.53606,-40795937.2737,951212126.57,-749130250.659,-57555.0139535,373129.925871,586969.794441,-57555.0139535,373129.925871,586969.794441,-16.5026652865,563415.368152,576637.53606,-1650.26652865
0.0062604,-14914198.7853,-13390.3475699,-23012164.6605,18200.977569,37926363.4458,-4810.62999915,-17.3038934063,-218616.250027,-367706.306517,-73096.1362024,267842.934372,669799.940913,99863.3721449,-450831.10278,-2696872.64149,-125031.870786,-450831.10278,-17.3038934063,-2696872.64149,-976113.937404,-125031.870786,1638182.83395,51555234.5813,-1021415217.42,746654982.896,-450831.10278,-2696872.64149,-125031.870786,-450831.10278,-2696872.64149,-125031.870786,-17.3038934063,-976113.937404,1638182.83395,-1730.38934063
0.0062937,14589880.7165,-13556.0748599,24693790.0557,18137.3597048,-39283670.7722,-4581.28484499,-10.3288289863,-549539.971216,-368894.806197,-1498358.19601,264432.999874,1770474.00323,104461.806322,19328.671872,440351.5452,619430.366932,19328.671872,-10.3288289863,440351.5452,-38469.3786009,619430.366932,781419.68192,-62630722.1067,1088309232.24,-742925303.202,19328.671872,440351.5452,619430.366932,19328.671872,440351.5452,619430.366932,-10.3288289863,-38469.3786009,781419.68192,-1032.88289863
0.006327,-14326094.4648,-13719.6657676,-26659630.0414,18070.8834666,40985724.5062,-4351.21769899,-18.6734975539,-288431.858804,-370025.169556,-188320.816709,260981.391812,596892.792293,109043.777744,-437295.434932,-3074866.70848,-85972.8775104,-437295.434932,-18.6734975539,-3074866.70848,-1187054.10972,-85972.8775104,1797735.29804,74418429.5826,-1168584492.01,742098672.019,-437295.434932,-3074866.70848,-85972.8775104,-437295.434932,-3074866.70848,-85972.8775104,-18.6734975539,-1187054.10972,1797735.29804,-1867.34975539
0.0063603,14015431.4769,-13881.0945118,28564093.2496,18001.5593306,-42579524.7266,-4120.46481877,-10.1074748761,-530136.429713,-371097.218454,-1712735.95575,257488.654143,2012180.67495,113608.56431,104478.575161,522506.155078,644161.606621,104478.575161,-10.1074748761,522506.155078,-72631.4479029,644161.606621,821304.552196,-86323638.8216,1245039915.16,-739842887.829,104478.575161,522506.155078,644161.606621,104478.575161,522506.155078,644161.606621,-10.1074748761,-72631.4479029,821304.552196,-1010.74748761
0.0063936,-13740555.1968,-14040.335652,-28351244.8292,17929.3982221,42091800.026,-3889.06257007,-10.1830459631,-246057.771683,-372110.78394,-196022.726854,253955.337311,638015.144254,118155.446629,-38772.5189848,474320.682991,306743.766018,-38772.5189848,-10.1830459631,474320.682991,-1144418.91697,306743.766018,2273971.70378,85461693.4993,-1236397629.86,725842105.815,-38772.5189848,474320.682991,306743.766018,-38772.5189848,474320.682991,306743.766018,-10.1830459631,-1144418.91697,2273971.70378,-1018.30459631
0.0064269,13419732.7664,-14197.3640924,30629683.4704,17854.4115134,-44049416.2368,-3657.04742093,-7.61174618648,-517728.163664,-373065.706281,-1969683.69493,250381.998151,2284891.80688,122683.70813,467217.511671,4441514.88337,960301.775652,467217.511671,-7.61174618648,4441514.88337,-56251.8828706,960301.775652,931500.224347,-99052031.6498,1328604904.89,-724805259.633,467217.511671,4441514.88337,960301.775652,467217.511671,4441514.88337,960301.775652,-7.61174618648,-56251.8828706,931500.224347,-761.174618648
0.0064602,-13305305.4284,-14352.155086,-35527488.0519,17776.611022,48832793.4803,-3424.455936,-9.65411408526,93169.0369828,-373961.834984,91646.153494,246769.199806,75508.1675993,127192.635178,-648156.454702,-4367779.14719,156344.238021,-648156.454702,-9.65411408526,-4367779.14719,-1375019.92774,156344.238021,2556393.97888,126533649.034,-1529859003.4,746620383.525,-648156.454702,-4367779.14719,156344.238021,-648156.454702,-4367779.14719,156344.238021,-9.65411408526,-1375019.92774,2556393.97888,-965.411408526
0.0064935,13123880.2901,-14504.6842384,37966222.5336,17696.0090091,-51090102.8237,-3191.32477075,-8.30606316502,580298.185347,-374799.028824,-1179053.17084,243117.51164,409723.171239,131681.517184,-9418.76873878,316137.927689,738644.691208,-9418.76873878,-8.30606316502,316137.927689,-141139.787749,738644.691208,953401.126373,-140187486.745,1629478915.34,-752152528.844,-9418.76873878,316137.927689,738644.691208,-9418.76873878,316137.927689,738644.691208,-8.30606316502,-141139.787749,953401.126373,-830.606316502
0.0065268,-12878463.0901,-14654.9275116,-37687656.4396,17612.6181772,50566119.5296,-2957.69066569,-17.7609416234,121160.399611,-375577.155862,81344.9196274,239427.509143,114054.167549,136149.646719,-138099.525927,233267.732672,461479.247094,-138099.525927,-17.7609416234,233267.732672,-1895222.75446,461479.247094,2631612.44713,137886666.924,-1619204700.06,738071758.245,-138099.525927,233267.732672,461479.247094,-138099.525927,233267.732672,461479.247094,-17.7609416234,-1895222.75446,2631612.44713,-1776.09416234
0.0065601,12569941.8597,-14802.8612277,40676067.581,17526.4516684,-53246009.4407,-2723.59044062,-10.9009141674,639615.013263,-376296.093468,-1395150.75243,235699.773845,567227.049629,140596.319623,482705.304049,5521022.32689,1172959.02112,482705.304049,-10.9009141674,5521022.32689,-294519.566988,1172959.02112,926563.641884,-154795301.495,1741197987.05,-740940852.036,482705.304049,5521022.32689,1172959.02112,482705.304049,5521022.32689,1172959.02112,-10.9009141674,-294519.566988,926563.641884,-1090.09141674
0.0065934,-12483383.4071,-14948.4620732,-47097684.4046,17437.523062,59581067.8116,-2489.06098878,-18.2147675598,81644.7150621,-376955.728341,-736.574877805,231934.893221,285921.760648,145020.83512,-760629.056586,-6087219.81229,83339.9643077,-760629.056586,-18.2147675598,-6087219.81229,-2245562.22751,83339.9643077,2976779.37755,190077529.56,-2005679305.25,771841765.698,-760629.056586,-6087219.81229,83339.9643077,-760629.056586,-6087219.81229,83339.9643077,-18.2147675598,-2245562.22751,2976779.37755,-1821.47675598
0.0066267,12326235.7342,-15091.7071019,50270975.2755,17345.846373,-62597211.0097,-2254.13927106,-4.3254881445,853582.975784,-377555.956525,-1492907.7581,228133.460602,440463.808139,149422.495922,108795.953427,77994.5494138,732744.895076,108795.953427,-4.3254881445,77994.5494138,-199855.235279,732744.895076,419838.748823,-206916711.804,2136364726.77,-781704769.196,108795.953427,77994.5494138,732744.895076,108795.953427,77994.5494138,732744.895076,-4.3254881445,-199855.235279,419838.748823,-432.54881445
0.00666,-12099594.6714,-15232.573739,-49913718.5858,17251.4360492,62013313.2571,-2018.86231015,10.4901784864,-1053347.92611,-378096.683426,-1180064.11835,224296.075078,-1047121.48568,153800.608348,-94108.1447943,-21311.7869384,558593.824963,-94108.1447943,10.4901784864,-21311.7869384,-1817382.41019,558593.824963,696035.777593,203163257.463,-2123866546.64,767033098.442,-94108.1447943,-21311.7869384,558593.824963,-94108.1447943,-21311.7869384,558593.824963,10.4901784864,-1817382.41019,696035.777593,1049.01784864
0.0066933,11811010.1996,-15371.0397844,53796736.4925,17154.3069692,-65607746.6921,-1783.26718476,-3.11413858364,637094.80635,-378577.823828,-2060330.03135,220423.341405,612875.61154,158154.482423,751748.328253,6910655.4483,1309864.82728,751748.328253,-3.11413858364,6910655.4483,-263937.388964,1309864.82728,420405.981552,-224031033.808,2283613131.21,-774804060.362,751748.328253,6910655.4483,1309864.82728,751748.328253,6910655.4483,1309864.82728,-3.11413858364,-263937.388964,420405.981552,-311.413858364
0.0067266,-11749529.7305,-15507.0834165,-62222982.6152,17054.4744402,73972512.3456,-1547.39102372,12.8136667079,-947339.815887,-378999.301906,-1118351.29632,216515.86991,-736095.918052,162483.431996,-1008800.32894,-8133826.38482,-75511.9810726,-1008800.32894,12.8136667079,-8133826.38482,-2120221.28078,-75511.9810726,824394.236905,269775457.985,-2631073318.51,817323118.515,-1008800.32894,-8133826.38482,-75511.9810726,-1008800.32894,-8133826.38482,-75511.9810726,12.8136667079,-2120221.28078,824394.236905,1281.36667079
0.0067599,11618186.5416,-15640.6831954,66372725.2868,16951.9541955,-77990911.8284,-1311.27100015,-3.90993658249,1185760.11137,-379361.051236,-1909181.51634,212574.276395,892831.642796,166786.77484,138276.150422,50068.2435567,629937.979446,138276.150422,-3.90993658249,50068.2435567,-376066.38744,629937.979446,606436.63846,-291067989.247,2802833709.94,-832855288.433,138276.150422,50068.2435567,629937.979446,138276.150422,50068.2435567,629937.979446,-3.90993658249,-376066.38744,606436.63846,-390.993658249
0.0067932,-11411576.0553,-15771.8180662,-65413626.2546,16846.7623918,76825202.3099,-1074.94432561,18.7131478332,-930458.660324,-379663.014807,-1145977.68564,208599.18204,-724676.495354,171063.832768,-33022.2901254,554524.726539,837855.872268,-33022.2901254,18.7131478332,554524.726539,-2343780.92932,837855.872268,650109.874188,282538190.479,-2767046481.99,814328375.489,-33022.2901254,554524.726539,837855.872268,-33022.2901254,554524.726539,837855.872268,18.7131478332,-2343780.92932,650109.874188,1871.31478332
0.0068265,11135156.9567,-15900.4673626,64532986.6605,16738.9156068,-75668143.6172,-838.44824421,-0.891353812742,1356096.30973,-379905.145033,-2182667.96012,204591.213301,1086381.15686,175313.931731,215954.205889,12998.0804145,841741.606957,215954.205889,-0.891353812742,12998.0804145,-368219.703095,841741.606957,439061.881585,-274847382.536,2733293654.92,-794120302.783,215954.205889,12998.0804145,841741.606957,215954.205889,12998.0804145,841741.606957,-0.891353812742,-368219.703095,439061.881585,-89.1353812742
0.0068598,-10942563.4643,-16026.6108101,-63633933.0576,16628.4308369,74576496.5219,-601.820026783,18.8516681853,-1288607.03981,-380087.403753,-37752.7335307,200551.00182,-1110797.18174,179536.401933,-29820.0587954,391035.991595,931292.581429,-29820.0587954,18.8516681853,391035.991595,-2774736.07882,931292.581429,1049658.64544,266859676.371,-2699758453.77,776782924.842,-29820.0587954,391035.991595,931292.581429,-29820.0587954,391035.991595,931292.581429,18.8516681853,-2774736.07882,1049658.64544,1885.16681853
0.0068931,10674632.9207,-16150.2285289,62776538.9135,16515.3254939,-73451171.8341,-365.096964965,-33.4626257768,-511814.269924,-380209.762245,2444266.77246,196479.184317,-813108.056914,183730.577927,125288.13617,-73267.4004174,723943.832636,125288.13617,-33.4626257768,-73267.4004174,-1386465.34694,723943.832636,-283448.60145,-259525362.762,2666737908.74,-757332929.154,125288.13617,-73267.4004174,723943.832636,125288.13617,-73267.4004174,723943.832636,-33.4626257768,-1386465.34694,-283448.60145,-3346.26257768
0.0069264,-10493031.5846,-16271.3010375,-62346739.3282,16399.6174028,72839770.9127,-128.316365353,14.3559192172,-2630661.63075,-380272.201225,2247341.13517,192376.402494,-2376665.38931,187895.798731,-159290.747539,-655676.649582,901752.039784,-159290.747539,14.3559192172,-655676.649582,-3403133.19437,901752.039784,656129.866255,254303236.195,-2652307089.45,743267798.491,-159290.747539,-655676.649582,901752.039784,-159290.747539,-655676.649582,901752.039784,14.3559192172,-3403133.19437,656129.866255,1435.59192172
0.0069597,10217830.895,-16389.8092551,67140394.9909,16281.3247988,-77358225.8858,108.484456396,-33.4360707198,2168137.56895,-380274.710853,-3067081.24964,188243.302933,2210637.74114,192031.40792,1030563.32294,8306525.96434,1118014.23163,1030563.32294,-33.4360707198,8306525.96434,-1474482.10641,1118014.23163,-318574.096499,-279515484.001,2850180496.82,-756031087.116,1030563.32294,8306525.96434,1118014.23163,1030563.32294,8306525.96434,1118014.23163,-33.4360707198,-1474482.10641,-318574.096499,-3343.60707198
0.006993,-10019888.7582,-16505.7345056,-77679800.6655,16160.4663241,87699689.4237,345.268181437,22.4122693893,-1346581.47847,-380217.290735,-338975.242094,184080.536993,-1227248.26645,196136.753742,-990346.999035,-10560802.0033,-999096.488987,-990346.999035,22.4122693893,-10560802.0033,-3737866.1807,-999096.488987,930989.806718,337622077.732,-3283767162.93,804527401.131,-990346.999035,-10560802.0033,-999096.488987,-990346.999035,-10560802.0033,-999096.488987,22.4122693893,-3737866.1807,930989.806718,2241.22693893
0.0070263,9795785.39306,-16619.0585194,82839647.4667,16037.0610258,-92635432.8598,581.997493617,-45.7020774193,-456607.869377,-380099.949918,2825590.90224,179888.760709,-746949.950798,200211.189209,252818.105295,-224206.75315,458085.875765,252818.105295,-45.7020774193,-224206.75315,-673793.644284,458085.875765,-735701.597575,-364246523.913,3497304738.75,-821090289.25,252818.105295,-224206.75315,458085.875765,252818.105295,-224206.75315,458085.875765,-45.7020774193,-673793.644284,-735701.597575,-4570.20774193
0.0070596,-9591837.06056,-16729.7634373,-81666033.119,15911.1283519,91257870.1795,818.635085361,-33.895632731,-1028971.79238,-379922.706896,4877806.27507,175668.634689,-850478.034391,204254.072207,253268.29164,657977.356928,611800.830466,253268.29164,-33.895632731,657977.356928,1126606.85952,611800.830466,-691599.819984,353596000.482,-3453616635.1,800544220.318,253268.29164,657977.356928,611800.830466,253268.29164,657977.356928,611800.830466,-33.895632731,1126606.85952,-691599.819984,-3389.5632731
0.0070929,9344327.33256,-16837.8318124,80555242.6091,15782.6881489,-89899569.9416,1055.14366354,-83.3735367582,5440593.9983,-379685.589601,-1906873.48567,171420.824006,5500966.16316,208264.765594,217842.926461,-178900.980211,583723.928575,217842.926461,-83.3735367582,-178900.980211,2657835.97134,583723.928575,-1694664.35409,-343230909.312,3411831155.98,-779031588.994,217842.926461,-178900.980211,583723.928575,217842.926461,-178900.980211,583723.928575,-83.3735367582,2657835.97134,-1694664.35409,-8337.35367582
0.0071262,-9153655.47036,-16943.2466138,-79445905.8854,15651.7606585,88599561.3558,1291.48595538,30.7233311978,-1580838.04946,-379388.635402,-676596.999556,167145.9981,-1550378.22447,212242.637302,284168.384991,477395.020727,638802.166534,284168.384991,30.7233311978,477395.020727,-5159442.49631,638802.166534,2041450.57203,333178728.909,-3370535162.47,759697742.452,284168.384991,477395.020727,638802.166534,284168.384991,477395.020727,638802.166534,30.7233311978,-5159442.49631,2041450.57203,3072.33311978
0.0071595,8916717.49562,-17045.9912285,78363003.4513,15518.3665142,-87279720.9469,1527.62471429,-53.6784362937,-1424773.51219,-379031.891097,2437447.48177,162844.830664,-1695232.64977,216187.060434,147553.40633,-319620.581896,482064.08536,147553.40633,-53.6784362937,-319620.581896,-1018446.87783,482064.08536,-440059.621581,-323229901.425,3329639572.97,-739099105.161,147553.40633,-319620.581896,482064.08536,147553.40633,-319620.581896,482064.08536,-53.6784362937,-1018446.87783,-440059.621581,-5367.84362937
0.0071928,-8737829.4328,-17146.0494643,-77294305.1377,15382.5267386,86032134.5705,1763.52272575,-37.0268527977,-1968211.78984,-378615.412909,5390850.41624,158517.999545,-1879092.96251,220097.413364,263484.917522,47366.1786163,751243.323873,263484.917522,-37.0268527977,47366.1786163,1308739.85449,751243.323873,-242365.74684,313590024.463,-3289819508.78,720722105.349,263484.917522,47366.1786163,751243.323873,263484.917522,47366.1786163,751243.323873,-37.0268527977,1308739.85449,-242365.74684,-3702.68527977
0.0072261,8507222.58482,-17243.4055525,76234488.8819,15244.2627393,-84741711.4667,1999.14281321,-105.078406372,6572611.89861,-378139.266472,-3492680.94777,154166.186634,6695249.94656,223973.079838,133201.991808,-432381.425528,519288.824318,133201.991808,-105.078406372,-432381.425528,3282900.29918,519288.824318,-1875097.08432,-304040018.911,3249607629.13,-700822085.621,133201.991808,-432381.425528,519288.824318,133201.991808,-432381.425528,519288.824318,-105.078406372,3282900.29918,-1875097.08432,-10507.8406372
0.0072594,-8339307.9868,-17338.0441501,-75203417.0257,15103.5963062,83542725.0125,2234.44784389,51.1891263387,-2589574.64412,-377603.526825,-1474449.48748,149790.07776,-2603451.39916,227813.449066,286184.06956,-184274.128086,801566.532809,286184.06956,51.1891263387,-184274.128086,-7190349.01611,801566.532809,2699305.77385,294837215.275,-3211098089.44,683389177.85,286184.06956,-184274.128086,801566.532809,286184.06956,-184274.128086,801566.532809,51.1891263387,-7190349.01611,2699305.77385,5118.91263387
0.0072927,8121377.13094,-17429.9503425,74174674.2103,14960.5496078,-82296051.3412,2469.40073469,-2.14380005817,-1509460.98796,-377008.278399,642867.052993,145390.362579,-1458618.35769,231617.915821,69578.3711693,-227555.978948,215642.057619,69578.3711693,-2.14380005817,-227555.978948,-168343.480994,215642.057619,980596.931075,-285686321.875,3171942196.46,-664483592.384,69578.3711693,-227555.978948,215642.057619,69578.3711693,-227555.978948,215642.057619,-2.14380005817,-168343.480994,980596.931075,-214.380005817
0.007326,-7949125.15914,-17519.1096457,-73160231.1667,14815.1451877,81109356.3259,2703.96445798,32.6776802576,-44269.805893,-376353.615003,809397.330354,140967.734468,212169.961308,235385.880534,-87161.6651696,-771.546322301,-122291.907218,-87161.6651696,32.6776802576,-771.546322301,3385310.39914,-122291.907218,1845213.54444,276654531.01,-3134030171.48,647015224.034,-87161.6651696,-771.546322301,-122291.907218,-87161.6651696,-771.546322301,-122291.907218,32.6776802576,3385310.39914,1845213.54444,3267.76802576
0.0073593,7748717.88969,-17605.5080084,72193448.2989,14667.405961,-79942166.1885,2938.10204747,-108.421497545,3256499.46863,-375639.639807,5205319.06735,136522.890416,3381868.6957,239116.749391,-510833.880039,517960.430271,-323263.734336,-510833.880039,-108.421497545,517960.430271,4441618.32364,-323263.734336,-2021971.7787,-268498203.232,3096774869.31,-629925251.681,-510833.880039,517960.430271,-323263.734336,-510833.880039,517960.430271,-323263.734336,-108.421497545,4441618.32364,-2021971.7787,-10842.1497545
