time_s,node_BUSA2_voltage,node_BUSAS2_voltage,node_BUSB2_voltage,node_BUSBS2_voltage,node_BUSC2_voltage,node_BUSCS2_voltage,node_BUSMG_voltage,node_BUSMGR_voltage,node_BUSMS_voltage,node_UM1TLA_voltage,node_UM1TLB_voltage,node_UM1TLC_voltage,node_UM1MCC_voltage,output_fixed_1,output_fixed_2,output_fixed_3,branch_current_branch_fixed_1,branch_current_branch_fixed_7,branch_current_branch_fixed_9,branch_current_branch_fixed_10,torque_Nm,mechanical_speed_rad_s,mechanical_angle_rad,power_zero_axis_current_A,armature_axis_1_current_A,armature_axis_2_current_A,shorted_rotor_axis_current_1_A,shorted_rotor_axis_current_2_A
0.0436,-2237.82343627,-2237.82343627,-1818.16880156,-2237.82343627,642.51723965,1998.0356023,184.725165433,92.3625827164,184.722589747,-2237.82343627,-1767.8145578,479.853701315,184.725165433,-2237.82343627,-2237.82343627,184.725165433,-7.09107315769e-16,203.083954961,-1.04820534587,-2575.68568489,-2777.7214342,184.725648031,8.83943641755,0,359.367554481,111.234704238,51.5826158169,-304.160768789
0.0438,-2080.95991744,-2080.95991744,-1764.49455199,-2080.95991744,777.705870493,2160.92707466,184.725163318,92.3625816589,184.722587632,-2080.95991744,-1726.52310887,611.718319827,184.725163318,-2080.95991744,-2080.95991744,184.725163318,-5.25657485895e-15,203.083952636,-1.02440956235,-2575.68568492,-2777.74522766,184.725648031,8.87638154716,0,366.728028387,83.8471134876,51.1237736154,-304.241063608
0.044,-1912.27196925,-1912.27196925,-1701.01399978,-1912.27196925,908.360313275,2311.53972833,184.725161251,92.3625806256,184.722585566,-1912.27196925,-1675.66750749,739.978111673,184.725161251,-1912.27196925,-1912.27196925,184.725161251,-2.98282986511e-15,203.083950364,-1.00087031722,-2575.68568492,-2777.7687646,184.725648031,8.91332667676,0,372.004523004,55.9829674652,50.6650557348,-304.320596657
0.0442,-1732.71811027,-1732.71811027,-1627.6408959,-1732.71811027,1033.95344742,2449.01775215,184.725159233,92.3625796167,184.722583548,-1732.71811027,-1615.03613218,864.145397249,184.725159233,-1732.71811027,-1732.71811027,184.725159233,-7.09089418763e-16,203.083948146,-0.976703345776,-2575.68568489,-2777.79292939,184.725648031,8.95027180637,0,375.16712767,27.800446484,50.2063699147,-304.399483581
0.0444,-1543.31860134,-1543.31860134,-1545.25254215,-1543.31860134,1153.58678538,2572.57996858,184.725157264,92.3625786321,184.722581578,-1543.31860134,-1545.48912942,983.30760988,184.725157264,-1543.31860134,-1543.31860134,184.725157264,-2.98282248128e-15,203.083945981,-0.953070431948,-2575.68568492,-2777.81656013,184.725648031,8.98721693598,0,376.197809041,-0.540155655565,49.7478042022,-304.477579538
0.0446,-1345.14964827,-1345.14964827,-1453.84535755,-1345.14964827,1266.73413923,2681.52427245,184.725155344,92.3625776718,184.722579658,-1345.14964827,-1466.89334376,1096.95966978,184.725155344,-1345.14964827,-1345.14964827,184.725155344,1.56465244575e-15,203.083943869,-0.929067730904,-2575.68568486,-2777.84056075,184.725648031,9.02416206558,0,375.090761252,-28.8779594017,49.2892661103,-304.555002069
0.0448,-1139.33728657,-1139.33728657,-1354.41969612,-1139.33728657,1372.63095346,2775.2316205,184.725153471,92.3625767356,184.722577786,-1139.33728657,-1380.23404749,1204.31955804,184.725153471,-1139.33728657,-1139.33728657,184.725153471,-7.09085164248e-16,203.083941811,-0.905869007111,-2575.68568489,-2777.86375735,184.725648031,9.06110719519,0,371.85223312,-57.0517814746,48.8308399418,-304.631605914
0.045,-927.050983125,-927.050983125,-1247.05248698,-927.050983125,1470.76464461,2853.16954889,184.725151646,92.3625758232,184.722575961,-927.050983125,-1285.45706545,1304.87707492,184.725151646,-927.050983125,-927.050983125,184.725151646,-7.0908374608e-16,203.083939805,-0.882548391819,-2575.68568492,-2777.887076,184.725648031,9.0980523248,0,366.500655633,-84.9016952342,48.372433144,-304.707510766
0.0452,-709.496991071,-709.496991071,-1132.84671487,-709.496991071,1560.52136419,2914.89519874,184.725149868,92.3625749339,184.722574182,-709.496991071,-1183.65299053,1397.99785128,184.725149868,-709.496991071,-709.496991071,184.725149868,-1.84594956826e-15,203.083937849,-0.860288590193,-2575.68568486,-2777.90933387,184.725648031,9.1349974544,0,359.066417789,-112.269285451,47.9141264218,-304.782571233
0.0454,-487.911495585,-487.911495585,-1011.95575639,-487.911495584,1641.41419029,2960.05783262,184.725148135,92.3625740674,184.722572449,-487.911495585,-1074.84526278,1483.1786212,184.725148135,-487.911495585,-487.911495585,184.725148135,-7.09078636018e-16,203.083935944,-0.838138908148,-2575.68568489,-2777.93148161,184.725648031,9.17194258401,0,349.591769285,-138.999208952,47.4558273536,-304.856909383
0.0456,-263.553589652,-263.553589652,-885.56253286,-263.553589652,1712.9936463,2988.40082743,184.725146446,92.3625732228,184.72257076,-263.553589652,-960.207663612,1559.94676384,184.725146446,-263.553589652,-263.553589652,184.725146446,-1.40643597688e-16,203.083934087,-0.81728836894,-2575.68568486,-2777.9523303,184.725648031,9.20888771361,0,338.130549523,-164.939413248,46.9976132279,-304.930379953
0.0458,-37.69811965,-37.69811965,-753.89103485,-37.6981196497,1774.80963303,2999.76313261,184.725144799,92.3625723993,184.722569113,-37.69811965,-839.838081648,1627.81749239,184.725144799,-37.69811965,-37.69811965,184.725144799,1.46508864279e-18,203.083932276,-0.796759545803,-2575.68568489,-2777.97285727,184.725648031,9.24583284322,0,324.74786806,-189.942665173,46.5393919824,-305.003107575
0.046,188.371558588,188.371558588,-618.179626638,188.371558588,1826.58729516,2994.08018528,184.725143192,92.362571596,184.722567506,188.371558588,-714.969483103,1686.49071475,184.725143192,188.371558588,188.371558588,184.725143192,1.43573490756e-16,203.08393051,-0.777744948864,-2575.68568486,-2777.99187011,184.725648031,9.28277797283,0,309.519792788,-213.866725261,46.0812376995,-305.074947342
0.0462,413.370872054,413.370872054,-478.715483001,413.370872054,1867.92336613,2971.38427709,184.725141624,92.3625708118,184.722565938,413.370872054,-585.769356001,1735.51089572,184.725141624,413.370872054,413.370872054,184.725141624,7.12006823784e-16,203.083928786,-0.759238690138,-2575.68568486,-2778.01037464,184.725648031,9.31972310243,0,292.532815333,-236.575812829,45.623058931,-305.146026603
0.0464,636.021329766,636.021329766,-336.766631599,636.021329766,1898.72421244,2931.8043707,184.725140091,92.3625700457,184.722564406,636.021329766,-453.504473565,1774.75768873,184.725140091,636.021329766,636.021329766,184.725140091,1.84887264012e-15,203.083927101,-0.742434501648,-2575.68568486,-2778.0271772,184.725648031,9.35666823204,0,273.883505752,-257.940729005,45.1649267873,-305.216200993
0.0466,855.05778741,855.05778741,-192.674616206,855.05778741,1918.64203529,2875.56536705,184.725138593,92.3625692963,184.722562907,855.05778741,-318.405548773,1803.81456956,184.725138593,855.05778741,855.05778741,184.725138593,-4.24865538319e-16,203.083925454,-0.72629648447,-2575.68568486,-2778.04331354,184.725648031,9.39361336165,0,253.677774541,-277.840228124,44.7067507088,-305.285600698
0.0468,1069.23563614,1069.23563614,-47.7106057115,1069.23563614,1927.76721827,2802.98682737,184.725137125,92.3625685625,184.722561439,1069.23563614,-181.7469391,1822.74441911,184.725137125,1069.23563614,1069.23563614,184.725137125,2.98573703246e-15,203.08392384,-0.712017714977,-2575.68568486,-2778.05759066,184.725648031,9.43055849125,0,232.030502378,-296.161083531,44.2485990861,-305.354082039
0.047,1277.3378747,1277.3378747,97.7394464868,1277.3378747,1925.81450409,2714.4811574,184.725135686,92.3625678428,184.72256,1277.3378747,-43.8148736735,1831.17825928,184.725135686,1277.3378747,1277.3378747,184.725135686,7.11996580292e-16,203.083922258,-0.698531508446,-2575.68568486,-2778.07107533,184.725648031,9.46750362086,0,209.064614583,-312.799337195,43.7903825367,-305.421778115
0.0472,1478.18202464,1478.18202464,242.427933585,1478.18202464,1913.05720798,2610.55126401,184.725134272,92.3625671359,184.722558586,1478.18202464,94.1352237298,1829.36185318,184.725134272,1478.18202464,1478.18202464,184.725134272,7.11995156301e-16,203.083920703,-0.687028616667,-2575.68568483,-2778.08257665,184.725648031,9.50444875046,0,184.910695415,-327.660303829,43.3321669949,-305.488546039
0.0474,1670.62684946,1670.62684946,385.935330411,1670.62684946,1889.27798065,2491.78769759,184.72513288,92.3625664402,184.722557195,1670.62684946,231.770431654,1816.98090253,184.72513288,1670.62684946,1670.62684946,184.72513288,7.11993732312e-16,203.083919174,-0.676410645247,-2575.68568486,-2778.09319309,184.725648031,9.54139388007,0,159.705894697,-340.659673238,42.8738645515,-305.554521854
0.0476,1853.57883927,1853.57883927,527.063909215,1853.57883927,1854.92811009,2358.86529641,184.725131509,92.3625657544,184.722555823,1853.57883927,367.880514485,1794.45986842,184.725131509,1853.57883927,1853.57883927,184.725131509,2.98572678902e-15,203.083917666,-0.667865216732,-2575.68568486,-2778.10173699,184.725648031,9.57833900968,0,133.593536906,-351.723449888,42.4155389534,-305.619563531
0.0478,2025.99842436,2025.99842436,665.372006076,2025.99842436,1809.86171232,2212.53935207,184.725130154,92.3625650768,184.722554468,2025.99842436,502.095555219,1761.54472501,184.725130154,2025.99842436,2025.99842436,184.725130154,2.98572081758e-15,203.083916176,-0.660261958838,-2575.68568486,-2778.10933873,184.725648031,9.61528413928,0,106.721883108,-360.788885636,41.9571040623,-305.683810046
0.048,2186.90588226,2186.90588226,799.737141522,2186.90588226,1754.69930601,2053.64131779,184.725128812,92.3625644058,184.722553126,2186.90588226,633.275941708,1718.83067825,184.725128812,2186.90588226,2186.90588226,184.725128812,7.53318380754e-15,203.083914701,-0.654784709215,-2575.6856848,-2778.11481457,184.725648031,9.65222926889,0,79.2437455517,-367.804353558,41.4986217055,-305.747120249
0.0482,2335.3869047,2335.3869047,929.707247287,2335.3869047,1689.36816461,1883.07408387,184.72512748,92.36256374,184.722551794,2335.3869047,761.025072616,1666.12792706,184.72512748,2335.3869047,2335.3869047,184.72512748,2.98569977979e-15,203.083913237,-0.650271087885,-2575.68568486,-2778.11932665,184.725648031,9.6891743985,0,51.3151310112,-372.730092334,41.0400078085,-305.809635998
