time_s,node_BUSA2_voltage,node_BUSAS2_voltage,node_BUSB2_voltage,node_BUSBS2_voltage,node_BUSC2_voltage,node_BUSCS2_voltage,node_BUSFD_voltage,node_BUSMG_voltage,node_BUSMGR_voltage,node_BUSMS_voltage,node_UM1TLA_voltage,node_UM1TLB_voltage,node_UM1TLC_voltage,node_UM1MCC_voltage,output_fixed_1,output_fixed_2,output_fixed_3,output_fixed_4,branch_current_branch_fixed_1,branch_current_branch_fixed_8,branch_current_branch_fixed_10,branch_current_branch_fixed_11,torque_Nm,mechanical_speed_rad_s,synchronous_torque_angle_rad,power_zero_axis_current_A,armature_axis_1_current_A,armature_axis_2_current_A,field_current_A,q_axis_damper_current_A
0.0048,-709.496991071,-709.496991071,-735.612548728,-709.496991071,-2884.26567406,-2914.89519874,-8.77947049521,188.495574146,94.2477870728,188.495781375,-709.496991071,-738.746345553,-2880.59014936,188.495574146,-709.496991071,-709.496991071,-8.77947049521,188.495574146,-1.27759893565e-15,207.229083274,1.52389380336,207.22906649,-1.52391028108,188.495559215,3.10862446895e-15,0,-5.84113449804,1.52127534538,-328.455482033,-0.0916249432692
0.005,-927.050983125,-927.050983125,-951.635386807,-927.050983125,-2817.56739772,-2853.16954889,-11.4715310371,188.495577549,94.2477887743,188.495784778,-927.050983125,-954.585439071,-2813.29516579,188.495577549,-927.050983125,-927.050983125,-11.4715310371,188.495577549,-1.27759638045e-15,207.229087015,1.81090274453,207.22906649,-1.8109229136,188.495559215,3.5527136788e-15,0,-6.34812192217,2.18358839895,-327.438409852,-0.108989152243
0.0052,-1139.33728657,-1139.33728657,-1161.66735429,-1139.33728657,-2734.62055019,-2775.2316205,-14.0984080514,188.495581578,94.2477907889,188.495788807,-1139.33728657,-1164.34688061,-2729.74725711,188.495581578,-1139.33728657,-1139.33728657,-14.0984080514,188.495581578,9.96140655436e-16,207.229091444,2.1377568841,207.22906649,-2.13778148444,188.495559215,3.5527136788e-15,0,-6.81725347087,2.94571548436,-326.366504288,-0.128795733652
0.0054,-1345.14964827,-1345.14964827,-1364.47436558,-1345.14964827,-2635.96786239,-2681.52427245,-16.6451750988,188.495586318,94.247793159,188.495793547,-1345.14964827,-1366.79324486,-2630.50113887,188.495586318,-1345.14964827,-1345.14964827,-16.6451750988,188.495586318,-1.27759581754e-15,207.229096656,2.5076290071,207.22906649,-2.50765881894,188.495559215,3.99680288865e-15,0,-7.23378727023,3.80738353495,-325.241580539,-0.151246963485
0.0056,-1543.31860134,-1543.31860134,-1558.87315648,-1543.31860134,-2522.24757179,-2572.57996858,-19.0973609409,188.49559186,94.2477959301,188.495799089,-1543.31860134,-1560.73961211,-2516.20774137,188.49559186,-1543.31860134,-1543.31860134,-19.0973609409,188.49559186,-3.55132774305e-15,207.229102749,2.92365765572,207.229066518,-2.92369355054,188.495559215,4.4408920985e-15,0,-7.58256517842,4.76626302982,-324.06575867,-0.17654461995
0.0058,-1732.71811027,-1732.71811027,-1743.73890349,-1732.71811027,-2394.18836423,-2449.01775215,-21.4410317686,188.495598302,94.2477991508,188.495805531,-1732.71811027,-1745.0613045,-2387.60890749,188.495598302,-1732.71811027,-1732.71811027,-21.4410317686,188.495598302,-1.2775861597e-15,207.22910983,3.38891613483,207.229066547,-3.38895912735,188.495559215,4.4408920985e-15,0,-7.8483032312,5.81787029281,-322.841450437,-0.204888123082
0.006,-1912.27196925,-1912.27196925,-1918.01232269,-1912.27196925,-2252.603666,-2311.53972833,-23.6628703768,188.495605746,94.2478028728,188.495812975,-1912.27196925,-1918.70106891,-2245.53142199,188.495605746,-1912.27196925,-1912.27196925,-23.6628703768,188.495605746,-3.55131808523e-15,207.229118014,3.90638139844,207.229066518,-3.90643256285,188.495559215,4.4408920985e-15,0,-8.01589883371,6.95551202188,-321.571344509,-0.236472622029
0.0062,-2080.95991744,-2080.95991744,-2080.70613057,-2080.95991744,-2098.38537171,-2160.92707466,-25.7502518352,188.495614302,94.2478071511,188.495821531,-2080.95991744,-2080.6755793,-2090.8804654,188.495614302,-2080.95991744,-2080.95991744,-25.7502518352,188.495614302,-1.2775765019e-15,207.229127421,4.47890233994,207.229066518,-4.47896292579,188.495559215,4.4408920985e-15,0,-8.07074841286,8.17027454889,-320.258390189,-0.271487026118
0.0064,-2237.82343627,-2237.82343627,-2230.91087682,-2237.82343627,-1932.49705619,-1998.0356023,-27.6913152261,188.495624086,94.2478120429,188.495831315,-2237.82343627,-2230.08127369,-1924.63254407,188.495624086,-2237.82343627,-2237.82343627,-27.6913152261,188.495624086,-1.27757394675e-15,207.229138177,5.10916885734,207.229066547,-5.10924022935,188.495559215,4.88498130835e-15,0,-7.99906887982,9.45105941822,-318.905779733,-0.310112016911
0.0066,-2381.97119594,-2381.97119594,-2367.80005261,-2381.97119594,-1755.96677396,-1823.79089308,-29.4750310401,188.495635217,94.2478176087,188.495842446,-2381.97119594,-2366.09942195,-1747.82800909,188.495635217,-2381.97119594,-2381.97119594,-29.4750310401,188.495635217,-1.27757139161e-15,207.229150415,5.79968112707,207.22906649,-5.79976470549,188.495559215,5.3290705182e-15,0,-7.78821606465,10.7846658348,-317.516929356,-0.352518038447
0.0068,-2512.58412013,-2512.58412013,-2490.63449961,-2512.58412013,-1569.87949385,-1639.1830402,-31.091263848,188.495647822,94.2478239109,188.495855051,-2512.58412013,-2488.00045602,-1561.56321416,188.495647822,-2512.58412013,-2512.58412013,-31.091263848,188.495647822,3.26990012493e-15,207.229164272,6.55271965265,207.229066518,-6.55281710306,188.495559215,4.4408920985e-15,0,-7.4269932109,12.1559195489,-316.095459055,-0.398863303604
0.007,-2628.92004013,-2628.92004013,-2598.76604682,-2628.92004013,-1375.36928455,-1445.26102231,-32.5308298928,188.495662029,94.2478310145,188.495869258,-2628.92004013,-2595.14748475,-1366.98243859,188.495662029,-2628.92004013,-2628.92004013,-32.5308298928,188.495662029,-5.82504433766e-15,207.229179891,7.37031692266,207.229066461,-7.37042997003,188.495559215,5.3290705182e-15,0,-6.9059427396,13.5478466862,-314.645171354,-0.449291814332
0.0072,-2730.31791206,-2730.31791206,-2691.6404155,-2730.31791206,-1173.61129366,-1243.12674298,-33.7855492728,188.495677972,94.2478389862,188.495885201,-2730.31791206,-2686.99904131,-1165.26961904,188.495677972,-2730.31791206,-2730.31791206,-33.7855492728,188.495677972,-1.27756372619e-15,207.229197419,8.25422993302,207.229066518,-8.2543605218,188.495559215,4.4408920985e-15,0,-6.21761471737,14.9418900673,-313.170029098,-0.503931433836
0.0074,-2816.20157296,-2816.20157296,-2768.79934404,-2816.20157296,-965.813642366,-1033.92876952,-34.8482924224,188.495695789,94.2478478944,188.495903018,-2816.20157296,-2763.11101229,-957.640022925,188.495695789,-2816.20157296,-2816.20157296,-34.8482924224,188.495695789,-5.82503013246e-15,207.229217006,9.2059148252,207.229066518,-9.20606501682,188.495559215,3.5527136788e-15,0,-5.35680588822,16.318164572,-311.674132434,-0.56289200844
0.0076,-2886.08301476,-2886.08301476,-2829.88198613,-2886.08301476,-753.209268725,-818.855806552,-35.713020623,188.495715618,94.2478578089,188.495922847,-2886.08301476,-2823.13781085,-745.331896054,188.495715618,-2886.08301476,-2886.08301476,-35.713020623,188.495715618,-5.82501848241e-15,207.229238806,10.2265031934,207.229066547,-10.226675193,188.495559215,4.4408920985e-15,0,-4.32076363517,17.655747248,-310.161695085,-0.626263576808
0.0078,-2939.56515715,-2939.56515715,-2874.62555863,-2939.56515715,-537.047842334,-599.129941543,-36.3748203164,188.495737601,94.2478688004,188.49594483,-2939.56515715,-2866.83276949,-529.598217625,188.495737601,-2939.56515715,-2939.56515715,-36.3748203164,188.495737601,-5.82500683238e-15,207.229262974,11.3167805076,207.229066518,-11.316976638,188.495559215,3.5527136788e-15,0,-3.10934993355,18.9329970296,-308.637020091,-0.694114663677
0.008,-2976.34410394,-2976.34410394,-2902.86530271,-2976.34410394,-318.587770211,-375.999700693,-36.8299310247,188.49576188,94.2478809402,188.495969109,-2976.34410394,-2894.04782586,-311.698580088,188.49576188,-2976.34410394,-2976.34410394,-36.8299310247,188.49576188,-1.27752622098e-15,207.229289666,12.4771667421,207.229066547,-12.4773895905,188.495559215,3.5527136788e-15,0,-1.72516110146,20.1278982656,-307.104475117,-0.766490694782
0.0082,-2996.21086982,-2996.21086982,-2914.53375708,-2996.21086982,-99.088411984,-150.732954539,-37.0757667182,188.4957886,94.2478942998,188.495995829,-2996.21086982,-2904.73250147,-92.8913214985,188.4957886,-2996.21086982,-2996.21086982,-37.0757667182,188.4957886,-1.27752366593e-15,207.229319041,13.7076998353,207.22906649,-13.7079519934,188.495559215,3.5527136788e-15,0,-0.173600062994,21.2184216497,-305.5684675,-0.843412529012
0.0084,-2999.05256785,-2999.05256785,-2909.65941344,-2999.05256785,120.197491868,75.3902863299,-37.1109305094,188.495817901,94.2479089507,188.49602513,-2999.05256785,-2898.93225335,125.574090338,188.495817901,-2999.05256785,-2999.05256785,-37.1109305094,188.495817901,3.26994785051e-15,207.229351255,15.0080207884,207.22906649,-15.0083052361,188.495559215,2.6645352591e-15,0,1.53710124498,22.1828957293,-304.033419147,-0.924875142956
0.0086,-2984.85305094,-2984.85305094,-2888.36477222,-2984.85305094,338.03106936,301.085144553,-36.9352225905,188.495849927,94.2479249636,188.496057156,-2984.85305094,-2876.78621953,342.464304332,188.495849927,-2984.85305094,-2984.85305094,-36.9352225905,188.495849927,-1.27752765078e-15,207.229386464,16.3773627281,207.229066461,-16.3776823551,188.495559215,2.6645352591e-15,0,3.39591064328,23.0003818494,-302.503741456,-1.01084646224
0.0088,-2953.69300359,-2953.69300359,-2850.86387081,-2953.69300359,553.194258015,525.069176926,-36.5496413692,188.495884817,94.2479424085,188.496092046,-2953.69300359,-2838.52443954,556.568983933,188.495884817,-2953.69300359,-2953.69300359,-36.5496413692,188.495884817,-1.27752509573e-15,207.229424821,17.8145410717,207.22906649,-17.8148990727,188.495559215,2.6645352591e-15,0,5.38907597327,23.651045257,-300.983810374,-1.10126637276
0.009,-2905.74948339,-2905.74948339,-2797.45931767,-2905.74948339,764.496339993,746.069661494,-35.9563777946,188.495922707,94.2479613536,188.496129936,-2905.74948339,-2784.46458779,766.707252015,188.495922707,-2905.74948339,-2905.74948339,-35.9563777946,188.495922707,-1.27752254068e-15,207.229466477,19.3179477155,207.229066518,-19.3183473941,188.495559215,1.7763568394e-15,0,7.50025606889,24.1165150853,-299.47794175,-1.19604590417
0.0092,-2841.29491498,-2841.29491498,-2728.53890163,-2841.29491498,970.780103465,962.830829422,-35.158802909,188.495963731,94.2479818656,188.49617096,-2841.29491498,-2715.00829655,971.733723788,188.495963731,-2841.29491498,-2841.29491498,-35.158802909,188.495963731,-1.27751998564e-15,207.229511578,20.8855473399,207.229066518,-20.8859920937,188.495559215,2.6645352591e-15,0,9.71070064865,24.380226114,-297.990367109,-1.29506661619
0.0094,-2760.6955421,-2760.6955421,-2644.57182103,-2760.6955421,1170.9275463,1174.12100051,-34.1614486917,188.496008017,94.2480040087,188.496215246,-2760.6955421,-2630.63711849,1170.54403866,188.496008017,-2760.6955421,-2760.6955421,-34.1614486917,188.496008017,-1.2775174306e-15,207.229560265,22.5148763359,207.22906649,-22.5153697674,188.495559215,1.7763568394e-15,0,11.9994762827,24.4277355043,-296.525209991,-1.3981801776
0.0096,-2664.40934644,-2664.40934644,-2546.10459399,-2664.40934644,1363.86517105,1378.73958186,-32.9699823085,188.496055689,94.2480278444,188.496262918,-2664.40934644,-2531.90819582,1362.07995079,188.496055689,-2664.40934644,-2664.40934644,-32.9699823085,188.496055689,-5.82498383696e-15,207.229612675,24.2030448914,207.22906649,-24.203590743,188.495559215,8.881784197e-16,0,14.3437346748,24.2470081793,-295.086462976,-1.50520816564
0.0098,-2552.98344538,-2552.98344538,-2433.75670168,-2552.98344538,1548.56880143,1575.52388988,-31.5911739091,188.496106862,94.248053431,188.496314091,-2552.98344538,-2419.44969306,1545.33390487,188.496106862,-2552.98344538,-2552.98344538,-31.5911739091,188.496106862,-1.27750322561e-15,207.229668934,25.9467414021,207.22906649,-25.9473434936,188.495559215,1.7763568394e-15,0,16.7190185736,23.8286651108,-293.677965536,-1.61594207279
0.01,-2427.05098312,-2427.05098312,-2308.21601346,-2427.05098312,1724.06798358,1763.35575688,-30.0328581577,188.496161647,94.2480808233,188.496368876,-2427.05098312,-2293.95604629,1719.35317279,188.496161647,-2427.05098312,-2427.05098312,-30.0328581577,188.496161647,-5.824969632e-15,207.229729163,27.7422394454,207.22906649,-27.7429018157,188.495559215,8.881784197e-16,0,19.0995998887,23.1661894984,-292.303382813,-1.73014354564
0.0102,-2287.32753303,-2287.32753303,-2170.23404894,-2287.32753303,1889.44991567,1941.16788471,-28.3038897153,188.496220144,94.2481100721,188.496427373,-2287.32753303,-2156.18308836,1883.24349231,188.496220144,-2287.32753303,-2287.32753303,-28.3038897153,188.496220144,3.26997994072e-15,207.229793474,29.5854077041,207.229066518,-29.5861343978,188.495559215,0,0,21.4588438678,22.2560866527,-290.966185469,-1.84754483949
0.0104,-2134.60703163,-2134.60703163,-2020.6211102,-2134.60703163,2043.86297988,2107.9499094,-26.4140929255,188.496282447,94.2481412237,188.496489677,-2134.60703163,-2006.94308487,2036.17229516,188.496282447,-2134.60703163,-2134.60703163,-26.4140929255,188.496282447,-1.27749556063e-15,207.229861969,31.4717219472,207.229066461,-31.4725170221,188.495559215,0,0,23.7695926945,21.097994313,-289.669630688,-1.96784951013
0.0106,-1969.75726726,-1969.75726726,-1860.24133898,-1969.75726726,2186.51983184,2262.75414221,-24.3742059907,188.496348639,94.2481743196,188.496555868,-1969.75726726,-1847.09973964,2177.37147826,188.496348639,-1969.75726726,-1969.75726726,-24.3742059907,188.496348639,-1.27749300564e-15,207.22993474,33.3962790966,207.229066518,-33.3971470165,188.495559215,0,0,26.0045614175,19.6947411214,-288.416744458,-2.09073332333
0.0108,-1793.71494917,-1793.71494917,-1690.00771409,-1793.71494917,2316.70012782,2404.70095461,-22.1958199554,188.496418792,94.2482093962,188.496626022,-1793.71494917,-1677.56318352,2306.13981197,188.496418792,-1793.71494917,-1793.71494917,-22.1958199554,188.496418792,-1.27749045066e-15,207.230011865,35.3538151681,207.22906649,-35.3547601899,188.495559215,0,0,28.1367389098,18.0523520027,-287.210305206,-2.2158453997
0.011,-1607.48038494,-1607.48038494,-1510.87704171,-1607.48038494,2433.75285386,2532.98377651,-19.8913128434,188.496492969,94.2482464843,188.496700198,-1607.48038494,-1499.2850022,2421.84494898,188.496492969,-1607.48038494,-1607.48038494,-19.8913128434,188.496492969,-1.27748789568e-15,207.230093413,37.3387232423,207.229066547,-37.3397498691,188.495559215,-8.881784197e-16,0,30.1397864164,16.1800002759,-286.052828894,-2.34280957233
0.0112,-1412.1117965,-1412.1117965,-1323.84493455,-1412.1117965,2537.09833845,2646.8736793,-17.473779324,188.496571217,94.2482856086,188.496778446,-1412.1117965,-1313.25329498,2523.92512847,188.496571217,-1412.1117965,-1412.1117965,-17.473779324,188.496571217,-3.55121982141e-15,207.230179439,39.3450756371,207.229066518,-39.3461882685,188.495559215,0,0,31.9884263398,14.089907371,-284.946555639,-2.47122597131
0.0114,-1208.71930714,-1208.71930714,-1129.94082916,-1208.71930714,2626.2299191,2745.72351786,-14.9569563048,188.496653576,94.2483267881,188.496860805,-1208.71930714,-1120.4878157,2611.89054568,188.496653576,-1208.71930714,-1208.71930714,-14.9569563048,188.496653576,-1.27747823828e-15,207.230269983,41.3666466475,207.229066518,-41.3678498156,188.495559215,-8.881784197e-16,0,33.6588140919,11.7971920876,-283.893437937,-2.60067280919
0.0116,-998.458633569,-998.458633569,-930.223018867,-998.458633569,2700.71534082,2828.97160768,-12.3551448763,188.49674007,94.2483700348,188.496947299,-998.458633569,-922.035166649,2685.32447696,188.49674007,-998.458633569,-998.458633569,-12.3551448763,188.49674007,-2.41434292367e-15,207.230365072,43.3969384432,207.229066518,-43.3982366686,188.495559215,-8.881784197e-16,0,35.128886231,9.31967231453,-282.895130546,-2.7307083781
0.0118,-782.52451887,-782.52451887,-725.773748185,-782.52451887,2760.19786033,2896.1449165,-9.68312905001,188.496830709,94.2484153543,188.497037938,-782.52451887,-718.964092247,2743.88413346,188.496830709,-782.52451887,-782.52451887,-9.68312905001,188.496830709,-1.27747085464e-15,207.230464719,45.4292081594,207.229066518,-45.4306060551,188.495559215,-8.881784197e-16,0,36.3786785773,6.67762308695,-281.952982082,-2.86087322938
0.012,-562.143943757,-562.143943757,-517.694329209,-562.143943757,2804.3971254,2946.86175219,-6.95609175289,188.49692549,94.2484627449,188.497132719,-562.143943757,-512.36082415,2787.30132347,188.49692549,-562.143943757,-562.143943757,-6.95609175289,188.49692549,-1.40601059353e-16,207.23056892,47.45649755,207.229066518,-47.4579996708,188.495559215,-1.7763568394e-15,0,37.3906086604,3.89349568628,-281.068028375,-2.99069254325
0.0122,-338.569154621,-338.569154621,-307.100323511,-338.569154621,2833.10980448,2980.83393156,-4.18952855484,188.497024396,94.2485121981,188.497231625,-338.569154621,-303.324521574,2815.38289734,188.497024396,-338.569154621,-338.569154621,-4.18952855484,188.497024396,-7.09034398326e-16,207.230677656,49.4716639519,207.22906649,-49.4732747748,188.495559215,-1.7763568394e-15,0,38.1497175766,0.991603262576,-280.2409876,-3.1196786563
0.0124,-113.07054801,-113.07054801,-95.1167363736,-113.07054801,2846.21002359,2997.86841792,-1.39915961982,188.497127395,94.2485636976,188.497334624,-113.07054801,-92.9627427036,2828.0110403,188.497127395,-113.07054801,-113.07054801,-1.39915961982,188.497127395,1.43617450003e-16,207.230790892,51.467413187,207.229066461,-51.4691372166,188.495559215,-2.6645352591e-15,0,38.6438672105,-2.0022209409,-279.472257228,-3.24733375139
0.0126,113.07054801,113.07054801,117.126733869,113.07054801,2843.64958478,2997.86841792,1.39915961926,188.49723444,94.2486172199,188.497441669,113.07054801,117.613009805,2825.14338553,188.49723444,113.07054801,113.07054801,1.39915961926,188.49723444,4.27833972856e-16,207.230908575,53.4363342524,207.22906649,-53.438176033,188.495559215,-1.7763568394e-15,0,38.8638896777,-5.06098615247,-278.761912788,-3.37315267521
0.0128,338.56915462,338.56915462,328.500454274,338.56915462,2825.45800826,2980.83393156,4.18952855428,188.497345468,94.2486727339,188.497552697,338.56915462,327.291744588,2806.81299535,188.497345468,338.56915462,338.56915462,4.18952855428,188.497345468,9.96266737363e-16,207.231030637,55.3709360659,207.22906649,-55.3728998392,188.495559215,-2.6645352591e-15,0,38.8036868653,-8.156920499,-278.109708453,-3.4966258853
0.013,562.143943757,562.143943757,537.879578963,562.143943757,2791.74237078,2946.86175219,6.95609175233,188.497460401,94.2487302005,188.49766763,562.143943757,534.967393665,2773.12818016,188.497460401,562.143943757,562.143943757,6.95609175233,188.497460401,4.27831124657e-16,207.231156993,57.2636844814,207.229066518,-57.2657746442,188.495559215,-2.6645352591e-15,0,38.4602789499,-11.2618541272,-277.515079435,-3.61724248959
0.0132,782.52451887,782.52451887,744.148802192,782.52451887,2742.68696559,2896.1449165,9.68312904945,188.497579147,94.2487895733,188.497786376,782.52451887,739.543262185,2724.27218365,188.497579147,782.52451887,782.52451887,9.68312904945,188.497579147,2.70156474969e-15,207.23128754,59.1070425808,207.22906649,-59.1092632944,188.495559215,-2.6645352591e-15,0,37.8338018411,-14.3476018409,-276.977146172,-3.7344933781
0.0134,998.458633569,998.458633569,946.207093864,998.458633569,2678.55275537,2828.97160768,12.3551448757,188.497701596,94.2488507981,188.497908825,998.458633569,939.93646597,2660.50270173,188.497701596,998.458633569,998.458633569,12.3551448757,188.497701596,3.83842658692e-15,207.231422159,60.8935107887,207.229066518,-60.8958661538,188.495559215,-3.5527136788e-15,0,36.927454516,-17.3863381391,-276.494720284,-3.84787440807
0.0136,1208.71930714,1208.71930714,1142.97248621,1208.71930714,2599.67662651,2745.72351786,14.9569563042,188.497827626,94.248913813,188.498034855,1208.71930714,1135.08243873,2582.15124376,188.497827626,1208.71930714,1208.71930714,14.9569563042,188.497827626,1.56468442938e-15,207.231560715,62.6156693101,207.22906649,-62.6181631952,188.495559215,-3.5527136788e-15,0,35.7473982348,-20.3509578384,-276.066312239,-3.95688964036
0.0138,1412.1117965,1412.1117965,1333.38685587,1412.1117965,2506.47041599,2646.8736793,17.4737793234,188.497957097,94.2489785486,188.498164326,1412.1117965,1323.93945137,2489.62230297,188.497957097,1412.1117965,1412.1117965,17.4737793234,188.497957097,1.56468130001e-15,207.231703053,64.2662208676,207.22906649,-64.2688570771,188.495559215,-4.4408920985e-15,0,34.3026105693,-23.2154158187,-275.69014071,-4.0610545873
0.014,1607.48038494,1607.48038494,1516.42076613,1607.48038494,2399.41970352,2532.98377651,19.8913128429,188.498089857,94.2490449284,188.498297086,1607.48038494,1505.49322062,2383.39232622,188.498089857,1607.48038494,1607.48038494,19.8913128429,188.498089857,3.83841265135e-15,207.231849007,65.8380351663,207.22906649,-65.8408173378,188.495559215,-3.5527136788e-15,0,32.6046980678,-25.9550400113,-275.364143537,-4.15989946858
0.0142,1793.71494917,1793.71494917,1691.07830481,1793.71494917,2279.08234253,2404.70095461,22.1958199548,188.498225737,94.2491128683,188.498432966,1793.71494917,1678.76153947,2264.00845164,188.498225737,1793.71494917,1793.71494917,22.1958199548,188.498225737,-7.09063986866e-16,207.231998391,67.3241936564,207.229066518,-67.3271252379,188.495559215,-4.4408920985e-15,0,30.6676721637,-28.5468123602,-275.08599025,-4.25297243467
0.0144,1969.75726726,1969.75726726,1856.40197479,1969.75726726,2146.08670907,2262.75414221,24.3742059902,188.498364555,94.2491822776,188.498571784,1969.75726726,1842.7989976,2132.08698873,188.498364555,1969.75726726,1969.75726726,24.3742059902,188.498364555,3.83840639266e-15,207.232151006,68.7180352211,207.229066461,-68.7211193319,188.495559215,-4.4408920985e-15,0,28.50769362,-30.9696132959,-274.853096054,-4.33984275382
0.0146,2134.60703163,2134.60703163,2011.47756279,2134.60703163,2001.12964759,2107.9499094,26.414092925,188.498506118,94.2492530588,188.498713347,2134.60703163,1996.70171282,1988.31161462,188.498506118,2134.60703163,2134.60703163,26.414092925,188.498506118,1.56466423515e-15,207.232306638,70.0132014751,207.22906649,-70.0164412483,188.495559215,-4.4408920985e-15,0,26.1427913565,-33.2044260714,-274.662637223,-4.42010392213
0.0148,2287.32753303,2287.32753303,2155.43903268,2287.32753303,1844.97408258,1941.16788471,28.3038897147,188.498650216,94.2493251082,188.498857446,2287.32753303,2139.61212953,1833.43124914,188.498650216,2287.32753303,2287.32753303,28.3038897147,188.498650216,1.56466110583e-15,207.232465058,71.2036834955,207.229066461,-71.2070817011,188.495559215,-5.3290705182e-15,0,23.5925619293,-35.2344982719,-274.511567779,-4.49337669261
0.015,2427.05098312,2427.05098312,2287.47335903,2427.05098312,1678.4462839,1763.35575688,30.0328581571,188.498796632,94.2493983162,188.499003861,2427.05098312,2270.72379361,1668.25759169,188.498796632,2427.05098312,2427.05098312,30.0328581571,188.498796632,1.56465797651e-15,207.232626025,72.2838669717,207.22906649,-72.2874261579,188.495559215,-5.3290705182e-15,0,20.8778562144,-37.045458743,-274.396637387,-4.55931198343
0.0152,2552.98344538,2552.98344538,2406.8253347,2552.98344538,1502.43274844,1575.52388988,31.5911739085,188.498945135,94.2494725674,188.499152364,2552.98344538,2389.28614517,1493.66227498,188.498945135,2552.98344538,2552.98344538,31.5911739085,188.498945135,1.5646548472e-15,207.232789286,73.2485776246,207.229066518,-73.2523001304,188.495559215,-5.3290705182e-15,0,18.0204599683,-38.6253892163,-274.314410344,-4.61759366186
0.0154,2664.40934644,2664.40934644,2512.80225951,2664.40934644,1317.87669866,1378.73958186,32.969982308,188.499095484,94.2495477418,188.499302713,2664.40934644,2494.60922857,1310.57363225,188.499095484,2664.40934644,2664.40934644,32.969982308,188.499095484,1.56465171789e-15,207.232954577,74.0931257308,207.22906649,-74.0970134592,188.495559215,-5.3290705182e-15,0,15.042774929,-39.9648508726,-274.261285553,-4.66794116524
0.0156,2760.6955421,2760.6955421,2604.77853087,2760.6955421,1125.7741585,1174.12100051,34.1614486911,188.499247429,94.2496237145,188.499454658,2760.6955421,2586.06834591,1119.97303014,188.499247429,2760.6955421,2760.6955421,34.1614486911,188.499247429,6.11211754999e-15,207.233121624,74.8133486509,207.229066518,-74.8174035064,188.495559215,-6.2172489379e-15,0,11.9675069371,-41.056867103,-274.233517381,-4.71011195681
0.0158,2841.29491498,2841.29491498,2682.20003692,2841.29491498,927.169623298,962.830829422,35.1588029084,188.499400714,94.2497003568,188.499607943,2841.29491498,2663.10854574,922.890781325,188.499400714,2841.29491498,2841.29491498,35.1588029084,188.499400714,6.11210532576e-15,207.233290142,75.4056532681,207.229066461,-75.409876586,188.495559215,-6.2172489379e-15,0,8.81736725931,-41.8968646306,-274.227237261,-4.74390377942
0.016,2905.74948339,2905.74948339,2744.58836109,2905.74948339,723.151286036,746.069661495,35.9563777941,188.499555074,94.2497775368,188.499762303,2905.74948339,2725.24895904,720.401590772,188.499555074,2905.74948339,2905.74948339,35.9563777941,188.499555074,-2.98284482123e-15,207.233459843,75.8670544624,207.229066518,-75.8714475023,188.495559215,-6.2172489379e-15,0,5.61479282355,-42.482576067,-274.238475929,-4.7691567068
0.0162,2953.69300359,2953.69300359,2791.54469594,2953.69300359,514.845855383,525.069176926,36.5496413686,188.499710239,94.2498551195,188.499917468,2953.69300359,2772.08687044,513.619570565,188.499710239,2953.69300359,2953.69300359,36.5496413686,188.499710239,1.56463010585e-15,207.23363043,76.1952129006,207.22906649,-76.1997764998,188.495559215,-6.2172489379e-15,0,2.38169052763,-42.8139077405,-274.263186161,-4.78575495776
0.0164,2984.85305094,2984.85305094,2822.75346467,2984.85305094,303.412933389,301.085144554,36.93522259,188.499865937,94.2499329684,188.500073166,2984.85305094,2803.30152464,303.692782762,188.499865937,2984.85305094,2984.85305094,36.93522259,188.499865937,6.11209593799e-15,207.233801602,76.3884687126,207.229066461,-76.3932034713,188.495559215,-7.1054273576e-15,0,-0.86078993256,-42.8927773609,-274.297265888,-4.79362847534
0.0166,2999.05256785,2999.05256785,2837.98555027,2999.05256785,90.0390086733,75.3902863302,37.1109305088,188.50002189,94.2500109451,188.500229119,2999.05256785,2818.65755727,91.7973680296,188.50002189,2999.05256785,2999.05256785,37.1109305088,188.50002189,1.56461475242e-15,207.233973054,76.4458725154,207.229066461,-76.4507787194,188.495559215,-7.1054273576e-15,0,-4.0924510179,-42.7229266334,-274.336581548,-4.7927542391
0.0168,2996.21086982,2996.21086982,2837.10112321,2996.21086982,-124.068958801,-150.732954539,37.0757667176,188.500177822,94.2500889109,188.500385051,2996.21086982,2818.00804114,-120.868771596,188.500177822,2996.21086982,2996.21086982,37.0757667176,188.500177822,1.56461162319e-15,207.234144483,76.3672124445,207.229066518,-76.3722901189,188.495559215,-7.9936057773e-15,0,-7.29420727316,-42.30971442,-274.376991548,-4.78315731537
0.017,2976.34410394,2976.34410394,2820.05197435,2976.34410394,-337.690284518,-375.999700693,36.8299310241,188.500333455,94.2501667274,188.500540684,2976.34410394,2801.29704417,-333.092654658,188.500333455,2976.34410394,2976.34410394,36.8299310241,188.500333455,1.56460849397e-15,207.234315584,76.15303725,207.229066461,-76.158285992,188.495559215,-7.9936057773e-15,0,-10.4482082928,-41.6598963312,-274.414369711,-4.76491161694
0.0172,2939.56515715,2939.56515715,2786.88334045,2939.56515715,-549.597652049,-599.129941543,36.3748203158,188.500488514,94.2502442568,188.500695743,2939.56515715,2768.5616849,-543.653287933,188.500488514,2939.56515715,2939.56515715,36.3748203158,188.500488514,1.56460536475e-15,207.234486053,75.8046743572,207.22906649,-75.810093571,188.495559215,-7.1054273576e-15,0,-13.5379237697,-40.7813968333,-274.44462856,-4.73814038033
