time_s,node_BUSA2_voltage,node_BUSAS2_voltage,node_BUSB2_voltage,node_BUSBS2_voltage,node_BUSC2_voltage,node_BUSCS2_voltage,node_BUSMG_voltage,node_BUSMGR_voltage,node_BUSMS_voltage,node_UM1TLA_voltage,node_UM1TLB_voltage,node_UM1TLC_voltage,node_UM1MCC_voltage,output_fixed_1,output_fixed_2,output_fixed_3,branch_current_branch_fixed_1,branch_current_branch_fixed_7,branch_current_branch_fixed_9,branch_current_branch_fixed_10,torque_Nm,mechanical_speed_rad_s,mechanical_angle_rad,phase_a_current_A,phase_b_current_A,phase_c_current_A,shorted_rotor_axis_current_1_A,shorted_rotor_axis_current_2_A
0.008,-1678.48259423,-2976.34410394,1661.40522955,1813.79734459,17.0773646825,1162.54675936,184.725473686,92.3627368428,184.721508615,-1522.74103669,1643.12266244,-120.381625757,184.725473686,-2976.34410394,-1678.48259423,184.725473686,151.968605552,203.08429385,-3.10694757104,-3965.07077065,-4165.04811656,184.725648031,2.26320334765,151.968605552,-373.891787186,221.923181634,159.59711096,-342.295000562
0.0082,-1745.22778796,-2996.21086982,1582.94523302,1628.64400273,162.282554939,1367.56686709,184.725467403,92.3627337017,184.721502333,-1595.11194762,1577.46589112,17.6460564979,184.725467403,-2996.21086982,-1745.22778796,184.725467403,177.456722042,203.084286943,-3.04953402281,-3965.07077065,-4165.10552322,184.725648031,2.30014847725,177.456722042,-375.87194627,198.415224227,159.074798418,-342.544031125
0.0084,-1802.056183,-2999.05256785,1495.49050216,1434.23638076,306.565680846,1564.81618709,184.725461246,92.3627306228,184.721496175,-1658.41904005,1502.84550531,155.573534743,184.725461246,-2999.05256785,-1802.056183,184.725461246,201.936137317,203.084280173,-2.98519769311,-3965.07077059,-4165.16985287,184.725648031,2.33709360686,201.936137317,-375.715641165,173.779503849,158.55279586,-342.792648743
0.0086,-1848.64487765,-2984.85305094,1399.53797245,1231.67914159,449.106905206,1753.17390936,184.725455226,92.3627276128,184.721490155,-1712.30260007,1419.68551324,292.617086836,184.725455226,-2984.85305094,-1848.64487765,184.725455226,225.267755694,203.084273555,-2.91439178586,-3965.07077062,-4165.24065208,184.725648031,2.37403873646,225.267755694,-373.423762503,148.156006809,158.031124451,-343.040799851
0.0088,-1884.72915373,-2953.69300359,1295.63286487,1022.12325583,589.096288864,1931.56974776,184.725449356,92.3627246781,184.721484285,-1756.45645957,1328.45844606,427.998013513,184.725449356,-2953.69300359,-1884.72915373,184.725449356,247.319003339,203.084267102,-2.83760020137,-3965.07077059,-4165.31743725,184.725648031,2.41098386607,247.319003339,-369.009335671,121.690332332,157.509801268,-343.288429962
0.009,-1910.1039807,-2905.74948339,1184.36558781,806.759461846,725.738392885,2098.99002154,184.725443649,92.3627218245,184.721478578,-1790.62973595,1229.6826729,560.947063052,184.725443649,-2905.74948339,-1910.1039807,184.725443649,267.964581581,203.084260828,-2.75533330441,-3965.07077062,-4165.39969787,184.725648031,2.44792899568,267.964581581,-362.497446814,94.5328652338,156.988839277,-343.535483974
0.0092,-1924.62518069,-2841.29491498,1066.36838234,586.811499666,858.256798353,2254.48341532,184.725438115,92.3627190575,184.721473044,-1814.62825762,1123.91945536,690.708802262,184.725438115,-2841.29491498,-1924.62518069,184.725438115,287.087178899,203.084254744,-2.6681252718,-3965.07077065,-4165.48689976,184.725648031,2.48487412528,287.087178899,-353.925100305,66.8379214068,156.468247333,-343.78190648
0.0094,-1928.2102477,-2760.6955421,942.311729624,363.529157489,985.898518076,2397.16638461,184.725432763,92.3627163816,184.721467692,-1828.31566731,1011.76975837,816.545908938,184.725432763,-2760.6955421,-1928.2102477,184.725432763,304.57813752,203.08424886,-2.57653069496,-3965.07077059,-4165.5784885,184.725648031,2.52181925489,304.57813752,-343.341008491,38.7628709711,155.948030192,-344.027642069
0.0096,-1920.83881639,-2664.40934644,812.900541221,138.181170122,1107.93827517,2526.22817632,184.725427602,92.3627138012,184.721462532,-1831.61419684,893.870835417,937.743361421,184.725427602,-2664.40934644,-1920.83881639,184.725427602,320.338070848,203.084243186,-2.4811205864,-3965.07077062,-4165.67389288,184.725648031,2.5587643845,320.338070848,-330.805314913,10.4672440641,155.428188559,-344.272635628
0.0098,-1902.55277777,-2552.98344538,678.870153622,-87.9519902168,1223.68262415,2640.9354356,184.72542264,92.3627113198,184.721457569,-1824.50510899,770.892607554,1053.61250143,184.72542264,-2552.98344538,-1902.55277777,184.72542264,334.27742821,203.08423773,-2.38247960806,-3965.07077062,-4165.77252841,184.725648031,2.5957095141,334.27742821,-316.389252569,-17.888175641,154.908719146,-344.516832637
0.01,-1873.45604117,-2427.05098312,540.982149966,-313.585389803,1332.47389121,2740.63637293,184.725417881,92.3627089403,184.72145281,-1807.02880394,643.533856835,1163.49494711,184.725417881,-2427.05098312,-1873.45604117,184.725417881,346.317003711,203.084232499,-2.28120198846,-3965.07077062,-4165.87380078,184.725648031,2.63265464371,346.317003711,-300.174739169,-46.1422645423,154.38961476,-344.760179452
