time_s,node_BUS2 A_voltage,node_BUS1 A_voltage,node_BUS2 B_voltage,node_BUS1 B_voltage,node_BUS2 C_voltage,node_BUS1 C_voltage,node_BUSC A_voltage,node_BUSC B_voltage,node_BUSC C_voltage,node_BUS0 A_voltage,node_BUS0 B_voltage,node_BUS0 C_voltage,node_GEN1 A_voltage,node_GEN1 B_voltage,node_GEN1 C_voltage,node_WNDG1_saturated_transformer_internal_top_voltage,node_WNDG2_saturated_transformer_internal_top_voltage,node_WNDG3_saturated_transformer_internal_top_voltage,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase1_history_i_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase2_history_i_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase3_history_i_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase1_history_i_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase2_history_i_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase3_history_i_pu,output_fixed_1,output_fixed_2,output_fixed_3,output_fixed_4,output_fixed_5,output_fixed_6,branch_voltage_branch_fixed_1,branch_voltage_branch_fixed_2,branch_voltage_branch_fixed_3,FCTRL1,MACHV,TCTRL1,ICURR,synchronous_machine_1_d_axis_current,synchronous_machine_1_q_axis_current,synchronous_machine_1_zero_sequence_current,synchronous_machine_1_field_current,synchronous_machine_1_d_axis_damper_current,synchronous_machine_1_generator_field_current,synchronous_machine_1_q_axis_damper_current,synchronous_machine_1_phase_a_current,synchronous_machine_1_phase_b_current,synchronous_machine_1_phase_c_current,synchronous_machine_1_electromagnetic_torque,synchronous_machine_1_mechanical_angle_2,synchronous_machine_1_mechanical_speed_2,synchronous_machine_1_shaft_torque_1,synchronous_machine_1_shaft_torque_2,synchronous_machine_1_shaft_torque_3
0.0158,-0.604199989195,-0.963814985738,-1.74508014386,1.33784154557,2.34895607075,-0.382592306981,-0.967052155582,1.34237059122,-0.38377679168,-3.37032492497e-14,3.56954478808e-15,3.04189410366e-14,-0.0997514614606,-0.0784155406041,0.178167002065,-0.112096188751,-0.0166241596744,0.128707910166,0.0173282340411,-0.00123463618442,-0.016245964313,0.0160025855489,-0.00110277661214,-0.0150318490288,-0.0997514614606,-0.0784155406041,0.178167002065,-0.604199989195,-1.74508014386,2.34895607075,-0.00323716984336,0.00452904565327,-0.00118448469903,1.05,1.05,1.02,0.383449110332,-1.00414755639,0.241635749155,-4.89482941982e-16,0.383449110332,-0.244088565631,-0.00470060763321,-0.0202660732816,-0.83983069728,0.485971196714,0.353859500566,2.53239928956e-10,0.000270554093743,0.00114827613027,-1.20785076513e-05,-0.00149025760187,-0.00208734519738
0.016,-0.398725928359,-1.05065743198,-2.16788402068,1.33477493975,2.56640208698,-0.291921742749,-1.05424729127,1.33932750902,-0.292774147155,-3.307575573e-14,9.65670583163e-16,3.23955041026e-14,-0.0977223702197,-0.103462170196,0.201184540416,-0.115775301454,-0.0337493042594,0.149516595221,0.0169465918031,0.000194178536887,-0.0172932063687,0.0156465748533,0.000218522057812,-0.0159971618091,-0.0977223702197,-0.103462170196,0.201184540416,-0.398725928359,-2.16788402068,2.56640208698,-0.00358985928316,0.00455256927308,-0.00085240440607,1.05,1.05,1.02,0.388303411601,-1.02667621016,0.238692129576,-8.56308889428e-16,0.388303411601,-0.246112292412,-0.00468192779666,-0.0199667865643,-0.860409177496,0.447263957995,0.413145219501,2.54077583988e-10,0.000283942581373,0.00118845577884,-1.24125148305e-05,-0.00151773687891,-0.0020943997836
0.0162,-0.470990001014,-1.13527019406,-1.99554435321,1.32440358858,2.46644204599,-0.196176475514,-1.13920546587,1.32895176209,-0.196676156607,-3.23331516727e-14,-1.71290996496e-15,3.43314881598e-14,-0.0941392957585,-0.0946436143878,0.188782910146,-0.112328397739,-0.0289727859112,0.141297576348,0.0165624876478,0.00153914388127,-0.018254044565,0.0152882321543,0.00146217943586,-0.0168824201888,-0.0941392957585,-0.0946436143878,0.188782910146,-0.470990001014,-1.99554435321,2.46644204599,-0.00393527180414,0.0045481735047,-0.000499681093226,1.05,1.05,1.02,0.39287114486,-1.0442154639,0.235105883278,5.14370672613e-16,0.39287114486,-0.248371366389,-0.00465247238762,-0.0196112453688,-0.873035703982,0.402067157023,0.470968546959,2.5413197631e-10,0.000297795660514,0.00122936264131,-1.27440806992e-05,-0.00154492177459,-0.00210009549591
0.0164,0.0111235508521,-1.21683705827,-2.21913226135,1.3069347197,2.20803124355,-0.0963804080107,-1.22110869248,1.3114502352,-0.0965081549096,-3.13700743256e-14,-4.38210493874e-15,3.60374396968e-14,-0.0630530195435,-0.122378940725,0.185431960269,-0.0922817092952,-0.0530351438713,0.145317621957,0.0159524649033,0.00295843710821,-0.0190632001207,0.0147211719428,0.00277429303161,-0.0176273367404,-0.0630530195435,-0.122378940725,0.185431960269,0.0111235508521,-2.21913226135,2.20803124355,-0.0042716342068,0.00451551549686,-0.000127746898954,1.05,1.05,1.02,0.397508528004,-1.06322880128,0.235843286427,2.37268574569e-17,0.397508528004,-0.250545001648,-0.00469163849528,-0.0196392381227,-0.883065152638,0.351057596558,0.53200755608,2.58672265503e-10,0.000312121617146,0.00127098848475,-1.30727118887e-05,-0.00157178435221,-0.0021044294335
0.0166,0.17288040859,-1.29434838445,-2.56819096503,1.28143584343,2.39544715325,0.00738885310483,-1.29894454057,1.28588949376,0.00765040405517,-3.00992732718e-14,-7.2400214284e-15,3.76242166428e-14,-0.0616094319105,-0.142374446146,0.203983878056,-0.0953941136072,-0.0670573035065,0.162456532424,0.0152495579859,0.00449915464055,-0.019900804558,0.0140683013087,0.00419834313556,-0.0183982994617,-0.0616094319105,-0.142374446146,0.203983878056,0.17288040859,-2.56819096503,2.39544715325,-0.00459615611567,0.00445365032289,0.000261550950341,1.05,1.05,1.02,0.402255610879,-1.0844341103,0.230881088824,-6.43109663402e-16,0.402255610879,-0.252598097396,-0.00463958281086,-0.0191626198557,-0.889893529804,0.301006368927,0.588887160878,2.57175265687e-10,0.000326928638882,0.0013133243346,-1.33979167863e-05,-0.00159829648201,-0.00210740067104
0.0168,0.141493378462,-1.36797976373,-2.34532632208,1.24828383689,2.20408276233,0.114929567803,-1.37288643892,1.25264538556,0.115596645466,-2.87268560915e-14,-1.01045626981e-14,3.9115831195e-14,-0.0530165091821,-0.13265155685,0.185668066032,-0.0874326563227,-0.0628603299488,0.150302416076,0.0145342602023,0.00592554733795,-0.0206116027773,0.0134039828667,0.00551656127445,-0.0190519031559,-0.0530165091821,-0.13265155685,0.185668066032,0.141493378462,-2.34532632208,2.20408276233,-0.00490667519041,0.00436154866989,0.000667077663253,1.05,1.05,1.02,0.406706060566,-1.10046977458,0.22750563704,6.43279030263e-16,0.406706060566,-0.254895338656,-0.00461217028843,-0.0188274683838,-0.88806028577,0.244260359254,0.643799926516,2.57216066199e-10,0.00034222480601,0.0013563604694,-1.37192066454e-05,-0.00162442987206,-0.0021090102542
0.017,0.665383419274,-1.43679534527,-2.59203637091,1.20768338272,1.92701508724,0.225100754309,-1.44199673663,1.21192276891,0.226187610076,-2.7115262758e-14,-1.29297255069e-14,4.03287215332e-14,-0.0197450937082,-0.162335330946,0.182080424655,-0.0656758915664,-0.0888962955383,0.154585896972,0.0135835354483,0.007425709609,-0.021160653867,0.0125222229652,0.00690268060963,-0.0195558880384,-0.0197450937082,-0.162335330946,0.182080424655,0.665383419274,-2.59203637091,1.92701508724,-0.00520139136266,0.00423938619269,0.00108685576719,1.05,1.05,1.02,0.411320303174,-1.11968548755,0.227201050439,2.37807684299e-16,0.411320303174,-0.257022604253,-0.00463336237448,-0.0187648959353,-0.883758185606,0.183254739343,0.700503446263,2.6057277118e-10,0.000358018083301,0.00140008641722,-1.40360966911e-05,-0.0016501560999,-0.00210926119245
0.0172,0.769512750574,-1.49992892606,-2.85024901221,1.15885824835,2.08120974672,0.337811996521,-1.50540645466,1.16294486697,0.339330648295,-2.52172378975e-14,-1.58978357989e-14,4.13979597693e-14,-0.0194345765415,-0.176019553839,0.19545413038,-0.068395357259,-0.0988900831522,0.16730339353,0.0125714340991,0.00900046769365,-0.0217228352759,0.0115838152864,0.00835744507353,-0.0200717924726,-0.0194345765415,-0.176019553839,0.19545413038,0.769512750574,-2.85024901221,2.08120974672,-0.00547752860101,0.00408661861383,0.00151865177441,1.05,1.05,1.02,0.415928842704,-1.13900108518,0.220795541981,-7.54174413589e-16,0.415928842704,-0.259133045073,-0.00455677870931,-0.0181623593153,-0.875250037942,0.123793694827,0.751456343115,2.57154430983e-10,0.000374316311102,0.00144449095234,-1.4348107204e-05,-0.00167544664524,-0.00210815844851
0.0174,0.779847636374,-1.55761831554,-2.58009187744,1.10243924972,1.80082804703,0.452669848542,-1.56335147167,1.10634209443,0.454630782954,-2.32400148657e-14,-1.87995123036e-14,4.23213996213e-14,-0.00602665863425,-0.16549561422,0.171522272855,-0.056036213471,-0.0952984524489,0.151356823148,0.0115385992557,0.0104320693359,-0.0221210387309,0.0106263139066,0.00967971445934,-0.0204360311189,-0.00602665863425,-0.16549561422,0.171522272855,0.779847636374,-2.58009187744,1.80082804703,-0.00573315612503,0.00390284470858,0.00196093441193,1.05,1.05,1.02,0.420280342292,-1.1538674756,0.218090247674,2.59146433919e-16,0.420280342292,-0.261451750063,-0.00453847848022,-0.0178886472076,-0.85774656256,0.0578074117905,0.79993915077,2.57678182109e-10,0.000391127196737,0.00148956209267,-1.4654764573e-05,-0.00170027292394,-0.00210570892493
0.0176,1.32211852117,-1.60884906078,-2.83643860271,1.03863324274,1.51501311942,0.568452565198,-1.61481562093,1.0423220445,0.570863816112,-2.10174021771e-14,-2.16286104222e-14,4.29267067285e-14,0.0280081931037,-0.195657671164,0.16764947806,-0.0334366491594,-0.12208334334,0.155546312394,0.0102721785778,0.0119319056877,-0.0223538039733,0.00945313418098,0.0110647431465,-0.0206472745447,0.0280081931037,-0.195657671164,0.16764947806,1.32211852117,-2.83643860271,1.51501311942,-0.00596656015312,0.00368880176128,0.00241125091399,1.05,1.05,1.02,0.424857114607,-1.17302757842,0.216600730578,-4.00726610803e-16,0.424857114607,-0.263545316598,-0.00453918784356,-0.017723153977,-0.838139017618,-0.0105780542803,0.848717071898,2.59566111301e-10,0.000408458306006,0.00153528709853,-1.49556023368e-05,-0.00172460632247,-0.00210192144789
0.0178,1.3567667119,-1.6529547041,-2.99067460865,0.966858001926,1.6347090185,0.685075484693,-1.65912984022,0.970302413743,0.687942557681,-1.85468996482e-14,-2.4545633791e-14,4.33718863561e-14,0.0266434630892,-0.202031153225,0.175387690135,-0.0359862152705,-0.127277366379,0.163294020515,0.00898240837785,0.0134548930042,-0.0225862845474,0.00825849361119,0.012470872582,-0.0208580825721,0.0266434630892,-0.202031153225,0.175387690135,1.3567667119,-2.99067460865,1.6347090185,-0.00617513611988,0.00344441181748,0.00286707298821,1.05,1.05,1.02,0.429308340011,-1.19011610561,0.209492682722,-1.09843212355e-15,0.429308340011,-0.265729639765,-0.00444969239887,-0.0170606049439,-0.813490267823,-0.0767907516118,0.890281019434,2.54916851586e-10,0.000426317054336,0.00158165247205,-1.52501621888e-05,-0.00174841823297,-0.00209680674792
0.018,1.40764815542,-1.69023798891,-2.67821555337,0.887986020957,1.27147539728,0.80196843072,-1.69659530866,0.891155979919,0.805294981334,-1.60279104376e-14,-2.73215560518e-14,4.36273172035e-14,0.0444498576529,-0.190828510409,0.146378652756,-0.0195435877294,-0.124273042754,0.143851142405,0.00766563345109,0.0148088299536,-0.0226226249386,0.00703902828902,0.0137205690597,-0.0208875585,0.0444498576529,-0.190828510409,0.146378652756,1.40764815542,-2.67821555337,1.27147539728,-0.00635731975147,0.00316995896156,0.0033265506142,1.05,1.05,1.02,0.433586276623,-1.20427613116,0.20772964406,7.01965693116e-16,0.433586276623,-0.26804668628,-0.00444471772854,-0.0168726145175,-0.779945934496,-0.148988587036,0.928934521532,2.56278038753e-10,0.00044471069792,0.0016286439577,-1.55379949448e-05,-0.00177168008947,-0.00209037743803
0.0182,1.94268588957,-1.71965292059,-2.93141099485,0.802228254138,0.989738719078,0.917874035499,-1.72616451904,0.805095010522,0.921660891857,-1.32707733573e-14,-2.99905803166e-14,4.35375431796e-14,0.0776333042029,-0.219970779026,0.142337474824,0.00286436312098,-0.150512190855,0.147686364629,0.00612898241661,0.0162213564317,-0.0224975947292,0.00561661093464,0.0150240986766,-0.0207678420986,0.0776333042029,-0.219970779026,0.142337474824,1.94268588957,-2.93141099485,0.989738719078,-0.00651159844691,0.00286675638442,0.00378685635809,1.05,1.05,1.02,0.438106650146,-1.22303989622,0.205008649926,-3.25493151692e-17,0.438106650146,-0.270123288649,-0.0044240941709,-0.016600224092,-0.744896234389,-0.221500337753,0.966396572142,2.56518586561e-10,0.000463646325732,0.0016762465433,-1.58186614738e-05,-0.00179436340473,-0.0020826479888
0.0184,1.89884906655,-1.74078205027,-2.97304563336,0.709223459346,1.07531447596,1.0327356774,-1.74741774614,0.711758689703,1.0369809634,-1.0320511385e-14,-3.26864245956e-14,4.32813073401e-14,0.0741049743598,-0.218350150253,0.144245175893,0.00023913039934,-0.150333672318,0.150137053574,0.00461194955299,0.0176033833986,-0.0223616002692,0.00421248218855,0.0162991607076,-0.0206378742739,0.0741049743598,-0.218350150253,0.144245175893,1.89884906655,-2.97304563336,1.07531447596,-0.0066356958724,0.00253523035625,0.00424528599488,1.05,1.05,1.02,0.442397180832,-1.23784324389,0.19801147645,-1.05550626438e-15,0.442397180832,-0.272384172194,-0.00433459368546,-0.0159498285598,-0.704188132509,-0.291195546708,0.995383679217,2.51526848801e-10,0.000483130849955,0.00172444446287,-1.6091733597e-05,-0.00181643980774,-0.00207363470066
0.0186,1.98711141849,-1.75399226026,-2.62519392344,0.610062857599,0.639303335822,1.14582861046,-1.76072079775,0.612239229172,1.15052838315,-7.35958308565e-15,-3.51685217179e-14,4.28005032288e-14,0.0956757363082,-0.206621176747,0.110945440438,0.0202514005181,-0.147862940804,0.127657974407,0.00306406711307,0.0187947518162,-0.0220040159275,0.0027800369482,0.0173978243792,-0.0203031201786,0.0956757363082,-0.206621176747,0.110945440438,1.98711141849,-2.62519392344,0.639303335822,-0.00672853749057,0.00217637157294,0.00469977269224,1.05,1.05,1.02,0.446629342801,-1.25180296717,0.197245865031,8.76006353301e-16,0.446629342801,-0.274674321247,-0.00434382318807,-0.015852453616,-0.655152478923,-0.365994032371,1.02114651129,2.53870209829e-10,0.000503170997998,0.00177322119976,-1.63567949289e-05,-0.00183788108188,-0.00206335567367
0.0188,2.48851617082,-1.75825646906,-2.86401253772,0.50495941986,0.376818692271,1.25591237937,-1.76504539043,0.506751471095,1.26105962112,-4.18137349538e-15,-3.75107382474e-14,4.19623846756e-14,0.126285048738,-0.233309476518,0.10702442778,0.0413175026778,-0.172267273313,0.131000072885,0.00132171114876,0.0200321495176,-0.0214979067854,0.0011681633037,0.018538716699,-0.0198310959755,0.126285048738,-0.233309476518,0.10702442778,2.48851617082,-2.86401253772,0.376818692271,-0.00678892137313,0.001792051235,0.00514724174496,1.05,1.05,1.02,0.451072235886,-1.26979025058,0.193381231573,4.60568383937e-16,0.451072235886,-0.276752671459,-0.00430327533033,-0.0154809421344,-0.605424352908,-0.43889270842,1.04431706133,2.52454348336e-10,0.000523773303788,0.00182255949085,-1.66134416911e-05,-0.00185865920359,-0.00205183077453
0.019,2.36067475558,-1.75344523136,-2.78923728814,0.393787928515,0.429984873088,1.36298236163,-1.76026027759,0.395171134399,1.36856731539,-8.78980373034e-16,-3.98161567199e-14,4.09631342826e-14,0.12020352203,-0.22336636752,0.10316284549,0.0383756991422,-0.166376341478,0.128054756392,-0.000355059633632,0.0211856935377,-0.0209734498216,-0.000382906459456,0.0196018617998,-0.0193420591834,0.12020352203,-0.22336636752,0.10316284549,2.36067475558,-2.78923728814,0.429984873088,-0.00681504622687,0.00138320588345,0.00558495376592,1.05,1.05,1.02,0.455214836403,-1.2825421336,0.187273548413,-1.40752789428e-15,0.455214836403,-0.27907837773,-0.00422624495148,-0.0149116173593,-0.549678431984,-0.508348545181,1.05802697716,2.48088151045e-10,0.000544944099072,0.00187244133201,-1.68612834905e-05,-0.00187874638158,-0.00203908160088
0.0192,2.48135308495,-1.73998497892,-2.41495577215,0.277825110466,-0.0648764875566,1.46618787208,-1.74679140954,0.278776626037,1.47219861783,2.39085418534e-15,-4.18409291746e-14,3.97156485685e-14,0.144704360795,-0.211307908351,0.0666035475564,0.0612528909854,-0.1643636496,0.103168626205,-0.002063919319,0.0221326134571,-0.0202102018092,-0.00196338322306,0.0204738703431,-0.0186324107179,0.144704360795,-0.211307908351,0.0666035475564,2.48135308495,-2.41495577215,-0.0648764875566,-0.00680643062629,0.000951515571151,0.00601074574813,1.05,1.05,1.02,0.459426545708,-1.29676156948,0.187350207921,-1.03901676893e-16,0.459426545708,-0.281318753604,-0.00424731149556,-0.0148909695146,-0.486649285605,-0.581735772474,1.06838505808,2.5131769471e-10,0.000566689505018,0.0019228479847,-1.70999440167e-05,-0.0018981150966,-0.00202513144312
0.0194,2.92345967812,-1.71691837834,-2.63041146187,0.157279015583,-0.29143048636,1.56436314588,-1.7236806585,0.157778373371,1.57078459016,5.84416228654e-15,-4.36968499366e-14,3.81156922094e-14,0.171007946795,-0.234258046408,0.0632500996122,0.079775489279,-0.185724996848,0.106011068532,-0.00393104081101,0.0231115001502,-0.019320582035,-0.00368978733358,0.0213751308737,-0.0178060199468,0.171007946795,-0.234258046408,0.0632500996122,2.92345967812,-2.63041146187,-0.29143048636,-0.00676228015388,0.000499357788302,0.00642144428036,1.05,1.05,1.02,0.463772018966,-1.31361165746,0.18258156527,4.69950807845e-16,0.463772018966,-0.283416677226,-0.00419076959939,-0.014441427767,-0.42391903477,-0.650986191375,1.07490522614,2.48450490151e-10,0.000589015424126,0.00197375998306,-1.73290617193e-05,-0.00191673814107,-0.00201000524386
0.0196,2.71001759611,-1.68443007153,-2.44032582286,0.0322631722942,-0.267978767336,1.65757892012,-1.69111146751,0.032291323749,1.66439335025,9.34151559133e-15,-4.54535899763e-14,3.6372367045e-14,0.16212023029,-0.216040114018,0.0539198837282,0.0763060191076,-0.174037104708,0.0977962779223,-0.0056858103605,0.0239559449604,-0.018408796946,-0.00531214168458,0.0221519353314,-0.0169591571187,0.16212023029,-0.216040114018,0.0539198837282,2.71001759611,-2.44032582286,-0.267978767336,-0.00668139597678,2.81514547534e-05,0.00681443013219,1.05,1.05,1.02,0.467794058154,-1.32480873314,0.178000514726,-1.10965799838e-15,0.467794058154,-0.285782541821,-0.00413653222349,-0.0140094158406,-0.355097847425,-0.716224157325,1.07132200475,2.4561499773e-10,0.000611927531522,0.00202515714284,-1.75482904209e-05,-0.00193458865971,-0.00199372955502
0.0198,2.85670007094,-1.64299745411,-2.05070478145,-0.095802909389,-0.804188683142,1.74489271282,-1.64956142008,-0.0962626997275,1.75208028945,1.27598415744e-14,-4.68721779098e-14,3.43697768161e-14,0.188548320884,-0.203909853118,0.0153615322342,0.101173598495,-0.172403696804,0.0712988581842,-0.0074713380918,0.0245847494943,-0.0172505394154,-0.00696262852412,0.0227292998454,-0.0158846573491,0.188548320884,-0.203909853118,0.0153615322342,2.85670007094,-2.05070478145,-0.804188683142,-0.00656396596628,-0.000459790338506,0.00718757663273,1.05,1.05,1.02,0.472003886059,-1.33962344248,0.17859522657,4.16789173209e-16,0.472003886059,-0.287956563564,-0.00416445601677,-0.0140365142932,-0.280492793304,-0.784002734255,1.06449552756,2.49407379163e-10,0.000635431266973,0.00207701857084,-1.77572998785e-05,-0.00195164019035,-0.00197633249199
0.02,3.2160741326,-1.59178104095,-2.23648235209,-0.226728219099,-0.977693295243,1.82527366645,-1.59819072144,-0.227689888189,1.83281144067,1.63164283098e-14,-4.8099661086e-14,3.20376834659e-14,0.208911588985,-0.222061279098,0.0131496901129,0.115972732989,-0.189664162262,0.073763691146,-0.00936965929928,0.0252314530305,-0.0159973148543,-0.00871700169697,0.0233229506183,-0.0147224942616,0.208911588985,-0.222061279098,0.0131496901129,3.2160741326,-2.23648235209,-0.977693295243,-0.00640968048753,-0.000961669090385,0.00753777422211,1.05,1.05,1.02,0.476236749537,-1.35505973934,0.173304997077,1.1932618278e-15,0.476236749537,-0.29008783518,-0.00409820611508,-0.013542579976,-0.207307004074,-0.845492753361,1.05279975743,2.45521268223e-10,0.000659531827047,0.00212932267573,-1.79557763007e-05,-0.00196786670444,-0.00195784368625
