time_s,phase_a_voltage_v,phase_b_voltage_v,phase_c_voltage_v,phase_a_current_a,phase_b_current_a,phase_c_current_a,zero_current_a,d_axis_current_a,q_axis_current_a,electromagnetic_torque_nm,shaft_mass_1_speed_rad_s,terminal_power_w,rotor_port_power_w,magnetic_coenergy_j,kinetic_energy_j,elastic_energy_j,dissipated_energy_j,maximum_energy_residual_j,maximum_energy_quadrature_defect_j,event_count,control_sample_count
0.0055000000000000005,177.11978615926617,-14.806286462090878,-285.9933845521646,101.5438449756772,-127.98103796116041,21.059407974572522,-3.104865623693218,-153.2644950477229,-60.28392456969896,-169.38609544069433,188.21351918522979,13857.496654337448,0.0,177.86501394379997,30996.28770357775,0.0,27.511751946380134,9.778648829422698e-7,0.001031072350837825,1,111
0.00551,176.7348059779324,-13.58128857378362,-286.6261052384199,101.81400077635429,-128.06111616796167,20.767164513934475,-3.1638511143703774,-153.53947281773517,-60.105205125667126,-169.24758496500343,188.2125501863411,13780.90116532939,0.0,178.1910110107918,30995.96854169022,0.0,27.6471189654519,9.778648829422698e-7,0.001031072350837825,1,111
0.005520000000000001,176.34720030609415,-12.356211363011234,-287.25486603097966,102.08388051419544,-128.13950688463086,20.47369827330138,-3.222727689477477,-153.8132757898165,-59.92590778206372,-169.1058581338139,188.21158198814152,13704.355901422849,0.0,178.51570393554712,30995.649645169055,0.0,27.782766038860103,9.778648829422698e-7,0.001031072350837825,1,111
0.00553,175.95697465248608,-11.131072240833022,-287.8796579937608,102.35347621738975,-128.2162071418863,20.179015403687956,-3.281494685936078,-154.08590287020658,-59.746036350511,-168.9609238609273,188.2106146089847,13627.863831454513,0.0,178.83908823688876,30995.331020055295,0.0,27.918692098024728,9.778648829422698e-7,0.001031072350837825,1,111
0.005540000000000001,175.56413456307848,-9.905888619187625,-288.50047224708686,102.62277992435735,-128.2912140237948,19.883122096574326,-3.3401514421990033,-154.3573529944776,-59.565594635585526,-168.81279116690578,188.20964806717316,13551.427906208952,0.0,179.1611594849028,30995.01267237303,0.0,28.054896069638133,9.778648829422698e-7,0.001031072350837825,1,111
0.00555,175.16868562099853,-8.680677910646255,-289.1172999678129,102.89178375227635,-128.36452480583216,19.58602465342259,-3.398697298259897,-154.627625296408,-59.38458643406735,-168.6614695788843,188.20868239073823,13475.051051178298,0.0,179.48191363360206,30994.69461135056,0.0,28.19137687590639,9.778648829422698e-7,0.001031072350837825,1,112
0.005560000000000001,174.7706334464511,-7.455457528165089,-289.7301323894518,103.16047976236364,-128.43613667886132,19.28772934435878,-3.457131595662373,-154.8967187697199,-59.20301553601797,-168.50696832410478,188.2077175978758,13398.73618036596,0.0,179.80134635684033,30994.376842976548,0.0,28.328133434598122,9.778648829422698e-7,0.001031072350837825,1,112
0.00557,174.36998369663857,-6.230244884837797,-290.33896080229835,103.42885995803091,-128.5060467492032,18.988242410070825,-3.5154536775095853,-155.16463226793493,-59.02088572486681,-168.34929633406813,188.20675369694797,13322.48619627162,0.0,180.11945304591796,30994.059370000683,0.0,28.465164658704815,9.778648829422698e-7,0.001031072350837825,1,112
0.005580000000000001,173.96674206568076,-5.005057393647909,-290.9437765535531,103.69691642202332,-128.5742523148085,18.687570200825924,-3.5736628884733825,-155.43136484242143,-58.83820077586118,-168.18846304454325,188.20579070604623,13246.303975539637,0.0,180.43622947561798,30993.742198377066,0.0,28.6024694564881,9.778648829422698e-7,0.001031072350837825,1,112
0.00559,173.56091428453396,-3.7799124672220668,-291.54457104744546,103.9646412490113,-128.64075072721187,18.38571910581627,-3.6317585748039125,-155.69691557310827,-58.65496445663388,-168.02447799214553,188.2048286432079,13170.19237580454,0.0,180.75167147179565,30993.42533404184,0.0,28.740046731720973,9.778648829422698e-7,0.001031072350837825,1,112
