time_s,input_voltage_v,input_current_a,switch_node_voltage_v,output_voltage_v,inductor_current_a,load_current_a,requested_gate_state,applied_gate_state,controlled_valve_conducting_state,freewheel_diode_conducting_state,stored_energy_j,semiconductor_loss_w,kcl_residual_a,energy_residual_w,controlled_junction_temperature_k,freewheel_junction_temperature_k,freewheel_recovered_charge_c,controlled_turn_off_tail_current_a
0.0002225,120,9.13446127651,118.181039704,69.4505883244,7.8105645539,8.68132354055,1,1,1,0,0.407524711115,10.009195493,2.91038304567e-11,1.37731622982e-09,298.180451459,298.156715903,0,0
0.00022275,120,6.49922525695,118.40312356,69.4491438633,7.81854863203,8.68114298291,1,1,1,0,0.407603311169,6.99437934857,1.45519152284e-11,1.25290403052e-09,298.180455705,298.156715897,0,0
0.000223,120,9.14265921435,118.180350774,69.4477130085,7.82653273267,8.68096412606,1,1,1,0,0.407682034317,10.0179794992,3.69926311805e-13,7.14326601342e-10,298.180461841,298.156715891,0,0
0.00022325,120,6.5229358749,118.401126877,69.4462957571,7.83451674458,8.68078696964,1,1,1,0,0.407761108525,7.02066926841,2.02504679692e-13,1.3238108526e-10,298.180466103,298.156715886,0,0
0.0002235,120,9.15090265547,118.179658008,69.4448921063,7.84250077416,8.68061151329,1,1,1,0,0.407840306367,10.0268241251,3.38751249274e-12,1.86536983776e-10,298.180472244,298.15671588,0,0
0.00022375,120,6.54660094765,118.399134033,69.4435020532,7.85048471079,8.68043775665,1,1,1,0,0.407919854465,7.0469190709,1.45519152284e-11,3.39626330531e-10,298.180476523,298.156715874,0,0
0.000224,120,9.15919131311,118.178961429,69.4421255948,7.85846866024,8.68026569935,1,1,1,0,0.407999526732,10.0357287371,1.42996725572e-12,-5.60424102958e-10,298.18048267,298.156715868,0,0
0.00022425,120,6.57022072255,118.397145007,69.4407627282,7.86645251254,8.68009534103,1,1,1,0,0.408079548454,7.0731287064,2.05258032793e-12,1.91253263226e-10,298.180486966,298.156715862,0,0
0.0002245,120,9.16752490213,118.178261063,69.4394134506,7.87443637281,8.67992668132,1,1,1,0,0.408159694876,10.0446927169,1.45519152284e-11,6.40763483939e-10,298.180493118,298.156715856,0,0
0.00022475,120,6.59379544542,118.395159779,69.438077759,7.88242013171,8.67975971988,1,1,1,0,0.408240189956,7.09929813701,1.94155802546e-12,1.46524502601e-09,298.18049743,298.156715851,0,0
0.000225,120,9.17590313897,118.177556932,69.4367556506,7.89040389375,8.67959445632,1,1,1,0,0.408320810264,10.0537154608,1.70996550253e-12,8.08001669045e-10,298.180503588,298.156715845,0,0
0.00022525,120,6.61732536057,118.393178329,69.4354471223,7.89838755021,8.67943089029,1,1,1,0,0.408401778437,7.12542733594,2.31548114016e-12,-1.90277481271e-10,298.180507917,298.156715839,0,0
0.0002255,120,9.18432574166,118.176849061,69.4341521713,7.90637120496,8.67926902142,1,1,1,0,0.408482872361,10.0627963794,1.45519152284e-11,3.8695175536e-10,298.180514081,298.156715833,0,0
0.00022575,120,6.64081071077,118.391200635,69.4328707947,7.91435474993,8.67910884934,1,1,1,0,0.40856431336,7.15151628702,1.45519152284e-11,7.32974878709e-10,298.180518425,298.156715827,0,0
0.000226,120,9.19279242981,118.176137473,69.4316029896,7.92233828836,8.6789503737,1,1,1,0,0.408645880628,10.0719348968,1.45519152284e-11,4.49184960061e-10,298.180524595,298.156715821,0,0
0.00022625,120,6.66425173733,118.389226678,69.4303487529,7.93032171279,8.67879359412,1,1,1,0,0.408727794186,7.17756498416,8.54427639752e-13,7.38883780549e-11,298.180528956,298.156715816,0,0
0.0002265,120,9.20130292459,118.175422192,69.4291080819,7.93830512586,8.67863851024,1,1,1,0,0.408809834528,10.0811304502,2.91038304567e-11,8.02092767205e-10,298.180535131,298.15671581,0,0
0.00022675,120,6.68764868003,118.387256437,69.4278809735,7.94628842072,8.67848512169,1,1,1,0,0.408892220379,7.20357343088,1.45519152284e-11,1.37818359155e-09,298.180539508,298.156715804,0,0
0.000227,120,9.20985694871,118.174703241,69.4266674248,7.9542716994,8.6783334281,1,1,1,0,0.408974733524,10.0903824893,6.42375042048e-13,5.39336370703e-10,298.18054569,298.156715798,0,0
0.00022725,120,6.71100177717,118.385289892,69.4254674329,7.96225485565,8.67818342911,1,1,1,0,0.409057591398,7.2295416398,1.99928962274e-12,-1.39157348839e-10,298.180550083,298.156715792,0,0
0.0002275,120,9.21845422646,118.173980644,69.4242809948,7.9702379909,8.67803512435,1,1,1,0,0.409140577074,10.0996904759,6.44595488097e-13,-7.16657636013e-11,298.18055627,298.156715787,0,0
0.00022775,120,6.7343112656,118.383327023,69.4231081076,7.97822099952,8.67788851345,1,1,1,0,0.409223906705,7.25546963222,5.0359716397e-13,1.31242672979e-10,298.18056068,298.156715781,0,0
0.000228,120,9.22709448364,118.173254423,69.4219487683,7.98620398232,8.67774359604,1,1,1,0,0.409307364641,10.1090538835,1.45519152284e-11,9.60603124822e-11,298.180566873,298.156715775,0,0
0.00022825,120,6.75757738066,118.38136781,69.420802974,7.99418683429,8.67760037175,1,1,1,0,0.40939116576,7.28135743767,1.45519152284e-11,1.4463256981e-10,298.180571299,298.156715769,0,0
0.0002285,120,9.23577744758,118.172524601,69.4196707218,8.00216965562,8.67745884022,1,1,1,0,0.409475095682,10.1184721967,1.79944947831e-12,5.45624743303e-10,298.180577498,298.156715763,0,0
0.00022875,120,6.78080035625,118.379412234,69.4185520085,8.01015234191,8.67731900107,1,1,1,0,0.409559368021,7.30720509352,1.45519152284e-11,5.29632761259e-11,298.18058194,298.156715757,0,0
0.000229,120,9.24450284713,118.171791202,69.4174468314,8.01813499275,8.67718085393,1,1,1,0,0.409643769658,10.127944911,1.45519152284e-11,4.7048953275e-10,298.180588145,298.156715752,0,0
0.00022925,120,6.80398042482,118.377460275,69.4163551875,8.02611750434,8.67704439844,1,1,1,0,0.409728512947,7.33301264455,1.45519152284e-11,7.06411925483e-10,298.180592603,298.156715746,0,0
0.0002295,120,9.25327041266,118.171054248,69.4152770737,8.03409997569,8.67690963421,1,1,1,0,0.409813386025,10.137471532,9.51905221314e-13,2.25351421551e-10,298.180598814,298.15671574,0,0
0.00022975,120,6.82711781738,118.375511913,69.4142124871,8.04208230359,8.67677656089,1,1,1,0,0.409898599994,7.3587801426,1.45519152284e-11,2.07082614945e-10,298.180603288,298.156715734,0,0
0.00023,120,9.26207987603,118.170313761,69.4131614247,8.05006458643,8.67664517809,1,1,1,0,0.40998394424,10.1470515755,1.82254211722e-12,2.59829050636e-10,298.180609505,298.156715728,0,0
0.00023025,120,9.29508744288,-0.844281951975,69.4121024534,8.03819570746,8.67651280667,0,0,0,1,0.409823381818,1116.2455041,1.45519152284e-11,276.241212233,298.181306604,298.156715705,0,9.29276371429
0.0002305,120,8.65231465001,-0.847152821077,69.4110288116,8.02632551508,8.67637860144,0,0,0,1,0.409669180022,1039.77350305,1.45519152284e-11,-2.84006759083e-10,298.18195626,298.156715682,0,8.65214641496
0.00023075,120,8.05795470328,-0.849797465003,69.4099356118,8.01445528104,8.67624195147,0,0,0,1,0.409514985515,968.507706254,1.45519152284e-11,2.20526721884e-10,298.182561375,298.156715658,0,8.05569149152
0.000231,120,7.50047339212,-0.852280637976,69.408822858,8.00258504092,8.67610285725,0,0,0,1,0.409360798928,902.531032814,3.19744231092e-14,3.48462578237e-10,298.183124987,298.156715902,1.18056554031e-07,7.50035451253
0.00023125,120,6.98550940472,-0.854564394378,69.4076905544,7.99071482805,8.6759613193,0,0,0,1,0.409206620617,841.085325245,2.30038210702e-13,-8.23993651089e-11,298.183649926,298.156716415,3.47386583375e-07,6.98330092121
0.0002315,120,6.50196647069,-0.85671147707,69.4065387051,7.9788446737,8.67581733814,0,0,0,1,0.409052451151,783.843210413,3.99680288865e-14,-4.44143419959e-10,298.184138835,298.156717183,6.7436971501e-07,6.50189156721
0.00023175,120,6.05582804939,-0.858682393933,69.4053673143,7.96697460718,8.67567091429,0,0,0,1,0.408898290831,730.506032922,1.11910480882e-13,1.02619735626e-10,298.184594174,298.156718184,1.08414247654e-06,6.0536692359
0.000232,120,5.63638173259,-0.860538122344,69.4041763862,7.95510465604,8.67552204828,0,0,0,1,0.408744140175,680.822730336,1.24344978758e-14,1.85290151278e-10,298.18501824,298.156719408,1.56587219335e-06,5.63634610618
0.00023225,120,5.24990564071,-0.862237851394,69.4029659252,7.94323484612,8.67537074065,0,0,0,1,0.408589999435,634.531860995,2.30926389122e-13,-1.66641873911e-10,298.18541317,298.156720835,2.10725084237e-06,5.247792073
0.0002325,120,4.88602433256,-0.863841006207,69.4017359354,7.93136520173,8.67521699193,0,0,0,1,0.408435869084,591.416038834,7.54951656745e-14,3.32741646736e-10,298.18578096,298.156722456,2.69977052587e-06,4.88602387479
0.00023275,120,4.5512671663,-0.865305654396,69.4004864214,7.9194957457,8.67506080267,0,0,0,1,0.408281749333,551.24638928,1.42108547152e-14,-2.44162329244e-10,298.186123467,298.156724254,3.33325319311e-06,4.54919497057
0.000233,120,4.23555499948,-0.86668985376,69.3992173875,7.90762649953,8.67490217343,0,0,0,1,0.408127640617,513.834980663,1.07469588784e-13,-4.7325424829e-10,298.186442425,298.156726219,4.00112484695e-06,4.23558611471
0.00023325,120,3.94563080125,-0.867950721399,69.397928838,7.89575748346,8.67474110475,0,0,0,1,0.407973543111,478.981401986,1.45519152284e-11,-5.81891305973e-10,298.186739447,298.156728338,4.69497837541e-06,3.94359658164
0.0002335,120,3.67167645744,-0.869145108174,69.3966207776,7.88388871654,8.6745775972,0,0,0,1,0.407819457215,446.523450203,3.15303338994e-14,-5.98479599212e-11,298.187016037,298.156730603,5.40984407058e-06,3.67173599533
0.00023375,120,3.42061594637,-0.870229328801,69.3952932107,7.87202021675,8.67441165134,0,0,0,1,0.407665383074,416.28556399,1.06137321154e-13,3.79037079501e-10,298.187273597,298.156733,6.13878320434e-06,3.41861672215
0.000234,120,3.18286159108,-0.871259166323,69.3939461418,7.86015200104,8.67424326772,0,0,0,1,0.407511321061,388.127989638,8.79296635503e-14,7.14489231668e-10,298.187513433,298.156735524,6.87815280197e-06,3.18294678807
0.00023425,120,2.96549013306,-0.872190261392,69.3925795754,7.84828408542,8.67407244693,0,0,0,1,0.407357271292,361.89684012,9.90318937966e-14,5.20417042793e-10,298.18773676,298.156738161,7.62222793274e-06,2.96352328415
0.0002345,120,2.75911779806,-0.873077449919,69.3911935162,7.83641648501,8.67389918952,0,0,0,1,0.407203234115,337.471931113,1.45519152284e-11,4.36282954208e-10,298.187944714,298.156740908,8.36845899131e-06,2.75922622666
0.00023475,120,2.57094962074,-0.873875809652,69.3897879687,7.82454921413,8.67372349609,0,0,0,1,0.407049209624,314.718265258,1.35447209004e-13,-9.0747721837e-11,298.188138348,298.156743754,9.11212096204e-06,2.56901284043
0.000235,120,2.39178271153,-0.874639334063,69.3883629376,7.81268228631,8.6735453672,0,0,0,1,0.406895198145,293.532703067,1.7763568394e-13,-4.43655528981e-10,298.188318648,298.156746694,9.85156172755e-06,2.3919122363
0.00023525,120,2.22892920156,-0.875322634284,69.3869184274,7.80081571438,8.67336480343,0,0,0,1,0.406741199753,273.796698909,1.99840144433e-14,7.8062556419e-11,298.18848653,298.156749718,1.05828768124e-05,2.22702045554
0.0002355,120,2.0733471164,-0.875978952184,69.3854544429,7.78894951053,8.67318180537,0,0,0,1,0.406587214755,255.421948612,5.37347943919e-14,-3.91939085354e-11,298.188642846,298.156752824,1.13051474659e-05,2.07349585579
0.00023575,120,1.93243732433,-0.876562515664,69.3839709888,7.77708368629,8.6729963736,0,0,0,1,0.406433243208,238.304226845,3.68594044176e-14,-3.89065949596e-10,298.188788392,298.156756002,1.20151396023e-05,1.9305548152
0.000236,120,1.79730143934,-0.877125893818,69.3824680697,7.76521825264,8.67280850871,0,0,0,1,0.406279285403,222.368133549,1.98063787593e-13,-3.1246706611e-10,298.188923909,298.15675925,1.27125305998e-05,1.79746773261
0.00023625,120,1.67541316718,-0.877623003519,69.3809456903,7.75335322004,8.67261821129,0,0,0,1,0.406125341384,207.521902469,1.45519152284e-11,-1.80844922371e-10,298.189050087,298.15676256,1.33946313349e-05,1.67355530355
0.0002365,120,1.55800267442,-0.878105809501,69.3794038554,7.74148859843,8.67242548193,0,0,0,1,0.405971411426,193.701351632,8.26005930321e-14,3.21574364359e-10,298.189167566,298.15676593,1.4061600807e-05,1.55818505291
0.00023675,120,1.45260273683,-0.878527980122,69.3778425697,7.72962439728,8.67223032122,0,0,0,1,0.405817495562,180.825550242,8.54871728961e-14,7.49834222491e-10,298.189276947,298.156769352,1.47111903188e-05,1.45076810666
0.000237,120,1.35055902383,-0.878940935138,69.376261838,7.71776062565,8.67203272975,0,0,0,1,0.405663594055,168.840063892,4.84057238737e-14,1.99493199737e-11,298.189378786,298.156772826,1.53439451777e-05,1.35075618609
0.00023725,120,1.25945146197,-0.879298148507,69.3746616651,7.70589729219,8.67183270814,0,0,0,1,0.405509706925,157.673382122,1.23234755733e-13,-2.16840434497e-13,298.189473602,298.156776345,1.59579702077e-05,1.25763880932
0.0002375,120,1.17072989552,-0.879650546565,69.3730420557,7.69403440517,8.67163025696,0,0,0,1,0.405355834425,147.279536596,4.59632332195e-14,3.7947076037e-10,298.189561879,298.156779908,1.65541179e-05,1.17094068567
0.00023775,120,1.09201108472,-0.879951455701,69.3714030147,7.68217197252,8.67142537683,0,0,0,1,0.405201976569,137.59520473,5.15143483426e-14,4.77916317632e-10,298.189644066,298.156783508,1.71307745539e-05,1.09021928967
0.000238,120,1.01483921328,-0.880251353601,69.3697445468,7.67031000184,8.67121806835,0,0,0,1,0.405048133598,128.581768294,1.45519152284e-11,2.80699942456e-10,298.189720583,298.156787146,1.76890343548e-05,1.01506260233
0.00023825,120,0.946858946919,-0.880503459604,69.3680666569,7.65844850042,8.67100833211,0,0,0,1,0.404894305517,120.183019876,1.45519152284e-11,-4.82469966756e-11,298.18979182,298.156790816,1.8227505537e-05,0.945087008098
0.0002385,120,0.879700267302,-0.880757841639,69.3663693498,7.64658747528,8.67079616872,0,0,0,1,0.404740492562,112.366720142,1.45519152284e-11,-2.92192485485e-10,298.189858141,298.156794517,1.8747469955e-05,0.879935336822
0.00023875,120,0.821028021227,-0.880967647038,69.3646526303,7.63472693318,8.67058157879,0,0,0,1,0.404586694731,105.082843722,1.45519152284e-11,4.45715513109e-10,298.189919883,298.156798244,1.92477087455e-05,0.819275040661
0.000239,120,0.762550568629,-0.881182567767,69.3629165034,7.62286688063,8.67036456292,0,0,0,1,0.404432912251,98.3046853918,3.73034936274e-14,-1.26960074398e-10,298.189977364,298.156801999,1.97296470331e-05,0.7627964967
0.00023925,120,0.711946256584,-0.881355709453,69.3611609738,7.61100732391,8.67014512173,0,0,0,1,0.404279145116,91.9875904803,5.01820807131e-14,-1.33898968302e-10,298.190030875,298.156805775,2.01921986381e-05,0.710211426566
0.0002395,120,0.660995376054,-0.881536417468,69.3593860465,7.59914826909,8.66992325581,0,0,0,1,0.404125393546,86.1096533957,2.30926389122e-14,-4.3541559247e-10,298.19008069,298.156809574,2.06368956224e-05,0.661251424996
0.00023975,120,0.617383998162,-0.881677781928,69.3575917263,7.58728972205,8.66969896579,0,0,0,1,0.40397165753,80.6308850109,1.45519152284e-11,-5.69965082076e-10,298.190127064,298.156813391,2.10627516503e-05,0.61566658984
0.00024,120,0.572958740756,-0.881828827148,69.3557780181,7.57543168847,8.66947225226,0,0,0,1,0.403817937284,75.5335410439,7.7049477909e-14,-5.20417042793e-10,298.190170234,298.156817226,2.1471376135e-05,0.573224246507
0.00024025,120,0.535408406872,-0.88194265036,69.3539449269,7.56357417388,8.66924311586,0,0,0,1,0.403664232792,70.7816852565,1.95399252334e-14,2.56955914879e-10,298.190210421,298.156821076,2.18618559104e-05,0.533707760347
0.0002405,120,0.496641068007,-0.88206797704,69.3520924574,7.55171718363,8.66901155718,0,0,0,1,0.403510544265,66.3611801135,6.55031584529e-14,5.8199972619e-10,298.19024783,298.156824942,2.2235853786e-05,0.496915430898
0.00024075,120,0.464343946641,-0.882157931072,69.3502206147,7.53986072293,8.66877757684,0,0,0,1,0.403356871685,62.2396101376,1.45519152284e-11,6.13766849844e-10,298.190282652,298.156828819,2.25925082305e-05,0.46265946237
0.000241,120,0.430482328348,-0.882260958426,69.3483294037,7.52800479687,8.66854117546,0,0,0,1,0.403203215259,58.4059628887,6.10067552032e-14,-1.41379963292e-10,298.190315066,298.156832709,2.29335161826e-05,0.430765005091
0.00024125,120,0.402738131706,-0.882330226504,69.3464188293,7.51614941038,8.66830235366,0,0,0,1,0.403049574964,54.8308815856,6.22280005302e-14,-8.99454122294e-10,298.190345237,298.156836607,2.3258050485e-05,0.401069263039
0.0002415,120,0.373130166165,-0.882413918606,69.3444888964,7.50429456828,8.66806111205,0,0,0,1,0.402895951005,51.5060606648,6.82787160144e-15,-5.72241906638e-10,298.190373321,298.156840517,2.35678268313e-05,0.373420662899
0.00024175,120,0.349331833703,-0.882465260187,69.3425396099,7.49244027529,8.66781745124,0,0,0,1,0.402742343357,48.4048009028,4.64628335806e-14,-6.16477355275e-10,298.190399461,298.156844432,2.38620387215e-05,0.347678080397
0.000242,120,0.323412253731,-0.882532186554,69.3405709749,7.48058653602,8.66757137187,0,0,0,1,0.402588752221,45.5211405548,1.45519152284e-11,-4.54660181032e-10,298.19042379,298.156848356,2.41424084536e-05,0.323710119977
0.00024225,120,0.303033541534,-0.882567993743,69.3385829963,7.46873335498,8.66732287454,0,0,0,1,0.402435177569,42.8306897765,4.08562073062e-14,2.90620392335e-10,298.190446434,298.156852284,2.44081393972e-05,0.301394444124
0.0002425,120,0.28031232552,-0.882620381864,69.336575679,7.45688073658,8.66707195988,0,0,0,1,0.402281619601,40.3295155315,1.45519152284e-11,4.28801959218e-10,298.190467509,298.156856219,2.46609509644e-05,0.280617148934
0.00024275,120,0.262897047819,-0.882642728316,69.334549028,7.44502868517,8.66681862851,0,0,0,1,0.402128078288,37.9952351924,7.18869408445e-14,6.40112962635e-10,298.190487123,298.156860157,2.49000480205e-05,0.261272182719
0.000243,120,0.242949402894,-0.882682509177,69.3325030484,7.433177205,8.66656288105,0,0,0,1,0.401974553826,35.8256709825,1.18793863635e-13,5.42263716569e-10,298.190505376,298.1568641,2.51271397885e-05,0.243260804701
0.00024325,120,0.228102105767,-0.882693192488,69.3304377449,7.42132630026,8.66630471812,0,0,0,1,0.401821046184,33.8001853006,1.23845378397e-13,1.06251812904e-10,298.190522363,298.156868044,2.53414262356e-05,0.226491081018
0.0002435,120,0.21055978444,-0.882722040052,69.3283531228,7.40947597506,8.66604414035,0,0,0,1,0.401667555558,31.9181183711,8.881784197e-16,-9.52471608529e-11,298.190538171,298.156871992,2.55446008832e-05,0.210877415471
0.00024375,120,0.197937661054,-0.882722618509,69.3262491869,7.39762623346,8.66578114836,0,0,0,1,0.401514081915,30.1603501384,1.45519152284e-11,3.65592972562e-10,298.19055288,298.15687594,2.57358540247e-05,0.196340112625
0.000244,120,0.18248143379,-0.882741983922,69.3241259422,7.38577707945,8.66551574278,0,0,0,1,0.401360625448,28.5275329959,2.2454260673e-14,2.38687108273e-10,298.190566567,298.15687989,2.59168594262e-05,0.182804971028
0.00024425,120,0.1717873159,-0.882733808362,69.3219833939,7.37392851696,8.66524792423,0,0,0,1,0.401207186125,27.0018670887,8.36553049055e-14,-6.25205182764e-10,298.190579302,298.156883839,2.60867942458e-05,0.170202904469
0.0002445,120,0.158140445767,-0.88274494962,69.3198215467,7.3620805499,8.66497769334,0,0,0,1,0.401053764137,25.585138433,1.22735155372e-13,-3.35668992602e-10,298.190591151,298.15688779,2.62473096234e-05,0.158469589349
0.00024475,120,0.149116728205,-0.882729191045,69.3176404059,7.35023318208,8.66470505074,0,0,0,1,0.400900359449,24.2606961858,3.40005801291e-14,-2.77664176374e-10,298.190602174,298.156891738,2.6397567182e-05,0.147545136358
0.000245,120,0.137039314187,-0.882733198707,69.3154399763,7.33838641732,8.66442999704,0,0,0,1,0.400746972253,23.0313051251,9.03999097801e-14,-6.38052978508e-11,298.190612429,298.156895687,2.65391935161e-05,0.137373784789
0.00024525,120,0.129462688132,-0.882710872222,69.3132202631,7.32654025936,8.66415253289,0,0,0,1,0.400593602513,21.8813149313,2.72004641033e-14,-1.41488383509e-11,298.190621969,298.156899634,2.66713331655e-05,0.127903617924
0.0002455,120,0.118746761476,-0.882708691696,69.3109812713,7.31469471192,8.66387265891,0,0,0,1,0.400440250419,20.8143348385,1.45519152284e-11,6.15176312668e-10,298.190630843,298.15690358,2.679558702e-05,0.119086298039
0.00024575,120,0.112423648843,-0.882680677267,69.3087230058,7.30284977867,8.66359037573,0,0,0,1,0.400286915936,19.8155862594,1.49477652478e-13,1.3438685928e-10,298.190639096,298.156907522,2.69110816656e-05,0.110876819677
0.000246,120,0.102888922187,-0.882673128137,69.3064454718,7.29100546327,8.66330568398,0,0,0,1,0.40013359925,18.8894064162,7.30249194447e-14,-3.0303450721e-11,298.190646772,298.156911464,2.701939173e-05,0.103233279933
0.00024625,120,0.0976515178021,-0.882640188576,69.3041486743,7.2791617693,8.66301858429,0,0,0,1,0.399980300328,18.0217767513,4.93355356568e-14,-4.67291136341e-11,298.190653911,298.156915401,2.71196255074e-05,0.0961166645722
0.0002465,120,0.0891417001881,-0.882627981346,69.3018326183,7.26731870038,8.66272907729,0,0,0,1,0.399827019356,17.2176614836,7.97972798949e-14,2.76471553984e-12,298.190660549,298.156919337,2.72133312767e-05,0.0894906488925
0.00024675,120,0.0848445408337,-0.882590777911,69.2994973089,7.25547626004,8.66243716361,0,0,0,1,0.399673756298,16.4637052071,1.45519152284e-11,-4.97106696085e-10,298.190666721,298.156923268,2.7299599117e-05,0.0833214123153
0.000247,120,0.0772241432756,-0.882574528532,69.2971427511,7.24363445182,8.66214284389,0,0,0,1,0.399520511339,15.7654115732,9.2717500344e-14,2.76417343875e-10,298.190672458,298.156927197,2.73799512341e-05,0.0775774657592
0.00024725,120,0.0737411334745,-0.882533634444,69.2947689501,7.23179327922,8.66184611877,0,0,0,1,0.399367284446,15.1100043078,1.45519152284e-11,1.21555326568e-09,298.190677792,298.156931121,2.74534598857e-05,0.0722294909121
0.0002475,120,0.0668926997745,-0.882513876897,69.2923759109,7.21995274573,8.66154698886,0,0,0,1,0.399214075801,14.5034505774,2.17020845739e-13,1.86645403993e-10,298.19068275,298.156935042,2.75216217553e-05,0.0672501905853
0.00024775,120,0.0641145335059,-0.882469789059,69.2899636385,7.2081128548,8.66124545481,0,0,0,1,0.399060885371,13.9334803737,3.54299922734e-14,-6.94106230825e-10,298.190687357,298.156938958,2.75834919093e-05,0.0626141493819
0.000248,120,0.0579362397092,-0.882446986268,69.2875321381,7.19627360989,8.66094151726,0,0,0,1,0.398907713337,13.4064585633,1.45519152284e-11,-8.1960263229e-10,298.190691639,298.156942871,2.76405422626e-05,0.0582977039724
0.00024825,120,0.0557681653531,-0.882400135427,69.2850814147,7.18443501442,8.66063517684,0,0,0,1,0.398754559666,12.9105582094,1.45519152284e-11,9.58434720477e-11,298.190695616,298.156946778,2.76918114928e-05,0.0542788223109
0.0002485,120,0.0501717387696,-0.882374688718,69.2826114734,7.17259707179,8.66032643418,0,0,0,1,0.39860142454,12.4524848267,1.45519152284e-11,2.91379333855e-10,298.190699311,298.156950681,2.77387476445e-05,0.0505369911798
0.00024875,120,0.0485316215846,-0.88232544827,69.2801223194,7.16075978539,8.66001528992,0,0,0,1,0.398448307924,12.0207997436,1.52274026721e-13,-3.39843170966e-10,298.190702743,298.156954579,2.77803739288e-05,0.0470531114858
0.000249,120,0.0434405368342,-0.882297705572,69.2776139576,7.14892315861,8.6597017447,0,0,0,1,0.39829521,11.62249967,2.64649413495e-14,2.313145335e-10,298.19070593,298.156958473,2.78181155156e-05,0.0438094007736
0.00024925,120,0.0422571793628,-0.882246399197,69.2750863933,7.1370871948,8.65938579916,0,0,0,1,0.398142130734,11.2464866668,1.45519152284e-11,9.59627342867e-10,298.190708888,298.156962361,2.78509811495e-05,0.0407893024615
0.0002495,120,0.0376050945659,-0.882216662149,69.2725396315,7.12525189732,8.65906745394,0,0,0,1,0.397989070306,10.9000057762,1.45519152284e-11,3.19080699362e-10,298.190711634,298.156966244,2.78803741814e-05,0.037977401332
0.00024975,120,0.0368167806323,-0.882163570429,69.2699736773,7.1134172695,8.65874670967,0,0,0,1,0.397836028682,10.5722585669,1.21250232077e-13,1.00613961607e-10,298.190714183,298.156970122,2.79052899341e-05,0.0353593448501
0.00025,120,0.0325461817795,-0.882132100542,69.2673885359,7.10158331467,8.65842356699,0,0,0,1,0.397683006043,10.2707012655,7.55367990379e-14,3.07804996769e-10,298.190716547,298.156973995,2.79271110248e-05,0.0329217699046
0.00025025,120,0.0320994143104,-0.8820774667,69.2647842124,7.08975003614,8.65809802655,0,0,0,1,0.397530002354,9.9847991919,1.45519152284e-11,5.55111512313e-10,298.190718739,298.156977861,2.79448204173e-05,0.0306522346002
0.0002505,120,0.0281604400948,-0.8820444907,69.2621607119,7.07791743723,8.65777008898,0,0,0,1,0.397377017795,9.72218756507,4.20219414821e-14,8.96689406754e-10,298.190720773,298.156981723,2.79597810878e-05,0.028539154751
0.00025075,120,0.0280088469683,-0.881988525571,69.2595180395,7.06608552122,8.65743975493,0,0,0,1,0.397224052333,9.47256444162,2.68951527715e-14,-1.92933776594e-10,298.190722657,298.156985578,2.79709647004e-05,0.0265717447529
0.000251,120,0.0243582700588,-0.881954240029,69.2568562003,7.0542542914,8.65710702504,0,0,0,1,0.397071106146,9.24371613789,1.45519152284e-11,-8.84058451445e-10,298.190724403,298.156989429,2.79797156725e-05,0.0247399625312
0.00025125,120,0.0244616556051,-0.881897126374,69.2541751996,7.04242375106,8.65677189995,0,0,0,1,0.396918179201,9.02554654397,1.81819836964e-13,-6.70253783031e-10,298.19072602,298.156993273,2.79849954099e-05,0.0230344582841
0.0002515,120,0.0210619995354,-0.881861701719,69.2514750424,7.03059390346,8.6564343803,0,0,0,1,0.396765271677,8.82596890458,1.22790666524e-13,5.08761869439e-10,298.190727517,298.156997112,2.79881308278e-05,0.0214465267589
0.00025175,120,0.0213855223054,-0.88180359796,69.2487557339,7.01876475187,8.65609446674,0,0,0,1,0.39661238354,8.63506960451,1.45519152284e-11,5.27843827675e-10,298.190728903,298.157000944,2.79880740852e-05,0.0199680628192
0.000252,120,0.018204295924,-0.881767181961,69.2460172793,7.00693629954,8.65575215991,0,0,0,1,0.396459514968,8.46086787851,1.45519152284e-11,-5.86011274228e-11,298.190730184,298.157004771,2.7986135617e-05,0.0185915200737
0.00025225,120,0.0187177559152,-0.881708225423,69.2432596836,6.99510854973,8.65540746045,0,0,0,1,0.396306665929,8.2936123577,1.45519152284e-11,6.0840004909e-10,298.190731369,298.157008591,2.79812593085e-05,0.0173098723588
0.0002525,120,0.0157267897464,-0.881670946204,69.2404829521,6.98328150568,8.65506036902,0,0,0,1,0.3961538366,8.14141012954,5.29958021911e-14,1.37552729623e-09,298.190732463,298.157012406,2.79747400939e-05,0.0161165778747
0.00025275,120,0.0164040105146,-0.881611255922,69.23768709,6.97145517062,8.65471088625,0,0,0,1,0.396001026948,7.9946545024,1.17995890836e-14,3.93782229047e-10,298.190733474,298.157016213,2.79655145125e-05,0.0150055457953
0.000253,120,0.0135788814644,-0.881573224577,69.2348721023,6.9596295478,8.65435901279,0,0,0,1,0.395848237151,7.86152470775,1.45519152284e-11,4.3660821486e-10,298.190734406,298.157020016,2.7954862931e-05,0.0139711051792
0.00025325,120,0.0143971744896,-0.881512903731,69.2320379944,6.94780464044,8.65400474929,0,0,0,1,0.395695467176,7.73254348492,1.45519152284e-11,7.64796212471e-10,298.190735266,298.157023812,2.79417154224e-05,0.0130079760236
