time_s,phase_a_v_pu,phase_b_v_pu,phase_c_v_pu,v_ab_pu,v_bc_pu,v_ca_pu
0.0019,0.56208337729,-0.997314476227,0.435231098937,1.55939785352,-1.43254557516,-0.126852278353
0.00195,0.575005251468,-0.996041064415,0.421035812946,1.57104631588,-1.41707687736,-0.153969438522
0.002,0.587785251705,-0.994521894374,0.406736642669,1.58230714608,-1.40125853704,-0.181048609036
0.00205,0.600420224725,-0.992757340937,0.392337116211,1.59317756566,-1.38509445715,-0.208083108514
0.0021,0.61290705304,-0.990747839481,0.377840786441,1.60365489252,-1.36858862592,-0.235066266599
0.00215,0.62524265571,-0.98849388582,0.36325123011,1.61373654153,-1.35174511593,-0.261991425601
0.0022,0.637423989111,-0.985996036085,0.348572046973,1.6234200252,-1.33456808306,-0.288851942138
0.00225,0.649448047681,-0.983254906581,0.3338068589,1.63270295426,-1.31706176548,-0.315641188781
0.0023,0.661311864662,-0.980271173641,0.318959308979,1.6415830383,-1.29923048262,-0.342352555683
0.00235,0.673012512837,-0.977045573458,0.304033060621,1.65005808629,-1.28107863408,-0.368979452215
0.0024,0.684547105244,-0.9735789019,0.289031796655,1.65812600714,-1.26261069856,-0.395515308589
0.00245,0.695912795896,-0.969872014315,0.273959218418,1.66578481021,-1.24383123273,-0.421953577478
0.0025,0.707106780479,-0.965925825323,0.258819044844,1.6730326058,-1.22474487017,-0.448287735636
0.00255,0.718126297045,-0.961741308587,0.243615011542,1.67986760563,-1.20535632013,-0.474511285503
0.0026,0.728968626692,-0.957319496575,0.228350869882,1.68628812327,-1.18567036646,-0.50061775681
0.00265,0.739631094239,-0.952661480301,0.213030386062,1.69229257454,-1.16569186636,-0.526600708177
0.0027,0.75011106888,-0.947768409062,0.197657340181,1.69787947794,-1.14542574924,-0.552453728699
0.00275,0.76040596484,-0.94264149015,0.18223552531,1.70304745499,-1.12487701546,-0.57817043953
0.0028,0.770513242005,-0.937281988555,0.166768746549,1.70779523056,-1.1040507351,-0.603744495456
0.00285,0.780430406558,-0.931691226654,0.151260820096,1.71212163321,-1.08295204675,-0.629169586462
0.0029,0.790155011586,-0.925870583884,0.135715572299,1.71602559547,-1.06158615618,-0.654439439287
0.00295,0.799684657687,-0.919821496402,0.120136838715,1.71950615409,-1.03995833512,-0.679547818973
0.003,0.809016993566,-0.913545456729,0.104528463163,1.72256245029,-1.01807391989,-0.704488530403
0.00305,0.818149716607,-0.907044013384,0.0888942967775,1.72519372999,-0.995938310162,-0.729255419829
0.0031,0.827080573447,-0.900318770502,0.0732381970544,1.72739934395,-0.973556967556,-0.753842376393
0.00315,0.835807360532,-0.893371387434,0.057564026902,1.72917874797,-0.950935414336,-0.77824333363
0.0032,0.844327924658,-0.886203578345,0.0418756536873,1.730531503,-0.928079232032,-0.80245227097
0.00325,0.852640163501,-0.878817111783,0.0261769482817,1.73145727528,-0.904994060065,-0.82646321522
0.0033,0.860742026143,-0.871213810249,0.0104717841058,1.73195583639,-0.881685594355,-0.850270242037
0.00335,0.86863151357,-0.863395549743,-0.00523596382618,1.73202706331,-0.858159585917,-0.873867477396
0.0034,0.876306679168,-0.855364259305,-0.0209424198624,1.73167093847,-0.834421839443,-0.89724909903
0.00345,0.883765629205,-0.847121920535,-0.0366437086699,1.73088754974,-0.810478211865,-0.920409337875
0.0035,0.891006523297,-0.838670567107,-0.0523359561906,1.7296770904,-0.786334610916,-0.943342479488
0.00355,0.898027574863,-0.830012284265,-0.0680152905972,1.72803985913,-0.761996993668,-0.96604286546
0.0036,0.904827051561,-0.821149208313,-0.0836778432486,1.72597625987,-0.737471365064,-0.98850489481
0.00365,0.911403275724,-0.81208352608,-0.0993197496443,1.7234868018,-0.712763776435,-1.01072302537
0.0037,0.917754624766,-0.802817474388,-0.114937150378,1.72057209915,-0.68788032401,-1.03269177514
0.00375,0.923879531587,-0.793353339498,-0.13052619209,1.71723287109,-0.662827147408,-1.05440572368
0.0038,0.929776484958,-0.783693456542,-0.146083028416,1.7134699415,-0.637610428126,-1.07585951337
0.00385,0.935444029894,-0.773840208953,-0.161603820942,1.70928423885,-0.612236388011,-1.09704785084
0.0039,0.940880768013,-0.763796027871,-0.177084740142,1.70467679588,-0.586711287728,-1.11796550816
0.00395,0.946085357881,-0.753563391548,-0.192521966333,1.69964874943,-0.561041425215,-1.13860732421
0.004,0.951056515344,-0.743144824734,-0.20791169061,1.69420134008,-0.535233134124,-1.15896820595
0.00405,0.955793013843,-0.732542898055,-0.223250115788,1.6883359119,-0.509292782267,-1.17904312963
0.0041,0.960293684717,-0.721760227377,-0.23853345734,1.68205391209,-0.483226770037,-1.19882714206
0.00415,0.964557417493,-0.710799473162,-0.253757944331,1.67535689066,-0.457041528831,-1.21831536182
0.0042,0.96858316016,-0.699663339814,-0.268919820346,1.66824649997,-0.430743519467,-1.23750298051
