time_s,maximum_receiving_voltage_difference_v,maximum_terminal_current_difference_a,maximum_terminal_power_difference_w,maximum_cumulative_energy_difference_j,coarse_maximum_kcl_residual_a,refined_maximum_kcl_residual_a
0.00191,13.0840974263,0.261681948525,2469.9377116,47.2728479589,2.18278728426e-11,2.54658516496e-11
0.00192,12.410154409,0.24820308818,2265.18154117,47.2956654966,2.18278728426e-11,2.54658516496e-11
0.00193,11.7810845782,0.235621691564,2086.90284088,47.3166522139,2.18278728426e-11,2.54658516496e-11
0.00194,11.1949571326,0.223899142652,1920.6442951,47.3359911422,2.18278728426e-11,2.54658516496e-11
0.00195,10.6468840094,0.212937680188,1773.87880981,47.35383168,2.18278728426e-11,2.54658516496e-11
0.00196,10.1348988594,0.202697977189,1637.75756067,47.3703172501,2.18278728426e-11,2.54658516496e-11
0.00197,9.65528180841,0.193105636168,1516.29139099,47.3855680342,2.18278728426e-11,2.54658516496e-11
0.00198,9.20617244822,0.184123448965,1403.99895608,47.3996975559,2.18278728426e-11,2.54658516496e-11
0.00199,8.78468573292,0.175693714659,1302.93668804,47.4128029192,2.18278728426e-11,2.54658516496e-11
0.002,8.3891310943,0.167782621887,1209.65732506,47.4249748097,2.18278728426e-11,2.54658516496e-11
