time_s,source_a_v_pu,source_b_v_pu,source_c_v_pu,primary_a_v_pu,primary_b_v_pu,primary_c_v_pu,load_a_v_pu,load_b_v_pu,load_c_v_pu
0.00985,0.0469133139633,0.838060586957,-0.884973901041,0.0949556329194,0.721528934829,-0.809231424976,0.149235997844,0.586415209871,-0.720374565471
0.0099,0.0312819746885,0.846408132153,-0.877690106957,0.0816901290593,0.729573829573,-0.803383610131,0.138725380333,0.594090394631,-0.716182439036
0.00995,0.0156429170545,0.854546838808,-0.870189755972,0.0684044697081,0.737438808981,-0.797337669367,0.128180535109,0.601619202496,-0.711813813203
0.01,-2.35197215012e-10,0.862474698817,-0.862474698686,0.055101932268,0.745121740601,-0.791094900795,0.117604062592,0.608999364434,-0.707269350696
0.01005,-0.0156429175248,0.870189756099,-0.854546838673,0.041785799574,0.752620920085,-0.784657037767,0.106998573726,0.616229469657,-0.702550586695
0.0101,-0.0312819751586,0.87769010708,-0.846408132015,0.0284593565496,0.759934306407,-0.778025476277,0.0963666838992,0.623307325338,-0.697658272845
0.01015,-0.0469133144331,0.884973901161,-0.838060586816,0.0151258919257,0.767060285231,-0.771202044429,0.0857110177229,0.630231592782,-0.692594027631
0.0102,-0.0625330785493,0.892039341173,-0.829506262707,0.00178869490497,0.773996908776,-0.764188234522,0.0750342029723,0.637000157114,-0.687358690456
0.01025,-0.078137413564,0.898884683826,-0.820747270339,-0.0115489431308,0.780742654508,-0.756985967806,0.064338875338,0.643611753467,-0.681953961933
0.0103,-0.0937224693412,0.905508240133,-0.811785770864,-0.0248837319465,0.787295669618,-0.749596831217,0.0536276723867,0.650064346589,-0.676380767973
0.01035,-0.109284400501,0.911908375832,-0.802623975397,-0.038212380757,0.79365452507,-0.74202283745,0.0429032382884,0.656356747107,-0.670640890061
0.0104,-0.124819367371,0.918083511784,-0.793264144474,-0.0515316015428,0.799817464662,-0.734265666316,0.0321682177969,0.662487000986,-0.664735339282
0.01045,-0.140323536929,0.924032124367,-0.783708587493,-0.0648381073623,0.805783154458,-0.726327420162,0.0214252609538,0.668453995932,-0.658665976649
0.0105,-0.155793083755,0.92975274585,-0.773959662145,-0.0781286156566,0.811549936407,-0.718209869827,0.0106770170883,0.674255860646,-0.652433897014
0.01055,-0.171224190968,0.935243964755,-0.764019773831,-0.0913998465713,0.817116573181,-0.709915205426,-7.38605005425e-05,0.679891561419,-0.646041039493
0.0106,-0.186613051174,0.940504426206,-0.753891375071,-0.104648526248,0.822481506321,-0.701445286883,-0.0108247205235,0.685359311125,-0.639488581208
0.01065,-0.201955867402,0.945532832263,-0.743576964894,-0.117871385156,0.827643596521,-0.692802390116,-0.0215729090415,0.690658156069,-0.632778537879
0.0107,-0.217248854042,0.950327942242,-0.733079088228,-0.13106516137,0.832601386265,-0.683988462104,-0.0323157754234,0.695786394657,-0.625912167328
0.01075,-0.232488237778,0.954888573021,-0.722400335266,-0.144226598906,0.837353835578,-0.675005862513,-0.0430506677075,0.700743154554,-0.618891560296
0.0108,-0.24767025852,0.959213599333,-0.711543340831,-0.157352450993,0.841899589138,-0.665856623268,-0.053774938538,0.705526820971,-0.611718053656
0.01085,-0.262791170332,0.963301954043,-0.700510783723,-0.170439478409,0.846237707517,-0.656543185641,-0.0644859405467,0.710136604198,-0.604393811513
0.0109,-0.277847242354,0.967152628409,-0.689305386062,-0.183484452738,0.850366938737,-0.647067664312,-0.0751810322669,0.714570977443,-0.596920248068
0.01095,-0.292834759727,0.970764672337,-0.67792991261,-0.196484154717,0.85428644503,-0.637432579935,-0.0858575735352,0.718829234798,-0.589299599058
0.011,-0.307750024505,0.974137194607,-0.666387170097,-0.209435377475,0.857995078811,-0.627640127669,-0.0965129313822,0.722909938581,-0.581533354212
0.01105,-0.322589356569,0.977269363101,-0.654680006522,-0.222334924882,0.861492104984,-0.617692905254,-0.107144475454,0.726812467779,-0.573623819096
0.0111,-0.337349094537,0.980160405003,-0.64281131045,-0.235179614775,0.864776481305,-0.607593185973,-0.117749583877,0.730535474839,-0.565572557096
0.01115,-0.352025596663,0.982809606991,-0.630784010307,-0.247966277314,0.867847576263,-0.597343642273,-0.128325638702,0.734078424653,-0.557381941729
0.0112,-0.366615241741,0.985216315415,-0.618601073647,-0.260691758186,0.870704453796,-0.586946623134,-0.138870031741,0.737440060733,-0.549053608098
0.01125,-0.381114429994,0.987379936455,-0.606265506429,-0.273352916965,0.873346586783,-0.576404873258,-0.149380160029,0.740619934797,-0.540589995728
0.0113,-0.395519583963,0.98929993627,-0.593780352269,-0.285946630302,0.87577314609,-0.565720814819,-0.159853431642,0.74361688227,-0.531992809429
0.01135,-0.409827149394,0.990975841129,-0.581148691692,-0.298469790286,0.877983709685,-0.554897262247,-0.170287261168,0.74643054253,-0.523264552716
0.0114,-0.424033596108,0.992407237528,-0.568373641371,-0.310919307614,0.879977555999,-0.543936708337,-0.180679075501,0.749059843674,-0.514406998036
0.01145,-0.438135418877,0.99359377229,-0.555458353359,-0.323292109956,0.881754368688,-0.532842034654,-0.191026309333,0.751504513484,-0.505422710814
0.0115,-0.452129138288,0.994535152657,-0.54240601431,-0.335585145105,0.883313534278,-0.521615801972,-0.201326410921,0.753763573399,-0.496313528992
0.01155,-0.466011301599,0.995231146356,-0.529219844693,-0.347795379343,0.884654842608,-0.510260956327,-0.21157683759,0.75583684026,-0.487082077766
0.0116,-0.479778483594,0.995681581662,-0.515903097998,-0.359919800572,0.885777788721,-0.498780123763,-0.221775061476,0.757723429433,-0.477730258368
0.01165,-0.493427287428,0.995886347437,-0.502459059933,-0.371955416679,0.886682269026,-0.487176312062,-0.231918565048,0.759423247377,-0.468260753561
0.0117,-0.506954345462,0.995845393157,-0.488891047614,-0.383899258647,0.887367887406,-0.475452209768,-0.242004846818,0.760935503875,-0.458675525607
0.01175,-0.520356320097,0.995558728927,-0.475202408744,-0.395748378923,0.887834647116,-0.463610883618,-0.252031416879,0.762260195482,-0.448977312574
0.0118,-0.533629904596,0.995026425478,-0.46139652079,-0.407499854502,0.888082261097,-0.451655081821,-0.261995802591,0.763396626797,-0.439168135432
0.01185,-0.546771823901,0.994248614147,-0.447476790149,-0.419150785296,0.888110839622,-0.439587927226,-0.271895544127,0.76434488485,-0.429250785232
0.0119,-0.559778835439,0.993225486848,-0.433446651306,-0.430698297198,0.887920204794,-0.427412224816,-0.281728200135,0.765104369367,-0.419227339281
0.01195,-0.572647729927,0.991957296022,-0.419309565987,-0.442139540447,0.887510573973,-0.415131150643,-0.291491343297,0.765675258144,-0.409100639237
0.012,-0.585375332156,0.990444354576,-0.405069022307,-0.453471692672,0.886881878426,-0.402747563525,-0.301182565958,0.76605704625,-0.398872816314
0.01205,-0.59795850178,0.988687035806,-0.390728533907,-0.464691957251,0.886034442561,-0.390264689757,-0.310799475702,0.766250002446,-0.38854676035
0.0121,-0.610394134092,0.986685773304,-0.376291639088,-0.475797566334,0.884968306698,-0.377685438991,-0.320339700949,0.766253717269,-0.378124653986
0.01215,-0.622679160785,0.984441060851,-0.361761899938,-0.486785779195,0.883683902147,-0.36501308476,-0.329800886546,0.766068550553,-0.367609432766
0.0122,-0.634810550712,0.981953452298,-0.347142901452,-0.49765388524,0.882181378073,-0.352250584506,-0.339180699329,0.765694188333,-0.35700332823
0.01225,-0.646785310635,0.979223561423,-0.332438250649,-0.508399202346,0.880461272432,-0.33940125594,-0.34847682373,0.765131081534,-0.346309319101
0.0123,-0.65860048596,0.976252061787,-0.317651575683,-0.519019079844,0.878523842913,-0.3264681012,-0.357686967308,0.764379011632,-0.335529683244
0.01235,-0.670253161471,0.973039686562,-0.302786524943,-0.529510896862,0.876369733761,-0.313454479077,-0.366808856361,0.763438520559,-0.324667439994
0.0124,-0.681740462043,0.969587228355,-0.287846766159,-0.539872065277,0.873999310765,-0.300363433272,-0.375840241433,0.762309485085,-0.313724910923
0.01245,-0.693059553357,0.965895539007,-0.272835985492,-0.550100028052,0.87141332399,-0.287198360509,-0.384778892935,0.760992537981,-0.302705153367
0.0125,-0.704207642596,0.961965529389,-0.257757886629,-0.560192262162,0.868612246795,-0.273962342877,-0.393622606616,0.759487651066,-0.291610529947
0.01255,-0.715181979138,0.95779816917,-0.242616189864,-0.570146276927,0.865596934496,-0.260658811854,-0.402369199195,0.757795547688,-0.280444133346
0.0126,-0.725979855227,0.953394486584,-0.227414631184,-0.579959616916,0.862367967386,-0.247290884704,-0.411016513807,0.755916294384,-0.269208364538
0.01265,-0.73659860665,0.948755568175,-0.212156961347,-0.589629860262,0.858926305354,-0.233862024443,-0.419562415634,0.753850704725,-0.257906348869
0.0127,-0.747035613389,0.943882558526,-0.196846944955,-0.599154621547,0.855272634886,-0.220375380263,-0.428004797322,0.751598939538,-0.246540522931
0.01275,-0.757288300268,0.93877665998,-0.181488359524,-0.608531550111,0.851408019668,-0.206834443469,-0.436341574622,0.749161902174,-0.235114042007
0.0128,-0.767354137591,0.93343913234,-0.166084994556,-0.617758332904,0.847333251534,-0.193242391907,-0.444570691775,0.746539847236,-0.223629375547
0.01285,-0.777230641763,0.927871292561,-0.150640650601,-0.626832692789,0.84304949708,-0.179602741892,-0.452690117156,0.743733767318,-0.212089706017
0.0129,-0.786915375904,0.922074514425,-0.13515913832,-0.635752391369,0.838557652541,-0.16591869662,-0.460697848628,0.740744010191,-0.200497532925
0.01295,-0.79640595045,0.916050228199,-0.119644277544,-0.644515227278,0.833858986441,-0.152193794112,-0.468591909197,0.737571657069,-0.188856063137
0.013,-0.805700023745,0.909799920287,-0.104099896332,-0.653119038979,0.828954498366,-0.13843125959,-0.476370352326,0.734217148195,-0.177167823399
0.01305,-0.814795302616,0.903325132859,-0.0885298300287,-0.66156170305,0.823845557675,-0.124634649454,-0.484031257598,0.730681652687,-0.165436042168
0.0131,-0.823689542937,0.89662746347,-0.0729379203145,-0.669841136949,0.818533266161,-0.110807207599,-0.491572735999,0.726965702473,-0.153663270578
0.01315,-0.832380550189,0.889708564672,-0.0573280142599,-0.677955297292,0.813019092829,-0.0969525054636,-0.498992925584,0.723070553773,-0.141852755843
0.0132,-0.840866179995,0.882570143598,-0.0417039633756,-0.685902182588,0.807304240424,-0.0830738022518,-0.506289996729,0.718996829328,-0.130007070616
0.01325,-0.849144338653,0.875213961547,-0.0260696226623,-0.693679831506,0.801390276315,-0.0691746810763,-0.513462147797,0.714745871563,-0.118129478017
0.0133,-0.857212983652,0.867641833548,-0.0104288496598,-0.701286325583,0.79527850285,-0.0552584130713,-0.520507610358,0.710318393074,-0.106222569329
0.01335,-0.865070124174,0.859855627908,0.00521449650542,-0.708719787476,0.788970584372,-0.0413285896506,-0.527424644861,0.705715821514,-0.0942896207022
0.0134,-0.872713821587,0.851857265759,0.0208565560716,-0.715978383642,0.782467921388,-0.0273884904882,-0.534211545817,0.700938958281,-0.0823332391465
0.01345,-0.880142189924,0.843648720576,0.0364934695947,-0.72306032258,0.775772273735,-0.0134417119167,-0.540866637477,0.695989315193,-0.0703567109583
0.0135,-0.887353396344,0.835232017696,0.0521213789002,-0.729963857477,0.768885138536,0.000508461248306,-0.547388278977,0.690867781319,-0.0583626559544
0.01355,-0.894345661592,0.826609233812,0.0677364280353,-0.736687284441,0.761808369544,0.0144584311441,-0.553774860021,0.685575951489,-0.0463543676778
0.0136,-0.901117260431,0.817782496469,0.0833347642204,-0.743228945115,0.754543558861,0.0284049112149,-0.560024805992,0.680114801224,-0.0343344758243
0.01365,-0.907666522069,0.808753983532,0.0989125387994,-0.749587224894,0.747092652486,0.0423443054591,-0.566136573636,0.674486007133,-0.0223062782754
0.0137,-0.913991830574,0.799525922651,0.11446590819,-0.755760555514,0.739457335772,0.0562733289833,-0.572108656136,0.66869062989,-0.0102724116693
0.01375,-0.920091625272,0.790100590712,0.12999103483,-0.761747413254,0.731639645198,0.0701883910371,-0.577939578802,0.662730426562,0.00176382468828
0.0138,-0.925964401129,0.780480313275,0.145484088127,-0.76754632149,0.723641357548,0.0840862117896,-0.583627904108,0.656606541594,0.013799790158
0.01385,-0.931608709125,0.770667464,0.160941245402,-0.773155848885,0.715464597931,0.0979632091275,-0.58917222738,0.650320811114,0.0258321869278
0.0139,-0.937023156612,0.760664464059,0.176358692834,-0.778574611913,0.707111232651,0.111816111676,-0.594571181801,0.643874461873,0.0378583733004
0.01395,-0.942206407657,0.750473781544,0.191732626397,-0.783801273037,0.698583473504,0.125641349338,-0.599823434101,0.637269407581,0.0498750558758
0.014,-0.947157183368,0.740097930852,0.207059252803,-0.788834543193,0.689883274319,0.13943566258,-0.604927689522,0.630506955752,0.0618795948407
0.01405,-0.951874262218,0.729539472071,0.222334790437,-0.793673179961,0.681012931549,0.153195496687,-0.60988268751,0.623589096122,0.0738687041236
0.0141,-0.956356480336,0.718801010341,0.237555470288,-0.798315990016,0.671974484467,0.166917607338,-0.614687206647,0.616517215348,0.0858397487332
0.01415,-0.960602731803,0.707885195218,0.252717536882,-0.802761827279,0.66277031207,0.180598458556,-0.619340060338,0.609293377553,0.0977894528374
0.0142,-0.96461196892,0.696794720015,0.267817249204,-0.807009595339,0.653402536908,0.19423482459,-0.623840101711,0.601919046844,0.109715189198
0.01425,-0.968383202468,0.685532321141,0.282850881628,-0.811058245591,0.643873618328,0.207823191532,-0.628186219301,0.594396360022,0.121613695126
0.0143,-0.97191550195,0.674100777425,0.29781472483,-0.814906779623,0.634185759912,0.221360355538,-0.632377341911,0.58672685687,0.133482354059
0.01435,-0.975207995825,0.662502909428,0.312705086704,-0.818554247335,0.62434149908,0.234842828089,-0.636412434306,0.578912745087,0.14531791934
0.0144,-0.97825987172,0.650741578752,0.327518293277,-0.8219997493,0.614343118119,0.24826743056,-0.640290502024,0.570955638285,0.157117787992
0.01445,-0.98107037663,0.638819687329,0.342250689613,-0.825242434862,0.604193230169,0.261630703109,-0.644010587074,0.562857813205,0.168878732271
0.0145,-0.983638817104,0.626740176707,0.356898640711,-0.828281504466,0.59389419382,0.274929495621,-0.647571772714,0.554620955378,0.180598165678
0.01455,-0.985964559418,0.614506027324,0.371458532411,-0.831116207738,0.583448695503,0.288160380193,-0.650973179144,0.546247408657,0.192272882242
0.0146,-0.988047029731,0.602120257774,0.385926772276,-0.833745845786,0.572859167635,0.301320238481,-0.654213968247,0.537738928507,0.203900314819
0.01465,-0.989885714223,0.589585924061,0.400299790484,-0.83616976926,0.562128367434,0.314405677754,-0.657293339279,0.529097923905,0.215477282052
0.0147,-0.991480159228,0.576906118842,0.414574040709,-0.838387380616,0.551258798594,0.327413614662,-0.660210533577,0.520326218197,0.227001239006
0.01475,-0.992829971339,0.564083970672,0.428746000993,-0.840398132171,0.540253286552,0.34034069485,-0.662964830245,0.51142628342,0.238469031759
0.0148,-0.993934817511,0.551122643222,0.442812174617,-0.842201528322,0.529114403656,0.353183873154,-0.665555550819,0.50240000869,0.249878140416
0.01485,-0.994794425139,0.538025334506,0.456769090963,-0.843797123588,0.517845040919,0.365939836752,-0.667982054963,0.493249926978,0.261225441284
0.0149,-0.995408582128,0.52479527609,0.47061330637,-0.845184524799,0.506447836664,0.378605581822,-0.670243745087,0.48397799099,0.272508442309
0.01495,-0.995777136944,0.511435732292,0.484341404985,-0.846363389116,0.49492574477,0.391177840197,-0.672340062039,0.474586792448,0.283724052796
0.015,-0.995899998651,0.49794999938,0.497949999607,-0.847333426191,0.483281466783,0.403653652508,-0.674270489697,0.465078345406,0.294869811309
0.01505,-0.995777136936,0.484341404756,0.511435732517,-0.848094396163,0.471518016681,0.416029798324,-0.676034550647,0.45545529809,0.305942662884
0.0151,-0.995408582113,0.470613306139,0.524795276313,-0.848646111791,0.459638156424,0.428303365792,-0.67763181074,0.445719723606,0.316940179444
0.01515,-0.994794425117,0.45676909073,0.538025334727,-0.848988436432,0.447644957255,0.440471185249,-0.679061874772,0.435874324379,0.327859344461
0.0152,-0.993934817481,0.442812174382,0.55112264344,-0.849121286136,0.435541238679,0.452530395381,-0.680324390997,0.425921230213,0.338697765925
0.01525,-0.992829971302,0.428746000757,0.564083970887,-0.849044627613,0.423330126319,0.464477880275,-0.68141904681,0.415863195372,0.34945246841
0.0153,-0.991480159184,0.414574040471,0.576906119056,-0.848758480289,0.411014494297,0.476310832122,-0.682345573217,0.40570240395,0.360121098642
0.01535,-0.989885714172,0.400299790244,0.589585924272,-0.848262914254,0.398597519675,0.488026191692,-0.683103740518,0.395441659637,0.370700724924
0.0154,-0.988047029672,0.385926772034,0.602120257983,-0.847558052293,0.386082128214,0.499621207596,-0.683693362737,0.385083198357,0.38118903535
0.01545,-0.985964559352,0.371458532168,0.614506027531,-0.84664406781,0.373471545421,0.51109288016,-0.684114293305,0.374629870764,0.391583144539
0.0155,-0.98363881703,0.356898640467,0.626740176911,-0.845521186826,0.360768745665,0.522438517275,-0.684366429452,0.364083962101,0.40188078454
0.01555,-0.981070376549,0.342250689367,0.63881968753,-0.844189685888,0.347976999858,0.533655181643,-0.68444970788,0.353448367475,0.412079118829
0.0156,-0.978259871632,0.32751829303,0.650741578951,-0.842649894029,0.335099327903,0.544740243231,-0.684364109125,0.342725418893,0.422175925954
0.01565,-0.97520799573,0.312705086455,0.662502909624,-0.840902190666,0.322139043025,0.555690829873,-0.684109653227,0.331918053358,0.432168420743
0.0157,-0.971915501847,0.29781472458,0.674100777618,-0.838947007521,0.309099207544,0.566504376351,-0.683686404047,0.321028647038,0.442054430735
0.01575,-0.968383202358,0.282850881377,0.685532321331,-0.836784826505,0.295983173867,0.577178078326,-0.683094464939,0.310060176232,0.451831224563
0.0158,-0.964611968803,0.267817248952,0.696794720202,-0.834416181604,0.282794043568,0.587709438064,-0.682333983031,0.299015058629,0.461496681201
0.01585,-0.960602731679,0.252717536628,0.707885195402,-0.831841656747,0.269535205068,0.598095721682,-0.681405144886,0.287896307183,0.471048125479
0.0159,-0.956356480205,0.237555470034,0.718801010523,-0.829061887656,0.256209795996,0.608334501534,-0.680308180753,0.276706378421,0.480483490197
0.01595,-0.95187426208,0.222334790181,0.729539472249,-0.826077559702,0.24282123758,0.618423116752,-0.679043360222,0.265448319274,0.489800158727
0.016,-0.947157183223,0.207059252547,0.740097931028,-0.822889409719,0.22937270027,0.628359212313,-0.677610996435,0.254124622388,0.498996120034
0.01605,-0.942206407504,0.19173262614,0.750473781716,-0.81949822384,0.215867634863,0.638140202852,-0.676011441742,0.242738365958,0.508068818317
0.0161,-0.937023156453,0.176358692576,0.760664464228,-0.815904839284,0.202309241366,0.647763808429,-0.674245091872,0.231292075997,0.517016300982
0.01615,-0.931608708959,0.160941245144,0.770667464166,-0.81211014217,0.18870099687,0.657227521599,-0.672312381586,0.219788859217,0.525836075286
0.0162,-0.925964400956,0.145484087868,0.780480313438,-0.808115069277,0.175046127648,0.666529139889,-0.670213788807,0.208231272216,0.534526249298
0.01625,-0.920091625092,0.12999103457,0.790100590872,-0.803920605837,0.161348133792,0.675666236112,-0.667949830278,0.196622447443,0.543084395498
0.0163,-0.913991830388,0.114465907929,0.799525922807,-0.799527787262,0.147610264519,0.684636687576,-0.665521065649,0.184964969273,0.551508684776
0.01635,-0.907666521875,0.0989125385387,0.808753983685,-0.794937696924,0.133836039602,0.693438149608,-0.66292809313,0.173261993089,0.559796756942
0.0164,-0.901117260231,0.0833347639593,0.817782496619,-0.790151467849,0.120028727863,0.702068581527,-0.660171553548,0.1615161282,0.567946847802
0.01645,-0.894345661385,0.0677364277739,0.826609233959,-0.785170280479,0.106191865416,0.710525723353,-0.65725212599,0.1497305501,0.575956666536
0.0165,-0.887353396131,0.0521213786385,0.835232017838,-0.779995364334,0.0923287373277,0.718807618565,-0.654170531827,0.137907890174,0.583824515895
0.01655,-0.880142189703,0.0364934693328,0.843648720716,-0.774627995761,0.0784428926965,0.726912093976,-0.650927530353,0.126051341172,0.591548176401
0.0166,-0.872713821361,0.0208565558096,0.851857265895,-0.769069499564,0.0645376294593,0.734837279284,-0.64752392277,0.114163553675,0.599126019712
0.01665,-0.865070123941,0.00521449624339,0.859855628041,-0.763321246733,0.0506165063284,0.742581090106,-0.64396054783,0.102247734823,0.606555899599
0.0167,-0.857212983413,-0.0104288499218,0.867641833676,-0.757384656048,0.0366828307259,0.750141744342,-0.640238285778,0.0903065514959,0.613836258516
0.01675,-0.849144338408,-0.0260696229243,0.875213961672,-0.751261191792,0.0227401675958,0.757517248337,-0.636358053993,0.0783432223392,0.62096502532
0.0168,-0.840866179743,-0.0417039636374,0.882570143719,-0.744952365318,0.00879183045115,0.764705910081,-0.632320810896,0.066360427619,0.627940715077
0.01685,-0.83238054993,-0.0573280145215,0.889708564789,-0.738459732755,-0.00515861292051,0.771705828484,-0.628127551585,0.0543613945883,0.634761333495
0.0169,-0.823689542672,-0.0729379205759,0.896627463584,-0.731784896542,-0.0191078463149,0.778515403427,-0.623779311714,0.0423488139771,0.64142547
0.01695,-0.814795302345,-0.0885298302897,0.903325132969,-0.724929503117,-0.0330523024926,0.78513282813,-0.619277163119,0.0303259187385,0.647931208835
0.017,-0.805700023469,-0.104099896593,0.909799920394,-0.717895244423,-0.0469886659597,0.791556596077,-0.614622217661,0.0182954071344,0.654277215459
0.01705,-0.796405950168,-0.119644277804,0.916050228302,-0.710683855582,-0.0609133734166,0.79778499645,-0.609815622858,0.00626051490253,0.660461654262
0.0171,-0.786915375615,-0.13515913858,0.922074514524,-0.70329711637,-0.0748231134801,0.803816617949,-0.604858565684,-0.00577605510063,0.666483268333
0.01715,-0.777230641469,-0.15064065086,0.927871292656,-0.695736848882,-0.0887143301794,0.80964984728,-0.599752268201,-0.0178110672717,0.672340303742
0.0172,-0.767354137291,-0.166084994815,0.933439132431,-0.688004918974,-0.102583719637,0.81528336988,-0.594497991328,-0.0298418171006,0.67803158272
0.01725,-0.757288299963,-0.181488359782,0.938776660067,-0.680103233911,-0.116427736593,0.820715671444,-0.589097030465,-0.0418650720391,0.683555434479
0.0173,-0.747035613078,-0.196846945212,0.94388255861,-0.672033743786,-0.130243088063,0.825945535572,-0.583550719229,-0.0538781288636,0.688910761829
0.01735,-0.736598606333,-0.212156961603,0.948755568255,-0.663798439157,-0.144026242871,0.830971548312,-0.577860425082,-0.0658777610011,0.694095978496
0.0174,-0.725979854905,-0.227414631439,0.95339448666,-0.655399352429,-0.157773922302,0.835792592754,-0.572027553024,-0.0778612694518,0.699110069224
0.01745,-0.71518197881,-0.242616190118,0.957798169241,-0.646838555485,-0.171482612621,0.84040735657,-0.566053541225,-0.0898254365331,0.703951533548
0.0175,-0.704207642264,-0.257757886882,0.961965529456,-0.638118161039,-0.185149052743,0.844814823569,-0.559939864685,-0.101767570401,0.708619439418
0.01755,-0.693059553019,-0.272835985744,0.965895539071,-0.629240320252,-0.19876974972,0.849013784215,-0.553688030863,-0.113684465171,0.713112373391
0.0176,-0.6817404617,-0.28784676641,0.969587228415,-0.620207224064,-0.212341463437,0.853003324164,-0.547299583303,-0.125573439077,0.717429487811
0.01765,-0.670253161123,-0.302786525192,0.973039686618,-0.611021100792,-0.225860725058,0.856782337742,-0.540776097262,-0.137431300933,0.721569457383
0.0177,-0.658600485608,-0.317651575931,0.976252061838,-0.601684217438,-0.239324318759,0.860350013478,-0.534119183308,-0.149255381963,0.72553151995
0.01775,-0.646785310277,-0.332438250896,0.979223561471,-0.592198877276,-0.252728803114,0.863705350526,-0.527330482942,-0.161042508562,0.729314439404
0.0178,-0.63481055035,-0.347142901697,0.981953452341,-0.582567421132,-0.266070989888,0.866847641216,-0.520411672165,-0.17279002784,0.732917540106
0.01785,-0.622679160418,-0.361761900182,0.984441060891,-0.572792224964,-0.279347468338,0.869775990391,-0.513364457101,-0.184494786644,0.736339676092
0.0179,-0.610394133721,-0.376291639331,0.986685773339,-0.562875701115,-0.292555081088,0.872489795003,-0.506190577531,-0.196154150853,0.739580259169
0.01795,-0.597958501404,-0.390728534148,0.988687035837,-0.55282029588,-0.305690451321,0.874988266348,-0.498891802519,-0.207764990614,0.742638234386
0.018,-0.585375331775,-0.405069022547,0.990444354603,-0.542628490738,-0.318750455758,0.877270906714,-0.491469933911,-0.219324693433,0.74551310184
0.01805,-0.572647729542,-0.419309566225,0.991957296045,-0.532302799907,-0.331731754721,0.879337034509,-0.48392680196,-0.23083015559,0.74820389837
0.0181,-0.55977883505,-0.433446651542,0.993225486867,-0.521845771554,-0.344631262227,0.88118625797,-0.476264268801,-0.242278789052,0.750710213118
0.01815,-0.546771823507,-0.447476790383,0.994248614162,-0.511259985337,-0.357445678914,0.882818003165,-0.468484224073,-0.253667519038,0.753031175405
0.0182,-0.533629904198,-0.461396521023,0.995026425489,-0.500548053595,-0.370171959263,0.884231984791,-0.460588588359,-0.264993784789,0.755166464083
0.01825,-0.520356319695,-0.475202408974,0.995558728934,-0.489712618885,-0.382806847363,0.885427737021,-0.452579308817,-0.276254543239,0.757115301553
0.0183,-0.506954345057,-0.488891047842,0.995845393159,-0.47875635514,-0.395347341281,0.886405081413,-0.444458362587,-0.287447263686,0.758877456952
0.01835,-0.493427287019,-0.502459060159,0.995886347435,-0.467681965203,-0.407790231655,0.887163660585,-0.436227752424,-0.298568937527,0.760452246274
0.0184,-0.479778483182,-0.515903098222,0.995681581657,-0.456492181964,-0.420132563219,0.887703403251,-0.427889510072,-0.309617066868,0.761839529423
0.01845,-0.466011301183,-0.529219844915,0.995231146347,-0.445189765885,-0.432371176207,0.88802406071,-0.419445691905,-0.320588680288,0.763038716407
0.0185,-0.452129137869,-0.542406014529,0.994535152643,-0.433777506117,-0.444503165055,0.888125669019,-0.410898382271,-0.331481315418,0.764049758288
0.01855,-0.438135418455,-0.555458353576,0.993593772273,-0.422258218016,-0.456525422594,0.888008088284,-0.402249689129,-0.342292040697,0.764872159417
0.0186,-0.424033595683,-0.568373641586,0.992407237506,-0.410634744242,-0.468435095948,0.887671461991,-0.393501747374,-0.353018431961,0.765505962318
0.01865,-0.409827148966,-0.581148691905,0.990975841103,-0.398909952266,-0.480229133491,0.887115759071,-0.384656714473,-0.363657600155,0.765950765919
0.0187,-0.395519583532,-0.593780352479,0.98929993624,-0.387086735451,-0.491904737969,0.886341230414,-0.375716773761,-0.374207161962,0.766206704416
0.01875,-0.381114429559,-0.606265506637,0.98737993642,-0.375168010554,-0.503458916198,0.885347953693,-0.366684130081,-0.384664273436,0.766273471459
0.0188,-0.366615241304,-0.618601073852,0.985216315376,-0.363156718785,-0.514888929417,0.884136287066,-0.357561013053,-0.395026594705,0.766151293032
0.01885,-0.352025596223,-0.630784010509,0.982809606948,-0.35105582331,-0.526191845724,0.882706416758,-0.348349672722,-0.405291329489,0.765839957564
0.0189,-0.337349094094,-0.64281131065,0.980160404956,-0.338868310283,-0.53736498767,0.881058807961,-0.339052382795,-0.415456183921,0.765339782852
0.01895,-0.322589356124,-0.654680006719,0.97726936305,-0.326597186352,-0.548405487412,0.879193755147,-0.329671436293,-0.425518411901,0.764650652061
0.019,-0.307750024058,-0.666387170292,0.974137194552,-0.314245479671,-0.55931073157,0.877111830198,-0.320209148769,-0.435475768072,0.763772974737
0.01905,-0.292834759278,-0.677929912802,0.970764672278,-0.301816237401,-0.570077919079,0.874813435431,-0.310667853958,-0.445325558984,0.762706728652
0.0191,-0.277847241902,-0.689305386251,0.967152628347,-0.289312526709,-0.580704503319,0.872299248968,-0.301049906972,-0.455065590247,0.761452414938
0.01915,-0.262791169878,-0.700510783909,0.963301953976,-0.276737432263,-0.591187752652,0.869569780458,-0.291357679958,-0.464693223474,0.760010105753
0.0192,-0.247670258064,-0.711543341014,0.959213599263,-0.264094057213,-0.601525189847,0.866625813707,-0.281593565264,-0.474206317654,0.758380393567
0.01925,-0.232488237321,-0.722400335446,0.954888572946,-0.25138552069,-0.611714155275,0.863467965082,-0.271759971104,-0.483602291826,0.756563444607
