time_s,rms_value,stored_energy_j,kcl_residual_a,valid
0.00298,0,0.160659994728,2.07300843158e-10,0
0.00299,0,0.161188082312,1.54258827934e-11,0
0.003,0,0.161715676026,1.9871748691e-10,0
0.00301,0,0.162242709752,4.24051904702e-11,0
0.00302,0,0.162769202361,1.01067598735e-10,0
0.00303,0,0.163295227884,1.39259270782e-10,0
0.00304,0,0.163820842531,3.54049234375e-10,0
0.00305,0,0.164346027349,2.65451660653e-10,0
0.00306,0,0.164870691685,6.50999254503e-11,0
0.00307,0,0.165394733485,1.64178004525e-10,0
0.00308,0,0.165918107428,2.8990143619e-12,0
0.00309,0,0.166440846687,1.48453693782e-10,0
0.0031,0,0.166963022001,8.29061264085e-11,0
0.00311,0,0.16748467181,2.9764635201e-10,0
0.00312,0,0.168005759463,8.38653591018e-11,0
0.00313,0,0.168526190887,1.15328191441e-10,0
0.00314,0,0.169045877455,1.15981890758e-10,0
0.00315,0,0.169564793257,3.86748411074e-11,0
0.00316,0,0.170082981478,2.14733120174e-10,0
0.00317,0,0.170600505869,4.02735622629e-11,0
0.00318,0,0.171117386942,1.63794311447e-10,0
0.00319,0,0.17163357381,4.26254587182e-11,0
0.0032,0,0.17214897325,1.52766688188e-10,0
0.00321,0,0.172663511749,8.9592333552e-11,0
0.00322,0,0.173177180657,3.39618111411e-10,0
0.00323,0,0.173690028984,2.36305197632e-10,0
0.00324,0,0.174202110673,3.16191517413e-12,0
0.00325,0,0.174713429087,2.04437355933e-10,0
0.00326,0,0.175223922809,4.06011224641e-10,0
0.00327,0,0.175733503111,1.84570581041e-10,0
0.00328,0,0.176242112311,6.20872242507e-11,0
0.00329,0,0.176749756312,9.12692144084e-11,0
0.0033,0,0.177256486076,2.63625565822e-10,0
0.00331,0,0.177762343813,3.51789708475e-11,0
0.00332,0,0.178267317286,2.35417019212e-10,0
0.00333,0,0.178771338275,2.38387087848e-11,0
0.00334,0,0.17927432547,1.97665883661e-10,0
0.00335,0,0.179776236856,5.07185404786e-11,0
0.00336,0,0.180277089854,3.00069302739e-10,0
0.00337,0,0.180776933972,2.79314349427e-10,0
0.00338,0,0.181275798647,6.22293327979e-11,0
0.00339,0,0.181773658157,1.53413282078e-10,0
0.0034,0,0.182270441027,3.22373239214e-11,0
0.00341,0,0.182766075524,2.0519763666e-10,0
0.00342,0,0.183260534392,4.55244730801e-11,0
