time_s,BUS2 A_v_pu,BUS1 A_v_pu,BUS2 B_v_pu,BUS1 B_v_pu,BUS2 C_v_pu,BUS1 C_v_pu,BUSC A_v_pu,BUSC B_v_pu,BUSC C_v_pu,BUS0 A_v_pu,BUS0 B_v_pu,BUS0 C_v_pu,GEN1 A_v_pu,GEN1 B_v_pu,GEN1 C_v_pu,WNDG1_saturated_transformer_internal_top_v_pu,WNDG2_saturated_transformer_internal_top_v_pu,WNDG3_saturated_transformer_internal_top_v_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase1_history_i_pu_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase2_history_i_pu_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase3_history_i_pu_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase1_history_i_pu_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase2_history_i_pu_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase3_history_i_pu_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,branch_voltage_branch_fixed_1_pu,branch_voltage_branch_fixed_2_pu,branch_voltage_branch_fixed_3_pu,synchronous_machine_1_d_axis_current_pu,synchronous_machine_1_q_axis_current_pu,synchronous_machine_1_zero_sequence_current_pu,synchronous_machine_1_field_current_pu,synchronous_machine_1_d_axis_damper_current_pu,synchronous_machine_1_generator_field_current_pu,synchronous_machine_1_q_axis_damper_current_pu,synchronous_machine_1_phase_a_current_pu,synchronous_machine_1_phase_b_current_pu,synchronous_machine_1_phase_c_current_pu,synchronous_machine_1_electromagnetic_torque_pu,synchronous_machine_1_mechanical_angle_2_pu,synchronous_machine_1_mechanical_speed_2_pu,synchronous_machine_1_shaft_torque_1_pu,synchronous_machine_1_shaft_torque_2_pu,synchronous_machine_1_shaft_torque_3_pu
0.1412,3207692.82426,35913.2280119,-946207.490745,-25935.7579667,-2263770.94099,-27195.659497,36316.1033463,-26122.3315871,-28129.0816975,6.60439700882e-10,1.86059267184e-09,-2.41093674788e-09,210200.962008,-159766.640958,-50434.32105,147449.75564,-141157.387142,-6379.49651077,-998.297143546,-775.175577807,1721.03741161,-897.021248063,-711.338399136,1549.39703014,210200.962008,-159766.640958,-50434.32105,3207692.82426,-946207.490745,-2263770.94099,402.875334446,-186.573620408,-933.4222005,-26925.6838587,-20502.5019019,-2.69550852796e-11,5367.06874334,-877.721091472,262.517220084,1949.76295348,27602.0957835,-12675.9927741,-14926.1030094,-0.961259662337,50.0620341206,-1.0250972916,0.00796113767439,-1.35625906871,-0.0442764182904
0.1414,-1359362.96916,40988.5960786,-2018193.94442,-26554.085542,3375329.54577,-31343.0789555,41401.7820721,-26727.1552204,-32299.0143288,1.34613532799e-09,7.06128940761e-10,-1.93885153356e-09,-184205.023785,-24487.3368423,208692.360627,-156146.710698,15196.6978299,140865.10304,-422.603473999,38.6672757672,329.755452791,-365.095111835,40.4416203099,264.175448526,-184205.023785,-24487.3368423,208692.360627,-1359362.96916,-2018193.94442,3375329.54577,413.185993494,-173.06967839,-955.935373218,-55558.3381971,28255.2793849,1.86502228702e-10,6944.4373045,543.803162047,-514.789982249,-2370.87175333,16361.4600367,33553.8102005,-49915.2702371,1.50562368304,50.0504534827,-0.996105300395,0.0102099770424,-1.32270754991,-0.0474262609906
0.1416,-2086489.62253,37855.9674415,3513937.48716,-21787.0086932,-1429616.02538,-32659.5006388,38275.7380898,-21949.5213645,-33631.2427944,-4.46900882374e-11,1.30283232148e-09,-1.14150344951e-09,-26429.6554109,216996.565686,-190566.910275,15775.3715378,147117.04382,-162975.07011,442.604848314,-1393.48530981,895.002821342,434.160533379,-1282.33107185,786.219974503,-26429.6554109,216996.565686,-190566.910275,-2086489.62253,3513937.48716,-1429616.02538,419.770648338,-162.51267136,-971.742155667,-76151.8792911,-25784.4485031,-1.56194455663e-10,8083.60285129,1561.05082173,346.67478443,2417.98528176,56911.2709063,-121.844938032,-56789.4259683,-1.12577255048,50.0392128246,-0.965759642017,0.0123724185728,-1.28785021404,-0.050779828941
0.1418,3344914.07206,39957.7228236,-1558650.22739,-14602.061588,-1788371.87342,-41620.0204899,40379.1576702,-14746.8113076,-42609.8224122,4.14812453298e-10,2.07056906242e-09,-2.36560910175e-09,196922.554413,-188869.654848,-8052.89956442,131488.094792,-157856.087815,26287.6286211,-898.784804167,-756.90042915,1598.15994797,-804.758255698,-694.183330234,1435.56201696,196922.554413,-188869.654848,-8052.89956442,3344914.07206,-1558650.22739,-1788371.87342,421.434846602,-144.749719542,-989.801922252,-20038.5436015,-9874.38272473,2.29487429563e-12,4987.74106116,-1220.47215361,95.7463804748,1004.52242451,16298.5593166,-1057.66100788,-15240.8983087,-0.449382426011,50.0284655727,-0.909989673718,0.0144234437633,-1.25134678584,-0.0543248390292
0.142,-1959433.90831,43499.3247955,-1551850.15172,-14986.4013881,3509237.04552,-44443.1966081,43927.5112392,-15115.7883176,-45453.7139904,9.18695645662e-10,8.48667552105e-10,-1.64455086315e-09,-212690.765347,16529.1594664,196161.605881,-172747.590632,47210.0850812,125459.465147,-79.5924004846,-127.588396983,148.057790283,-47.9427156375,-112.830055449,96.0082935332,-212690.765347,16529.1594664,196161.605881,-1959433.90831,-1551850.15172,3509237.04552,428.186443733,-129.386929489,-1010.51738236,-66586.5682368,24153.8106834,1.72137416453e-10,7553.7745688,1088.77182713,-447.231421178,-2010.18733218,12856.3205253,42404.4629206,-55260.7834459,1.32267904935,50.018163028,-0.888143593545,0.0163605908773,-1.21332644689,-0.0580484036792
0.1422,-1579375.69968,39058.9329096,3564845.15455,-8911.56660918,-1987454.61589,-45735.9058461,39489.0013827,-9027.88042277,-46759.9488764,-5.06872686963e-10,1.63729954658e-09,-1.00466953962e-09,14581.9044779,199136.457804,-213718.362281,46675.4024117,128551.048264,-175302.135074,578.144295295,-1574.0960771,935.281615156,559.643280986,-1448.82710621,823.079085273,14581.9044779,199136.457804,-213718.362281,-1579375.69968,3564845.15455,-1987454.61589,430.068473121,-116.313813589,-1024.04303029,-64134.8270412,-34931.4908902,-1.41672589835e-10,7421.62412628,963.623444348,495.51018559,3224.65823167,50036.0095098,3071.8664081,-53107.8759179,-1.60222814525,50.0081941036,-0.851761934789,0.0181868260168,-1.17406373863,-0.0619370601767
0.1424,3374477.21884,40954.8318623,-2144074.75794,-1904.24155024,-1232324.97242,-54290.0073679,41382.8006348,-2000.43167913,-55330.6153001,1.65036165024e-10,2.18375325721e-09,-2.22018321193e-09,176444.322413,-212819.039801,36374.7173875,110400.903035,-169925.286243,59451.0851804,-775.821258975,-693.915239208,1407.57033844,-690.909881986,-635.651916482,1259.16196127,176444.322413,-212819.039801,36374.7173875,3374477.21884,-2144074.75794,-1232324.97242,427.968772486,-96.1901288891,-1040.60793217,-17923.9246999,2699.16059566,2.83923810162e-11,4870.48086581,-1325.31731627,-101.84435254,-113.378296668,3979.33660203,10355.3684523,-14334.7050543,0.167514791813,49.9987253048,-0.80085521915,0.0198774928796,-1.13319006253,-0.065976806931
0.1426,-2515883.38792,42842.4857132,-1014233.82428,-2128.61844221,3528258.10285,-55597.0345415,43273.4848216,-2208.40917574,-56655.5845348,4.64530801749e-10,9.32501068689e-10,-1.2656739585e-09,-234974.12014,58558.0452113,176416.074928,-184078.827038,78838.218932,105169.725158,267.739595584,-277.810214128,-53.5397990641,273.118700055,-251.215565708,-90.5524156005,-234974.12014,58558.0452113,176416.074928,-2515883.38792,-1014233.82428,3528258.10285,430.999108409,-79.7907335261,-1058.54999334,-75323.5865229,15631.7763322,1.21238001924e-10,8035.80641575,1521.15189225,-308.868018815,-1258.22272903,8878.79576485,49411.069138,-58289.8649028,0.91654543496,49.9896393422,-0.784944423506,0.0214385774577,-1.09099562957,-0.0701531155263
0.1428,-994515.414579,37265.1618662,3497564.28787,5006.29976459,-2504843.87141,-56791.5159552,37693.3235588,4941.37764061,-57860.581892,-9.4569112618e-10,1.89420769427e-09,-8.14505170451e-10,57103.8235273,173664.325284,-230768.148812,77487.2086081,104726.187583,-182281.837009,685.242140282,-1690.45903686,940.214489941,658.770120578,-1555.90628501,827.28354934,57103.8235273,173664.325284,-230768.148812,-994515.414579,3497564.28787,-2504843.87141,428.16169265,-64.9221239781,-1069.06593674,-49195.5528787,-38834.7807905,-1.74801516584e-10,6596.98347069,222.92320008,561.061712574,3566.22936322,41310.3057974,5503.3120264,-46813.6178238,-1.82455689671,49.9808830438,-0.743317936011,0.0228684174318,-1.04762255908,-0.0744509708813
0.143,3290826.17296,38961.0610464,-2681781.02321,11495.2538845,-610775.371285,-64606.659701,39383.545246,11451.8496656,-65690.0242368,-7.30548123721e-11,2.19166981878e-09,-1.98204929967e-09,149141.478178,-230588.488476,81447.0102979,84677.21382,-176763.786058,92020.5989358,-636.433304935,-586.182350468,1156.27402683,-561.978611332,-535.721664089,1026.69086264,149141.478178,-230588.488476,81447.0102979,3290826.17296,-2681781.02321,-610775.371285,422.484199572,-43.4042188792,-1083.36453587,-21018.2673599,15134.3912519,4.80894129533e-11,5039.33444051,-1170.58790659,-297.272562289,-1218.97131259,-8779.26811375,21051.0271327,-12271.759019,0.787075675695,49.972607139,-0.701099936443,0.0241459643474,-1.00274066985,-0.0788549064436
0.1432,-3007493.34124,39145.5440148,-419669.279825,11349.07042,3425497.79764,-64268.9218338,39567.3739014,11322.2068006,-65366.6053079,5.42018101093e-12,9.52227822662e-10,-8.18628058366e-10,-249967.623997,100239.702473,149727.921524,-189467.964955,108991.524675,80412.9582078,603.865367305,-406.425778363,-265.067209498,583.736607542,-369.581277241,-286.274609821,-249967.623997,100239.702473,149727.921524,-3007493.34124,-419669.279825,3425497.79764,421.82988657,-26.8636193922,-1097.68347411,-80070.1517238,3876.32317504,1.04052154132e-10,8296.63856396,1756.87728736,-118.790455403,-219.956617203,4729.60534664,54171.4747436,-58901.0800902,0.343023293022,49.9646409383,-0.689264390454,0.0252841678636,-0.956765777434,-0.0833490220738
0.1434,-349604.274498,32665.5268001,3310149.99974,19254.0252303,-2962144.57293,-65311.7650944,33080.0190254,19243.0176277,-66416.3750763,-1.33826348051e-09,2.06236863988e-09,-5.82731873182e-10,99694.5843888,141204.101589,-240898.685978,107127.68322,76289.112088,-183477.764109,755.727494374,-1736.53973014,911.952280579,723.985162193,-1598.00980496,800.842791101,99694.5843888,141204.101589,-240898.685978,-349604.274498,3310149.99974,-2962144.57293,414.492225252,-11.007602569,-1104.60998192,-33571.2565524,-36646.3870098,-1.62869765353e-10,5732.9829486,-550.021696977,529.512766966,3367.95908349,31135.6471362,6969.30317297,-38104.9503092,-1.74658288831,49.9569988485,-0.644531893167,0.0262760575044,-0.909684955144,-0.0879170332438
0.1436,3092420.96198,34190.3986555,-3151772.80199,24891.2086502,57819.5017097,-72085.9418056,34596.0221049,24902.0692774,-73201.9359383,-2.84420486716e-10,2.09082389096e-09,-1.66277843513e-09,115668.369567,-241331.967415,125663.597848,55008.5305339,-177936.780856,122869.815161,-488.024699366,-436.098881846,854.085340657,-424.8104363,-396.623041667,747.23668119,115668.369567,-241331.967415,125663.597848,3092420.96198,-3151772.80199,57819.5017097,405.623449453,10.8606272199,-1115.99413265,-28884.9337552,25317.2546513,7.84519011225e-11,5470.30409379,-778.026450729,-457.061663786,-2124.61615554,-21365.9377147,30564.4657764,-9198.52806167,1.30392538843,49.9497879825,-0.614001632649,0.0271071985321,-0.861270778582,-0.0925423038967
0.1438,-3415002.39176,32694.6502178,215419.787664,24741.6670683,3198117.26482,-70047.2634324,33096.1653133,24768.2877876,-71173.2715955,-4.36964032867e-10,9.06326244517e-10,-3.23587910937e-10,-256820.208792,140211.153548,116609.055245,-188436.989287,136618.625259,51762.4811954,913.740824988,-509.444025104,-475.458920106,870.009554639,-464.257992236,-480.915375987,-256820.208792,140211.153548,116609.055245,-3415002.39176,215419.787664,3198117.26482,401.515095449,26.620719341,-1126.00816319,-79707.3104119,-9290.66247701,5.32476807098e-11,8274.47022586,1740.55913646,93.7652523419,943.420292301,715.366417443,56382.0917234,-57097.4581408,-0.309571495439,49.9428086655,-0.604118985376,0.0277950226047,-0.81200780123,-0.0972078722696
0.144,334990.985276,25599.9695743,3004060.37108,33097.0296923,-3340449.25096,-70909.3232345,25990.0905975,33139.6419812,-72038.2698409,-1.66374538925e-09,2.1349798939e-09,-3.23413850184e-10,140834.055204,102615.9688,-243450.024004,134490.746779,44055.4519766,-178599.512246,783.052412197,-1709.2625048,853.97881939,749.23655282,-1572.31539102,746.996206219,140834.055204,102615.9688,-243450.024004,334990.985276,3004060.37108,-3340449.25096,390.121023131,42.6122888175,-1128.94660635,-19702.0833135,-28461.6868453,-1.56295634274e-10,4964.28632366,-1234.30377053,402.073229634,2638.71581985,19975.4331414,7328.64579545,-27304.0789369,-1.3686281353,49.9361412278,-0.559568414676,0.0283276770557,-0.7617316298,-0.10189650629
0.1442,2781701.13956,27002.4518718,-3535161.69157,37572.3338662,752130.503718,-76383.5310156,27381.0803348,37636.0944419,-77520.4540122,-4.55648147429e-10,1.88298495392e-09,-1.27757333581e-09,76940.0184916,-244398.66792,167458.649429,22270.7260871,-173182.017628,150860.56273,-337.941311284,-248.554013288,513.249910576,-286.19284901,-222.891583114,432.131419164,76940.0184916,-244398.66792,167458.649429,2781701.13956,-3535161.69157,752130.503718,378.628463034,63.760575743,-1136.92299662,-40261.0199019,31461.5355335,1.25654893445e-10,6093.91426414,-210.448362952,-552.92834545,-2671.7679433,-33167.0350513,38500.4016624,-5333.36661101,1.62754299043,49.929827058,-0.54246211403,0.0286996167427,-0.710368594533,-0.106590733684
0.1444,-3721857.79766,23919.1441506,872607.552579,37346.0913291,2847988.4008,-72665.7240381,24290.6196609,37423.9325082,-73807.8761353,-8.42181801503e-10,7.97287902699e-10,1.96496155151e-10,-254971.397811,177138.043064,77833.3547475,-180742.08477,160737.144537,19956.8097662,1183.53532669,-584.536651422,-673.202967639,1119.16206726,-533.115296042,-663.821519797,-254971.397811,177138.043064,77833.3547475,-3721857.79766,872607.552579,2847988.4008,371.475510303,77.8411791008,-1142.15209727,-73922.3507984,-21686.6728444,4.18762890017e-11,7952.07095154,1456.67368616,293.802176082,2038.77702119,-2868.19847063,55851.4029306,-52983.20446,-0.933655002759,49.923667422,-0.532597172448,0.0289296727674,-0.658402291759,-0.1112728771
0.1446,1037112.92447,16539.3498137,2584297.71676,45816.1023391,-3622603.96764,-73343.285439,16896.0204153,45909.2204504,-74484.1928702,-1.90438377384e-09,2.10982099294e-09,-5.21006340985e-11,178997.158883,58966.9352329,-237964.094116,158503.024385,8978.36570612,-167526.910223,762.653040064,-1608.63349961,770.872766117,730.310221957,-1478.84996674,669.992082939,178997.158883,58966.9352329,-237964.094116,1037112.92447,2584297.71676,-3622603.96764,356.670601611,93.1181113522,-1140.90743115,-9843.38033387,-15343.1490173,-1.50440402798e-10,4415.52643538,-1718.35489,195.393375793,1473.03695203,8331.70233572,6515.40490173,-14847.1072375,-0.739328164551,49.9177953971,-0.492264509577,0.0290026359032,-0.605547116918,-0.115925112168
0.1448,2364832.79348,17882.7784782,-3814636.66698,48858.4073166,1448679.33505,-77312.2455486,18226.0520879,48970.9093683,-78457.4061764,-5.7573851975e-10,1.57522423356e-09,-8.44519617253e-10,34094.6238466,-239342.209825,205247.585979,-12508.9478004,-162408.94134,174874.989669,-193.017862782,-30.8457530597,147.9081784,-152.436092698,-21.2900273824,94.4545134142,34094.6238466,-239342.209825,205247.585979,2364832.79348,-3814636.66698,1448679.33505,343.273609715,112.502051709,-1145.16062787,-53246.078988,32423.8803838,1.08302379945e-10,6805.59629077,437.642104349,-566.787839376,-2758.91583082,-43599.6619545,44549.0855027,-949.423548168,1.69818688573,49.9121742553,-0.48880980924,0.0289229956075,-0.551911577279,-0.120529495321
0.145,-3914647.79217,13368.6012992,1531607.99659,48497.6600814,2381984.27153,-72016.7102743,13702.2408677,48621.7355901,-73162.0605849,-1.19205737348e-09,6.31497642245e-10,7.17050228327e-10,-244178.87429,209735.940501,34442.9337884,-166393.243477,180452.900309,-14099.9269813,1401.24778413,-630.998200018,-846.996963831,1320.11372012,-575.523667954,-824.536519851,-244178.87429,209735.940501,34442.9337884,-3914647.79217,1531607.99659,2381984.27153,333.639568484,124.075508676,-1145.35031065,-63310.776775,-31120.5364322,-2.71748175515e-12,7362.4112557,934.611709294,446.190146022,2872.20874667,-5751.00840436,52509.8224567,-46758.8140523,-1.41970652805,49.9066368723,-0.477645859174,0.0287078012456,-0.497906855147,-0.125068008486
0.1452,1733604.86748,6060.54289541,2059643.90673,56744.1397436,-3794235.1009,-72530.9647433,6376.7811139,56881.9738096,-73670.9076305,-2.04638263027e-09,1.98925335595e-09,2.1503883289e-10,212724.464439,11508.4453407,-224232.90978,178178.106465,-27877.7885054,-150337.951783,692.23061829,-1437.78149578,668.067467004,665.089332031,-1320.52632154,574.864829341,212724.464439,11508.4453407,-224232.90978,1733604.86748,2059643.90673,-3794235.1009,316.238218496,137.834065973,-1139.94288722,-5691.77543542,813.052917242,-1.33132729583e-10,4180.6559927,-1918.45883525,-60.5298296753,39.2647477876,-3281.68614012,4548.00377857,-1266.31763844,0.0504476216248,49.9013461262,-0.445763524974,0.0283409089042,-0.443179008882,-0.129522616044
0.1454,1851336.89823,7416.59564485,-3975157.64499,58136.0074638,2122903.75709,-74851.4441837,7718.3663715,58290.4937088,-75991.7933149,-6.36781299891e-10,1.17970689478e-09,-3.83702476375e-10,-11561.5594735,-225933.947277,237495.506751,-48200.2358078,-145697.563444,193862.80711,-59.1588596911,207.57409503,-226.578690037,-28.9862601946,199.428351441,-251.590721115,-11561.5594735,-225933.947277,237495.506751,1851336.89823,-3975157.64499,2122903.75709,301.770726648,154.486245001,-1140.34913113,-65606.3493159,27920.5600512,9.08338240341e-11,7482.43935594,1055.16796529,-494.199525137,-2360.80505965,-52140.5888763,48495.6063823,3644.98249402,1.49808500322,49.8961870364,-0.454667512184,0.0278366173925,-0.388018686949,-0.133875291572
0.1456,-3983300.65487,1683.78834988,2170559.73577,57604.3685744,1811893.363,-68156.5645373,1974.12858423,57767.2102,-69292.0473875,-1.47155174719e-09,4.18839872253e-10,1.21314295467e-09,-224522.322092,236788.144509,-12265.8224173,-145654.868547,194972.678434,-49350.1566346,1557.19179149,-649.594321792,-986.384941556,1463.9269614,-592.213204553,-953.389609655,-224522.322092,236788.144509,-12265.8224173,-3983300.65487,2170559.73577,1811893.363,290.340234348,162.841625591,-1135.48285012,-49328.5884798,-35765.1983874,-5.82954995047e-11,6586.0272001,246.31612832,521.62667615,3282.04664632,-7703.08209324,46415.9207936,-38712.8387004,-1.67485601944,49.8910504299,-0.441839436853,0.0272074421881,-0.332703203854,-0.138108071065
0.1458,2400931.50836,-5183.9923488,1442890.55924,65300.2346746,-3844600.13645,-68551.5057971,-4912.70779746,65474.6007493,-69677.654605,-2.0805812726e-09,1.78000396348e-09,4.62110719033e-10,240679.54456,-38339.6044998,-202339.94006,192660.884549,-65357.3596302,-127333.224194,571.969414339,-1202.88670427,551.561834086,553.75521351,-1103.07618401,467.167135351,240679.54456,-38339.6044998,-202339.94006,2400931.50836,1442890.55924,-3844600.13645,271.284551345,174.36607469,-1126.14880788,-8087.26150213,17552.8170278,-9.30567965921e-11,4306.47434243,-1793.4776195,-326.722480137,-1444.92757156,-14367.1729148,1531.96289107,12835.2100237,0.880875681893,49.8860997637,-0.422214820098,0.0264392477145,-0.276877684354,-0.142203105333
0.146,1253776.23164,-3742.73962992,-4004814.06615,64890.7188719,2750329.26397,-69147.6694191,-3486.08820634,65078.1623374,-70270.4491296,-6.34484145882e-10,7.13205403749e-10,8.38088832921e-11,-58611.0076889,-204184.890033,262795.897722,-83621.163443,-123302.785431,206896.897526,58.9919810761,455.531722418,-594.391138113,79.8796081665,428.919741996,-591.381963117,-58611.0076889,-204184.890033,262795.897722,1253776.23164,-4004814.06615,2750329.26397,256.651423576,187.443465516,-1122.77971043,-75146.7177933,18605.540791,1.2392190727e-10,8003.67658259,1532.95507045,-345.608811326,-1535.35903267,-58350.4525808,50223.1759371,8127.27664378,1.05583075196,49.8811545265,-0.440891906923,0.0255545161151,-0.220985035845,-0.146142687309
0.1462,-3921161.17934,-10436.862751,2766593.00681,64177.1446721,1153929.06901,-61302.2507842,-10192.6716811,64369.1707751,-62415.3299518,-1.66941491804e-09,1.72076725872e-10,1.66075956181e-09,-196386.744138,257169.691102,-60782.9469639,-119028.34297,203617.497897,-84613.5595058,1644.34134864,-642.350485517,-1082.31433318,1544.1259227,-585.077296128,-1042.01087853,-196386.744138,257169.691102,-60782.9469639,-3921161.17934,2766593.00681,1153929.06901,244.191069914,192.026102998,-1113.07916767,-34095.6389836,-34489.3670006,-5.93075479043e-11,5740.16034163,-503.452847752,501.941891322,3168.22293644,-8548.53541991,37758.6883191,-29210.1528992,-1.63961659748,49.8761809833,-0.427155119669,0.0245593711518,-0.165127768243,-0.149909311488
0.1464,3015650.03352,-16500.5823651,750909.787359,71019.3850246,-3767129.5307,-61641.1827574,-16276.0785015,71220.1099258,-62741.4423089,-2.00292109031e-09,1.49277377762e-09,6.74354567741e-10,261688.761615,-89005.1892979,-172683.572317,201257.235449,-102230.600844,-99048.3951762,404.675194787,-912.987551901,427.588699485,398.914663816,-834.870583157,352.663071966,261688.761615,-89005.1892979,-172683.572317,3015650.03352,750909.787359,-3767129.5307,224.503863584,200.724901263,-1100.25955157,-16843.9134166,32242.7075566,-7.34919040974e-11,4783.23780607,-1353.18754022,-561.252033134,-2746.10843595,-24469.8517914,-2345.01134216,26814.8631336,1.62169867081,49.8713123867,-0.422575293323,0.0234446594166,-0.109021078752,-0.15348571902
0.1466,587569.940894,-14908.6569468,-3895766.99331,68734.055119,3307696.62124,-60506.6018923,-14698.023871,68943.6053293,-61599.9774582,-5.68497298767e-10,1.96347575015e-10,5.37037743821e-10,-105574.933864,-174375.708696,279950.642559,-117585.108582,-95665.2954814,213231.283148,158.250262808,700.715987478,-940.03437644,171.236231892,655.791004639,-910.60176012,-105574.933864,-174375.708696,279950.642559,587569.940894,-3895766.99331,3307696.62124,210.633075812,209.550210344,-1093.37556592,-80089.8784276,5991.05823117,1.21030193536e-10,8271.57058058,1782.56159754,-145.084960741,-416.635662767,-61892.152527,49712.0506406,12180.1018865,0.443002546132,49.866326757,-0.447581235878,0.0222382125821,-0.053203939552,-0.156854927329
0.1468,-3725092.79841,-22273.4450618,3296714.69808,67854.585802,427946.791356,-51819.8594129,-22075.4966907,68064.5788845,-52899.1484202,-1.77859288186e-09,-9.39412905616e-11,2.03799812228e-09,-160435.366753,269884.719439,-109449.352686,-87223.6903316,205842.788345,-118635.585201,1658.55476247,-612.319998754,-1127.5918012,1556.90248638,-556.957214423,-1083.75270587,-160435.366753,269884.719439,-109449.352686,-3725092.79841,3296714.69808,427946.791356,197.94837113,209.99308244,-1079.28900723,-20075.5036306,-27089.3229864,-4.92369153685e-11,4961.07617497,-1192.96402367,383.80981294,2512.79148937,-8178.89648494,26854.7260172,-18675.8295322,-1.2998027652,49.8612712172,-0.43477692188,0.0209391225647,0.00240890312833,-0.160000292318
0.147,3554834.5286,-27190.8538283,4415.70327673,73576.2826211,-3559612.61606,-52180.6316315,-27012.1711473,73791.7105975,-53244.2399737,-1.81469517459e-09,1.14168772886e-09,8.3894283717e-10,274765.605293,-138790.531302,-135975.073992,203449.174752,-137214.926331,-66248.1093695,195.81077094,-579.643973028,302.242615919,205.631968733,-526.607705261,236.983976187,274765.605293,-138790.531302,-135975.073992,3554834.5286,4415.70327673,-3559612.61606,178.682681008,215.427976356,-1063.60834217,-30742.6205509,42492.962679,-5.68489255552e-11,5544.20130371,-658.57676624,-725.965314063,-3652.5806212,-33199.2340385,-6825.54983664,40024.7838752,2.15308931373,49.8562216645,-0.446536278449,0.0195456961148,0.057969602306,-0.162905544561
0.1472,-129073.435941,-25397.7309251,-3645095.68849,69423.6642055,3773875.42699,-49376.8661607,-25231.2551537,69643.187058,-50430.5085303,-4.424930983e-10,-3.47371379945e-10,9.56167231324e-10,-150950.351124,-137087.506144,288037.857268,-148937.27105,-63425.2963372,212351.32364,236.93862071,930.364163227,-1249.07178311,243.553296084,868.234179358,-1195.91518859,-150950.351124,-137087.506144,288037.857268,-129073.435941,-3645095.68849,3773875.42699,166.475771485,219.522852506,-1053.64236959,-79398.169784,-7781.83383359,7.57273382066e-11,8229.14260037,1752.25974279,73.327370619,805.518086607,-62544.0417036,47035.7541332,15508.2875703,-0.236677997396,49.8509465798,-0.474139680698,0.0180874669592,0.112917558038,-0.165554822575
0.1474,-3395708.06385,-33121.5679177,3738942.07756,68421.0331063,-343459.302645,-40205.6492663,-32967.2010926,68636.7011696,-41241.4709585,-1.79639421495e-09,-3.63159121886e-10,2.32611984047e-09,-117582.783917,274118.515287,-156535.73137,-51128.9078299,201268.164494,-150147.893781,1598.70045787,-563.35514726,-1117.23784606,1501.23157136,-511.429659671,-1074.01744234,-117582.783917,274118.515287,-156535.73137,-3395708.06385,3738942.07756,-343459.302645,154.366825189,215.668063303,-1035.82169226,-9679.78101594,-14376.2875104,-8.78754076324e-11,4382.20548372,-1703.09852372,180.152996392,1387.65401793,-6564.53838164,14138.9734986,-7574.43511696,-0.691379755154,49.845565985,-0.464951268192,0.0165571960258,0.167507715308,-0.167932733674
0.1476,3996594.39003,-36588.4794539,-772664.00555,72801.9495814,-3224087.58289,-40674.700299,-36451.9250003,73019.5244239,-41692.7575169,-1.52257220729e-09,7.43601043663e-10,9.45698335498e-10,279127.299256,-185917.040213,-93210.2590424,198900.444732,-169007.161206,-29899.3260957,-46.6040744185,-216.448646249,181.09123503,-18.6645076817,-190.860397375,125.269426158,279127.299256,-185917.040213,-93210.2590424,3996594.39003,-772664.00555,-3224087.58289,136.554453608,217.574842479,-1018.0572179,-47693.6016194,46556.5992509,-5.86894402368e-12,6474.52675626,186.272887112,-792.85789987,-4009.73909479,-40244.5346631,-11601.2469274,51845.7815905,2.38549150113,49.8400797141,-0.492583643429,0.0149621583513,0.221716569403,-0.170024380905
0.1478,-875210.964399,-34565.4762431,-3255359.47795,66875.8323804,4130480.97716,-36326.6993436,-34438.6384023,67092.515632,-37332.2885923,-2.63979980336e-10,-8.92754815107e-10,1.32352014118e-09,-193235.160986,-93221.8982249,286457.05921,-176579.352801,-27431.3712814,204007.262477,294.795109588,1131.98017905,-1508.75146027,296.60982139,1054.69088876,-1435.54856138,-193235.160986,-93221.8982249,286457.05921,-875210.964399,-3255359.47795,4130480.97716,126.837840795,216.683251538,-1005.58924867,-72980.7575397,-20289.630939,8.6191249824e-11,7871.58445525,1437.32524349,271.116951199,1916.17698604,-60208.953073,42355.6611626,17853.2919105,-0.864075410009,49.8342815784,-0.519381954051,0.0133296669196,0.27504313811,-0.171815400596
0.148,-2937732.42647,-42328.3180021,4073524.5575,65817.2087026,-1135814.25911,-27060.6840765,-42212.2617092,66025.8012456,-28045.5414698,-1.72444104477e-09,-6.19226022874e-10,2.51040873923e-09,-68974.9701193,269298.241742,-200323.271622,-11783.4696088,189713.989588,-177931.415683,1466.69886278,-499.884760346,-1048.75104863,1378.90876921,-452.600374166,-1010.50136305,-68974.9701193,269298.241742,-200323.271622,-2937732.42647,4073524.5575,-1135814.25911,116.056292823,208.592542989,-984.85739329,-4859.86270363,1902.86904811,-1.26793194036e-10,4111.58814964,-1937.54747172,-81.1154514748,-52.4746451054,-3762.19816879,147.897780373,3614.30038842,0.102891737831,49.8283440397,-0.516914031646,0.0116480900757,0.327864976634,-0.173292017527
