time_s,source_value,observed_value,transducer_value,held_value
0.00704,52.1018904527,52.1018904527,0.554899393311,0.569323872661
0.00705,51.9792586938,51.9792586938,0.553832502101,0.564281180601
0.00706,51.8566754963,51.8566754963,0.55276068733,0.564281180601
0.00707,51.7330189232,51.7330189232,0.551683942798,0.564281180601
0.00708,51.6094133327,51.6094133327,0.550602262867,0.564281180601
0.00709,51.484736816,51.484736816,0.549515642457,0.564281180601
0.0071,51.3601137234,51.3601137234,0.548424077019,0.559117867413
0.00711,51.2344221741,51.2344221741,0.547327562527,0.559117867413
0.00712,51.1087865103,51.1087865103,0.546226095464,0.559117867413
0.00713,50.9820848793,50.9820848793,0.545119672801,0.559117867413
0.00714,50.8554416154,50.8554416154,0.544008291991,0.559117867413
0.00715,50.7277348936,50.7277348936,0.542891950951,0.553832502101
0.00716,50.6000890402,50.6000890402,0.541770648051,0.553832502101
0.00717,50.4713822582,50.4713822582,0.540644382103,0.553832502101
0.00718,50.3427388657,50.3427388657,0.539513152343,0.553832502101
0.00719,50.2130370935,50.2130370935,0.538376958428,0.553832502101
0.0072,50.0834012516,50.0834012516,0.537235800416,0.548424077019
0.00721,49.9527095986,49.9527095986,0.536089678761,0.548424077019
0.00722,49.8220864362,49.8220864362,0.534938594301,0.548424077019
0.00723,49.6904100506,49.6904100506,0.533782548245,0.548424077019
0.00724,49.5588047356,49.5588047356,0.532621542167,0.548424077019
0.00725,49.4261488049,49.4261488049,0.531455577992,0.542891950951
0.00726,49.2935665438,49.2935665438,0.53028465799,0.542891950951
0.00727,49.1599362938,49.1599362938,0.529108784767,0.542891950951
0.00728,49.0263823319,49.0263823319,0.527927961251,0.542891950951
0.00729,48.8917830271,48.8917830271,0.526742190692,0.542891950951
0.0073,48.757262648,48.757262648,0.525551476645,0.537235800416
0.00731,48.621699591,48.621699591,0.524355822967,0.537235800416
0.00732,48.4862181164,48.4862181164,0.523155233808,0.537235800416
0.00733,48.3496966479,48.3496966479,0.521949713604,0.537235800416
0.00734,48.2132594374,48.2132594374,0.520739267068,0.537235800416
0.00735,48.0757849361,48.0757849361,0.519523899185,0.531455577992
0.00736,47.938397387,47.938397387,0.518303615202,0.531455577992
0.00737,47.799975269,47.799975269,0.517078420625,0.531455577992
0.00738,47.6616428164,47.6616428164,0.51584832121,0.531455577992
