time_s,maximum_receiving_voltage_difference_v,maximum_terminal_current_difference_a,maximum_terminal_power_difference_w,maximum_cumulative_energy_difference_j,coarse_maximum_kcl_residual_a,refined_maximum_kcl_residual_a
0.00156,305.725415793,6.81778271698,425114.006786,25.024598972,1.45519152284e-11,2.0008883439e-11
0.00157,290.350431475,6.42884681249,721346.903027,19.5506723442,1.45519152284e-11,2.0008883439e-11
0.00158,332.881227331,6.65762454662,661693.911367,12.8592786705,1.45519152284e-11,2.0008883439e-11
0.00159,215.785338654,5.77583781429,340107.270355,8.03330253873,1.45519152284e-11,2.0008883439e-11
0.0016,261.5312773,5.23062554601,537952.182128,3.8007177888,1.45519152284e-11,2.0008883439e-11
0.00161,251.684060926,5.03368121851,336963.599587,1.19176317297,1.45519152284e-11,2.0008883439e-11
0.00162,173.861995078,4.53643119019,311798.604449,4.24458529157,1.45519152284e-11,2.0008883439e-11
0.00163,211.408126541,4.22816253082,320979.43753,7.27204411695,1.45519152284e-11,2.0008883439e-11
0.00164,182.842816903,3.65685633805,230044.15989,9.88477194276,1.45519152284e-11,2.0008883439e-11
0.00165,151.410334935,3.55069162841,226429.126485,12.0459730766,1.45519152284e-11,2.0008883439e-11
0.00166,173.699245275,3.4739849055,202709.984226,14.0962881373,1.45519152284e-11,2.0008883439e-11
0.00167,135.194901463,2.94438015065,166047.624079,15.8404803727,1.45519152284e-11,2.0008883439e-11
0.00168,129.687381604,2.75096326661,152390.329983,17.3547370637,1.45519152284e-11,2.0008883439e-11
0.00169,137.240608085,2.7448121617,141003.508476,18.7525769884,1.45519152284e-11,2.0008883439e-11
0.0017,106.694562107,2.44694693277,112669.250657,19.953304159,1.45519152284e-11,2.0008883439e-11
0.00171,111.180969709,2.22361939418,108816.317835,21.0086929938,1.45519152284e-11,2.0008883439e-11
0.00172,106.72647137,2.13452942739,96671.1048601,21.9857524911,1.45519152284e-11,2.0008883439e-11
0.00173,88.2907923367,1.9996668488,78042.7815139,22.8141231862,1.45519152284e-11,2.0008883439e-11
0.00174,93.7747102507,1.87549420502,79834.7472256,23.5671472096,1.45519152284e-11,2.0008883439e-11
0.00175,83.6663908806,1.67332781761,64301.7883995,24.2516062987,1.45519152284e-11,2.0008883439e-11
0.00176,75.1330150618,1.61103807646,58122.86153,24.8334402991,1.45519152284e-11,2.0008883439e-11
0.00177,77.3745058039,1.54749011608,56367.8344276,25.3795601476,1.45519152284e-11,2.0008883439e-11
0.00178,67.0879336045,1.39820951431,44450.9593995,25.8581109313,1.45519152284e-11,2.0008883439e-11
0.00179,64.3336549249,1.30431330184,44101.5247542,26.2801096691,1.45519152284e-11,2.0008883439e-11
0.0018,63.1028382491,1.26205676498,38733.9537676,26.6749256691,1.45519152284e-11,2.0008883439e-11
0.00181,55.131548115,1.16850457822,32853.8605203,27.0150937075,1.45519152284e-11,2.0008883439e-11
0.00182,54.5748996661,1.09149799332,32552.4336894,27.3274069154,1.45519152284e-11,2.0008883439e-11
0.00183,51.3970898799,1.0279417976,27167.5730964,27.6118084887,1.45519152284e-11,2.0008883439e-11
0.00184,46.3381314795,0.969931373304,25043.0747639,27.8604946338,1.45519152284e-11,2.0008883439e-11
0.00185,45.8551145262,0.917102290524,23511.602873,28.0925181895,1.45519152284e-11,2.0008883439e-11
0.00186,42.2025768684,0.84476221668,19911.5671401,28.2993264342,1.45519152284e-11,2.0008883439e-11
0.00187,39.4141512094,0.805362424574,19014.8888041,28.4852241242,1.45519152284e-11,2.0008883439e-11
0.00188,38.4155461639,0.768310923279,17074.8657876,28.6576848203,1.45519152284e-11,2.0008883439e-11
0.00189,35.0980845012,0.715733826671,15055.3977118,28.8109121024,1.45519152284e-11,2.0008883439e-11
0.0019,33.5949255275,0.671961069694,14331.1353538,28.9515290745,1.45519152284e-11,2.0008883439e-11
0.00191,32.1451774439,0.642903548879,12657.1573719,29.0805067033,1.45519152284e-11,2.0008883439e-11
0.00192,29.6180067296,0.605735617771,11545.4412749,29.1961721383,1.45519152284e-11,2.0008883439e-11
0.00193,28.6269831068,0.572539662137,10817.8322266,29.3033127032,1.45519152284e-11,2.0008883439e-11
0.00194,26.9946962805,0.53989392561,9581.14880293,29.4008657148,1.45519152284e-11,2.0008883439e-11
0.00195,25.2699301039,0.513198560722,8920.31206694,29.4894843986,1.45519152284e-11,2.0008883439e-11
0.00196,24.3860890662,0.487721781324,8231.54959437,29.5717220371,1.45519152284e-11,2.0008883439e-11
0.00197,22.8507266676,0.458536982559,7379.86473973,29.6464814144,1.45519152284e-11,2.0008883439e-11
0.00198,21.6864621029,0.436257588137,6937.39956878,29.715193207,1.45519152284e-11,2.0008883439e-11
0.00199,20.8016037882,0.416032075765,6329.71280636,29.7788528018,1.45519152284e-11,2.0008883439e-11
0.002,19.522709585,0.393508720986,5770.64382963,29.836904859,1.45519152284e-11,2.0008883439e-11
