time_s,L_v_pu,R_v_pu,C_v_pu,XX0001_v_pu,branch_voltage_branch_fixed_2_pu,switch_voltage_switch_fixed_1_pu,switch_current_switch_fixed_1_pu,branch_current_branch_fixed_1_pu,branch_current_branch_fixed_2_pu
0.02574,11.9999999998,20.9582092353,20.7888504565,12,0.0286823959542,2.0323156491,0.249466263007,0.169358778793,0.0329979738348
0.02577,11.9999999998,20.9529994639,20.7937791301,12,0.0253511146837,1.91064231103,0.24952540759,0.159220333763,0.0329987838764
0.0258,11.9999999999,20.9474916959,20.7984037406,12,0.0222272184182,1.78905423809,0.249580903038,0.149087955309,0.0329994970908
0.02583,11.9999999999,20.9416864555,20.802724475,12,0.0193104320213,1.66755143027,0.249632751697,0.138961980489,0.0330001196956
0.02586,11.9999999999,20.9355842763,20.8067415306,12,0.0166004531356,1.54613388759,0.249680956763,0.128842745762,0.0330006578997
0.02589,11.9999999999,20.9291857014,20.8104551145,12,0.0140969522848,1.42475897746,0.249725519943,0.118730586981,0.0330011179023
0.02592,11.9999999999,20.9224912834,20.813865444,12,0.0117995729796,1.30351196503,0.249766444433,0.108625839374,0.0330015058926
0.02595,11.9999999999,20.9155015841,20.8169727466,12,0.00970793182718,1.18232890145,0.24980373226,0.098528837541,0.0330018280484
0.02598,11.9999999999,20.908217175,20.8197772596,12,0.00782161864315,1.06129505184,0.249837386406,0.0884399154407,0.0330020905358
0.02601,11.9999999999,20.9006386367,20.8222792303,12,0.00614019656799,0.940325151078,0.249867410496,0.0783594063785,0.0330022995082
0.02604,11.9999999999,20.8927665593,20.8244789163,12,0.0046632021862,0.819440515443,0.249893806767,0.0682876429978,0.0330024611055
0.02607,11.9999999999,20.884601542,20.8263765847,12,0.00339014564892,0.698726410064,0.249916578845,0.0582249572685,0.0330025814531
0.0261,12,20.8761441935,20.827972513,12,0.00232051079998,0.578076253532,0.249935730245,0.048171680477,0.0330026666614
0.02613,12,20.8673951316,20.8292669884,12,0.00145375530504,0.457553994693,0.24995126406,0.0381281432153,0.0330027228252
0.02616,12,20.8583549833,20.8302603079,12,0.000789310784189,0.337159633546,0.249963184338,0.0280946753708,0.0330027560223
0.02619,12,20.8490243848,20.8309527786,12,0.00032658294761,0.216871853809,0.249971494171,0.0180716061159,0.0330027723131
0.02622,12,20.8394039814,20.8313447175,12,6.4951734575e-05,0.0967119717643,0.249976197288,0.00805926389783,0.03300277774
0.02625,12,20.8294944276,20.8314364512,12,3.77145555525e-06,-0.0232986963056,0.249977298274,-0.00194202357227,0.0330027783261
0.02628,12,20.8192963869,20.8312283162,12,0.000142370937514,-0.143202782965,0.249974800326,-0.0119319293291,0.033002780075
0.02631,12,20.8088105318,20.830720659,12,0.000480053672324,-0.262915023086,0.249968708772,-0.0219101271636,0.0330027889698
0.02634,12,20.798037544,20.8299138356,12,0.00101609796829,-0.382499365514,0.24995902713,-0.0318762916332,0.0330028109721
0.02637,12,20.7869781139,20.8288082119,12,0.00174975710472,-0.50195581025,0.249945759663,-0.0418300980721,0.0330028520216
0.0264,12.0000000001,20.775632941,20.8274041636,12,0.00268025948963,-0.62124172473,0.249928911273,-0.0517712226012,0.0330029180353
0.02643,12.0000000001,20.7640027337,20.8257020759,12,0.00380680882031,-0.740399741517,0.249908486438,-0.0616993421384,0.0330030149066
0.02646,12.0000000001,20.7520882093,20.8237023437,12,0.00512858424708,-0.859344595483,0.249884489634,-0.0716141344085,0.0330031485046
0.02649,12.0000000001,20.7398900939,20.8214053719,12,0.00664474053979,-0.978182868039,0.249856926082,-0.0815152779532,0.0330033246734
0.02652,12.0000000001,20.7274091224,20.8188115745,12,0.00835440825747,-1.09680797777,0.24982580058,-0.0914024521414,0.0330035492316
0.02655,12.0000000001,20.7146460384,20.8159213756,12,0.0102566939207,-1.21530518982,0.249791118456,-0.101275337179,0.0330038279711
0.02658,12.0000000001,20.7016015944,20.8127352085,12,0.012350680187,-1.33361055532,0.249752884507,-0.111133614118,0.0330041666568
0.02661,12.0000000001,20.6882765514,20.8092535163,12,0.0146354260288,-1.45172407429,0.249711104061,-0.120976964869,0.0330045710255
0.02664,12.0000000001,20.6746716793,20.8054767515,12,0.0171099669148,-1.569667063,0.249665783194,-0.130805072206,0.0330050467857
0.02667,12.0000000001,20.6607877564,20.8014053762,12,0.0197733149932,-1.68741820517,0.249616926702,-0.140617619782,0.0330055996165
0.0267,12.0000000002,20.6466255697,20.7970398619,12,0.0226244592787,-1.80495618451,0.249564540873,-0.150414292136,0.0330062351669
0.02673,12.0000000002,20.6321859148,20.7923806895,12,0.0256623658414,-1.92232363361,0.249508631036,-0.160194774701,0.0330069590554
0.02676,12.0000000002,20.6174695958,20.7874283496,12,0.0288859779988,-2.03947791988,0.24944920316,-0.169958753816,0.0330077768691
0.02679,12.0000000002,20.6024774251,20.7821833418,12,0.0322942165103,-2.1564616759,0.249386263427,-0.179705916737,0.033008694163
0.02682,12.0000000002,20.5872102237,20.7766461754,12,0.0358859797746,-2.27323226909,0.249319817378,-0.189435951642,0.0330097164593
0.02685,12.0000000002,20.5716688212,20.7708173688,12,0.0396601440292,-2.38976838318,0.249249871729,-0.199148547645,0.0330108492471
0.02688,12.0000000002,20.5558540551,20.7646974499,12,0.0436155635528,-2.50611265074,0.249176432874,-0.208843394803,0.0330120979812
0.02691,12.0000000002,20.5397667716,20.7582869557,12,0.0477510708701,-2.62226507175,0.249099506995,-0.218520184125,0.0330134680818
0.02694,12.0000000002,20.5234078251,20.7515864327,12,0.0520654769594,-2.73811906482,0.249019100806,-0.228178607585,0.0330149649338
0.02697,12.0000000002,20.5067780782,20.7445964364,12,0.0565575714621,-2.85380252762,0.24893522113,-0.237818358127,0.0330165938861
0.027,12.0000000002,20.4898784019,20.7373175315,12,0.061226122895,-2.96925151133,0.248847874253,-0.247439129676,0.0330183602507
0.02703,12.0000000003,20.472709675,20.7297502921,12,0.0660698788648,-3.08446601593,0.248757067425,-0.25704061715,0.0330202693028
0.02706,12.0000000003,20.4552727848,20.7218953013,12,0.0710875662855,-3.19946735772,0.248662807571,-0.266622516464,0.0330223262794
0.02709,12.0000000003,20.4375686266,20.7137531511,12,0.0762778915969,-3.31419158783,0.248565102048,-0.276184524543,0.0330245363791
0.02712,12.0000000003,20.4195981036,20.705324443,12,0.0816395409868,-3.42870265513,0.248463957782,-0.28572633933,0.0330269047613
0.02715,12.0000000003,20.4013621273,20.6966097871,12,0.0871711806145,-3.54297924332,0.248359382127,-0.295247659795,0.0330294365459
0.02718,12.0000000003,20.3828616169,20.6876098029,12,0.092871456837,-3.65697871985,0.248251382544,-0.304748185945,0.0330321368122
0.02721,12.0000000003,20.3640974998,20.6783251186,12,0.0987389964369,-3.77072240099,0.248139966601,-0.314227618832,0.0330350105989
0.02724,12.0000000003,20.345070711,20.6687563715,12,0.104772406853,-3.88425291931,0.248025141332,-0.323685660561,0.0330380629029
0.02727,12.0000000003,20.3257821936,20.6589042079,12,0.110970276412,-3.99746369339,0.247906915582,-0.333122014302,0.0330412986793
0.0273,12.0000000003,20.3062328984,20.6487692827,12,0.117331174566,-4.11043998838,0.247785296388,-0.342536384295,0.0330447228403
0.02733,12.0000000004,20.2864237841,20.63835226,12,0.123853652123,-4.22311785542,0.247660292167,-0.351928475862,0.0330483402553
0.02736,12.0000000004,20.266355817,20.6276538124,12,0.130536241491,-4.33556124335,0.247531911128,-0.361297995415,0.0330521557495
0.02739,12.0000000004,20.2460299711,20.6166746216,12,0.137377456917,-4.4477488359,0.247400160838,-0.370644650464,0.0330561741042
0.02742,12.0000000004,20.2254472282,20.6054153778,12,0.144375794729,-4.55961668422,0.247265049929,-0.379968149625,0.0330604000555
0.02745,12.0000000004,20.2046085775,20.5938767801,12,0.151529733579,-4.67122873715,0.247126586821,-0.38926820263,0.0330648382943
0.02748,12.0000000004,20.1835150159,20.5820595362,12,0.158837734691,-4.78254236214,0.246984780041,-0.398544520338,0.0330694934657
0.02751,12.0000000004,20.1621675477,20.5699643625,12,0.166298242109,-4.89355755917,0.246839638329,-0.407796814736,0.0330743701682
0.02754,12.0000000004,20.140567185,20.5575919839,12,0.173909682945,-5.00429564454,0.246691169892,-0.417024798956,0.0330794729534
0.02757,12.0000000004,20.1187149469,20.5449431342,12,0.181670467631,-5.11473530196,0.246539383788,-0.426228187279,0.0330848063256
0.0276,12.0000000004,20.0966118602,20.5320185553,12,0.189578990175,-5.22487653143,0.246384289184,-0.435406695143,0.0330903747409
0.02763,12.0000000004,20.0742589589,20.5188189981,12,0.197633628411,-5.33474064923,0.246225894713,-0.444560039153,0.0330961826073
0.02766,12.0000000005,20.0516572845,20.5053452216,12,0.20583274426,-5.44424239024,0.246064209541,-0.453687937089,0.0331022342837
0.02769,12.0000000005,20.0288078855,20.4915979934,12,0.214174683983,-5.55346701958,0.245899243261,-0.462790107914,0.0331085340796
0.02772,12.0000000005,20.0057118178,20.4775780896,12,0.222657778445,-5.66239322097,0.245731004718,-0.471866271782,0.0331150862547
0.02775,12.0000000005,19.9823701445,20.4632862946,12,0.231280343376,-5.77097836185,0.245559503078,-0.480916150047,0.0331218950185
0.02778,12.0000000005,19.9587839357,20.448723401,12,0.240040679629,-5.87926507478,0.245384748787,-0.48993946527,0.0331289645296
0.02781,12.0000000005,19.9349542687,20.43389021,12,0.248937073448,-5.98723204348,0.245206750478,-0.498935941227,0.0331362988954
0.02784,12.0000000005,19.9108822278,20.4187875307,12,0.257967796733,-6.09485795167,0.245025518488,-0.507905302919,0.0331439021719
0.02787,12.0000000005,19.8865689043,20.4034161809,12,0.267131107305,-6.20216411562,0.244841062518,-0.516847276577,0.0331517783628
0.0279,12.0000000005,19.8620153964,20.3877769861,12,0.276425249174,-6.30915053534,0.244653392372,-0.525761589672,0.0331599314193
0.02793,12.0000000005,19.8372228094,20.3718707803,12,0.285848452811,-6.41577457827,0.244462518069,-0.534647970922,0.03316836524
0.02796,12.0000000005,19.8121922552,20.3556984055,12,0.295398935414,-6.52207887697,0.24426844984,-0.5435061503,0.03317708367
0.02799,12.0000000006,19.7869248528,20.3392607118,12,0.305074901185,-6.62802079887,0.24407119728,-0.552335859043,0.0331860905007
0.02802,12.0000000006,19.7614217277,20.3225585573,12,0.314874541597,-6.73362166026,0.243870771577,-0.561136829657,0.0331953894695
0.02805,12.0000000006,19.7356840123,20.3055928082,12,0.324796035674,-6.83890277742,0.243667183071,-0.569908795926,0.0332049842594
0.02808,12.0000000006,19.7097128456,20.2883643385,12,0.334837550259,-6.94382151778,0.243460441354,-0.578651492921,0.0332148784986
0.02811,12.0000000006,19.6835093734,20.2708740304,12,0.344997240298,-7.04835656507,0.24325055783,-0.587364657005,0.0332250757599
0.02814,12.0000000006,19.6570747478,20.2531227736,12,0.35527324911,-7.15257186812,0.243037543051,-0.596048025842,0.0332355795608
0.02817,12.0000000006,19.6304101277,20.2351114661,12,0.365663708669,-7.25642479438,0.242821407461,-0.604701338405,0.0332463933629
0.0282,12.0000000006,19.6035166783,20.2168410133,12,0.376166739881,-7.35989402756,0.242602162253,-0.613324334982,0.0332575205716
0.02823,12.0000000006,19.5763955715,20.1983123287,12,0.386780452865,-7.46300088395,0.242379817976,-0.621916757183,0.0332689645356
0.02826,12.0000000006,19.5490479854,20.1795263333,12,0.397502947233,-7.56574536354,0.24215438593,-0.630478347949,0.033280728547
0.02829,12.0000000006,19.5214751044,20.160483956,12,0.408332312371,-7.66810615005,0.241925877518,-0.639008851559,0.0332928158405
0.02832,12.0000000006,19.4936781194,20.1411861331,12,0.419266627722,-7.77010455977,0.241694303718,-0.647508013635,0.0333052295935
0.02835,12.0000000007,19.4656582275,20.1216338087,12,0.430303963068,-7.87169796013,0.24145967604,-0.655975581152,0.0333179729256
0.02838,12.0000000007,19.4374166319,20.1018279344,12,0.441442378814,-7.97292898369,0.241222005783,-0.664411302443,0.0333310488983
0.02841,12.0000000007,19.4089545421,20.0817694693,12,0.452679926272,-8.07377631418,0.240981304564,-0.672814927206,0.0333444605147
0.02844,12.0000000007,19.3802731736,20.0614593802,12,0.464014647945,-8.17423995159,0.240737583468,-0.681186206514,0.0333582107196
0.02847,12.0000000007,19.3513737481,20.040898641,12,0.475444577813,-8.27429857964,0.24049085475,-0.689524892816,0.0333723023986
0.0285,12.0000000007,19.3222574933,20.0200882332,12,0.486967741621,-8.37395219833,0.240241130136,-0.697830739951,0.0333867383784
0.02853,12.0000000007,19.2929256426,19.9990291458,12,0.498582157159,-8.47324344022,0.239988421136,-0.706103503149,0.0334015214263
0.02856,12.0000000007,19.2633794358,19.9777223748,12,0.510285834557,-8.57208704019,0.239732739899,-0.71434293904,0.03341665425
0.02859,12.0000000007,19.2336201181,19.9561689238,12,0.522076776564,-8.67058957965,0.239474098684,-0.722548805662,0.0334321394975
0.02862,12.0000000007,19.2036489409,19.9343698034,12,0.533952978841,-8.76864447719,0.239212509321,-0.730720862465,0.0334479797566
0.02865,12.0000000007,19.1734671611,19.9123260314,12,0.545912430248,-8.86629436536,0.238947984172,-0.738858870318,0.033464177555
0.02868,12.0000000007,19.1430760415,19.8900386331,12,0.557953113128,-8.96356056046,0.238680535709,-0.746962591519,0.0334807353599
0.02871,12.0000000008,19.1124768506,19.8675086404,12,0.570073003601,-9.06037911364,0.238410175761,-0.755031789795,0.0334976555779
0.02874,12.0000000008,19.0816708622,19.8447370926,12,0.582270071848,-9.15681397373,0.238136917225,-0.763066230316,0.0335149405547
0.02877,12.0000000008,19.0506593562,19.8217250359,12,0.594542282403,-9.25277987562,0.237860772678,-0.771065679694,0.0335325925753
0.0288,12.0000000008,19.0194436176,19.7984735236,12,0.606887594437,-9.34836208444,0.237581754909,-0.779029905996,0.0335506138633
0.02883,12.0000000008,18.988024937,19.7749836158,12,0.619303962052,-9.44351796761,0.237299876069,-0.786958678745,0.033569006581
0.02886,12.0000000008,18.9564046106,19.7512563795,12,0.631789334568,-9.53820489258,0.237015149374,-0.794851768928,0.0335877728294
0.02889,12.0000000008,18.9245839397,19.7272928887,12,0.64434165681,-9.63250812447,0.236727587399,-0.802708949003,0.0336069146478
0.02892,12.0000000008,18.8925642311,19.703094224,12,0.656958869398,-9.72636371444,0.236437203256,-0.810529992904,0.0336264340138
0.02895,12.0000000008,18.8603467969,19.6786614729,12,0.669638909037,-9.81977166248,0.236144010373,-0.818314676049,0.0336463328431
0.02898,12.0000000008,18.8279329543,19.6539957296,12,0.682379708804,-9.91275328488,0.235848021646,-0.826062775341,0.0336666129897
0.02901,12.0000000008,18.7953240257,19.6290980949,12,0.695179198436,-10.0052872654,0.235549249972,-0.833774069179,0.0336872762452
0.02904,12.0000000008,18.7625213388,19.6039696763,12,0.708035304621,-10.0973736039,0.235247709206,-0.841448337464,0.0337083243392
0.02907,12.0000000008,18.7295262262,19.5786115878,12,0.720945951282,-10.1890123005,0.234943412352,-0.849085361599,0.0337297589392
0.0291,12.0000000009,18.6963400255,19.55302495,12,0.733909059867,-10.2802246715,0.234636372731,-0.856684924501,0.0337515816501
0.02913,12.0000000009,18.6629640794,19.52721089,12,0.746922549637,-10.3709680843,0.234326603987,-0.864246810603,0.0337737940146
0.02916,12.0000000009,18.6293997355,19.5011705413,12,0.759984337953,-10.4612425389,0.234014120188,-0.871770805862,0.0337963975129
0.02919,12.0000000009,18.5956483461,19.4749050439,12,0.773092340559,-10.5510906678,0.233698934124,-0.879256697762,0.0338193935626
0.02922,12.0000000009,18.5617112686,19.4484155439,12,0.786244471873,-10.6404485223,0.233381059971,-0.886704275321,0.0338427835191
0.02925,12.0000000009,18.5275898649,19.421703194,12,0.79943864527,-10.7293374185,0.23306051169,-0.894113329097,0.0338665686747
0.02928,12.0000000009,18.4932855018,19.394769153,12,0.812672773368,-10.8177999891,0.232737303563,-0.901483651193,0.0338907502595
0.02931,12.0000000009,18.4587995507,19.3676145859,12,0.825944768313,-10.9057722852,0.232411448913,-0.908815035259,0.0339153294408
0.02934,12.0000000009,18.4241333875,19.340240664,12,0.839252542063,-10.9932969394,0.232082961595,-0.916107276504,0.0339403073233
0.02937,12.0000000009,18.389288393,19.3126485647,12,0.852594006671,-11.0803100029,0.231751856852,-0.923360171694,0.033965684949
0.0294,12.0000000009,18.354265952,19.2848394712,12,0.865967074568,-11.1668967406,0.231418147685,-0.930573519163,0.0339914632973
0.02943,12.0000000009,18.3190674542,19.2568145731,12,0.879369658845,-11.2529718876,0.231081848803,-0.937747118815,0.034017643285
0.02946,12.0000000009,18.2836942936,19.2285750657,12,0.892799673535,-11.3385567602,0.230742974807,-0.944880772127,0.0340442257664
0.02949,12.000000001,18.2481478683,19.2001221505,12,0.906255033894,-11.4236939908,0.230401540193,-0.95197428216,0.034071211533
0.02952,12.000000001,18.212429581,19.1714570346,12,0.919733656679,-11.5083409469,0.230057558817,-0.959027453559,0.034098601314
0.02955,12.000000001,18.1765408385,19.1425809311,12,0.93323346043,-11.5924763122,0.229711045492,-0.966040092558,0.034126395776
0.02958,12.000000001,18.1404830519,19.1134950589,12,0.946752365744,-11.6761427194,0.229362014927,-0.973012006989,0.0341545955232
0.02961,12.000000001,18.1042576363,19.0842006426,12,0.960288295558,-11.7592975357,0.229010482258,-0.97994300628,0.0341832010976
0.02964,12.000000001,18.0678660109,19.0546989124,12,0.973839175418,-11.8420047102,0.228656461658,-0.986832901467,0.0342122129787
0.02967,12.000000001,18.0313095991,19.0249911043,12,0.987402933762,-11.9241789776,0.228299967837,-0.993681505193,0.0342416315841
0.0297,12.000000001,17.9945898282,18.9950784599,12,1.00097750219,-12.0058416542,0.227941016249,-1.00048863171,0.0342714572689
0.02973,12.000000001,17.9577081293,18.9649622262,12,1.01456081573,-12.0870353726,0.227579621814,-1.00725409691,0.0343016903265
0.02976,12.000000001,17.9206659375,18.9346436558,12,1.02815081314,-12.1677175002,0.227215799029,-1.01397771827,0.0343323309884
0.02979,12.000000001,17.8834646918,18.9041240067,12,1.04174543713,-12.2479093534,0.226849563134,-1.02065931492,0.0343633794241
0.02982,12.000000001,17.8461058347,18.8734045424,12,1.05534263467,-12.3275682995,0.226480929903,-1.02729870761,0.0343948357418
0.02985,12.000000001,17.8085908128,18.8424865316,12,1.06894035725,-12.4067369711,0.226109914045,-1.03389571875,0.0344266999878
0.02988,12.000000001,17.7709210761,18.8113712485,12,1.08253656115,-12.4854153682,0.225736530695,-1.04045017235,0.0344589721472
0.02991,12.000000001,17.7330980782,18.7800599723,12,1.0961292077,-12.5635608583,0.225360795198,-1.0469618941,0.0344916521439
0.02994,12.0000000011,17.6951232764,18.7485539877,12,1.10971626353,-12.6411521251,0.224982723651,-1.05343071131,0.0345247398406
0.02997,12.0000000011,17.6569981314,18.7168545843,12,1.12329570086,-12.7182744336,0.224602330974,-1.05985645295,0.0345582350393
0.03,12.0000000011,17.6187241073,18.684963057,12,1.13686549777,-12.7948638351,0.224219632834,-1.06623894966,0.0345921374809
0.03003,12.0000000011,17.5803026719,18.6528807056,12,1.15042363842,-12.8709416458,0.22383464426,-1.07257803372,0.0346264468461
0.03006,12.0000000011,17.5417352959,18.620608835,12,1.16396811334,-12.9464865495,0.223447381771,-1.07887353908,0.034661162755
0.03009,12.0000000011,17.5030234536,18.588148755,12,1.17749691968,-13.0214985461,0.223057860929,-1.08512530137,0.0346962847675
0.03012,12.0000000011,17.4641686225,18.5555017803,12,1.19100806147,-13.0959989519,0.222666097187,-1.09133315787,0.0347318123837
0.03015,12.0000000011,17.4251722831,18.5226692306,12,1.20449954987,-13.169987767,0.222272106321,-1.09749694754,0.0347677450437
0.03018,12.0000000011,17.3860359193,18.4896524303,12,1.21796940343,-13.2433797262,0.221875904529,-1.10361651104,0.0348040821283
0.03021,12.0000000011,17.3467610178,18.4564527085,12,1.23141564834,-13.3162814109,0.221477508333,-1.10969169067,0.0348408229587
0.03024,12.0000000011,17.3073490686,18.423071399,12,1.24483631866,-13.3886715048,0.221076932547,-1.11572233045,0.0348779667972
0.03027,12.0000000011,17.2678015644,18.3895098404,12,1.2582294566,-13.4605073754,0.220674193585,-1.12170827607,0.0349155128472
0.0303,12.0000000011,17.2281200009,18.3557693758,12,1.27159311277,-13.5317677064,0.220269308393,-1.12764937493,0.0349534602534
0.03033,12.0000000011,17.1883058768,18.3218513529,12,1.28492534638,-13.6025377628,0.219862292319,-1.1335454761,0.0349918081023
0.03036,12.0000000011,17.1483606935,18.2877571238,12,1.29822422553,-13.672753596,0.219453161669,-1.13939643037,0.0350305554221
0.03039,12.0000000011,17.108285955,18.2534880452,12,1.31148782743,-13.7424365221,0.219041932752,-1.14520209021,0.0350697011835
0.03042,12.0000000012,17.0680831682,18.2190454781,12,1.32471423863,-13.8115439086,0.218628621766,-1.15096230982,0.0351092442992
0.03045,12.0000000012,17.0277538427,18.1844307878,12,1.33790155531,-13.880118388,0.218213245766,-1.15667694509,0.0351491836251
0.03048,12.0000000012,16.9872994904,18.149645344,12,1.35104788344,-13.9481386441,0.217795820845,-1.16234585362,0.0351895179599
0.03051,12.0000000012,16.946721626,18.1146905207,12,1.36415133908,-14.0156259931,0.217376363096,-1.16796889474,0.0352302460456
0.03054,12.0000000012,16.9060217665,18.079567696,12,1.37721004856,-14.0825591188,0.216954889254,-1.17354592947,0.0352713665679
0.03057,12.0000000012,16.8652014315,18.044278252,12,1.39022214878,-14.1489167049,0.216531415838,-1.17907682056,0.0353128781565
0.0306,12.0000000012,16.8242621427,18.0088235752,12,1.40318578735,-14.2147200677,0.216105960007,-1.18456143249,0.0353547793853
0.03063,12.0000000012,16.7832054245,17.973205056,12,1.41609912288,-14.2799905234,0.215678537856,-1.18999963146,0.0353970687728
0.03066,12.0000000012,16.7420328033,17.9374240886,12,1.4289603252,-14.3446854395,0.215249166224,-1.1953912854,0.0354397447824
0.03069,12.0000000012,16.7007458076,17.9014820715,12,1.44176757556,-14.4088474485,0.214817862165,-1.20073626395,0.0354828058228
0.03072,12.0000000012,16.6593459684,17.8653804069,12,1.45451906685,-14.4723912854,0.214384642305,-1.2060344385,0.0355262502483
0.03075,12.0000000012,16.6178348184,17.8291205006,12,1.46721300385,-14.5354235315,0.213949523591,-1.21128568218,0.0355700763593
0.03078,12.0000000012,16.5762138928,17.7927037626,12,1.4798476034,-14.5978802379,0.213512522755,-1.21648986983,0.0356142824022
0.03081,12.0000000012,16.5344847284,17.7561316064,12,1.49242109468,-14.6597614048,0.213073657065,-1.22164687806,0.0356588665704
0.03084,12.0000000012,16.492648864,17.7194054492,12,1.50493171934,-14.7210883483,0.21263294304,-1.2267565852,0.0357038270043
0.03087,12.0000000012,16.4507078405,17.6825267119,12,1.51737773178,-14.781818436,0.212190398585,-1.23181887134,0.0357491617916
0.0309,12.0000000012,16.4086632005,17.6454968188,12,1.52975739932,-14.8419943002,0.211746040328,-1.23683361828,0.0357948689679
0.03093,12.0000000012,16.3665164882,17.6083171978,12,1.54206900241,-14.9015946249,0.211299885215,-1.24180070962,0.0358409465171
0.03096,12.0000000012,16.3242692498,17.5709892804,12,1.55431083486,-14.9606407263,0.210851950406,-1.24672003067,0.0358873923716
0.03099,12.0000000013,16.2819230329,17.5335145014,12,1.566481204,-15.0190899717,0.21040225274,-1.25159146849,0.0359342044128
0.03102,12.0000000013,16.239479387,17.4958942989,12,1.57857843092,-15.0769636775,0.20995081023,-1.25641491193,0.0359813804717
0.03105,12.0000000013,16.1969398629,17.4581301145,12,1.59060085061,-15.13428316,0.209497640249,-1.26119025155,0.036028918329
0.03108,12.0000000013,16.154306013,17.4202233927,12,1.60254681224,-15.1910057866,0.209042759636,-1.2659173797,0.0360768157157
0.03111,12.0000000013,16.1115793912,17.3821755817,12,1.61441467925,-15.2471528736,0.208586185977,-1.27059619048,0.0361250703134
0.03114,12.0000000013,16.0687615527,17.3439881324,12,1.62620282964,-15.302724421,0.208127936538,-1.27522657972,0.036173679755
0.03117,12.0000000013,16.025854054,17.3056624991,12,1.63790965606,-15.3576777961,0.207668029013,-1.27980844507,0.0362226416248
0.0312,12.0000000013,15.9828584531,17.267200139,12,1.6495335661,-15.4120982643,0.207206481093,-1.28434168588,0.0362719534591
0.03123,12.0000000013,15.9397763089,17.2286025122,12,1.66107298235,-15.4659005602,0.206743309832,-1.28882620332,0.0363216127469
0.03126,12.0000000013,15.8966091818,17.1898710821,12,1.6725263427,-15.5191486328,0.206278533028,-1.29326190028,0.0363716169297
0.03129,12.0000000013,15.8533586331,17.1510073146,12,1.68389210044,-15.5717998496,0.205812167735,-1.29764868144,0.0364219634027
0.03132,12.0000000013,15.8100262253,17.1120126785,12,1.69516872445,-15.6238328941,0.205344231752,-1.30198645325,0.0364726495149
0.03135,12.0000000013,15.7666135217,17.0728886457,12,1.70635469939,-15.675290399,0.20487474341,-1.30627512392,0.0365236725694
0.03138,12.0000000013,15.7231220869,17.0336366903,12,1.71744852585,-15.7261510481,0.20440372051,-1.31051460345,0.0365750298242
0.03141,12.0000000013,15.6795534861,16.9942582896,12,1.72844872053,-15.7764574738,0.20393117989,-1.31470480357,0.0366267184926
0.03144,12.0000000013,15.6359092854,16.9547549232,12,1.73935381641,-15.8261457273,0.203457139563,-1.31884563783,0.0366787357436
0.03147,12.0000000013,15.5921910518,16.9151280733,12,1.7501623629,-15.8752371249,0.202981617328,-1.32293702152,0.0367310787024
0.0315,12.0000000013,15.5484003531,16.8753792248,12,1.76087292599,-15.9237529829,0.202504630984,-1.32697887172,0.0367837444511
0.03153,12.0000000013,15.5045387575,16.8355098647,12,1.77148408842,-15.9716506687,0.20202619865,-1.33097110728,0.0368367300287
0.03156,12.0000000013,15.4606078341,16.7955214829,12,1.78199444984,-16.0189514986,0.201546338552,-1.33491364883,0.0368900324324
0.03159,12.0000000013,15.4166091524,16.7554155712,12,1.79240262697,-16.0656554726,0.201065068168,-1.33880641878,0.0369436486171
0.03162,12.0000000013,15.3725442826,16.7151936239,12,1.8027072537,-16.111783907,0.200582405085,-1.3426493413,0.0369975754969
0.03165,12.0000000013,15.3284147953,16.6748571377,12,1.81290698129,-16.1573154855,0.200098367316,-1.34644234236,0.0370518099451
0.03168,12.0000000014,15.2842222614,16.6344076111,12,1.8230004785,-16.2022288919,0.199612972871,-1.35018534969,0.0371063487945
0.03171,12.0000000014,15.2399682523,16.5938465451,12,1.83298643171,-16.2465454423,0.199126239977,-1.3538782928,0.0371611888386
0.03174,12.0000000014,15.1956543397,16.5531754427,12,1.84286354508,-16.2902438206,0.198638186646,-1.357521103,0.0372163268315
0.03177,12.0000000014,15.1512820955,16.5123958088,12,1.85263054067,-16.3333666592,0.19814883121,-1.36111371335,0.0372717594889
0.0318,12.0000000014,15.1068530918,16.4715091505,12,1.86228615858,-16.3758713256,0.197658191361,-1.36465605871,0.0373274834883
0.03183,12.0000000014,15.0623689008,16.4305169766,12,1.8718291571,-16.4177791362,0.197166285538,-1.36814807572,0.0373834954697
0.03186,12.0000000014,15.017831095,16.3894207978,12,1.8812583128,-16.4590687746,0.196673131327,-1.37158970279,0.0374397920361
0.03189,12.0000000014,14.9732412468,16.3482221269,12,1.89057242067,-16.499761557,0.19617874738,-1.37498088011,0.037496369754
0.03192,12.0000000014,14.9286009285,16.3069224782,12,1.89977029425,-16.5398787999,0.195683151283,-1.37832154966,0.0375532251544
0.03195,12.0000000014,14.8839117125,16.2655233677,12,1.90885076575,-16.579335238,0.195186362006,-1.38161165519,0.0376103547324
0.03198,12.0000000014,14.8391751709,16.2240263132,12,1.91781268613,-16.6181948202,0.194688397137,-1.38485114223,0.0376677549489
0.03201,12.0000000014,14.7943928759,16.182432834,12,1.92665492528,-16.6564788628,0.194189275753,-1.3880399581,0.0377254222303
0.03204,12.0000000014,14.7495663992,16.1407444511,12,1.93537637207,-16.694123417,0.19368901544,-1.39117805189,0.0377833529694
