time_s,SRCE A_v_pu,BUS  A_v_pu,SRCE B_v_pu,BUS  B_v_pu,SRCE C_v_pu,BUS  C_v_pu,THEV A_v_pu,THEV B_v_pu,THEV C_v_pu,saturated_transformer_internal_node_10_v_pu,saturated_transformer_internal_node_11_v_pu,saturated_transformer_internal_node_12_v_pu,saturated_transformer_internal_node_13_v_pu,saturated_transformer_internal_node_14_v_pu,saturated_transformer_internal_node_15_v_pu,X_saturated_transformer_internal_top_v_pu,Y_saturated_transformer_internal_top_v_pu,Z_saturated_transformer_internal_top_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,switch_voltage_switch_fixed_1_pu,switch_voltage_switch_fixed_2_pu,switch_voltage_switch_fixed_3_pu,switch_current_switch_fixed_1_pu,switch_current_switch_fixed_2_pu,switch_current_switch_fixed_3_pu
0.1522,191507.365901,278831.86497,86130.8698251,-348692.715458,-274037.91874,-328774.591423,190235.174052,84799.8899617,-275035.064014,154.906579506,278831.843111,-348692.611415,-193.718117453,-328774.640735,-182.652578186,278831.843111,-348692.611415,-328774.640735,278831.86497,-348692.715458,-328774.591423,-87324.4990694,434823.585284,54736.6726831,0,0,0
0.1523,182400.917298,271227.812592,95013.9270752,-340700.65137,-277044.607347,-331425.387606,182269.84087,94864.1210745,-277133.961945,150.682105962,271227.790732,-340700.547328,-189.278081849,-331425.436918,-184.125242732,271227.790732,-340700.547328,-331425.436918,271227.812592,-340700.65137,-331425.387606,-88826.8952941,435714.578445,54380.7802591,0,0,0
0.1524,172877.451523,263269.503336,103589.193577,-332702.098506,-279781.769236,-333838.327009,174045.492271,104793.54508,-278839.037351,146.260823042,263269.481476,-332701.994476,-184.834441376,-333838.376321,-185.465764623,263269.481476,-332701.994476,-333838.376321,263269.503336,-332702.098506,-333838.327009,-90392.0518124,436291.292083,54056.5577724,0,0,0
0.1525,164518.260403,256242.129673,113456.822179,-323418.539333,-280893.624313,-334911.748683,165573.815504,114574.051725,-280147.867228,142.356726563,256242.107814,-323418.435305,-179.676908503,-334911.797995,-186.062109997,256242.107814,-323418.435305,-334911.797995,256242.129673,-323418.539333,-334911.748683,-91723.8692699,436875.361512,54018.1243697,0,0,0
0.1526,157188.859095,250030.12513,124477.58022,-312591.926089,-280593.256441,-334818.713077,156866.849284,124191.742372,-281058.591656,138.905612929,250030.103272,-312591.822024,-173.662123347,-334818.76239,-186.01042355,250030.103272,-312591.822024,-334818.76239,250030.12513,-312591.926089,-334818.713077,-92841.2660349,437069.506309,54225.4566356,0,0,0
0.1527,149226.234946,243244.354558,134945.455109,-301147.200946,-280419.896198,-334809.794358,147936.966688,133632.949758,-281569.916446,135.135740389,243244.332701,-301147.096201,-167.303942334,-334809.843671,-186.005468706,243244.332701,-301147.096201,-334809.843671,243244.354558,-301147.200946,-334809.794358,-94018.1196125,436092.656055,54389.8981601,0,0,0
0.1528,139483.325206,234948.696509,143636.255622,-288902.58928,-281303.731676,-335640.739227,138796.857568,142884.25741,-281681.114978,130.527041474,234948.674652,-288902.483958,-160.501379977,-335640.78854,-186.467104744,234948.674652,-288902.483958,-335640.78854,234948.696509,-288902.58928,-335640.739227,-95465.3713031,432538.844902,54337.0075511,0,0,0
0.1529,128736.236299,225775.780856,151280.711298,-274301.596085,-282343.948411,-336579.624364,129459.510518,151932.518714,-281392.029232,125.430977222,225775.759,-274301.487578,-152.389715321,-336579.673677,-186.988707598,225775.759,-274301.487578,-336579.673677,225775.780856,-274301.596085,-336579.624364,-97039.5445572,425582.307382,54235.6759534,0,0,0
0.153,118718.979322,217136.592962,159556.841352,-252064.259386,-281885.356294,-336281.615855,119938.19442,160764.875595,-280703.070015,120.631428392,217136.571106,-252064.151239,-140.035639577,-336281.665167,-186.823147315,217136.571106,-252064.151239,-336281.665167,217136.592962,-252064.259386,-336281.615855,-98417.6136397,411621.100738,54396.2595608,0,0,0
0.1531,110028.696365,209480.676503,169096.639447,-218317.754097,-279560.085411,-334447.847033,110246.439585,169368.776791,-279615.216376,116.378141434,209480.654581,-218317.647602,-121.287582001,-334447.896345,-185.804386858,209480.654581,-218317.647602,-334447.896345,209480.676503,-218317.754097,-334447.847033,-99451.9801378,387414.393544,54887.7616214,0,0,0
0.1532,101452.824714,201754.979746,178876.004284,-166716.387504,-276787.645025,-332231.716412,100398.018527,177731.995687,-278130.014214,112.086087681,201754.957827,-166716.252545,-92.6201403029,-332231.765725,-184.57320318,201754.957827,-166716.252545,-332231.765725,201754.979746,-166716.387504,-332231.716412,-100302.155032,345592.391788,55444.0713865,0,0,0
0.1533,91379.2630872,192657.212402,186861.921829,-75783.9408091,-275207.794958,-330965.595716,90406.9263902,185842.647692,-276249.574083,107.031772491,192657.190484,-75783.8112068,-42.1021173371,-330965.645029,-183.869802794,192657.190484,-75783.8112068,-330965.645029,192657.212402,-75783.9408091,-330965.595716,-101277.949315,262645.862638,55757.8007583,0,0,0
0.1534,79971.7740443,182335.485589,193353.936292,34655.2587851,-274496.99765,-330386.696417,80287.3610644,193689.207126,-273976.568191,101.297479816,182335.463669,34655.3818816,19.2529899342,-330386.74573,-183.548192072,182335.463669,34655.3818816,-330386.74573,182335.485589,34655.2587851,-330386.696417,-102363.711545,158698.677507,55889.6987671,0,0,0
0.1535,68866.4417279,172130.412789,199997.008619,135778.870864,-272814.698066,-328999.672383,70053.7030054,201260.523598,-271314.226604,95.6279949277,172130.39087,135778.988003,75.432771113,-328999.721696,-182.777623164,172130.39087,135778.988003,-328999.721696,172130.412789,135778.870864,-328999.672383,-103263.971061,64218.1377549,56184.9743169,0,0,0
0.1536,59163.3166972,162942.231346,207893.998329,200936.549472,-268991.395204,-325854.427993,59720.4948011,208545.837854,-268266.332655,90.5234496825,162942.209429,200936.662774,111.631479319,-325854.477306,-181.03026517,162942.209429,200936.662774,-325854.477306,162942.231346,200936.549472,-325854.427993,-103778.914649,6957.448857,56863.0327898,0,0,0
0.1537,50079.5500069,153964.259261,216199.402409,237904.891524,-263946.742448,-321698.324866,49302.4205058,215534.797062,-264837.217568,85.5356874482,153964.237407,237904.989248,132.169438471,-321698.374179,-178.721318988,153964.237407,237904.989248,-321698.374179,153964.259261,237904.891524,-321698.324866,-103884.709254,-21705.4891146,57751.5824187,0,0,0
0.1538,39980.3096811,143743.726206,223432.894175,262744.683276,-259562.528112,-318060.478039,38814.2847733,222217.46953,-261031.754303,79.8576135552,143743.704399,262744.78529,145.969325161,-318060.527352,-176.700292973,143743.704399,262744.78529,-318060.527352,143743.726206,262744.683276,-318060.478039,-103763.416525,-39311.7891004,58497.9499265,0,0,0
0.1539,28333.6961678,131793.722151,228793.942139,277683.085573,-256544.591822,-315514.562515,28270.9918182,228584.358814,-256855.350633,73.2187224183,131793.700353,277683.18818,154.268437878,-315514.611828,-175.28589546,131793.700353,277683.18818,-315514.611828,131793.722151,277683.085573,-315514.562515,-103460.025983,-48889.1434343,58969.9706932,0,0,0
0.154,16508.7075259,119247.54829,233557.919357,287904.838147,-253499.205209,-312928.372475,17687.5242368,234626.417217,-252313.941454,66.2486257103,119247.526279,287904.938421,159.947188012,-312928.421788,-173.849123215,119247.526279,287904.938421,-312928.421788,119247.54829,287904.838147,-312928.372475,-102738.840764,-54346.9187906,59429.1672652,0,0,0
0.1541,6096.87076537,107141.876957,239349.636747,296345.664209,-248652.111047,-308860.540262,7078.92171554,240335.058642,-247413.980358,59.5232527576,107141.854964,296345.765108,164.636536171,-308860.589575,-171.589216431,107141.854964,296345.765108,-308860.589575,107141.876957,296345.664209,-308860.540262,-101045.006192,-56996.0274627,60208.4292151,0,0,0
0.1542,-3081.28607824,95236.2413402,246040.917962,304135.630354,-242002.21976,-303310.414556,-3539.74034076,245702.170798,-242162.430457,52.9090108224,95236.2194803,304135.731011,168.964295006,-303310.463869,-168.505813261,95236.2194803,304135.731011,-303310.463869,95236.2413402,304135.630354,-303310.414556,-98317.5274185,-58094.7123917,61308.1947963,0,0,0
0.1543,-12761.8359241,81878.3811566,251976.008894,310471.513449,-235272.764776,-297678.373747,-14153.3722324,250720.126725,-236566.754492,45.4879774047,81878.3593285,310471.614394,172.484230219,-297678.423061,-165.3769017,81878.3593285,310471.614394,-297678.423061,81878.3811566,310471.513449,-297678.373747,-94640.2170807,-58495.5045549,62405.6089714,0,0,0
0.1544,-24104.1514335,66266.5646748,255982.176696,314897.213126,-229809.245639,-293057.904337,-24746.8914076,255381.795632,-230634.904225,36.8147460465,66266.5428838,314897.314069,174.942952261,-293057.95365,-162.80997425,66266.5428838,314897.314069,-293057.95365,66266.5646748,314897.213126,-293057.904337,-90370.7161083,-58915.0364292,63248.6586982,0,0,0
0.1545,-36223.4206515,49341.6346724,258848.176054,318171.117291,-224977.582023,-288934.100661,-35305.243896,259680.553034,-224375.309138,27.4120071696,49341.6129052,318171.218236,176.761787909,-288934.149974,-160.518972208,49341.6129052,318171.218236,-288934.149974,49341.6346724,318171.117291,-288934.100661,-85565.0553239,-59322.9412369,63956.5186376,0,0,0
0.1546,-47219.2493554,32850.0719359,262349.171823,321716.430476,-219009.265026,-283870.349922,-45813.4257009,263610.290161,-217796.86446,18.2500278902,32850.0502024,321716.531421,178.731406345,-283870.399235,-157.705777353,32850.0502024,321716.531421,-283870.399235,32850.0719359,321716.430476,-283870.349922,-80069.3212913,-59367.2586537,64861.0848959,0,0,0
0.1547,-56467.2231113,17452.7243707,267041.738817,326036.852338,-211205.048976,-277298.831395,-56256.5041211,267165.42264,-210908.918519,9.69594592695,17452.7026685,326036.953379,181.131640766,-277298.880709,-154.054933727,17452.7026685,326036.953379,-277298.880709,17452.7243707,326036.852338,-277298.831395,-73919.947482,-58995.1135215,66093.7824189,0,0,0
0.1548,-65376.4075419,2161.63020544,271542.66526,330116.814842,-202772.836897,-270199.438508,-66619.6389706,270340.898436,-203721.259465,1.20089363021,2161.60853437,330116.915883,183.398286601,-270199.487796,-150.110826554,2161.60853438,330116.915883,-270199.487796,2161.63020544,330116.814842,-270199.438508,-67538.0377474,-58574.1495816,67426.6016112,0,0,0
0.1549,-75674.3098645,-14268.9091768,274209.616121,332620.50769,-195295.858492,-263820.195175,-76888.1036678,273132.205021,-196244.101354,-7.92718378576,-14268.9308144,332620.608731,184.789227073,-263820.244464,-146.56680248,-14268.9308144,332620.608731,-263820.244464,-14268.9091768,332620.50769,-263820.195175,-61405.4006878,-58410.891569,68524.3366835,0,0,0
0.155,-87300.6440445,-31632.6364615,275161.053247,333652.043312,-188762.759975,-258138.587589,-87047.3061625,275535.375798,-188488.069636,-17.5736989243,-31632.6580638,333652.144352,185.362302418,-258138.636878,-143.410353821,-31632.6580638,333652.144352,-258138.636878,-31632.6364615,333652.043312,-258138.587589,-55668.007583,-58490.990065,69375.8276145,0,0,0
0.1551,-98471.0013859,-48324.6924114,276150.985372,334687.34577,-181612.47496,-251887.996625,-97082.8096719,277546.995729,-180464.186057,-26.847063322,-48324.7139797,334687.446811,185.93747045,-251888.045914,-139.937803286,-48324.7139797,334687.446811,-251888.045914,-48324.6924114,334687.34577,-251887.996625,-50146.3089745,-58536.3603986,70275.5216645,0,0,0
0.1552,-107826.366576,-63089.701805,278429.546605,336750.546986,-172723.348233,-244158.89941,-106980.353197,279164.206192,-172183.852996,-35.0498463018,-63089.7233432,336750.648027,187.083693348,-244158.9487,-135.643860389,-63089.7233432,336750.648027,-244158.9487,-63089.701805,336750.546986,-244158.89941,-44736.664771,-58321.0003816,71435.551177,0,0,0
0.1553,-116045.733617,-76300.4144542,281204.482677,339197.853514,-162854.504899,-235505.977603,-116725.871786,280384.709043,-163658.837257,-42.3891310626,-76300.4359127,339197.954554,188.443308086,-235506.026898,-130.83668161,-76300.4359127,339197.954554,-235506.026898,-76300.4144542,339197.853514,-235505.977603,-39745.3191627,-57993.3708368,72651.4727037,0,0,0
0.1554,-124972.693106,-89228.31954,282593.971598,340500.217551,-153727.491152,-227273.021959,-126305.516524,281206.769879,-154901.253356,-49.5713005377,-89228.3409678,340500.318592,189.166843662,-227273.071257,-126.262817365,-89228.3409678,340500.318592,-227273.071257,-89228.31954,340500.217551,-227273.021959,-35744.3735657,-57906.2459534,73545.5308072,0,0,0
0.1555,-135344.905074,-102319.863208,281914.217634,340102.007172,-145877.042168,-219903.788624,-135705.674211,281629.220509,-145923.546297,-56.8443803357,-102319.884604,340102.108213,188.945615674,-219903.837918,-122.168798843,-102319.884604,340102.108213,-219903.837918,-102319.863208,340102.007172,-219903.788624,-33025.0418659,-58187.7895384,74026.7464562,0,0,0
0.1556,-145912.020491,-114718.740313,280506.765376,339093.199075,-137953.538968,-212319.482043,-144912.98671,281651.460605,-136738.473895,-63.7326453224,-114718.76158,339093.300116,188.385166731,-212319.531338,-117.955295188,-114718.76158,339093.300116,-212319.531338,-114718.740313,339093.199075,-212319.482043,-31193.2801784,-58586.4336997,74365.943075,0,0,0
0.1557,-154994.026778,-125179.197288,280097.775702,338876.290305,-128379.978505,-203245.06037,-153914.369926,281273.458565,-127359.088639,-69.544010465,-125179.218837,338876.391345,188.264661859,-203245.109667,-112.913949815,-125179.218837,338876.391345,-203245.109667,-125179.197288,338876.290305,-203245.06037,-29814.8294902,-58778.514603,74865.0818653,0,0,0
0.1558,-162520.866024,-133913.787402,280701.765327,339463.086602,-117338.206807,-192609.123478,-162697.0324,280495.751548,-117798.719149,-74.396560525,-133913.808945,339463.187643,188.590659802,-192609.172862,-107.005096035,-133913.808945,339463.187643,-192609.172862,-133913.787402,339463.086602,-192609.123478,-28607.0786225,-58761.3212755,75270.9166711,0,0,0
0.1559,-170076.622712,-142229.352642,280622.547694,339475.466855,-106618.890048,-181664.183238,-171248.493488,279319.444721,-108070.951233,-79.0163189886,-142229.37418,339475.567896,188.59753772,-181664.232633,-100.924573685,-142229.37418,339475.567896,-181664.232633,-142229.352642,339475.466855,-181664.183238,-27847.2700696,-58852.9191611,75045.2931897,0,0,0
0.156,-178889.082958,-151137.094318,278540.10048,337840.962929,-97472.4250978,-171393.28722,-179556.601096,277746.209678,-98189.6085821,-83.9650644057,-151137.11593,337841.063969,187.689479983,-171393.336623,-95.2185203461,-151137.11593,337841.063969,-171393.336623,-151137.094318,337840.962929,-171393.28722,-27751.9886401,-59300.8624484,73920.8621224,0,0,0
0.1561,-188293.052106,-160159.991967,275114.475931,335095.936753,-89072.9438136,-160760.550079,-187609.548949,275778.282074,-88168.7331246,-88.9777854449,-160160.013801,335096.037794,186.164465441,-160760.599723,-89.3114442904,-160160.013801,335096.037794,-160760.599723,-160159.991967,335095.936753,-160760.550079,-28133.0601389,-59981.4608222,71687.6062652,0,0,0
0.1562,-196558.733989,-168117.313222,272151.734567,332707.901343,-79496.7508789,-147675.683957,-195395.893368,273418.458441,-78022.5650728,-93.3985194747,-168117.335054,332708.002384,184.837779102,-147675.733746,-82.0420743032,-168117.335054,332708.002384,-147675.733746,-168117.313222,332707.901343,-147675.683957,-28441.4207667,-60556.1667767,68178.9330778,0,0,0
0.1563,-203055.866559,-174519.478863,270375.448711,331264.867247,-68064.4113216,-131473.653281,-202904.56953,270670.092216,-67765.5226868,-96.9552781634,-174519.500694,331264.968287,184.036093493,-131473.703055,-73.0409461415,-174519.500694,331264.968287,-131473.703055,-174519.478863,331264.867247,-131473.653281,-28536.387696,-60889.4185354,63409.2419596,0,0,0
0.1564,-209036.892108,-180378.990198,268558.365684,329769.818715,-56187.5985479,-113642.793179,-210124.907196,267537.088981,-57412.1817849,-100.210562238,-180379.012029,329769.919756,183.205510975,-113642.842989,-63.1349127715,-180379.012029,329769.919756,-113642.842989,-180378.990198,329769.818715,-113642.793179,-28657.9019096,-61211.453031,57455.194631,0,0,0
0.1565,-216067.727708,-186955.215328,265066.725405,326895.471575,-45688.7317562,-94444.3918057,-217046.645871,264023.900902,-46977.2550312,-103.864020646,-186955.237162,326895.572615,181.608651453,-94444.4423053,-52.469134614,-186955.237162,326895.572615,-94444.4423053,-186955.215328,326895.471575,-94444.3918057,-29112.5123792,-61828.7461701,48755.6600495,0,0,0
0.1566,-224045.752588,-194155.709151,259892.460155,322635.435376,-36623.9697888,-73528.1398481,-223659.949386,260135.520413,-36475.5710276,-107.86429499,-194155.730983,322635.536417,179.241964676,-73528.1904802,-40.8489947112,-194155.730983,322635.536417,-73528.1904802,-194155.709151,322635.435376,-73528.1398481,-29890.043437,-62742.9752207,36904.1700593,0,0,0
0.1567,-231283.578036,-200608.79753,254655.531486,318306.111891,-27275.4530071,-50041.9212357,-229955.419874,255877.473115,-25922.0532416,-111.449344118,-200608.819412,318306.212931,176.836784962,-50041.9721238,-27.8010956243,-200608.819412,318306.212931,-50041.9721238,-200608.79753,318306.111891,-50041.9212357,-30674.7805059,-63650.5804043,22766.4682286,0,0,0
0.1568,-236569.813401,-205399.677275,250593.606007,314913.306386,-16243.1958179,-23561.8301531,-235924.111128,251255.809927,-15331.6987996,-114.110943976,-205399.699157,314913.407426,174.951893015,-23561.8812277,-13.0899340154,-205399.699157,314913.407426,-23561.8812277,-205399.677275,314913.306386,-23561.8301531,-31170.1361258,-64319.700379,7318.63433519,0,0,0
0.1569,-240685.877189,-209186.161053,247022.960307,311901.712556,-4138.34494177,4544.73136325,-241557.54131,246277.098484,-4719.5571746,-116.214546075,-209186.182935,311901.813597,173.278785332,4544.6800907,2.52482227261,-209186.182935,311901.813597,4544.6800907,-209186.161053,311901.712556,4544.73136325,-31499.7161359,-64878.7522492,-8683.07630502,0,0,0
0.157,-245473.390034,-213463.251768,242189.556884,307846.411411,7193.62207559,31888.5628071,-246847.705008,240948.413809,5899.29119935,-118.590707583,-213463.273649,307846.512451,171.025840251,31888.511342,17.7158396345,-213463.273649,307846.512451,31888.511342,-213463.251768,307846.411411,31888.5628071,-32010.138266,-65656.8545267,-24694.9407316,0,0,0
0.1571,-251572.55969,-218749.891669,235459.209805,302232.380567,16918.6836623,56906.5593871,-251787.084611,235277.328253,16509.7563577,-121.52772975,-218749.91355,302232.481608,167.906934226,56906.5077457,31.6147265254,-218749.91355,302232.481608,56906.5077457,-218749.891669,302232.380567,56906.5593871,-32822.6680213,-66773.1707616,-39987.8757248,0,0,0
0.1572,-257601.550959,-223922.202277,228133.382547,296117.329644,26173.5835005,79670.8599698,-256368.660988,229271.900739,27096.7602489,-124.401235643,-223922.224157,296117.430685,164.509683714,79670.8081681,44.2615600934,-223922.224157,296117.430685,79670.8081681,-223922.202277,296117.329644,79670.8599698,-33679.348682,-67983.9470972,-53497.2764693,0,0,0
0.1573,-261806.232217,-227580.469655,221865.365407,290844.843996,36596.8132355,100892.147885,-260585.92347,222940.665309,37645.2581611,-126.433606405,-227580.491529,290844.945037,161.580525021,100892.095907,56.0511643929,-227580.491529,290844.945037,100892.095907,-227580.469655,290844.843996,100892.147885,-34225.7625618,-68979.4785896,-64295.3346495,0,0,0
0.1574,-264184.137,-229742.099775,216619.703932,286386.419867,48281.4143681,120114.048982,-264432.879096,216292.618995,48140.2601015,-127.634512027,-229742.121649,286386.520908,159.103622727,120113.996882,66.7299982678,-229742.121649,286386.520908,120113.996882,-229742.099775,286386.419867,120114.048982,-34442.0372246,-69766.7159356,-71832.6346135,0,0,0
0.1575,-266489.556389,-231831.749277,210700.037789,281364.083024,59677.3656355,137137.696173,-267904.061132,209337.209034,58566.8520981,-128.795428417,-231831.771151,281364.184065,156.313435592,137137.643379,76.1875796551,-231831.771151,281364.184065,137137.643379,-231831.749277,281364.083024,137137.696173,-34657.8071119,-70664.045235,-77460.3305378,0,0,0
0.1576,-270105.648714,-234973.061505,202833.452047,274743.923772,69547.5839354,151619.957944,-270994.536837,202084.319444,68910.2173932,-130.540601877,-234973.083378,274744.024813,152.63556934,151619.905185,84.2332806583,-234973.083378,274744.024813,151619.905185,-234973.061505,274743.923772,151619.957944,-35132.5872092,-71910.4717244,-82072.3740084,0,0,0
0.1577,-274376.850009,-238633.236252,193752.754075,267121.69649,78481.6050732,163654.082143,-273699.914476,194544.256978,79155.6574987,-132.574032292,-238633.258126,267121.797531,148.400998629,163654.029356,90.9189051978,-238633.258126,267121.797531,163654.029356,-238633.236252,267121.69649,163654.082143,-35743.6137567,-73368.942415,-85172.4770703,0,0,0
0.1578,-277410.79907,-241274.594117,185336.793921,259991.322405,88146.9078989,174962.943343,-276016.349561,186727.736478,89288.6130836,-134.041453328,-241274.61599,259991.423457,144.439679699,174962.89027,97.2016057055,-241274.61599,259991.423457,174962.89027,-241274.594117,259991.322405,174962.943343,-36136.2049536,-74654.5284831,-86816.0354444,0,0,0
0.1579,-278371.975111,-242218.157308,178333.160061,253939.275834,99161.6145854,186560.202182,-277940.55031,178645.865646,99294.6846635,-134.565655101,-242218.179181,253939.376887,141.077431604,186560.149014,103.64452723,-242218.179181,253939.376887,186560.149014,-242218.157308,253939.275834,186560.202182,-36153.8178032,-75606.1157729,-87398.5875961,0,0,0
0.158,-278465.80024,-242443.233082,171451.93892,247920.144507,110266.352999,197626.243019,-279469.782328,170310.129265,109159.653063,-134.690697197,-242443.254955,247920.24556,137.733469756,197626.189919,109.792327733,-242443.254955,247920.24556,197626.189919,-242443.233082,247920.144507,197626.243019,-36022.5671583,-76468.205587,-87359.8900193,0,0,0
0.1581,-279432.634033,-243363.784439,162946.969167,240517.057246,119861.92293,206931.037256,-280601.872493,161732.37287,118869.499623,-135.202114618,-243363.806313,240517.1583,133.6206435,206930.984152,114.961657862,-243363.806313,240517.1583,206930.984152,-243363.784439,240517.057246,206931.037256,-36068.8495934,-77570.0880788,-87069.1143264,0,0,0
0.1582,-281422.024732,-245101.259301,152753.887664,231642.649041,128009.801172,214790.40016,-281335.212043,152924.785924,128410.426119,-136.16737843,-245101.281175,231642.750036,128.690416687,214790.346931,119.327970517,-245101.281175,231642.750036,214790.346931,-245101.259301,231642.649041,214790.40016,-36320.7654307,-78888.7613765,-86780.5989882,0,0,0
0.1583,-282848.876815,-246367.726729,142574.579649,222602.283807,136392.680273,222697.606386,-281668.758863,143899.884489,137768.874373,-136.870971446,-246367.748602,222602.384803,123.667991557,222697.553156,123.720862864,-246367.748602,222602.384803,222697.553156,-246367.726729,222602.283807,222697.606386,-36481.1500862,-80027.7041572,-86304.9261124,0,0,0
0.1584,-282374.855527,-246075.768191,133808.945239,214538.421153,146239.136964,231632.978371,-281602.038963,134670.493445,146931.545519,-136.708772258,-246075.790064,214538.52216,119.188067866,231632.925144,128.684958413,-246075.790064,214538.52216,231632.925144,-246075.768191,214538.421153,231632.978371,-36299.0873361,-80729.4759137,-85393.8414073,0,0,0
0.1585,-280548.266766,-244670.88002,125876.09689,206996.617624,156763.985435,240940.620157,-281135.147158,125249.72826,155885.418898,-135.92827883,-244670.901893,206996.718632,114.998177018,240940.566928,133.855870516,-244670.901893,206996.718632,240940.566928,-244670.88002,206996.617624,240940.620157,-35877.3867459,-81120.5207338,-84176.6347219,0,0,0
0.1586,-279091.321822,-243552.375997,116964.083512,198513.224171,166062.236239,249071.173646,-280268.746924,115650.976358,164617.770567,-135.306887706,-243552.397871,198513.32518,110.285180656,249071.120485,138.372844714,-243552.397871,198513.32518,249071.120485,-243552.375997,198513.224171,249071.173646,-35538.9458244,-81549.1406586,-83008.937407,0,0,0
0.1587,-278742.282814,-243320.130454,106272.303697,188368.709543,173403.84568,255520.062286,-279004.069466,105887.87809,173116.191376,-135.177862404,-243320.152328,188368.810699,104.649339277,255520.009125,141.955560625,-243320.152328,188368.810699,255520.009125,-243320.130454,188368.709543,255520.062286,-35422.1523599,-82096.4058464,-82116.2166065,0,0,0
0.1588,-278340.25638,-243030.973067,94986.36985,177234.17478,180135.043433,261406.159968,-277342.911958,95974.3073528,181368.604605,-135.017219411,-243030.99494,177234.27596,98.4634866442,261406.106806,145.225614892,-243030.99494,177234.27596,261406.106806,-243030.973067,177234.17478,261406.159968,-35309.2833133,-82247.8049305,-81271.1165345,0,0,0
0.1589,-276284.748076,-241384.57675,84815.2773327,166429.134717,188059.20023,268192.841147,-275287.634996,85924.3518737,189363.283122,-134.102554791,-241384.598624,166429.235904,92.4606866131,268192.787985,148.995993325,-241384.598624,166429.235904,268192.787985,-241384.57675,166429.134717,268192.841147,-34900.1713262,-81613.8573842,-80133.6409165,0,0,0
0.159,-272551.84948,-238361.609595,75899.2949294,155987.231339,197249.081938,275937.436508,-272841.159241,75752.2931889,197088.866053,-132.423128594,-238361.631468,155987.332703,86.6596292795,275937.383345,153.298546303,-238361.631468,155987.332703,275937.383345,-238361.609595,155987.231339,275937.436508,-34190.2398854,-80087.9364099,-78688.3545702,0,0,0
0.1591,-268750.417605,-235269.3805,66667.435225,144216.559176,205944.269806,283241.84402,-270006.96127,65472.5863504,204534.37492,-130.705223541,-235269.402373,144216.66004,80.1203666889,283241.790847,157.35655047,-235269.402373,144216.66004,283241.790847,-235269.3805,144216.559176,283241.84402,-33481.0371059,-77549.1239506,-77297.5742141,0,0,0
0.1592,-266125.584878,-233119.69083,55833.0759212,129607.888564,212664.467579,288926.299983,-266789.068632,55099.8393842,211689.229248,-129.510951502,-233119.712704,129607.989463,72.0044385904,288926.246809,160.514581561,-233119.712704,129607.989463,288926.246809,-233119.69083,129607.888564,288926.299983,-33005.8940477,-73774.8126424,-76261.8324033,0,0,0
0.1593,-263992.636248,-231356.359362,43992.2386655,112806.906329,217960.460476,293437.190924,-263192.05413,44648.7925311,218543.261598,-128.531322909,-231356.381235,112807.007389,62.6705596607,293437.137751,163.020632084,-231356.381235,112807.007389,293437.137751,-231356.359362,112806.906329,293437.190924,-32636.2768861,-68814.667664,-75476.7304481,0,0,0
0.1594,-260551.531332,-228517.021306,32903.8601565,95533.152868,223703.763529,298294.794076,-259221.029316,34134.2973007,225086.732016,-126.953912878,-228517.04318,95533.2539631,53.0740299795,298294.740903,165.719300502,-228517.04318,95533.2539631,298294.740903,-228517.021306,95533.152868,298294.794076,-32034.5100261,-62629.2927115,-74591.0305478,0,0,0
0.1595,-255111.404337,-224040.534272,23317.3752528,77354.7721636,230800.441307,304234.973481,-254881.637236,23571.2953661,231310.34187,-124.466975637,-224040.556146,77354.8739315,42.9749299619,304234.920307,169.019400171,-224040.556146,77354.8739315,304234.920307,-224040.534272,77354.7721636,304234.973481,-31070.870064,-54037.3969107,-73434.5321734,0,0,0
0.1596,-248985.110768,-218993.797238,14035.9353163,57075.3929642,238119.33211,310338.362553,-250180.044403,12974.797331,237205.247072,-121.66323284,-218993.819112,57075.4948605,31.7086082558,310338.309379,172.410171877,-218993.819112,57075.4948605,310338.309379,-218993.797238,57075.3929642,310338.362553,-29991.3135297,-43039.4576479,-72219.030442,0,0,0
0.1597,-243916.924279,-214794.253913,3429.54900597,34023.3905659,243915.045896,315186.550348,-245122.932037,2359.86139891,242763.070638,-119.330153215,-214794.275787,34023.4926463,18.9019403591,315186.497174,175.103609541,-214794.275787,34023.4926463,315186.497174,-214794.253913,34023.3905659,315186.550348,-29122.670366,-30593.8415599,-71271.5044517,0,0,0
0.1598,-239958.936338,-211484.467107,-8529.28836037,8785.28447088,247951.097832,318587.12802,-239717.486571,-8258.42802536,247975.914597,-117.491382767,-211484.488981,8785.38672899,4.880770405,318587.074846,176.992819359,-211484.488981,8785.38672899,318587.074846,-211484.467107,8785.28447088,318587.12802,-28474.4692316,-17314.5728312,-70636.0301882,0,0,0
0.1599,-235389.516533,-207665.86738,-20182.0208551,-16502.0782545,251730.199605,321760.80089,-233971.38944,-18864.9817715,252836.371212,-115.369938475,-207665.889254,-16501.9758183,-9.1677643435,321760.747716,178.755970953,-207665.889254,-16501.9758183,321760.747716,-207665.86738,-16502.0782545,321760.80089,-27723.6491527,-3679.94260056,-70030.601285,0,0,0
