time_s,dc_link_voltage_v,active_power_w,reactive_power_var,phase_a_current_a,phase_b_current_a,phase_c_current_a,line_ab_voltage_v,line_bc_voltage_v,line_ca_voltage_v,blocked
0.00148,797.989056902,17810.4002014,753.597711382,32.900784548,-3.64771886427,-29.2530656836,795.406306417,-0.128026733456,-795.278279684,0
0.0015,797.962362069,17374.9265782,1369.0930469,32.5980184759,-4.63103894329,-27.9669795321,-799.948499366,-0.11667970236,800.065179069,0
0.00152,797.951169101,16581.7645677,870.19371709,30.6315776229,-3.32066329727,-27.3109143254,-2.26976119325,797.531209869,-795.261448675,0
0.00154,797.901288001,17068.0971604,-244.151483452,30.350878147,-0.876433330596,-29.4744448153,-2.25613654611,797.458289967,-795.202153421,0
0.00156,797.847667033,17605.424818,-264.24705511,31.1785781671,-0.654524744629,-30.5240534221,795.288493552,-0.149347642641,-795.13914591,0
0.00158,797.790530497,18175.8837407,916.083928436,33.2224244181,-2.87025566186,-30.352168756,795.210059132,-0.137409564784,-795.072649567,0
0.0016,797.767574009,17620.5885095,1510.09391836,32.7289718811,-3.82847474778,-28.900497132,-799.750353255,-0.125360111295,799.875713366,0
0.00162,797.756289156,16844.4420149,1033.41111577,30.8040605604,-2.60909528824,-28.1949652716,-2.26706576791,797.328351831,-795.061286063,0
0.00164,797.705341041,17366.3897328,-18.8430141539,30.5648883808,-0.255976689682,-30.3089116902,-2.25410431408,797.255068392,-795.000964078,0
0.00166,797.651212911,17903.5864495,-312.464521733,31.0910414226,0.561946767918,-31.652988191,797.198559464,-2.26107466349,-794.9374848,0
0.00168,797.594860138,18438.0367737,932.661361701,33.1787247811,-1.7475502954,-31.4311744869,795.0202208,-0.148418120216,-794.87180268,0
0.0017,797.572586606,17865.7678848,1555.72730701,32.728767092,-2.79692946557,-29.9318376258,-799.550207103,-0.135674540123,799.685881643,0
0.00172,797.56110637,17106.6210917,1102.01599612,30.8481021024,-1.66906383712,-29.1790382651,-2.26258581838,797.123548525,-794.860962706,0
0.00174,797.508890804,17662.9157227,114.790094944,30.6548324028,0.589096716878,-31.2439291197,-0.150328677678,794.949717712,-794.799389035,0
0.00176,797.453782276,18216.7623082,-341.076577132,30.9952399909,1.77632360153,-32.7715635931,797.007679721,-2.27273942461,-794.734940297,0
0.00178,797.398229812,18712.9710094,969.379412818,33.1308681345,-0.63027585092,-32.5005922854,794.829416131,-0.159351581375,-794.670064549,0
0.0018,797.376645738,18122.7050176,1621.01577678,32.7268257058,-1.77078224471,-30.9560434599,-799.349125794,-0.145926305347,799.4950521,0
0.00182,797.368081268,17277.4883415,1242.61050641,30.7773933648,-0.849804623399,-29.9275887403,-2.25813597865,796.922684376,-794.664548398,0
0.00184,797.315059839,17865.6441555,321.182408556,30.633118766,1.31279697876,-31.9459157438,-0.146601608203,794.748758315,-794.602156707,0
0.00186,797.258993649,18448.2495073,-297.39755361,30.7897145922,2.87103571258,-33.6607503048,796.819392284,-2.28265891867,-794.536733365,0
0.00188,797.204451896,18903.9664042,1075.18270571,32.9745386763,0.370394630453,-33.3449333074,796.741423206,-2.26857662835,-794.472846577,0
0.0019,797.187022098,18199.3389417,1691.39383972,32.389048288,-0.747054942658,-31.6419933452,-799.152694632,-0.154474691241,799.307169323,0
0.00192,797.178549541,17368.427506,1332.87603833,30.4895001755,0.0823199806653,-30.5718201558,-0.152035900214,794.625270881,-794.473234981,0
0.00194,797.124917974,17986.7870626,477.970002044,30.3971745396,2.14898553928,-32.5461600781,-0.141240944295,794.551434287,-794.410193343,0
0.00196,797.067534687,18616.3522637,-358.4425657,30.3150807687,4.19351127594,-34.5085920432,-0.130607846811,794.474016212,-794.343408366,0
0.00198,797.014430748,19035.9897955,1016.99589397,32.4927052268,1.71712296705,-34.2098281936,796.560544869,-2.2796347444,-794.280910124,0
0.002,796.998032869,18308.1922484,1718.52344162,32.0218279943,0.382246016218,-32.404074011,-0.158197909099,-798.961956489,799.120154399,0
0.00202,796.989776193,17471.6821108,1554.57527072,30.3531687943,0.762750825025,-31.1159196179,-0.147952089107,794.430374884,-794.282422795,0
0.00204,796.935725457,18117.3667301,764.677146248,30.3125071454,2.73878563929,-33.0512927834,-0.137868606841,794.356767109,-794.218898502,0
0.00206,796.878001614,18773.3013398,-6.51886931382,30.2824248712,4.69292133045,-34.9753462015,-0.127947517064,794.27965232,-794.151704803,0
0.00208,796.824978342,19178.6932429,1202.03192435,32.2814139746,2.58836835009,-34.8697823243,796.376505148,-2.28729074194,-794.089214406,0
0.0021,796.809411777,18430.0986584,1926.2223248,31.8638051859,1.16344562314,-33.0272508097,-0.153501797046,-798.780357282,798.933859079,0
0.00212,796.804680637,17493.4192902,1824.19370424,30.1336895864,1.33839361754,-31.4720832026,-0.143976479124,794.240620298,-794.096643818,0
0.00214,796.75057077,18164.1595862,1099.54571502,30.147122355,3.22434167127,-33.3714640263,-0.134613902745,794.167583786,-794.032969884,0
0.00216,796.692859265,18844.1997244,393.780931986,30.1714675616,5.08864869498,-35.2601162563,-0.125414093706,794.091107487,-793.965693393,0
0.00218,796.639822612,19247.656979,1435.6088409,31.9942962268,3.35636100631,-35.350657233,796.196624972,-2.29353507973,-793.903089892,0
0.0022,796.628409062,18388.7443444,2109.30717517,31.4018043812,1.95723572214,-33.3590401044,-0.147222842559,-798.604982465,798.752205308,0
0.00222,796.624132111,17457.3035812,2023.10824218,29.7284448049,2.04237486606,-31.7708196697,-0.138430349002,794.055058185,-793.916627836,0
0.00224,796.570059901,18151.6129161,1364.27932239,29.798560569,3.83839359255,-33.6369541618,-0.129800834233,793.98267521,-793.852874375,0
0.00226,796.512451719,18854.272103,724.490904429,29.8799058654,5.61304672991,-35.4929525941,-0.121334295071,793.90691377,-793.785579475,0
0.00228,796.45895551,19290.4866056,1489.9420998,31.413962801,4.48354891785,-35.8975117197,796.024295478,-2.30190529168,-793.722390186,0
0.0023,796.44859564,18412.7891128,2182.03529019,30.8799463918,2.99464744579,-33.8745938371,-0.139426494033,-798.432933872,798.572360366,0
0.00232,796.444675801,17486.5825479,2112.47894697,29.2656175642,2.9899568388,-32.255574402,-0.13137830297,793.868440193,-793.73706189,0
0.00234,796.390263939,18203.0267816,1520.81692399,29.3946769003,4.69604450035,-34.0907213996,-0.123493161382,793.796322159,-793.672828997,0
0.00236,796.332378517,18926.8644424,948.327274466,29.5352657661,6.38105822552,-35.9163239918,-0.115771037124,793.720883655,-793.605112618,0
0.00238,796.278397983,19390.2736558,1551.55563327,30.8980789251,5.62378088238,-36.5218598075,795.852018532,-2.3107281919,-793.54129034,0
0.0024,796.269046279,18493.0140488,2261.79880819,30.4245129938,4.04562105471,-34.4701340492,-0.131894459036,-798.261617082,798.393511541,0
0.00242,796.268792795,17461.1502082,2241.34959971,28.7558875889,3.83634894361,-32.5922365327,-0.124597692604,793.686641918,-793.562044225,0
0.00244,796.214322101,18197.3953683,1717.0844245,28.9460796584,5.45330212158,-34.3993817789,-0.117463887097,793.615050732,-793.497586845,0
0.00246,796.15643336,18940.0843856,1212.09528143,29.1480857917,7.04948939388,-36.1975751855,-0.110492981437,793.540190088,-793.429697107,0
0.00248,796.101781972,19442.7100673,1655.35065872,30.3418772974,6.66513325518,-37.0070105532,795.683390293,-2.31836070745,-793.365029586,0
0.0025,796.096558434,18443.7913948,2302.97294123,29.7005431576,5.11372094862,-34.8142641072,-0.12293411043,-798.096190389,798.219124499,0
0.00252,796.096752956,17415.5698321,2295.6680308,28.0955207093,4.8157966553,-32.9113173642,-0.116398619688,793.508109438,-793.391710818,0
0.00254,796.042243,18170.0027113,1839.41294261,28.3491870315,6.34401990366,-34.6932069341,-0.110025835089,793.437048919,-793.327023084,0
0.00256,795.984364965,18929.9312196,1402.51260921,28.614935018,7.85180157554,-36.4667365939,-0.103815666693,793.362764328,-793.258948661,0
0.00258,795.928813702,19484.2571204,1689.08752122,29.6420729043,7.84068313733,-37.4827560415,795.519798796,-2.32661718426,-793.193181612,0
0.0026,795.924635286,18467.6222915,2350.90424633,29.0656636508,6.20125353152,-35.2669171823,-0.114322050025,-797.931968171,798.046290221,0
0.00262,795.928622341,17330.410094,2382.37893267,27.4107873299,5.70012201018,-33.1109093403,-0.108553326056,793.334559238,-793.226005912,0
0.00264,795.87429572,18100.6861692,1994.33862242,27.7299503408,7.14057127088,-34.8705216105,-0.102946894835,793.26423231,-793.161285415,0
0.00266,795.816644299,18875.5173775,1625.70342789,28.0614465279,8.56091890187,-36.6223654288,-0.0975026376426,793.190719933,-793.093217295,0
0.00268,795.759066182,19529.091456,1651.88550874,28.8087393727,9.15438729115,-37.9631266646,795.360786466,-2.3355875581,-793.025198908,0
0.0027,795.758956759,18418.5525437,2242.91255111,28.0692218859,7.54257287757,-35.6117947636,-0.102633244529,-797.774720629,797.877353874,0
0.00272,795.763399287,17284.3354014,2284.56341352,26.4824164107,6.95381013401,-33.4362265448,-0.0976430308953,793.161441159,-793.063798128,0
0.00274,795.708992805,18069.4494636,1965.81117629,26.8694788206,8.30657390787,-35.1760527282,-0.0928145240994,793.091571728,-792.998757203,0
0.00276,795.651300706,18858.1742284,1666.49187023,27.2691072716,9.63959182635,-36.9086990976,-0.0881475767856,793.018551308,-792.930403731,0
0.00278,795.591969942,19591.3322283,1545.72555493,27.8542147039,10.6071820373,-38.4613967416,795.205726824,-2.34534288217,-792.860383942,0
0.0028,795.59295897,18465.7153355,2147.97719467,27.1839822053,8.90843978662,-36.0924219918,-0.0913777116368,-797.617955313,797.709333025,0
0.00282,795.601250142,17220.4882786,2218.55435607,25.551652129,8.1176836753,-33.6693358029,-0.087169841833,792.992307102,-792.90513726,0
0.00284,795.546934724,18018.0246934,1969.29588316,26.0084596755,9.38387247273,-35.3923321473,-0.0831229355981,792.923045759,-792.839922823,0
0.00286,795.489366404,18818.2360244,1739.46923411,26.4780495046,10.6306860089,-37.1087355122,-0.0792368170826,792.850661355,-792.771424538,0
0.00288,795.428569066,19620.8859972,1529.05894087,26.9604561665,11.8581951363,-38.8186513029,-0.0755113047737,792.775176893,-792.699665588,0
0.0029,795.432792014,18430.4712468,2000.42272728,26.0735612542,10.3039664374,-36.3775276926,-0.0788479736895,-797.46619152,797.545039494,0
0.00292,795.441563418,17187.2776828,2077.93813624,24.513183121,9.42737955841,-33.9405626782,-0.0754290174358,792.824715765,-792.749286748,0
0.00294,795.387252063,17995.4512533,1898.83042664,25.0417269611,10.6077033495,-35.6494303093,-0.0721701176975,792.755958454,-792.683788336,0
0.00296,795.32971542,18805.3669505,1739.12712605,25.5832513057,11.769037174,-37.3522884791,-0.0690710703132,792.684100852,-792.615029781,0
0.00298,795.268976116,19616.7923032,1598.80409545,26.1377875994,12.9114544352,-39.0492420345,-0.0661316654903,792.609164694,-792.543033028,0
0.003,795.272807383,18460.8393051,1975.3135253,25.2085016281,11.5030571642,-36.7115587927,-0.068527221977,-797.3138725,797.382399722,0
0.00302,795.28550448,17104.2807939,2071.0334202,23.6061043237,10.4269272345,-34.0330315585,-0.0658958851168,792.663196746,-792.597300861,0
0.00304,795.231538875,17920.0360765,1961.73657037,24.2078223643,11.5231124427,-35.7309348067,-0.0634235492907,792.5952607,-792.531837151,0
0.00306,795.174368144,18736.6165855,1871.78512267,24.8227031404,12.6007066374,-37.4234097768,-0.0611099822092,792.524239623,-792.463129641,0
0.00308,795.114013685,19553.7938662,1801.14639143,25.4507749338,13.6597856775,-39.1105606111,-0.0589549459871,792.450154016,-792.39119907,0
0.0031,795.118414663,18423.0029778,1890.18425328,24.1355218926,12.7438824052,-36.8794042988,-0.0569581971525,-797.166523135,797.223481333,0
0.00312,795.12813773,17181.8469999,1981.64974816,22.723528829,11.6996314426,-34.4231602703,-0.0551194866564,792.497515834,-792.442396347,0
0.00314,795.073925731,18003.2582344,1943.50162929,23.3999906969,12.7122786676,-36.1122693641,-0.0534385598792,792.429795053,-792.376356493,0
0.00316,795.016526409,18824.5757356,1924.61064824,24.0897782484,13.7067468683,-37.7965251152,-0.0519151566406,792.359002112,-792.307086955,0
0.00318,794.955959958,19645.5753288,1924.93556791,24.7929165713,14.6831142791,-39.4760308505,-0.0505490112082,792.285156296,-792.234607284,0
0.0032,794.961753835,18505.5911064,1829.74977638,23.2083649423,14.0302283181,-37.2385932603,-0.0458906828916,-797.018089983,797.063980666,0
0.00322,794.971928038,17264.8757729,1928.75387832,21.872864867,12.9038098588,-34.7766747254,-0.044845274817,792.333517679,-792.288672404,0
0.00324,794.917536026,18089.4444141,1961.81905061,22.6255607241,13.8343047288,-36.4598654526,-0.0439562797566,792.26605724,-792.22210096,0
0.00326,794.859968538,18913.0114833,2014.02361394,23.3917276802,14.7470456586,-38.1387733381,-0.0432234098917,792.195531508,-792.152308098,0
0.00328,794.799244589,19735.3573029,2085.31787132,24.1713875892,15.6421131665,-39.8135007556,-0.0426463719003,792.121958585,-792.079312213,0
0.0033,794.810054997,18483.4075807,1806.8024163,22.2042412981,15.1385320701,-37.3427733697,-0.0353285459635,-796.872453565,796.907782111,0
0.00332,794.817158409,17357.7245901,1912.15483344,21.0619856783,14.0467160678,-35.1087017445,-0.0350763478771,792.171373385,-792.136297038,0
0.00334,794.762621648,18182.9538348,2016.45575588,21.8923164206,14.8965083788,-36.7888247985,-0.0349790400339,792.104187048,-792.069208008,0
0.00336,794.704915452,19006.285359,2139.74888817,22.7362459411,15.7289844546,-38.4652303949,-0.0350363072571,792.033936444,-791.998900137,0
0.00338,794.64757756,19743.1299671,2134.23673516,23.2484539176,16.7168970907,-39.965351008,-794.380227399,791.964158386,2.41606901255,0
0.0034,794.657861637,18534.7784562,1717.03162473,21.1307178553,16.4211945614,-37.5519124172,-0.0235476163516,-796.727719215,796.751266831,0
0.00342,794.665408615,17409.3283909,1833.33625756,20.0681437782,15.2498849535,-35.3180287313,-0.0240912940026,792.012561113,-791.988469819,0
0.00344,794.610958981,18233.4094732,2008.71565957,20.977894452,16.0202581603,-36.9981526111,-0.0247881813343,791.945858994,-791.921070813,0
0.00346,794.55333906,19054.7084056,2202.91564729,21.9013533463,16.7737660941,-38.6751194403,-0.0256379361324,791.8760867,-791.850448764,0
0.00348,794.500456513,19687.3087702,2065.37164978,22.0329726722,17.9132781453,-39.9462508176,-794.221047042,791.811150937,2.4098961054,0
0.0035,794.510579166,18496.4211868,1656.44368236,19.9964809105,17.5392605577,-37.5357414679,-0.0122861017026,-796.58594622,796.598232322,0
0.00352,794.515007717,17485.4516755,1789.68113652,19.1300999932,16.4052978239,-35.5353978173,-0.0136240107781,791.855296307,-791.841672296,0
0.00354,794.460621875,18305.8790851,2036.11613737,20.1204862221,17.0978262001,-37.2183124209,-0.015113300034,791.78903325,-791.77391995,0
0.00356,794.403059408,19122.6525388,2301.17070122,21.1246720359,17.7739519089,-38.8986239443,-0.0167536005513,791.719688599,-791.702934998,0
0.00358,794.354256692,19661.5445363,2025.46558523,20.8771450561,19.0665310872,-39.943676143,-794.06330182,791.659197726,2.40410409397,0
0.0036,794.362254626,18552.8367587,1532.99554643,18.808139137,18.8456354767,-37.6537746135,0.000187481697481,-796.444743723,796.444556241,0
0.00362,794.367126714,17541.3485433,1680.7792407,18.0242587837,17.6351011811,-35.6593599648,-0.0019457880037,791.700646478,-791.69870069,0
0.00364,794.312979784,18356.2976935,1998.11038507,19.0968781978,18.2511873957,-37.348065593,-0.00422845398998,791.634975589,-791.630747135,0
0.00366,794.255643324,19166.7334837,2333.8356272,20.1833700244,18.8513458154,-39.0347158399,-0.00666012101203,791.566205087,-791.559544966,0
0.00368,794.210605267,19623.4766254,1914.32061088,19.5585143885,20.2982920305,-39.8568064197,-793.906898438,791.509821846,2.39707659206,0
0.0037,794.218286883,18534.8040149,1433.41852728,17.5734602307,20.0020808716,-37.5755411027,0.012143103144,-796.30616704,796.294023937,0
0.00372,794.220011047,17636.2353002,1608.84860745,16.988351474,18.8318784997,-35.8202299727,0.00921763508268,791.546742576,-791.555960211,0
0.00374,794.166024074,18443.1807419,1997.00028069,18.1442316042,19.3732115923,-37.5174431951,0.00614489990994,791.481562872,-791.487707772,0
0.00376,794.108829513,19244.7670506,2403.29117682,19.3140386295,19.8991023961,-39.2131410259,0.0029253188186,791.413260368,-791.416185687,0
0.00378,794.067111162,19630.3994233,1835.01257368,18.313103971,21.5019976392,-39.8151016112,-793.751158755,791.360517739,2.39064101596,0
0.0038,794.072258815,18632.1101925,1278.25594171,16.2980873337,21.3619605145,-37.6600478478,0.0253193657775,-796.167360906,796.14204154,0
0.00382,794.074420403,17731.7031597,1471.94946358,15.7979250588,20.1183391143,-35.9162641731,0.0216020701694,791.39423946,-791.41584153,0
0.00384,794.020714851,18528.7908391,1930.7519313,17.0384736212,20.5864310579,-37.6249046782,0.0177397870946,791.329650245,-791.347390033,0
0.00386,793.963777425,19319.6867861,2407.41424625,18.2929847994,21.039577466,-39.3325622642,0.0137329632648,791.2619088,-791.275641763,0
0.00388,793.924914139,19646.253614,1685.96207807,16.917595115,22.799829867,-39.717424982,-793.595495027,791.212319939,2.38317508857,0
0.0039,793.929570243,18670.0964627,1144.59006266,14.9888653138,22.5876980473,-37.5765633621,0.0379941634778,-796.0303836,795.992389437,0
0.00392,793.932240478,17767.3359582,1356.04737535,14.5747435731,21.2726799111,-35.8474234843,0.0334896815226,791.246632035,-791.280121717,0
0.00394,793.879131076,18552.2889887,1884.71333593,15.901043881,21.6695704788,-37.5706143585,0.0288426328451,791.182922226,-791.211764859,0
0.00396,793.822758239,19330.2373977,2430.93428205,17.2413247769,22.0520226487,-39.2933474246,0.0240534892387,791.116023464,-791.140076953,0
0.00398,793.786544308,19609.5256733,1551.91225925,15.4927693341,23.9715723134,-39.4643416479,-793.444142357,791.069356814,2.37478554304,0
0.004,793.790782533,18655.0598856,1026.20853029,13.6513384203,23.6894117844,-37.340750205,0.0501903665696,-795.895925395,795.845735028,0
0.00402,793.794022961,17749.4557501,1254.96500099,13.3242579737,22.3050668391,-35.6293248118,0.0449040441026,791.104343079,-791.149247123,0
0.00404,793.741791465,18520.045948,1852.69189054,14.7373011937,22.6328441364,-37.3701453296,0.0394777145162,791.041768594,-791.081246308,0
0.00406,793.686257895,19282.8385253,2467.64386084,16.1643251321,22.9467000106,-39.1110251418,0.0339118742229,790.975961346,-791.00987322,0
0.00408,793.652440163,19526.8557309,1427.28357261,14.0437918543,25.0275384262,-39.0713302801,-793.297513495,790.931937897,2.36557559884,0
0.0041,793.656325771,18593.6371907,917.568451928,12.2905777059,24.6774614915,-36.9680391982,0.0619344186185,-795.764545328,795.702610909,0
0.00412,793.656554458,17795.8254594,1190.73445852,12.166342114,23.340801071,-35.5071431836,0.0558722945058,790.962306813,-791.018179108,0
0.00414,793.60500432,18549.5538697,1857.33052477,13.6667812275,23.6013531509,-37.2681343774,0.0496728593683,790.90064896,-790.950321819,0
0.00416,793.550109061,19294.7070515,2540.79290449,15.1811824823,23.848509276,-39.0296917572,0.0433366337517,790.835710134,-790.879046768,0
0.00418,793.518149465,19515.2170334,1336.58899287,12.6895339699,26.0924179255,-38.7819518951,-793.151127112,790.793769695,2.35735741754,0
0.0042,793.518982611,18684.062559,765.129322834,10.910316759,25.905970654,-36.8162874133,0.0749782691,-795.632585956,795.557607687,0
0.00422,793.519745469,17881.2681288,1059.45967952,10.8748204009,24.50353002,-35.3783504205,0.0681435477547,790.820328145,-790.888471693,0
0.00424,793.468884967,18616.2788879,1794.72570283,12.4636858316,24.6985564248,-37.1622422551,0.0611743526601,790.759573053,-790.820747405,0
0.00426,793.414630827,19341.9512871,2546.47516745,14.0664757845,24.8807214325,-38.9471972163,0.05407122797,790.695483313,-790.749554541,0
0.00428,793.383806819,19551.6817819,1176.58224113,11.2049492298,27.2892945194,-38.4942437488,-793.003377161,790.654881208,2.34849595315,0
0.0043,793.384070905,18743.0556003,625.696580925,9.51553576478,27.0385292839,-36.5540650493,0.0876149671576,-795.502025932,795.414410965,0
0.00432,793.385424359,17934.6388564,940.782563799,9.56949818789,25.572513014,-35.1420112019,0.0800150737305,790.681843817,-790.761858891,0
0.00434,793.335457026,18648.7371963,1743.85130859,11.247496312,25.7042314143,-36.9517277252,0.0722836751502,790.62216931,-790.694452985,0
0.00436,793.283958813,19317.9697688,2397.50782255,12.5946169116,25.9960047616,-38.5906216741,-792.916943942,790.561017761,2.35592618115,0
0.00438,793.251995033,19564.0939149,1025.55604002,9.70885868653,28.398986889,-38.1078455754,-792.858536461,790.519452952,2.33908350961,0
0.0044,793.251750355,18777.3454264,495.725472322,8.10988846089,28.0861427972,-36.1960312576,0.099881271182,-795.373153283,795.273272011,0
0.00442,793.253741535,17962.6769177,831.187621774,8.25393629765,26.5587934811,-34.8127297778,0.0915242854596,790.546876,-790.638400285,0
0.00444,793.204841299,18653.7046763,1701.17536065,10.021680899,26.6294593375,-36.6511402351,0.0830388917774,790.488430383,-790.571469274,0
0.00446,793.156435578,19265.2148993,2198.48641816,10.9990188716,27.0904595234,-38.0894783954,-792.775970445,790.43052797,2.34544247461,0
0.00448,793.122771715,19559.360382,880.61074478,8.20454013731,29.4326523462,-37.6371924835,-792.716623225,790.387414573,2.32920865146,0
0.0045,793.122069633,18793.8183434,372.344410232,6.69655981105,29.0600045718,-35.7565643828,0.111817223245,-795.246144536,795.134327313,0
0.00452,793.124736915,17972.2744304,727.832267276,6.93122704576,27.4736002924,-34.4048273379,0.10271186572,790.41533686,-790.518048725,0
0.00454,793.077049033,18638.1066853,1663.83894307,8.78923937653,27.4855041069,-36.2747434834,0.0934813231844,790.358239878,-790.451721201,0
0.00456,793.031328749,19204.113883,2001.99122546,9.397534126,28.1179112173,-37.5154453446,-792.637718935,790.303154049,2.33456488568,0
0.00458,792.996088237,19544.5026024,739.522706463,6.69480375811,30.4016250674,-37.0964288253,-792.577546203,790.258590052,2.31895615132,0
0.0046,792.994971361,18799.4711354,253.356578218,5.27826772604,29.9714821517,-35.2497498775,0.123466071511,-795.121069581,794.997603509,0
0.00462,792.998344898,17970.4297891,628.548148751,5.60399604749,28.3283339401,-33.9323299876,0.113621688895,790.287033662,-790.400655351,0
0.00464,792.951986899,18608.9716385,1629.65728062,7.55270498496,28.2837984937,-35.8365034773,0.103655467025,790.231377474,-790.335032941,0
0.00466,792.90851051,19141.8015122,1806.48146154,7.79259910943,29.0898261801,-36.8824252907,-792.502016448,790.178641337,2.32337511038,0
0.00468,792.871794286,19526.6104849,600.743902074,5.18199445257,31.3174020977,-36.4993965514,-792.441109321,790.132702378,2.30840694348,0
0.0047,792.870296662,18801.3652506,137.239290047,3.85726548557,30.8321032316,-34.6893687171,0.134874188056,-794.997896083,794.863021895,0
0.00472,792.874398902,17964.202013,531.840244585,4.27440472399,29.1345524999,-33.4089572241,0.124300738258,790.161673438,-790.285974176,0
0.00474,792.829461541,18573.385515,1597.11858763,6.31414701879,29.035930074,-35.3500770915,0.113608914708,790.10752359,-790.221132505,0
0.00476,792.78775546,19085.438753,1611.09178016,6.18618716363,30.0178224799,-36.204009644,-792.368589358,790.056638385,2.31195097248,0
0.00478,792.749641983,19512.7974072,463.399346762,3.66799488999,32.1916291558,-35.8596240471,-792.307015887,790.009377804,2.2976380832,0
0.0048,792.747789279,18806.5819572,23.1411392352,2.43534484912,31.6535414466,-34.0888862968,0.146090982257,-794.876493479,794.730402497,0
0.00482,792.752635481,17960.6660732,436.883756094,2.94415349682,29.9039573999,-32.8481108958,0.134799018841,790.038867226,-790.173666245,0
0.00484,792.709183694,18538.4473542,1565.3807245,5.07517411565,29.7536269897,-34.828801104,0.123392263753,789.98626364,-790.109655904,0
0.00486,792.668744294,19042.1685552,1415.62774941,4.57981217261,30.9136555331,-35.4934677056,-792.237067153,789.936700765,2.30036638789,0
0.00488,792.629289591,19510.1562177,327.282322125,2.1542292044,33.0360862466,-35.190315452,-792.174872382,789.88814967,2.28672271185,0
0.0049,792.627099276,18822.1785328,-89.1230272563,1.01383983313,32.4476019751,-33.461441808,0.157168809924,-794.756636558,794.599467748,0
0.00492,792.632698023,17966.8692642,343.518833027,1.61448564398,30.648379002,-32.2628646448,0.145169466064,789.918133892,-790.063303358,0
0.00494,792.590771895,18511.225806,1534.26569681,3.83693820105,30.4487435178,-34.2856817174,0.133059025919,789.867091857,-790.000150883,0
0.00496,792.551067084,19019.0727367,1220.5591715,2.97453284461,31.789203544,-34.7637363895,-792.106985807,789.818294473,2.28869133473,0
0.00498,792.510304807,19525.7163239,192.847456062,0.641667346472,33.8626731007,-34.5043404483,-792.044191855,789.768461828,2.2757300276,0
0.005,792.507803704,18855.135326,-138.514954506,-0.282742466869,33.1643937585,-32.8816512915,794.475031451,-794.638025994,0.162994543308,0
0.00502,792.514030656,17988.3852548,485.109555722,0.761537712845,31.1420890118,-31.9036267243,0.151902755735,789.798794166,-789.950696922,0
0.00504,792.473172698,18496.1186446,1736.62878614,3.07451361574,30.8960566505,-33.9705702662,0.139107714479,789.748831652,-789.887939367,0
0.00506,792.433905331,19018.9390841,1258.89109481,1.84436449965,32.4197454747,-34.2641099748,-791.981020504,789.700478143,2.28054236097,0
0.00508,792.39232024,19560.4849957,293.619445383,-0.394599181581,34.4461048463,-34.0515056649,-789.818108809,789.649824277,0.168284531575,0
0.0051,792.389753139,18902.9020454,-11.5394810558,-1.22429596826,33.7011005571,-32.4768045877,794.364372188,-794.52063473,0.156262542316,0
0.00512,792.396727309,18018.5218117,631.822024351,-0.0851816801889,31.6325459543,-31.5473642733,2.25858862688,789.680819848,-791.939408475,0
0.00514,792.356924331,18487.6820942,1943.15859083,2.31858613726,31.3424132546,-33.6609993903,0.145119134861,789.631899358,-789.777018493,0
0.00516,792.317699492,19037.804375,1302.35693199,0.720860784609,33.0516717384,-33.7725325237,-791.856037516,789.583570561,2.27246695518,0
0.00518,792.275285582,19612.0308993,402.605495962,-1.42032738735,35.0314027506,-33.6110753639,-789.693019021,789.532065282,0.160953739078,0
0.0052,792.272646639,18966.5594372,122.507253527,-2.15875485275,34.2438062274,-32.0850513736,794.254651512,-794.404282994,0.149631481856,0
0.00522,792.280355197,18063.9201141,783.223326145,-0.928871656528,32.1334394021,-31.2045677454,2.26531154397,789.563657252,-791.828968796,0
0.00524,792.241571763,18492.4371732,2155.18538929,1.56952038598,31.7996925084,-33.3692128946,0.151150859856,789.515719327,-789.666870187,0
0.00526,792.201971211,19082.0297188,1353.96700031,-0.393573037036,33.6958118976,-33.3022388606,-789.631516377,789.466973049,0.164543328295,0
0.00528,792.158700753,19686.734144,519.802593489,-2.43928693301,35.6324542851,-33.1931673529,-789.568334138,789.414564737,0.153769401331,0
0.0053,792.155975584,19052.4585775,265.274225782,-3.08662643566,34.8047383388,-31.7181119023,794.145424476,-794.288581903,0.143157426617,0
0.00532,792.16439983,18130.9077839,942.918536047,-1.7661718047,32.6550341255,-30.8888623197,2.27210601829,789.446672439,-791.718778458,0
0.00534,792.126676463,18534.6982666,2206.36846679,0.481781430313,32.4525759022,-32.9343573327,-791.666814572,789.39973389,2.26708068248,0
0.00536,792.086163898,19157.6360739,1417.16944592,-1.49727560796,34.3632175408,-32.865941934,-789.506853524,789.350010193,0.156843330846,0
0.00538,792.041984915,19790.7621877,647.74373913,-3.4517238065,36.2612327242,-32.8095089186,-789.443412225,789.2966233,0.146788924827,0
0.0054,792.039151513,19166.722784,419.30225414,-4.00824323223,35.3958824841,-31.3876392518,794.036164211,-794.173061191,0.136896979413,0
0.00542,792.051395137,18134.8547024,1044.97876011,-2.7121653228,33.0946655504,-30.3825002267,2.27903414297,789.334001401,-791.613035544,0
0.00544,792.014823792,18515.3055183,2255.49121917,-0.599547621326,32.9686479136,-32.3691002927,-789.446974907,789.288127144,0.158847762563,0
0.00546,791.973691743,19165.1474218,1532.48884562,-2.48491512248,34.8416817638,-32.3567666414,-789.387050852,789.237691595,0.149359256848,0
