time_s,SRCE A_v_pu,BUS  A_v_pu,SRCE B_v_pu,BUS  B_v_pu,SRCE C_v_pu,BUS  C_v_pu,STP1 A_v_pu,CAP1 A_v_pu,STP1 B_v_pu,CAP1 B_v_pu,STP1 C_v_pu,CAP1 C_v_pu,STP2 A_v_pu,CAP2 A_v_pu,STP2 B_v_pu,CAP2 B_v_pu,STP2 C_v_pu,CAP2 C_v_pu,CAP1 S_v_pu,CAP2 8_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,output_fixed_7_pu,output_fixed_8_pu,output_fixed_9_pu,switch_voltage_switch_fixed_1_pu,switch_voltage_switch_fixed_2_pu,switch_voltage_switch_fixed_3_pu,switch_voltage_switch_fixed_4_pu,switch_voltage_switch_fixed_5_pu,switch_voltage_switch_fixed_6_pu,switch_current_switch_fixed_1_pu,switch_current_switch_fixed_2_pu,switch_current_switch_fixed_3_pu,switch_current_switch_fixed_4_pu,switch_current_switch_fixed_5_pu,switch_current_switch_fixed_6_pu
0.0333,-0.489078012338,-0.494723836177,0.999921044204,1.00514447696,-0.510843031866,-0.510420640779,-0.494723836133,-0.494001766518,1.00514447694,1.00490739396,-0.510420640809,-0.510905627439,-0.494723836132,-0.496014877618,1.00514447694,1.00591392957,-0.510420640809,-0.509899051949,-0.510905627439,-0.509899051949,-0.494723836177,1.00514447696,-0.510420640779,-0.494001766518,1.00490739396,-0.510905627439,-0.496014877618,1.00591392957,-0.509899051949,-4.43342584866e-11,1.47981626952e-11,2.95360402802e-11,-4.51588766381e-11,1.52104995266e-11,2.99483771116e-11,-0.0443342584866,0.0147981626952,0.0295360402802,-0.0451588766381,0.0152104995266,0.0299483771116
0.03332,-0.495640583323,-0.501197597583,0.999987366933,1.00515656933,-0.50434678361,-0.50395897175,-0.501197597538,-0.500469544404,1.00515656932,1.00491596925,-0.503958971779,-0.504446424846,-0.501197597539,-0.502484345313,1.00515656932,1.00592334651,-0.503958971779,-0.503439001198,-0.504446424846,-0.503439001198,-0.501197597583,1.00515656933,-0.50395897175,-0.500469544404,1.00491596925,-0.504446424846,-0.502484345313,1.00592334651,-0.503439001198,-4.49207337994e-11,1.49926737691e-11,2.99281710525e-11,-4.41222614e-11,1.45932155249e-11,2.95289348529e-11,-0.0449207337994,0.0149926737691,0.0299281710525,-0.0441222614,0.0145932155249,0.0295289348529
0.03334,-0.50217497781,-0.507639154654,0.999996841728,1.00510966391,-0.497821863918,-0.497470509258,-0.507639154609,-0.507019324253,1.0051096639,1.00492263905,-0.497470509288,-0.497903314798,-0.507639154611,-0.508807188996,1.0051096639,1.00581655268,-0.497470509287,-0.497009363681,-0.497903314798,-0.497009363681,-0.507639154654,1.00510966391,-0.497470509258,-0.507019324253,1.00492263905,-0.497903314798,-0.508807188996,1.00581655268,-0.497009363681,-4.54546400519e-11,1.51609835797e-11,3.02936564722e-11,-4.31468194506e-11,1.40070177679e-11,2.91396906604e-11,-0.0454546400519,0.0151609835797,0.0302936564722,-0.0431468194506,0.0140070177679,0.0291396906604
0.03336,-0.508680824326,-0.514049066635,0.999949468051,1.00500422629,-0.491268643725,-0.490955159658,-0.514049066589,-0.513637207444,1.00500422628,1.00492064095,-0.490955159689,-0.491283433509,-0.514049066592,-0.514998524528,1.00500422628,1.00560129113,-0.490955159687,-0.490602766598,-0.491283433509,-0.490602766598,-0.514049066635,1.00500422629,-0.490955159658,-0.513637207444,1.00492064095,-0.491283433509,-0.514998524528,1.00560129113,-0.490602766598,-4.58508786494e-11,1.52611256965e-11,3.05897529529e-11,-4.23171497843e-11,1.34943167751e-11,2.88228885204e-11,-0.0458508786494,0.0152611256965,0.0305897529529,-0.0423171497843,0.0134943167751,0.0288228885204
0.03338,-0.515157753022,-0.520427899068,0.999845248594,1.00484072764,-0.484687495572,-0.484412828573,-0.520427899022,-0.52029818445,1.00484072763,1.00489766044,-0.484412828603,-0.48459947599,-0.520427899027,-0.52108459055,1.00484072763,1.0052908678,-0.484412828601,-0.484206277246,-0.48459947599,-0.484206277246,-0.520427899068,1.00484072764,-0.484412828573,-0.52029818445,1.00489766044,-0.48459947599,-0.52108459055,1.0052908678,-0.484206277246,-4.60421700765e-11,1.52591272951e-11,3.07830427815e-11,-4.17009760056e-11,1.30886412819e-11,2.86123902349e-11,-0.0460421700765,0.0152591272951,0.0307830427815,-0.0417009760056,0.0130886412819,0.0286123902349
0.0334,-0.521605395695,-0.526776218405,0.999684189283,1.00461964198,-0.478078793588,-0.477843423573,-0.526776218359,-0.526969195315,1.00461964196,1.00483736049,-0.477843423604,-0.477868165172,-0.526776218364,-0.52709967666,1.00461964197,1.00490261621,-0.477843423601,-0.477802939547,-0.477868165172,-0.477802939547,-0.526776218405,1.00461964198,-0.477843423573,-0.526969195315,1.00483736049,-0.477868165172,-0.52709967666,1.00490261621,-0.477802939547,-4.59857707469e-11,1.51336720933e-11,3.08520431425e-11,-4.13412637457e-11,1.28113075704e-11,2.85297341307e-11,-0.0459857707469,0.0151336720933,0.0308520431425,-0.0413412637457,0.0128113075704,0.0285297341307
0.03342,-0.528023385804,-0.533094586676,0.999466299273,1.00434144351,-0.471442913469,-0.471246856831,-0.53309458663,-0.533613059854,1.00434144349,1.00472134594,-0.471246856861,-0.471108286084,-0.533094586634,-0.533082182034,1.00434144349,1.00445592746,-0.471246856859,-0.471373745427,-0.471108286084,-0.471373745427,-0.533094586676,1.00434144351,-0.471246856831,-0.533613059854,1.00472134594,-0.471108286084,-0.533082182034,1.00445592746,-0.471373745427,-4.56678028726e-11,1.4878098753e-11,3.07897596308e-11,-4.12512246584e-11,1.2669865157e-11,2.85814705236e-11,-0.0456678028726,0.014878098753,0.0307897596308,-0.0412512246584,0.012669865157,0.0285814705236
0.03344,-0.534411358496,-0.539383556269,0.999191590952,1.00400660398,-0.464780232456,-0.464623047715,-0.539383556224,-0.540192818615,1.00400660397,1.00453133344,-0.464623047746,-0.464338514821,-0.539383556228,-0.539070263492,1.00400660397,1.0039700748,-0.464623047744,-0.464899811311,-0.464338514821,-0.464899811311,-0.539383556269,1.00400660398,-0.464623047715,-0.540192818615,1.00453133344,-0.464338514821,-0.539070263492,1.0039700748,-0.464899811311,-4.51050308214e-11,1.450040088e-11,3.06045189191e-11,-4.14142053984e-11,1.26549881685e-11,2.87591617187e-11,-0.0451050308214,0.01450040088,0.0306045189191,-0.0414142053984,0.0126549881685,0.0287591617187
0.03346,-0.540768950622,-0.545643664837,0.998860079935,1.00361559016,-0.458091129313,-0.457971925327,-0.545643664793,-0.546675985617,1.00361559015,1.00425127756,-0.457971925358,-0.457575291947,-0.545643664796,-0.545097572066,1.00361559015,1.0034620821,-0.457971925356,-0.458364510036,-0.457575291947,-0.458364510036,-0.545643664837,1.00361559016,-0.457971925327,-0.546675985617,1.00425127756,-0.457575291947,-0.545097572066,1.0034620821,-0.458364510036,-4.43419745366e-11,1.4023227024e-11,3.03188030237e-11,-4.17854639778e-11,1.27449162335e-11,2.90405477443e-11,-0.0443419745366,0.014023227024,0.0303188030237,-0.0417854639778,0.0127449162335,0.0290405477443
0.03348,-0.547095800762,-0.551875430359,0.998471785069,1.00316886132,-0.451375984307,-0.451293430956,-0.551875430316,-0.553038231035,1.0031688613,1.00386921236,-0.451293430986,-0.450830981321,-0.551875430317,-0.551189559968,1.0031688613,1.00294487715,-0.451293430986,-0.451755317178,-0.450830981321,-0.451755317178,-0.551875430359,1.00316886132,-0.451293430956,-0.553038231035,1.00386921236,-0.450830981321,-0.551189559968,1.00294487715,-0.451755317178,-4.34459135334e-11,1.34796618312e-11,2.99660296577e-11,-4.22973878145e-11,1.29054544828e-11,2.93918223093e-11,-0.0434459135334,0.0134796618312,0.0299660296577,-0.0422973878145,0.0129054544828,0.0293918223093
0.0335,-0.553391549243,-0.558079346386,0.998026728428,1.00266686683,-0.444635179185,-0.444587520443,-0.558079346343,-0.559266083563,1.00266686682,1.00337860295,-0.444587520473,-0.444112519383,-0.558079346343,-0.55736076826,1.00266686682,1.00242593498,-0.444587520473,-0.445065166722,-0.444112519383,-0.445065166722,-0.558079346386,1.00266686683,-0.444587520443,-0.559266083563,1.00337860295,-0.444112519383,-0.55736076826,1.00242593498,-0.445065166722,-4.2498005115e-11,1.2911005598e-11,2.95870550282e-11,-4.28678204045e-11,1.30957467093e-11,2.9771962673e-11,-0.042498005115,0.012911005598,0.0295870550282,-0.0428678204045,0.0130957467093,0.029771962673
0.03352,-0.559655838161,-0.564255877493,0.997524935313,1.00211004394,-0.437869097152,-0.437854166443,-0.564255877451,-0.565358359321,1.00211004392,1.00277906065,-0.437854166472,-0.437420701325,-0.56425587745,-0.563613388431,1.00211004392,1.00190655806,-0.437854166473,-0.438293169627,-0.437420701325,-0.438293169627,-0.564255877493,1.00211004394,-0.437854166443,-0.565358359321,1.00277906065,-0.437420701325,-0.563613388431,1.00190655806,-0.438293169627,-4.15854017888e-11,1.23603349778e-11,2.92252333445e-11,-4.34098312851e-11,1.32724942148e-11,3.01373925815e-11,-0.0415854017888,0.0123603349778,0.0292252333445,-0.0434098312851,0.0132724942148,0.0301373925815
0.03354,-0.565888311399,-0.57040545497,0.99696643425,1.00149881554,-0.431078122851,-0.431093360569,-0.570405454929,-0.571326172851,1.00149881553,1.00207634898,-0.431093360598,-0.43075017613,-0.570405454926,-0.569937242368,1.00149881553,1.00138186564,-0.431093360599,-0.431444623276,-0.43075017613,-0.431444623276,-0.57040545497,1.00149881554,-0.431093360569,-0.571326172851,1.00207634898,-0.43075017613,-0.569937242368,1.00138186564,-0.431444623276,-4.07899269916e-11,1.18687282225e-11,2.89213653026e-11,-4.38411529302e-11,1.33943967029e-11,3.04469782719e-11,-0.0407899269916,0.0118687282225,0.0289213653026,-0.0438411529302,0.0133943967029,0.0304469782719
0.03356,-0.572088614649,-0.576528472757,0.996351256989,1.00083358817,-0.42426264234,-0.42430511541,-0.576528472717,-0.577191548734,1.00083358816,1.0012816898,-0.424305115439,-0.424090141068,-0.576528472713,-0.57631116226,1.00083358815,1.00084148346,-0.424305115441,-0.424530321199,-0.424090141068,-0.424530321199,-0.576528472757,1.00083358817,-0.42430511541,-0.577191548734,1.0012816898,-0.424090141068,-0.57631116226,1.00084148346,-0.424530321199,-4.01791933058e-11,1.14697140674e-11,2.87093682161e-11,-4.40933956014e-11,1.34270372598e-11,3.06665803862e-11,-0.0401791933058,0.0114697140674,0.0287093682161,-0.0440933956014,0.0134270372598,0.0306665803862
0.03358,-0.578256395432,-0.582625283658,0.995679438502,1.00011475008,-0.41742304307,-0.417489466418,-0.582625283618,-0.582984810878,1.00011475006,1.00041045788,-0.417489466447,-0.417425647007,-0.582625283614,-0.582705593395,1.00011475006,1.00027084509,-0.417489466449,-0.417565251698,-0.417425647007,-0.417565251698,-0.582625283658,1.00011475008,-0.417489466418,-0.582984810878,1.00041045788,-0.417425647007,-0.582705593395,1.00027084509,-0.417565251698,-3.97991639645e-11,1.11868292407e-11,2.86122792126e-11,-4.41201519763e-11,1.33473232466e-11,3.07727732185e-11,-0.0397991639645,0.0111868292407,0.0286122792126,-0.0441201519763,0.0133473232466,0.0307727732185
0.0336,-0.584391303119,-0.588696195847,0.994951016981,0.999342669485,-0.410559713862,-0.410646473637,-0.588696195808,-0.588741062738,0.999342669474,0.999480420681,-0.410646473666,-0.410739357943,-0.588696195803,-0.589086106655,0.999342669472,0.99965294859,-0.410646473668,-0.410566841935,-0.410739357943,-0.410566841935,-0.588696195847,0.999342669485,-0.410646473637,-0.588741062738,0.999480420681,-0.410739357943,-0.589086106655,0.99965294859,-0.410566841935,-3.96691568483e-11,1.10293996158e-11,2.86397017213e-11,-4.39007719066e-11,1.31452626562e-11,3.07555092505e-11,-0.0396691568483,0.0110293996158,0.0286397017213,-0.0439007719066,0.0131452626562,0.0307555092505
0.03362,-0.590492988948,-0.594741469682,0.994166033836,0.998517692974,-0.403673044888,-0.403776223292,-0.594741469642,-0.594496170417,0.998517692963,0.998509729327,-0.403776223321,-0.40401355891,-0.594741469639,-0.595417408777,0.998517692961,0.9989703621,-0.403776223322,-0.403552953323,-0.40401355891,-0.403552953323,-0.594741469682,0.998517692974,-0.403776223292,-0.594496170417,0.998509729327,-0.40401355891,-0.595417408777,0.9989703621,-0.403552953323,-3.9780290173e-11,1.09929843006e-11,2.87873058724e-11,-4.34436930874e-11,1.28246302467e-11,3.06190073296e-11,-0.039780290173,0.0109929843006,0.0287873058724,-0.0434436930874,0.0128246302467,0.0306190073296
0.03364,-0.596561106047,-0.600761314841,0.993324533692,0.997640144044,-0.396763427646,-0.396878829204,-0.6007613148,-0.600282711153,0.997640144033,0.997514892329,-0.396878829233,-0.397232181176,-0.600761314798,-0.601667387912,0.997640144032,0.998207247192,-0.396878829234,-0.39653985928,-0.397232181176,-0.39653985928,-0.600761314841,0.997640144044,-0.396878829204,-0.600282711153,0.997514892329,-0.397232181176,-0.601667387912,0.998207247192,-0.39653985928,-4.00968147574e-11,1.1059930749e-11,2.90369395195e-11,-4.27843316331e-11,1.24036336757e-11,3.03807534685e-11,-0.0400968147574,0.011059930749,0.0290369395195,-0.0427843316331,0.0124036336757,0.0303807534685
0.03366,-0.60259530945,-0.606755887792,0.992426564388,0.99671032184,-0.389831254937,-0.389954434048,-0.606755887752,-0.60612634706,0.996710321829,0.996508962057,-0.389954434077,-0.390382614997,-0.60675588775,-0.607810734642,0.996710321828,0.997351169724,-0.389954434078,-0.389540435082,-0.390382614997,-0.389540435082,-0.606755887792,0.99671032184,-0.389954434048,-0.60612634706,0.996508962057,-0.390382614997,-0.607810734642,0.997351169724,-0.389540435082,-4.05597777586e-11,1.12004849839e-11,2.9359403797e-11,-4.19806411855e-11,1.19109166974e-11,3.00697799993e-11,-0.0405597777586,0.0112004849839,0.029359403797,-0.0419806411855,0.0119109166974,0.0300697799993
0.03368,-0.608595256123,-0.612725289619,0.991472176971,0.99572850005,-0.382876920847,-0.383003210431,-0.612725289578,-0.612043029203,0.995728500039,0.99550013668,-0.383003210461,-0.383457107477,-0.612725289578,-0.613831733385,0.995728500039,0.996394495623,-0.383003210461,-0.382562762238,-0.383457107477,-0.382562762238,-0.612725289619,0.99572850005,-0.383003210431,-0.612043029203,0.99550013668,-0.383457107477,-0.613831733385,0.996394495623,-0.382562762238,-4.10949052565e-11,1.13775655564e-11,2.97173952113e-11,-4.11057854421e-11,1.13830056492e-11,2.97228908153e-11,-0.0410949052565,0.0113775655564,0.0297173952113,-0.0411057854421,0.0113830056492,0.0297228908153
0.0337,-0.614560604976,-0.618669564185,0.990461425697,0.994694925983,-0.375900820721,-0.376025361798,-0.618669564143,-0.618037337137,0.994694925971,0.994490930143,-0.376025361828,-0.376453593006,-0.618669564145,-0.619725919095,0.994694925972,0.995335219006,-0.376025361827,-0.375609299912,-0.376453593006,-0.375609299912,-0.618669564185,0.994694925983,-0.376025361798,-0.618037337137,0.994490930143,-0.376453593006,-0.619725919095,0.995335219006,-0.375609299912,-4.16208179033e-11,1.15507603482e-11,3.00701130662e-11,-4.02406996614e-11,1.08606457161e-11,2.93801649676e-11,-0.0416208179033,0.0115507603482,0.0300701130662,-0.0402406996614,0.0108606457161,0.0293801649676
0.03372,-0.620491016887,-0.624588696672,0.989394368026,0.993609819821,-0.368903351139,-0.369021123149,-0.624588696629,-0.624102125878,0.993609819809,0.993477996075,-0.369021123179,-0.369375870196,-0.624588696632,-0.625500427276,0.99360981981,0.994177136754,-0.369021123178,-0.368676709478,-0.369375870196,-0.368676709478,-0.624588696672,0.993609819821,-0.369021123149,-0.624102125878,0.993477996075,-0.369375870196,-0.625500427276,0.994177136754,-0.368676709478,-4.2058245775e-11,1.1679879286e-11,3.03782554667e-11,-3.94635435441e-11,1.03825836817e-11,2.90809598624e-11,-0.042058245775,0.011679879286,0.0303782554667,-0.0394635435441,0.0103825836817,0.0290809598624
0.03374,-0.62638615472,-0.630482612474,0.988271064619,0.992473374061,-0.361884909899,-0.361990761587,-0.630482612431,-0.630219501529,0.992473374049,0.992452616087,-0.361990761618,-0.362233114558,-0.630482612435,-0.631173016121,0.992473374051,0.992929359058,-0.361990761616,-0.361756342937,-0.362233114558,-0.361756342937,-0.630482612474,0.992473374061,-0.361990761587,-0.630219501529,0.992452616087,-0.362233114558,-0.631173016121,0.992929359058,-0.361756342937,-4.23389101556e-11,1.17315046566e-11,3.06074610101e-11,-3.88414855834e-11,9.98279237052e-12,2.8858748724e-11,-0.0423389101556,0.0117315046566,0.0306074610101,-0.0388414855834,0.00998279237052,0.028858748724
0.03376,-0.632245683344,-0.636351176464,0.987091579334,0.991285753137,-0.35484589599,-0.354934576673,-0.636351176422,-0.636362995761,0.991285753125,0.991401787416,-0.354934576703,-0.355038791654,-0.636351176426,-0.636769890558,0.991285753127,0.991605221035,-0.354934576701,-0.354835330477,-0.355038791654,-0.354835330477,-0.636351176464,0.991285753137,-0.354934576673,-0.636362995761,0.991401787416,-0.355038791654,-0.636769890558,0.991605221035,-0.354835330477,-4.24139612321e-11,1.16806564421e-11,3.07332492788e-11,-3.84234866146e-11,9.68547464453e-12,2.8737956459e-11,-0.0424139612321,0.0116806564421,0.0307332492788,-0.0384234866146,0.00968547464453,0.028737956459
0.03378,-0.638069269654,-0.642194192623,0.985855979223,0.99004709322,-0.34778670957,-0.347852900597,-0.642194192581,-0.64250067523,0.990047093208,0.99030977779,-0.347852900627,-0.347809102561,-0.642194192585,-0.642322592137,0.99004709321,0.990220727483,-0.347852900625,-0.347898135346,-0.347809102561,-0.347898135346,-0.642194192623,0.99004709322,-0.347852900597,-0.64250067523,0.99030977779,-0.347809102561,-0.642322592137,0.990220727483,-0.347898135346,-4.2257197741e-11,1.15146780999e-11,3.07425751522e-11,-3.82334164328e-11,9.50273193467e-12,2.87306844982e-11,-0.042257197741,0.0115146780999,0.0307425751522,-0.0382334164328,0.00950273193467,0.0287306844982
0.0338,-0.643856582585,-0.648011404032,0.984564334529,0.988757502207,-0.340707751944,-0.340746098175,-0.64801140399,-0.648598819729,0.988757502196,0.989159964408,-0.340746098206,-0.340561144679,-0.648011403993,-0.647864320938,0.988757502198,0.988792713918,-0.340746098204,-0.340928392981,-0.340561144679,-0.340928392981,-0.648011404032,0.988757502207,-0.340746098175,-0.648598819729,0.989159964408,-0.340561144679,-0.647864320938,0.988792713918,-0.340928392981,-4.18700629723e-11,1.12337916747e-11,3.06362712976e-11,-3.82701648149e-11,9.43378708484e-12,2.88362667078e-11,-0.0418700629723,0.0112337916747,0.0306362712976,-0.0382701648149,0.00943378708484,0.0288362667078
0.03382,-0.649607293138,-0.653802493227,0.98321671868,0.987417059888,-0.333609425542,-0.333614566661,-0.653802493186,-0.654625743645,0.987417059877,0.98793674432,-0.333614566692,-0.333311000675,-0.653802493188,-0.653426114944,0.987417059879,0.98733693658,-0.333614566691,-0.333910821636,-0.333311000675,-0.333910821636,-0.653802493227,0.987417059888,-0.333614566661,-0.654625743645,0.98793674432,-0.333311000675,-0.653426114944,0.98733693658,-0.333910821636,-4.12792022786e-11,1.08516529096e-11,3.04274938578e-11,-3.85055320962e-11,9.46476230723e-12,2.90405477443e-11,-0.0412792022786,0.0108516529096,0.0304274938578,-0.0385055320962,0.00946476230723,0.0290405477443
0.03384,-0.655321074392,-0.659567082906,0.981813208285,0.986025818286,-0.326492133894,-0.32645873538,-0.659567082865,-0.660555325104,0.986025818275,0.986627298554,-0.32645873541,-0.32607197345,-0.659567082867,-0.659033322451,0.986025818276,0.985866309065,-0.326458735409,-0.326832986614,-0.32607197345,-0.326832986614,-0.659567082906,0.986025818286,-0.32645873538,-0.660555325104,0.986627298554,-0.32607197345,-0.659033322451,0.985866309065,-0.326832986614,-4.05341316068e-11,1.03930197781e-11,3.01410563175e-11,-3.88892251735e-11,9.57056656148e-12,2.93186031008e-11,-0.0405341316068,0.0103930197781,0.0301410563175,-0.0388892251735,0.00957056656148,0.0293186031008
0.03386,-0.660997601526,-0.665304736979,0.980353883133,0.984583802169,-0.319356281608,-0.31927906519,-0.665304736939,-0.666369846678,0.984583802159,0.985223012044,-0.31927906522,-0.318853165366,-0.665304736939,-0.66470276365,0.984583802159,0.984389483516,-0.31927906522,-0.319686719865,-0.318853165366,-0.319686719865,-0.665304736979,0.984583802169,-0.31927906519,-0.666369846678,0.985223012044,-0.318853165366,-0.66470276365,0.984389483516,-0.319686719865,-3.97003541153e-11,9.89053283718e-12,2.98096547446e-11,-3.93550747546e-11,9.71800417915e-12,2.96370705755e-11,-0.0397003541153,0.00989053283718,0.0298096547446,-0.0393550747546,0.00971800417915,0.0296370705755
0.03388,-0.666636551837,-0.671014961954,0.978838826185,0.983091009736,-0.312202274347,-0.312076047782,-0.671014961915,-0.672061835272,0.983091009727,0.983720393324,-0.312076047811,-0.311658558052,-0.671014961915,-0.670440893733,0.983091009726,0.982909932405,-0.312076047812,-0.312469038671,-0.311658558052,-0.312469038671,-0.671014961954,0.983091009736,-0.312076047782,-0.672061835272,0.983720393324,-0.311658558052,-0.670440893733,0.982909932405,-0.312469038671,-3.88525878137e-11,9.38171762499e-12,2.94708146775e-11,-3.98275856739e-11,9.86932757741e-12,2.99583136076e-11,-0.0388525878137,0.00938171762499,0.0294708146775,-0.0398275856739,0.00986932757741,0.0299583136076
0.0339,-0.672237604759,-0.67669720865,0.977268123568,0.981547413458,-0.305030518809,-0.304850204808,-0.676697208612,-0.677634706907,0.981547413449,0.982121396902,-0.304850204837,-0.304486689994,-0.67669720861,-0.676243161765,0.981547413448,0.981425627962,-0.304850204838,-0.305182466197,-0.304486689994,-0.305182466197,-0.67669720865,0.981547413458,-0.304850204808,-0.677634706907,0.982121396902,-0.304486689994,-0.676243161765,0.981425627962,-0.305182466197,-3.80655507115e-11,8.90376661289e-12,2.91616730763e-11,-4.02312627656e-11,9.98656712881e-12,3.02445291034e-11,-0.0380655507115,0.00890376661289,0.0291616730763,-0.0402312627656,0.00998656712881,0.0302445291034
0.03392,-0.67780044188,-0.682350874209,0.975641864576,0.979952961071,-0.297841422696,-0.297602086863,-0.682350874171,-0.683102160523,0.979952961063,0.98043312037,-0.297602086892,-0.297330959847,-0.682350874168,-0.682094621206,0.979952961061,0.9799293472,-0.297602086893,-0.297834725994,-0.297330959847,-0.297834725994,-0.682350874209,0.979952961071,-0.297602086863,-0.683102160523,0.98043312037,-0.297330959847,-0.682094621206,0.9799293472,-0.297834725994,-3.74054121011e-11,8.48998649161e-12,2.89153700983e-11,-4.04989375369e-11,1.00367492095e-11,3.04621883274e-11,-0.0374054121011,0.00848998649161,0.0289153700983,-0.0404989375369,0.0100367492095,0.0304621883274
0.03394,-0.683324746959,-0.687975304411,0.973960141659,0.978307576724,-0.2906353947,-0.290332272313,-0.687975304374,-0.688486407656,0.978307576716,0.97866691961,-0.290332272342,-0.290180511954,-0.687975304371,-0.687971705149,0.978307576714,0.978409559144,-0.290332272344,-0.290437853995,-0.290180511954,-0.290437853995,-0.687975304411,0.978307576724,-0.290332272313,-0.688486407656,0.97866691961,-0.290180511954,-0.687971705149,0.978409559144,-0.290437853995,-3.69222430407e-11,8.16524625691e-12,2.87571633173e-11,-4.05796507508e-11,9.99389460077e-12,3.05858116612e-11,-0.0369222430407,0.00816524625691,0.0287571633173,-0.0405796507508,0.00999389460077,0.0305858116612
0.03396,-0.688810205947,-0.693569796267,0.972223050421,0.976611162258,-0.283412844474,-0.283041365991,-0.69356979623,-0.693815455784,0.97661116225,0.976837050835,-0.28304136602,-0.283021595051,-0.693569796226,-0.693844948492,0.976611162248,0.976851785518,-0.283041366022,-0.283006837026,-0.283021595051,-0.283006837026,-0.693569796267,0.976611162258,-0.283041365991,-0.693815455784,0.976837050835,-0.283021595051,-0.693844948492,0.976851785518,-0.283006837026,-3.66456864853e-11,7.94420085271e-12,2.87014856326e-11,-4.04437594526e-11,9.84323733633e-12,3.06004666051e-11,-0.0366456864853,0.00794420085271,0.0287014856326,-0.0404437594526,0.00984323733633,0.0306004666051
0.03398,-0.694256507003,-0.699133600861,0.970430689613,0.974863598615,-0.27617418261,-0.275729997754,-0.699133600824,-0.699119767362,0.974863598607,0.97495900038,-0.275729997783,-0.275839233018,-0.699133600821,-0.699682334944,0.974863598606,0.975240273952,-0.275729997785,-0.275557939008,-0.275839233018,-0.275557939008,-0.699133600861,0.974863598615,-0.275729997754,-0.699119767362,0.97495900038,-0.275839233018,-0.699682334944,0.975240273952,-0.275557939008,-3.65799612823e-11,7.82929276966e-12,2.87507240238e-11,-4.00857125271e-11,9.58211288093e-12,3.0503544135e-11,-0.0365799612823,0.00782929276966,0.0287507240238,-0.0400857125271,0.00958211288093,0.030503544135
0.034,-0.699663340513,-0.704665926444,0.968583161129,0.973064747373,-0.268919820615,-0.268398820929,-0.704665926407,-0.704428682886,0.973064747365,0.973047696305,-0.268398820958,-0.26861901342,-0.704665926404,-0.705452880515,0.973064747364,0.973559789625,-0.26839882096,-0.26810690911,-0.26861901342,-0.26810690911,-0.704665926444,0.973064747373,-0.268398820929,-0.704428682886,0.973047696305,-0.26861901342,-0.705452880515,0.973559789625,-0.26810690911,-3.67051944394e-11,7.81030795594e-12,2.88948309723e-11,-3.9525160922e-11,9.22029119721e-12,3.03047587025e-11,-0.0367051944394,0.00781030795594,0.0288948309723,-0.039525160922,0.00922029119721,0.0303047587025
0.03402,-0.705030399105,-0.710165941738,0.966680569997,0.971214452381,-0.261650170892,-0.261048510642,-0.710165941701,-0.70976701753,0.971214452373,0.971115806567,-0.261048510671,-0.261348789037,-0.7101659417,-0.711130043877,0.971214452372,0.971797320565,-0.261048510672,-0.260667276688,-0.261348789037,-0.260667276688,-0.710165941738,0.971214452381,-0.261048510642,-0.70976701753,0.971115806567,-0.261348789037,-0.711130043877,0.971797320565,-0.260667276688,-3.69795305488e-11,7.86670728559e-12,2.91128232632e-11,-3.88034049337e-11,8.77864447801e-12,3.00247604557e-11,-0.0369795305488,0.00786670728559,0.0291128232632,-0.0388034049337,0.00877864447801,0.0300247604557
0.03404,-0.71035737767,-0.715632779445,0.964723024378,0.969312541497,-0.254365646708,-0.253679762052,-0.715632779408,-0.71515221543,0.969312541489,0.969172315849,-0.253679762081,-0.254020100419,-0.715632779407,-0.716694579505,0.969312541489,0.969943504499,-0.253679762082,-0.253248924994,-0.254020100419,-0.253248924994,-0.715632779445,0.969312541497,-0.253679762052,-0.71515221543,0.969172315849,-0.254020100419,-0.716694579505,0.969943504499,-0.253248924994,-3.73437947232e-11,7.96851473694e-12,2.93752799863e-11,-3.79789533156e-11,8.28603852199e-12,2.96928592824e-11,-0.0373437947232,0.00796851473694,0.0293752799863,-0.0379789533156,0.00828603852199,0.0296928592824
0.03406,-0.715643973374,-0.721065539925,0.962710635555,0.967358828418,-0.247066662181,-0.246293288493,-0.721065539888,-0.720592376906,0.96735882841,0.967221538804,-0.246293288523,-0.246629161898,-0.721065539888,-0.722136518232,0.967358828411,0.967993619468,-0.246293288522,-0.245857101237,-0.246629161898,-0.245857101237,-0.721065539925,0.967358828418,-0.246293288493,-0.720592376906,0.967221538804,-0.246629161898,-0.722136518232,0.967993619468,-0.245857101237,-3.77290421127e-11,8.08142441855e-12,2.9647562183e-11,-3.71204178506e-11,7.7771122875e-12,2.93432778076e-11,-0.0377290421127,0.00808142441855,0.029647562183,-0.0371204178506,0.0077771122875,0.0293432778076
