time_s,phase_a_voltage_v,phase_b_voltage_v,phase_c_voltage_v,phase_a_current_a,phase_b_current_a,phase_c_current_a,zero_current_a,d_axis_current_a,q_axis_current_a,electromagnetic_torque_nm,shaft_mass_1_speed_rad_s,terminal_power_w,rotor_port_power_w,magnetic_coenergy_j,kinetic_energy_j,elastic_energy_j,dissipated_energy_j,maximum_energy_residual_j,maximum_energy_quadrature_defect_j,event_count,control_sample_count
0.006050000000000001,152.20395460474248,52.23017244063555,-314.69779490946996,19.777740273703436,-23.467957875320128,-6.997378428476452,-6.1704864449642525,-27.46297494637796,-14.09175170694926,-4.306417529674924,188.47081413100452,3986.574357734235,0.0,41.460576241228495,31081.091806803197,0.0,0.9073708015582339,2.8060945019003913e-8,0.00019020214655179196,1,0
0.00606,151.68370111112992,53.43373888551639,-315.1009713641777,19.773068155956526,-23.480105181556684,-7.0707187694526175,-6.222540209533769,-27.503531683124567,-14.039956048715204,-4.275826314297952,188.47085602778398,3972.6127034397937,0.0,41.50686546826702,31081.10562536497,0.0,0.9098660634620521,2.8060945019003913e-8,0.00019061519796929882,1,0
0.006070000000000001,151.16117815866377,54.636432220984034,-315.49978323431276,19.76836589728972,-23.492031574815456,-7.144002420827608,-6.274451102047814,-27.543910150599395,-13.988026498894069,-4.245362152462427,188.47089809900692,3958.619903631759,0.0,41.552955250831864,31081.11950146547,0.0,0.9123638756040585,2.8060945019003913e-8,0.000191026924198881,1,0
0.00608,150.6363931735519,55.8382353541036,-315.8942248518757,19.763633762266554,-23.503737127774453,-7.217228594998886,-6.326218556998683,-27.584110219524348,-13.935963878369268,-4.215025184503176,188.47094034394686,3944.5961331051817,0.0,41.59884551891998,31081.133434865133,0.0,0.9148642356394382,2.8060945019003913e-8,0.00019143729936481335,1,0
0.006090000000000001,150.10935361415056,57.03913120459252,-316.2842906109779,19.758872015631916,-23.515221914253573,-7.290396506889536,-6.377842010891419,-27.62413176370001,-13.883769006297577,-4.184815540691481,188.47098276187666,3930.541565793325,0.0,41.644536204587794,31081.147425324158,0.0,0.9173671411560452,2.8060945019003913e-8,0.00019184632791144351,1,0
0.0061,149.5800669708585,58.239102705062564,-316.66997496792175,19.754080922292438,-23.526486009209233,-7.363505373947862,-6.42932090225178,-27.6639746599813,-13.831442700092262,-4.154733341284256,188.47102535206838,3916.456374768934,0.0,41.69002724192383,31081.1614726025,0.0,0.9198725896743133,2.8060945019003913e-8,0.00019225400465889414,1,0
0.006110000000000001,149.04854076601038,59.43813280126271,-317.05127244127857,19.74926074729694,-23.537529488729273,-7.4365544161467785,-6.480654671634246,-27.703638788253304,-13.778985775406266,-4.124778696573607,188.47106811379345,3902.3407322454746,0.0,41.7353185670214,31081.1755764599,0.0,0.9223805786471729,2.8060945019003913e-8,0.00019266032926226057,1,0
0.0061200000000000004,148.51478255377035,60.6362044523208,-317.4281776119674,19.744411755816984,-23.548352430027858,-7.509542855983278,-6.531842761629991,-27.743124031406822,-13.72639904611589,-4.094951706936648,188.4711110463227,3888.194809578533,0.0,41.780410117951405,31081.18973665589,0.0,0.9248911054599672,2.8060945019003913e-8,0.00019306527354158443,1,0
0.006130000000000001,147.97879992002376,61.833300630987296,-317.80068512333145,19.739534213127374,-23.558954911440576,-7.5824699184774955,-6.582884616874777,-27.782430275314066,-13.673683324304307,-4.065252462885688,188.47115414892642,3874.018777267059,0.0,41.82530183473521,31081.203952949836,0.0,0.9274041674303738,2.8060945019003913e-8,0.00019346885414841392,1,0
0.0061400000000000005,147.44060048227053,63.02940432387531,-318.16878968121443,19.734628384586898,-23.56933701241959,-7.655334831172057,-6.633779684056892,-27.82155740880409,-13.620839420245844,-4.035681045118892,188.47119742087438,3859.8128049549364,0.0,41.869993659317664,31081.218225100925,0.0,0.9299197618083258,2.8060945019003913e-8,0.00019387104532479077,1,0
