time_s,SOURCE_v_pu,CAP_v_pu,output_fixed_1_pu,branch_current_branch_fixed_1_pu
0.00098,1,0.15197805091,0.15197805091,-0.00326473440545
0.00099,1,0.147157069433,0.147157069433,-0.00155624707198
0.001,1,0.145753882915,0.145753882915,0.000153060553877
0.00101,1,0.147763309725,0.147763309725,0.00185636625651
0.00102,1,0.153166569265,0.153166569265,0.00354689328386
0.00103,1,0.161931399791,0.161931399791,0.00521793724126
0.00104,1,0.174012229644,0.174012229644,0.00686289261174
0.00105,1,0.189350401054,0.189350401054,0.00847527879823
0.00106,1,0.207874445437,0.207874445437,0.0100487655852
0.00107,1,0.229500408942,0.229500408942,0.0115771979199
0.00108,1,0.254132226779,0.254132226779,0.013054619917
0.00109,1,0.281662144688,0.281662144688,0.0144752979923
0.0011,1,0.311971185718,0.311971185718,0.0158337430371
0.00111,1,0.344929660302,0.344929660302,0.0171247315469
0.00112,1,0.380397717473,0.380397717473,0.018343325624
0.00113,1,0.418225934874,0.418225934874,0.0194848917771
0.00114,1,0.458255945099,0.458255945099,0.020545118448
0.00115,1,0.500321095744,0.500321095744,0.0215200321974
0.00116,1,0.544247140434,0.544247140434,0.022406012492
0.00117,1,0.589852957961,0.589852957961,0.0231998050355
0.00118,1,0.636951296594,0.636951296594,0.0238985335977
0.00119,1,0.685349540489,0.685349540489,0.0244997102972
0.0012,1,0.734850495089,0.734850495089,0.0250012443023
0.00121,1,0.785253188312,0.785253188312,0.0254014489207
0.00122,1,0.836353684287,0.836353684287,0.0256990470539
0.00123,1,0.887945906341,0.887945906341,0.025893175001
0.00124,1,0.939822465943,0.939822465943,0.0259833846003
0.00125,1,0.99177549425,0.99177549425,0.0259696437071
0.00126,1,1.04359747297,1.04359747297,0.0258523350093
0.00127,1,1.09508206117,1.09508206117,0.0256322531928
0.00128,1,1.14602491483,1.14602491483,0.0253106004708
0.00129,1,1.19622449581,1.19622449581,0.0248889805027
0.0013,1,1.24548286704,1.24548286704,0.0243693907291
0.00131,1,1.29360647093,1.29360647093,0.023754213161
0.00132,1,1.34040688775,1.34040688775,0.0230462036633
0.00133,1,1.3857015712,1.3857015712,0.0222484797804
0.00134,1,1.42931455813,1.42931455813,0.0213645071574
0.00135,1,1.47107714991,1.47107714991,0.0203980846155
0.00136,1,1.51082856247,1.51082856247,0.0193533279447
0.00137,1,1.54841654289,1.54841654289,0.0182346524835
0.00138,1,1.58369794994,1.58369794994,0.017046754558
0.00139,1,1.61653929635,1.61653929635,0.0157945918589
0.0014,1,1.64681725105,1.64681725105,0.0144833628373
0.00141,1,1.67441909909,1.67441909909,0.0131184852053
0.00142,1,1.69924315793,1.69924315793,0.0117055736288
0.00143,1,1.72119914826,1.72119914826,0.0102504167063
0.00144,1,1.74020851829,1.74020851829,0.00875895332479
0.00145,1,1.75620472011,1.75620472011,0.0072372484917
0.00146,1,1.76913343734,1.76913343734,0.00569146873944
0.00147,1,1.77895276328,1.77895276328,0.00412785720257
0.00148,1,1.78563332895,1.78563332895,0.00255270846795
0.00149,1,1.78915838072,1.78915838072,0.000972343298931
0.0015,1,1.78952380735,1.78952380735,-0.000606916665192
0.00151,1,1.78673811655,1.78673811655,-0.00217877413338
0.00152,1,1.78082236121,1.78082236121,-0.00373698121037
0.00153,1,1.77181001583,1.77181001583,-0.00527536416814
0.00154,1,1.75974680382,1.75974680382,-0.00678784784328
0.00155,1,1.74469047641,1.74469047641,-0.00826847956425
0.00156,1,1.72671054433,1.72671054433,-0.00971145251439
0.00157,1,1.70588796338,1.70588796338,-0.0111111284394
0.00158,1,1.68231477533,1.68231477533,-0.0124620596104
0.00159,1,1.65609370576,1.65609370576,-0.0137590099584
0.0016,1,1.62733772051,1.62733772051,-0.0149969752964
0.00161,1,1.59616954266,1.59616954266,-0.0161712025536
0.00162,1,1.56272113216,1.56272113216,-0.0172772079466
0.00163,1,1.52713313019,1.52713313019,-0.018310794019
0.00164,1,1.48955427069,1.48955427069,-0.0192680654851
0.00165,1,1.45014076138,1.45014076138,-0.0201454438176
0.00166,1,1.40905563704,1.40905563704,-0.020939680526
0.00167,1,1.36646808744,1.36646808744,-0.0216478690758
0.00168,1,1.32255276296,1.32255276296,-0.0222674554066
0.00169,1,1.27748906054,1.27748906054,-0.0227962470102
0.0017,1,1.23146039299,1.23146039299,-0.0232324205375
0.00171,1,1.18465344455,1.18465344455,-0.0235745279089
0.00172,1,1.13725741573,1.13725741573,-0.023821500908
0.00173,1,1.08946326058,1.08946326058,-0.0239726542456
0.00174,1,1.04146291924,1.04146291924,-0.0240276870857
0.00175,1,0.993448549125,0.993448549125,-0.0239866830335
0.00176,1,0.945611757503,0.945611757503,-0.0238501085889
0.00177,1,0.898142838836,0.898142838836,-0.0236188100779
0.00178,1,0.85123001968,0.85123001968,-0.0232940090781
0.00179,1,0.805058714241,0.805058714241,-0.0228772963609
0.0018,1,0.759810793499,0.759810793499,-0.0223706243812
0.00181,1,0.715663870772,0.715663870772,-0.021776298346
0.00182,1,0.672790606521,0.672790606521,-0.0210969659051
0.00183,1,0.631358035108,0.631358035108,-0.0203356055081
0.00184,1,0.591526916122,0.591526916122,-0.0194955134771
0.00185,1,0.553451112792,0.553451112792,-0.0185802898534
