time_s,T5-PH_v_pu,T5-GW_v_pu,T1GRND_v_pu,T2GRND_v_pu,T3GRND_v_pu,T4GRND_v_pu,T5GRND_v_pu,T1-GW_v_pu,T2-GW_v_pu,T2GRNO_v_pu,T3-GW_v_pu,T3GRNO_v_pu,T4-GW_v_pu,T4GRNO_v_pu,T1-PH_v_pu,T2-PH_v_pu,T3-PH_v_pu,T4-PH_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,output_fixed_7_pu,output_fixed_8_pu,output_fixed_9_pu,output_fixed_10_pu,switch_voltage_switch_fixed_1_pu
2.652e-06,0,0,-36.0640294953,0,0,0,0,-37.6511315417,-37.8177512477,-37.8822195569,-23.0733223942,-24.7636528779,0,0,-11.1360333704,-11.1853142958,-6.82437094521,0,-37.6511315417,-11.1360333704,-37.8177512477,-11.1853142958,-23.0733223942,-6.82437094521,0,0,0,0,-26.5150981713
2.6622e-06,0,0,-36.1092692452,0,0,0,0,-37.4958112952,-37.828116331,-37.8731859926,-23.5894309177,-25.2666692305,0,0,-11.0900944736,-11.188379965,-6.97701979016,0,-37.4958112952,-11.0900944736,-37.828116331,-11.188379965,-23.5894309177,-6.97701979016,0,0,0,0,-26.4057168217
2.6724e-06,0,0,-36.1148745527,0,0,0,0,-37.3404910488,-37.8384814143,-37.8641524283,-24.1055394412,-25.6310871433,0,0,-11.0441555768,-11.1914456342,-7.12966863512,0,-37.3404910488,-11.0441555768,-37.8384814143,-11.1914456342,-24.1055394412,-7.12966863512,0,0,0,0,-26.2963354721
2.6826e-06,0,0,-36.1129256431,0,0,0,0,-37.1851708024,-37.8488464976,-37.8551188639,-24.6216479648,-25.9690885696,0,0,-10.9982166799,-11.1945113034,-7.28231748007,0,-37.1851708024,-10.9982166799,-37.8488464976,-11.1945113034,-24.6216479648,-7.28231748007,0,0,0,0,-26.1869541225
2.6928e-06,0,0,-36.1108344535,0,0,0,0,-37.029850556,-37.8482300659,-37.8460852996,-25.1377564883,-26.3065924545,0,0,-10.9522777831,-11.1943289821,-7.43496632502,0,-37.029850556,-10.9522777831,-37.8482300659,-11.1943289821,-25.1377564883,-7.43496632502,0,0,0,0,-26.0775727729
2.703e-06,0,0,-36.1087421458,0,0,0,0,-36.8745303096,-37.843041205,-37.8370517353,-25.6538650119,-26.6440924295,0,0,-10.9063388863,-11.1927942784,-7.58761516997,0,-36.8745303096,-10.9063388863,-37.843041205,-11.1927942784,-25.6538650119,-7.58761516997,0,0,0,0,-25.9681914233
2.7132e-06,0,0,-36.1066498337,0,0,0,0,-36.7192100631,-37.8375879575,-37.828018171,-26.1699735354,-26.981592389,0,0,-10.8603999895,-11.1911813775,-7.74026401493,0,-36.7192100631,-10.8603999895,-37.8375879575,-11.1911813775,-26.1699735354,-7.74026401493,0,0,0,0,-25.8588100737
2.7234e-06,0,0,-36.1045575216,0,0,0,0,-36.5638898167,-37.8321297074,-37.8189846067,-26.686082059,-27.3190923485,0,0,-10.8144610926,-11.1895669969,-7.89291285988,0,-36.5638898167,-10.8144610926,-37.8321297074,-11.1895669969,-26.686082059,-7.89291285988,0,0,0,0,-25.7494287241
2.7336e-06,0,0,-36.1024652094,0,0,0,0,-36.4085695703,-37.8266714048,-37.8099510424,-27.2021905825,-27.656592308,0,0,-10.7685221958,-11.1879526008,-8.04556170483,0,-36.4085695703,-10.7685221958,-37.8266714048,-11.1879526008,-27.2021905825,-8.04556170483,0,0,0,0,-25.6400473745
2.7438e-06,0,0,-36.1003728971,0,0,0,0,-36.2532493239,-37.8212131017,-37.8009174781,-27.7182991061,-27.9940922674,0,0,-10.722583299,-11.1863382046,-8.19821054978,0,-36.2532493239,-10.722583299,-37.8212131017,-11.1863382046,-27.7182991061,-8.19821054978,0,0,0,0,-25.5306660249
2.754e-06,0,0,-36.0982805848,0,0,0,0,-36.0979290775,-37.8157547987,-37.7918839137,-28.2344076296,-28.3315922269,0,0,-10.6766444022,-11.1847238083,-8.35085939474,0,-36.0979290775,-10.6766444022,-37.8157547987,-11.1847238083,-28.2344076296,-8.35085939474,0,0,0,0,-25.4212846753
2.7642e-06,0,0,-36.0961882725,0,0,0,0,-36.025739158,-37.8102964956,-37.7828503494,-28.6708729558,-28.6690921864,0,0,-10.6552928698,-11.1831094121,-8.47995225962,0,-36.025739158,-10.6552928698,-37.8102964956,-11.1831094121,-28.6708729558,-8.47995225962,0,0,0,0,-25.3704462882
2.7744e-06,0,0,-36.0940959601,0,0,0,0,-36.0139859392,-37.8048381925,-37.7738167851,-29.0494367645,-29.0065921459,0,0,-10.6518166334,-11.1814950159,-8.59191965699,0,-36.0139859392,-10.6518166334,-37.8048381925,-11.1814950159,-29.0494367645,-8.59191965699,0,0,0,0,-25.3621693058
2.7846e-06,0,0,-36.0920036478,0,0,0,0,-36.013929607,-37.7993798894,-37.7647832208,-29.4167943445,-29.3440921053,0,0,-10.651799972,-11.1798806196,-8.70057260055,0,-36.013929607,-10.651799972,-37.7993798894,-11.1798806196,-29.4167943445,-8.70057260055,0,0,0,0,-25.362129635
2.7948e-06,0,0,-36.0899113355,0,0,0,0,-36.0141350561,-37.7939215863,-37.7606923695,-29.7839011245,-29.6815920648,0,0,-10.6518607375,-11.1782662234,-8.80915136524,0,-36.0141350561,-10.6518607375,-37.7939215863,-11.1782662234,-29.7839011245,-8.80915136524,0,0,0,0,-25.3622743186
2.805e-06,0,0,-36.0878190232,0,0,0,0,-36.0143430674,-37.7884632833,-37.7586793989,-30.1510054496,-30.0190920243,0,0,-10.6519222608,-11.1766518271,-8.91772940387,0,-36.0143430674,-10.6519222608,-37.7884632833,-11.1766518271,-30.1510054496,-8.91772940387,0,0,0,0,-25.3624208066
2.8152e-06,0,0,-36.0857267108,0,0,0,0,-36.0145510923,-37.7830049802,-37.7567936256,-30.5181097618,-30.3565919838,0,0,-10.6519837881,-11.1750374309,-9.02630743867,0,-36.0145510923,-10.6519837881,-37.7830049802,-11.1750374309,-30.5181097618,-9.02630743867,0,0,0,0,-25.3625673042
2.8254e-06,0,0,-36.0836343985,0,0,0,0,-36.0147591172,-37.7775466771,-37.7549105527,-30.8852140739,-30.6940919432,0,0,-10.6520453154,-11.1734230346,-9.13488547345,0,-36.0147591172,-10.6520453154,-37.7775466771,-11.1734230346,-30.8852140739,-9.13488547345,0,0,0,0,-25.3627138019
2.8356e-06,0,0,-36.0815420862,0,0,0,0,-36.0149671422,-37.772088374,-37.7530275106,-31.252318386,-31.0315919027,0,0,-10.6521068427,-11.1718086384,-9.24346350823,0,-36.0149671422,-10.6521068427,-37.772088374,-11.1718086384,-31.252318386,-9.24346350823,0,0,0,0,-25.3628602995
2.8458e-06,0,0,-36.0794497738,0,0,0,0,-36.0151751673,-37.7666300709,-37.7511444687,-31.6194226981,-31.3690918622,0,0,-10.65216837,-11.1701942422,-9.35204154302,0,-36.0151751673,-10.65216837,-37.7666300709,-11.1701942422,-31.6194226981,-9.35204154302,0,0,0,0,-25.3630067973
2.856e-06,0,0,-36.0773574615,0,0,0,0,-36.0153831925,-37.7611717678,-37.7492614269,-31.9865270103,-31.7065918217,0,0,-10.6522298974,-11.1685798459,-9.4606195778,0,-36.0153831925,-10.6522298974,-37.7611717678,-11.1685798459,-31.9865270103,-9.4606195778,0,0,0,0,-25.3631532951
2.8662e-06,0,0,-36.0757549961,0,0,0,0,-36.0155912178,-37.7557134648,-37.7473783851,-32.3536313224,-32.0756123719,0,0,-10.6522914248,-11.1669654497,-9.56919761258,0,-36.0155912178,-10.6522914248,-37.7557134648,-11.1669654497,-32.3536313224,-9.56919761258,0,0,0,0,-25.3632997929
2.8764e-06,0,0,-36.074510623,0,0,0,0,-36.015799243,-37.7502551617,-37.7454953432,-32.7207356345,-32.4676753925,0,0,-10.6523529522,-11.1653510534,-9.67777564737,0,-36.015799243,-10.6523529522,-37.7502551617,-11.1653510534,-32.7207356345,-9.67777564737,0,0,0,0,-25.3634462908
2.8866e-06,0,0,-36.0733366048,0,0,0,0,-36.0160072682,-37.7447968586,-37.7436123014,-33.0878399466,-32.8642655992,0,0,-10.6524144796,-11.1637366572,-9.78635368215,0,-36.0160072682,-10.6524144796,-37.7447968586,-11.1637366572,-33.0878399466,-9.78635368215,0,0,0,0,-25.3635927886
2.8968e-06,0,0,-36.072164406,0,0,0,0,-36.0162152934,-37.7415762727,-37.7417292595,-33.4549442587,-33.2609728846,0,0,-10.652476007,-11.1627841081,-9.89493171693,0,-36.0162152934,-10.652476007,-37.7415762727,-11.1627841081,-33.4549442587,-9.89493171693,0,0,0,0,-25.3637392864
2.907e-06,0,0,-36.0709922286,0,0,0,0,-36.0164233186,-37.7393053972,-37.7398462177,-33.8220485708,-33.6576815402,0,0,-10.6525375343,-11.1621124538,-10.0035097517,0,-36.0164233186,-10.6525375343,-37.7393053972,-11.1621124538,-33.8220485708,-10.0035097517,0,0,0,0,-25.3638857842
2.9172e-06,0,0,-36.0698200513,0,0,0,0,-36.0166313438,-37.7370958862,-37.7379631758,-34.189152883,-34.054390205,0,0,-10.6525990617,-11.1614589491,-10.1120877865,0,-36.0166313438,-10.6525990617,-37.7370958862,-11.1614589491,-34.189152883,-10.1120877865,0,0,0,0,-25.3640322821
2.9274e-06,0,0,-36.068647874,0,0,0,0,-36.016839369,-37.7348878284,-37.736080134,-34.5562571951,-34.4510988697,0,0,-10.6526605891,-11.1608058743,-10.2206658213,0,-36.016839369,-10.6526605891,-37.7348878284,-11.1608058743,-34.5562571951,-10.2206658213,0,0,0,0,-25.3641787799
2.9376e-06,0,0,-36.0674756967,0,0,0,0,-36.0170473942,-37.7326797895,-37.7341970921,-34.9233615072,-34.8478075345,0,0,-10.6527221165,-11.1601528051,-10.3292438561,0,-36.0170473942,-10.6527221165,-37.7326797895,-11.1601528051,-34.9233615072,-10.3292438561,0,0,0,0,-25.3643252777
2.9478e-06,0,0,-36.0663035194,0,0,0,0,-36.0172554194,-37.7304717508,-37.7323140503,-35.2904658193,-35.2445161992,0,0,-10.6527836439,-11.159499736,-10.4378218908,0,-36.0172554194,-10.6527836439,-37.7304717508,-11.159499736,-35.2904658193,-10.4378218908,0,0,0,0,-25.3644717755
2.958e-06,0,0,-36.065131342,0,0,0,0,-36.0174634446,-37.7282637121,-37.7304310084,-35.6575701314,-35.641224864,0,0,-10.6528451713,-11.1588466668,-10.5463999256,0,-36.0174634446,-10.6528451713,-37.7282637121,-11.1588466668,-35.6575701314,-10.5463999256,0,0,0,0,-25.3646182734
2.9682e-06,0,0,-36.0639591647,0,0,0,0,-36.0152095845,-37.7260556734,-37.7285479666,-36.0375852481,-36.0379335288,0,0,-10.6521785496,-11.1581935976,-10.6587965747,0,-36.0152095845,-10.6521785496,-37.7260556734,-11.1581935976,-36.0375852481,-10.6587965747,0,0,0,0,-25.3630310349
2.9784e-06,0,0,-36.0627869874,0,0,0,0,-36.0111461234,-37.7238476347,-37.7266649247,-36.4270904106,-36.4346421935,0,0,-10.6509767042,-11.1575405285,-10.7740000842,0,-36.0111461234,-10.6509767042,-37.7238476347,-11.1575405285,-36.4270904106,-10.7740000842,0,0,0,0,-25.3601694192
2.9886e-06,0,0,-36.0616148101,0,0,0,0,-36.0067218402,-37.7216395959,-37.7247818829,-36.8184878238,-36.8313508583,0,0,-10.6496681388,-11.1568874593,-10.8897632625,0,-36.0067218402,-10.6496681388,-37.7216395959,-11.1568874593,-36.8184878238,-10.8897632625,0,0,0,0,-25.3570537013
2.9988e-06,0,0,-36.0604426328,0,0,0,0,-36.002286992,-37.7194315572,-37.7224531318,-37.2099406424,-37.228059523,0,0,-10.6483564487,-11.1562343902,-11.005542828,0,-36.002286992,-10.6483564487,-37.7194315572,-11.1562343902,-37.2099406424,-11.005542828,0,0,0,0,-25.3539305433
3.009e-06,0,0,-36.0592704555,0,0,0,0,-35.997852,-37.7172235185,-37.7199334263,-37.601394215,-37.6247681878,0,0,-10.6470447161,-11.155581321,-11.1213226165,0,-35.997852,-10.6470447161,-37.7172235185,-11.155581321,-37.601394215,-11.1213226165,0,0,0,0,-25.3508072839
3.0192e-06,0,0,-36.0580982782,0,0,0,0,-35.9934170069,-37.7150154798,-37.7174007356,-37.9928477935,-38.0214768526,0,0,-10.6457329831,-11.1549282518,-11.2371024068,0,-35.9934170069,-10.6457329831,-37.7150154798,-11.1549282518,-37.9928477935,-11.2371024068,0,0,0,0,-25.3476840238
3.0294e-06,0,0,-36.0569261008,0,0,0,0,-35.9889820138,-37.7128074411,-37.714867705,-38.3843013721,-38.4181855173,0,0,-10.6444212501,-11.1542751827,-11.3528821971,0,-35.9889820138,-10.6444212501,-37.7128074411,-11.1542751827,-38.3843013721,-11.3528821971,0,0,0,0,-25.3445607637
3.0396e-06,0,0,-36.0557539235,0,0,0,0,-35.9845470207,-37.7105994024,-37.7123346695,-38.7757549507,-38.8148941821,0,0,-10.6431095171,-11.1536221135,-11.4686619874,0,-35.9845470207,-10.6431095171,-37.7105994024,-11.1536221135,-38.7757549507,-11.4686619874,0,0,0,0,-25.3414375036
3.0498e-06,0,0,-36.0545817462,0,0,0,0,-35.9801120277,-37.7083913636,-37.7098016339,-39.1672085292,-39.2116028468,0,0,-10.6417977841,-11.1529690444,-11.5844417777,0,-35.9801120277,-10.6417977841,-37.7083913636,-11.1529690444,-39.1672085292,-11.5844417777,0,0,0,0,-25.3383142435
3.06e-06,0,0,-36.0534095689,0,0,0,0,-35.9756770346,-37.7061833249,-37.7072685983,-39.5586621078,-39.6083115116,0,0,-10.6404860512,-11.1523159752,-11.7002215679,0,-35.9756770346,-10.6404860512,-37.7061833249,-11.1523159752,-39.5586621078,-11.7002215679,0,0,0,0,-25.3351909834
3.0702e-06,0,0,-36.0515481387,0,0,0,0,-35.9712420415,-37.7039752862,-37.7047355627,-39.9501156864,-39.9994696278,0,0,-10.6391743182,-11.151662906,-11.8160013582,0,-35.9712420415,-10.6391743182,-37.7039752862,-11.151662906,-39.9501156864,-11.8160013582,0,0,0,0,-25.3320677233
3.0804e-06,0,0,-36.0491773061,0,0,0,0,-35.9668070484,-37.7017672475,-37.7022025271,-40.341569265,-40.3865255307,0,0,-10.6378625852,-11.1510098369,-11.9317811485,0,-35.9668070484,-10.6378625852,-37.7017672475,-11.1510098369,-40.341569265,-11.9317811485,0,0,0,0,-25.3289444632
3.0906e-06,0,0,-36.0467034188,0,0,0,0,-35.9623720553,-37.6995592088,-37.6996694916,-40.7330228435,-40.7727515348,0,0,-10.6365508522,-11.1503567677,-12.0475609388,0,-35.9623720553,-10.6365508522,-37.6995592088,-11.1503567677,-40.7330228435,-12.0475609388,0,0,0,0,-25.3258212031
3.1008e-06,0,0,-36.0442261678,0,0,0,0,-35.9579370623,-37.6971594788,-37.697136456,-41.1244764221,-41.158950451,0,0,-10.6352391193,-11.1496470022,-12.1633407291,0,-35.9579370623,-10.6352391193,-37.6971594788,-11.1496470022,-41.1244764221,-12.1633407291,0,0,0,0,-25.322697943
3.111e-06,0,0,-36.0417488647,0,0,0,0,-35.9535020692,-37.6946768527,-37.6946034204,-41.5159300007,-41.5451489472,0,0,-10.6339273863,-11.1489127187,-12.2791205194,0,-35.9535020692,-10.6339273863,-37.6946768527,-11.1489127187,-41.5159300007,-12.2791205194,0,0,0,0,-25.3195746829
3.1212e-06,0,0,-36.0392715611,0,0,0,0,-35.9490670761,-37.6921883117,-37.6920703848,-41.9073835792,-41.9313474396,0,0,-10.6326156533,-11.1481766857,-12.3949003097,0,-35.9490670761,-10.6326156533,-37.6921883117,-11.1481766857,-41.9073835792,-12.3949003097,0,0,0,0,-25.3164514228
3.1314e-06,0,0,-36.0367942574,0,0,0,0,-35.944632083,-37.6896996022,-37.6895373492,-42.2988371578,-42.317545932,0,0,-10.6313039203,-11.1474406028,-12.5106800999,0,-35.944632083,-10.6313039203,-37.6896996022,-11.1474406028,-42.2988371578,-12.5106800999,0,0,0,0,-25.3133281627
3.1416e-06,0,0,-36.0343169538,0,0,0,0,-35.94019709,-37.6872108899,-37.6870043136,-42.6902907364,-42.7037444244,0,0,-10.6299921873,-11.1467045192,-12.6264598902,0,-35.94019709,-10.6299921873,-37.6872108899,-11.1467045192,-42.6902907364,-12.6264598902,0,0,0,0,-25.3102049026
3.1518e-06,0,0,-36.0318396502,0,0,0,0,-36.1710209944,-37.6847221776,-37.684471278,-42.9330626425,-43.0899429168,0,0,-10.6982627173,-11.1459684355,-12.6982642673,0,-36.1710209944,-10.6982627173,-37.6847221776,-11.1459684355,-42.9330626425,-12.6982642673,0,0,0,0,-25.4727582771
3.162e-06,0,0,-36.0293623466,0,0,0,0,-36.5768120512,-37.6822334653,-37.6819382424,-43.0652567592,-43.4761414091,0,0,-10.8182830876,-11.1452323518,-12.7373631745,0,-36.5768120512,-10.8182830876,-37.6822334653,-11.1452323518,-43.0652567592,-12.7373631745,0,0,0,0,-25.7585289637
3.1722e-06,0,0,-36.026885043,0,0,0,0,-37.0194918335,-37.679744753,-37.6794052069,-43.1724602257,-43.8623399015,0,0,-10.9492139952,-11.1444962681,-12.7690706247,0,-37.0194918335,-10.9492139952,-37.679744753,-11.1444962681,-43.1724602257,-12.7690706247,0,0,0,0,-26.0702778382
3.1824e-06,0,0,-36.0244077394,0,0,0,0,-37.4641603726,-37.6772560407,-37.6768721713,-43.2771604562,-44.2485383939,0,0,-11.0807331153,-11.1437601845,-12.8000376956,0,-37.4641603726,-11.0807331153,-37.6772560407,-11.1437601845,-43.2771604562,-12.8000376956,0,0,0,0,-26.3834272573
3.1926e-06,0,0,-36.0219304357,0,0,0,0,-37.908993627,-37.6747673284,-37.6743391357,-43.3815008264,-44.6347368863,0,0,-11.2123009531,-11.1430241008,-12.8308983311,0,-37.908993627,-11.2123009531,-37.6747673284,-11.1430241008,-43.3815008264,-12.8308983311,0,0,0,0,-26.696692674
3.2028e-06,0,0,-36.0194531321,0,0,0,0,-38.353832802,-37.6722786161,-37.6718664009,-43.4858282616,-45.0209353787,0,0,-11.3438705419,-11.1422880171,-12.8617551408,0,-38.353832802,-11.3438705419,-37.6722786161,-11.1422880171,-43.4858282616,-12.8617551408,0,0,0,0,-27.0099622601
3.213e-06,0,0,-36.0169758285,0,0,0,0,-38.7986720798,-37.6697899038,-37.6694199853,-43.5901554721,-45.407133871,0,0,-11.4754401612,-11.1415519334,-12.892611884,0,-38.7986720798,-11.4754401612,-37.6697899038,-11.1415519334,-43.5901554721,-12.892611884,0,0,0,0,-27.3232319186
3.2232e-06,0,0,-36.0144985249,0,0,0,0,-39.2435113587,-37.6065450819,-37.6669755348,-43.6944826803,-45.7933323634,-0.063527063568,0,-11.6070097808,-11.1228460827,-12.9234686265,-0.0187893290547,-39.2435113587,-11.6070097808,-37.6065450819,-11.1228460827,-43.6944826803,-12.9234686265,-0.063527063568,-0.0187893290547,0,0,-27.6365015779
3.2334e-06,0,0,-36.0120212213,0,0,0,0,-39.6883506376,-37.4792415642,-37.6645311447,-43.7988098884,-46.1795308558,-0.194034400741,0,-11.7385794004,-11.0851936626,-12.954325369,-0.0573893392623,-39.6883506376,-11.7385794004,-37.4792415642,-11.0851936626,-43.7988098884,-12.954325369,-0.194034400741,-0.0573893392623,0,0,-27.9497712372
3.2436e-06,0,0,-36.0095439176,0,0,0,0,-40.1331899166,-37.3294244451,-37.6620867556,-43.9031370966,-46.5657293482,-0.348082135765,0,-11.87014902,-11.0408824197,-12.9851821115,-0.102951866804,-40.1331899166,-11.87014902,-37.3294244451,-11.0408824197,-43.9031370966,-12.9851821115,-0.348082135765,-0.102951866804,0,0,-28.2630408966
3.2538e-06,0,0,-36.1007936082,0,0,0,0,-40.5780291955,-37.1769698373,-37.6596423666,-44.0074643047,-46.6557544251,-0.504887649565,0,-12.0017186396,-10.9957910896,-13.016038854,-0.149330059513,-40.5780291955,-12.0017186396,-37.1769698373,-10.9957910896,-44.0074643047,-13.016038854,-0.504887649565,-0.149330059513,0,0,-28.5763105559
3.264e-06,0,0,-36.262126665,0,0,0,0,-41.0228684744,-37.0245152295,-37.6571979776,-44.1117915128,-46.52431897,-0.661693163366,0,-12.1332882592,-10.9506997595,-13.0468955965,-0.195708252222,-41.0228684744,-12.1332882592,-37.0245152295,-10.9506997595,-44.1117915128,-13.0468955965,-0.661693163366,-0.195708252222,0,0,-28.8895802152
3.2742e-06,0,0,-36.4380259773,0,0,0,0,-41.4677077533,-36.8720606217,-37.6547535886,-44.2161187209,-46.3477234587,-0.818498677167,0,-12.2648578788,-10.9056084294,-13.077752339,-0.242086444931,-41.4677077533,-12.2648578788,-36.8720606217,-10.9056084294,-44.2161187209,-13.077752339,-0.818498677167,-0.242086444931,0,0,-29.2028498745
3.2844e-06,0,0,-36.614470158,0,0,0,0,-41.9125470322,-36.7196060139,-37.6523091995,-44.3204459291,-46.1700551968,-0.975304190967,0,-12.3964274984,-10.8605170994,-13.1086090815,-0.28846463764,-41.9125470322,-12.3964274984,-36.7196060139,-10.8605170994,-44.3204459291,-13.1086090815,-0.975304190967,-0.28846463764,0,0,-29.5161195338
3.2946e-06,0,0,-36.7909193625,0,0,0,0,-42.3573863112,-36.5671514061,-37.6498648105,-44.4247731372,-45.9925061186,-1.13210970477,0,-12.527997118,-10.8154257693,-13.139465824,-0.334842830349,-42.3573863112,-12.527997118,-36.5671514061,-10.8154257693,-44.4247731372,-13.139465824,-1.13210970477,-0.334842830349,0,0,-29.8293891931
3.3048e-06,0,0,-36.9673686895,0,0,0,0,-42.8022255901,-36.4147236312,-37.6474204215,-44.5291003453,-45.814961947,-1.28891521857,0,-12.6595667376,-10.7703423756,-13.1703225666,-0.381221023058,-42.8022255901,-12.6595667376,-36.4147236312,-10.7703423756,-44.5291003453,-13.1703225666,-1.28891521857,-0.381221023058,0,0,-30.1426588525
3.315e-06,0,0,-37.1438180189,0,0,0,0,-43.247064869,-36.2623076758,-37.6449760325,-44.6334275535,-45.6374178697,-1.44572073237,0,-12.7911363572,-10.7252624777,-13.2011793091,-0.427599215767,-43.247064869,-12.7911363572,-36.2623076758,-10.7252624777,-44.6334275535,-13.2011793091,-1.44572073237,-0.427599215767,0,0,-30.4559285118
3.3252e-06,0,0,-37.3202673483,0,0,0,0,-43.6919041479,-36.1098926419,-37.5215056677,-44.7377547616,-45.4598737936,-1.60252624617,-0.12654570726,-12.9227059768,-10.6801828523,-13.2320360516,-0.473977408476,-43.6919041479,-12.9227059768,-36.1098926419,-10.6801828523,-44.7377547616,-13.2320360516,-1.60252624617,-0.473977408476,0,0,-30.7691981711
3.3354e-06,0,0,-37.4967166777,0,0,0,0,-44.1367434269,-35.9574776383,-37.2699443425,-44.8420819697,-45.2823297175,-1.75933175997,-0.387024324993,-13.0542755964,-10.6351032359,-13.2628927941,-0.520355601184,-44.1367434269,-13.0542755964,-35.9574776383,-10.6351032359,-44.8420819697,-13.2628927941,-1.75933175997,-0.520355601184,0,0,-31.0824678304
3.3456e-06,0,0,-37.6731660071,0,0,0,0,-44.5815827058,-35.8050626354,-36.9730233207,-44.9464091778,-45.1047856413,-1.91613727377,-0.694931396499,-13.185845216,-10.5900236198,-13.2937495366,-0.566733793893,-44.5815827058,-13.185845216,-35.8050626354,-10.5900236198,-44.9464091778,-13.2937495366,-1.91613727377,-0.566733793893,0,0,-31.3957374897
3.3558e-06,0,0,-37.8496153365,0,0,0,0,-44.5184288145,-35.6526476324,-36.6706682491,-44.8683218223,-44.9272415652,-2.07294278757,-1.00852035304,-13.1671662597,-10.5449440036,-13.2706537262,-0.613111986602,-44.5184288145,-13.1671662597,-35.6526476324,-10.5449440036,-44.8683218223,-13.2706537262,-2.07294278757,-0.613111986602,0,0,-31.3512625548
