time_s,terminal_1_voltage_v,terminal_1_current_a,terminal_power_kw,supplied_energy_j,maximum_network_kcl_residual_a
0.00563,-67.4530501543,15.1218559648,-0.401094658726,11.5451512662,3.5527136788e-15
0.00564,-67.8353684959,15.027354591,-0.40448190624,11.5411232791,3.5527136788e-15
0.00565,-68.2161576488,14.9328458691,-0.40785091115,11.5370615114,3.5527136788e-15
0.00566,-68.5937619291,14.8374967981,-0.411120295044,11.532966552,3.5527136788e-15
0.00567,-68.9696815391,14.7420838481,-0.414365800304,11.5288390186,3.5527136788e-15
0.00568,-69.3424991694,14.6458955267,-0.417517628623,11.5246794989,7.1054273576e-15
0.00569,-69.7134950159,14.5495960375,-0.420640795829,11.5204886047,3.5527136788e-15
0.0057,-70.0814555503,14.4525777524,-0.423675449212,11.5162669217,7.1054273576e-15
0.00571,-70.4474729491,14.35540892,-0.426677393383,11.5120150562,5.3290705182e-15
0.00572,-70.810507897,14.2575706949,-0.429595316147,11.5077335917,3.5527136788e-15
0.00573,-71.1714918924,14.1595493132,-0.432477113404,11.5034231291,3.5527136788e-15
0.00574,-71.5295345596,14.0609018209,-0.435278805814,11.4990842493,3.5527136788e-15
0.00575,-71.8854300894,13.9620443586,-0.438041499962,11.4947175481,3.5527136788e-15
0.00576,-72.2384154438,13.8625988453,-0.440727511541,11.4903236037,3.5527136788e-15
0.00577,-72.589167482,13.7629215119,-0.443372119692,11.4859030066,3.64985819346e-15
0.00578,-72.9370320399,13.6626897321,-0.445943043418,11.4814563322,7.1054273576e-15
0.00579,-73.2825857197,13.5622085336,-0.448470560801,11.4769841661,3.5527136788e-15
0.0058,-73.6252674495,13.4612026942,-0.450927028084,11.4724870804,3.5527136788e-15
0.00581,-73.9655681698,13.3599334803,-0.453338432146,11.4679656557,3.60822483003e-15
0.00582,-74.3030064118,13.2581661926,-0.455681108454,11.463420461,3.5527136788e-15
0.00583,-74.6379999292,13.1561246969,-0.457977362362,11.4588520721,3.5527136788e-15
0.00584,-74.9701353269,13.0536089349,-0.460206943433,11.4542610544,3.5527136788e-15
0.00585,-75.2997678358,12.9508108088,-0.462388999045,11.4496479789,3.5527136788e-15
0.00586,-75.6265422799,12.8475598737,-0.464506207584,11.4450134075,7.1054273576e-15
0.00587,-75.950760482,12.7440207148,-0.466575007975,11.4403579064,3.5527136788e-15
0.00588,-76.2721170622,12.6400482037,-0.468580590788,11.4356820338,7.1054273576e-15
0.00589,-76.5908682268,12.5357835803,-0.470537072387,11.4309863512,3.5527136788e-15
0.0059,-76.906751193,12.4311033595,-0.472431797871,11.426271413,3.5527136788e-15
0.00591,-77.2199832101,12.3261288308,-0.474276892273,11.4215377761,3.5527136788e-15
0.00592,-77.5303379393,12.2207550123,-0.476061548235,11.4167859909,7.1054273576e-15
0.00593,-77.8379993657,12.1150861451,-0.477796183716,11.4120166095,7.1054273576e-15
0.00594,-78.1427723356,12.0090330667,-0.479471575457,11.4072301784,7.1054273576e-15
0.00595,-78.4448124358,11.9026854497,-0.481096678257,11.4024272452,3.5527136788e-15
0.00596,-78.7439512025,11.7959676569,-0.482663626898,11.3976083521,3.5527136788e-15
0.00597,-79.0403199843,11.6889569123,-0.484180122286,11.3927740422,7.1054273576e-15
0.00598,-79.3337731652,11.5815891431,-0.485639463298,11.3879248535,7.1054273576e-15
0.00599,-79.6244214111,11.4739309363,-0.487048276455,11.3830613244,7.1054273576e-15
0.006,-79.9121386706,11.3659281074,-0.488400858364,11.3781839887,7.1054273576e-15
0.00601,-80.1970179663,11.2576381548,-0.489702915118,11.3732933801,7.1054273576e-15
0.00602,-80.4789500047,11.1490153495,-0.490949598363,11.3683900283,3.5527136788e-15
0.00603,-80.7580127636,11.040109425,-0.492145825791,11.3634744623,3.5527136788e-15
0.00604,-81.034111309,10.9308818829,-0.493287481715,11.3585472072,7.1054273576e-15
0.00605,-81.3073107948,10.8213758227,-0.494378808626,11.3536087876,3.5527136788e-15
0.00606,-81.5775285965,10.7115589297,-0.495416318576,11.3486597241,3.5527136788e-15
0.00607,-81.8448189429,10.6014686365,-0.496403675906,11.3437005367,5.3290705182e-15
0.00608,-82.1091097672,10.4910779167,-0.497337930441,11.3387317417,3.5527136788e-15
0.00609,-82.370445996,10.3804193623,-0.498222251555,11.3337538541,5.3290705182e-15
0.0061,-82.6287646233,10.2694704705,-0.499054149733,11.3287673857,1.7763568394e-15
0.00611,-82.884102661,10.1582596983,-0.499836370667,11.3237728472,5.3290705182e-15
0.00612,-83.1364048841,10.0467684124,-0.500566819404,11.3187707456,3.5527136788e-15
