time_s,terminal_voltage_v,corona_charge_c,corona_loss_j,leader_length_m
8.22e-06,9061.72411458,9.06172411458e-06,0.0025143803156,0
8.24e-06,9001.5136668,9.0015136668e-06,0.00251454345769,0
8.26e-06,8941.70328497,8.94170328497e-06,0.002514704439,0
8.28e-06,8882.29031091,8.88229031091e-06,0.00251486328814,0
8.3e-06,8823.27210408,8.82327210408e-06,0.00251502003335,0
8.32e-06,8764.64604147,8.76464604147e-06,0.0025151747025,0
8.34e-06,8706.40951752,8.70640951752e-06,0.00251532732309,0
8.36e-06,8648.55994398,8.64855994398e-06,0.00251547792225,0
8.38e-06,8591.09474979,8.59109474979e-06,0.00251562652674,0
8.4e-06,8534.01138097,8.53401138097e-06,0.002515773163,0
8.42e-06,8477.30730053,8.47730730053e-06,0.00251591785709,0
8.44e-06,8420.9799883,8.4209799883e-06,0.00251606063473,0
8.46e-06,8365.02694088,8.36502694088e-06,0.00251620152131,0
8.48e-06,8309.44567152,8.30944567152e-06,0.00251634054188,0
8.5e-06,8254.23370994,8.25423370994e-06,0.00251647772114,0
8.52e-06,8199.38860233,8.19938860233e-06,0.00251661308349,0
8.54e-06,8144.90791114,8.14490791114e-06,0.00251674665298,0
8.56e-06,8090.78921505,8.09078921505e-06,0.00251687845338,0
8.58e-06,8037.0301088,8.0370301088e-06,0.0025170085081,0
8.6e-06,7983.62820313,7.98362820313e-06,0.00251713684028,0
8.62e-06,7930.58112464,7.93058112464e-06,0.00251726347271,0
8.64e-06,7877.88651572,7.87788651572e-06,0.00251738842792,0
8.66e-06,7825.54203441,7.82554203441e-06,0.00251751172813,0
8.68e-06,7773.54535431,7.77354535431e-06,0.00251763339524,0
8.7e-06,7721.89416447,7.72189416447e-06,0.0025177534509,0
8.72e-06,7670.58616933,7.67058616933e-06,0.00251787191644,0
8.74e-06,7619.61908853,7.61961908853e-06,0.00251798881293,0
8.76e-06,7568.99065691,7.56899065691e-06,0.00251810416114,0
8.78e-06,7518.69862433,7.51869862433e-06,0.00251821798159,0
8.8e-06,7468.74075561,7.46874075561e-06,0.00251833029451,0
8.82e-06,7419.11483043,7.41911483043e-06,0.00251844111986,0
8.84e-06,7369.8186432,7.3698186432e-06,0.00251855047736,0
8.86e-06,7320.85000301,7.32085000301e-06,0.00251865838643,0
8.88e-06,7272.20673349,7.27220673349e-06,0.00251876486626,0
8.9e-06,7223.88667274,7.22388667274e-06,0.00251886993579,0
8.92e-06,7175.88767321,7.17588767321e-06,0.00251897361369,0
8.94e-06,7128.20760164,7.12820760164e-06,0.0025190759184,0
8.96e-06,7080.84433893,7.08084433893e-06,0.0025191768681,0
8.98e-06,7033.79578007,7.03379578007e-06,0.00251927648074,0
9e-06,6987.05983402,6.98705983402e-06,0.00251937477403,0
9.02e-06,6940.63442365,6.94063442365e-06,0.00251947176544,0
9.04e-06,6894.51748562,6.89451748562e-06,0.00251956747222,0
9.06e-06,6848.70697031,6.84870697031e-06,0.00251966191138,0
9.08e-06,6803.20084171,6.80320084171e-06,0.00251975509971,0
9.1e-06,6757.99707734,6.75799707734e-06,0.00251984705377,0
9.12e-06,6713.09366816,6.71309366816e-06,0.00251993778992,0
9.14e-06,6668.48861847,6.66848861847e-06,0.00252002732429,0
9.16e-06,6624.17994585,6.62417994585e-06,0.00252011567279,0
9.18e-06,6580.16568103,6.58016568103e-06,0.00252020285113,0
9.2e-06,6536.44386784,6.53644386784e-06,0.00252028887481,0
9.22e-06,6493.0125631,6.4930125631e-06,0.00252037375912,0
9.24e-06,6449.86983655,6.44986983655e-06,0.00252045751915,0
9.26e-06,6407.01377073,6.40701377073e-06,0.0025205401698,0
9.28e-06,6364.44246095,6.36444246095e-06,0.00252062172575,0
9.3e-06,6322.15401516,6.32215401516e-06,0.00252070220151,0
9.32e-06,6280.14655389,6.28014655389e-06,0.00252078161139,0
9.34e-06,6238.41821015,6.23841821015e-06,0.00252085996949,0
9.36e-06,6196.96712936,6.19696712936e-06,0.00252093728975,0
9.38e-06,6155.79146926,6.15579146926e-06,0.00252101358592,0
9.4e-06,6114.88939982,6.11488939982e-06,0.00252108887156,0
9.42e-06,6074.25910321,6.07425910321e-06,0.00252116316006,0
9.44e-06,6033.89877362,6.03389877362e-06,0.00252123646462,0
9.46e-06,5993.80661728,5.99380661728e-06,0.00252130879827,0
9.48e-06,5953.98085232,5.95398085232e-06,0.00252138017387,0
9.5e-06,5914.41970872,5.91441970872e-06,0.00252145060412,0
9.52e-06,5875.12142822,5.87512142822e-06,0.00252152010153,0
9.54e-06,5836.08426423,5.83608426423e-06,0.00252158867847,0
9.56e-06,5797.30648179,5.79730648179e-06,0.00252165634711,0
9.58e-06,5758.78635743,5.75878635743e-06,0.00252172311949,0
9.6e-06,5720.52217916,5.72052217916e-06,0.00252178900749,0
9.62e-06,5682.51224636,5.68251224636e-06,0.0025218540228,0
9.64e-06,5644.75486972,5.64475486972e-06,0.00252191817701,0
9.66e-06,5607.24837112,5.60724837112e-06,0.0025219814815,0
9.68e-06,5569.99108362,5.56999108362e-06,0.00252204394753,0
9.7e-06,5532.98135136,5.53298135136e-06,0.00252210558622,0
9.72e-06,5496.21752945,5.49621752945e-06,0.00252216640851,0
9.74e-06,5459.69798397,5.45969798397e-06,0.00252222642522,0
9.76e-06,5423.42109182,5.42342109182e-06,0.00252228564702,0
9.78e-06,5387.38524071,5.38738524071e-06,0.00252234408443,0
9.8e-06,5351.58882904,5.35158882904e-06,0.00252240174785,0
9.82e-06,5316.03026588,5.31603026588e-06,0.00252245864753,0
9.84e-06,5280.70797085,5.28070797085e-06,0.00252251479359,0
9.86e-06,5245.62037407,5.24562037407e-06,0.002522570196,0
9.88e-06,5210.7659161,5.2107659161e-06,0.00252262486461,0
9.9e-06,5176.14304787,5.17614304787e-06,0.00252267880915,0
9.92e-06,5141.75023058,5.14175023058e-06,0.0025227320392,0
9.94e-06,5107.58593566,5.10758593566e-06,0.00252278456423,0
9.96e-06,5073.64864472,5.07364864472e-06,0.00252283639358,0
9.98e-06,5039.93684943,5.03993684943e-06,0.00252288753645,0
1e-05,5006.44905149,5.00644905149e-06,0.00252293800195,0
