time_s,BUSA2_v_pu,BUSAS2_v_pu,BUSB2_v_pu,BUSBS2_v_pu,BUSC2_v_pu,BUSCS2_v_pu,BUSMG_v_pu,BUSMGR_v_pu,BUSMS_v_pu,UM1TLA_v_pu,UM1TLB_v_pu,UM1TLC_v_pu,UM1MCC_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,branch_current_branch_fixed_1_pu,branch_current_branch_fixed_7_pu,branch_current_branch_fixed_9_pu,branch_current_branch_fixed_10_pu,torque_Nm_pu,mechanical_speed_rad_s_pu,mechanical_angle_rad_pu,phase_a_current_A_pu,phase_b_current_A_pu,phase_c_current_A_pu,stator_current_1_A_pu,stator_current_2_A_pu,stator_current_3_A_pu
0.0394,-619.66816252,-1969.75726726,1891.18769283,2944.4812033,-1271.51953031,-974.723936041,184.725002415,92.3625012075,184.721037344,-457.656080394,1764.79549647,-1307.13941607,184.725002415,-1969.75726726,-619.66816252,184.725002415,-115.796449134,203.083775742,-1.9105977118,-3965.07076999,-4166.24394772,184.725648031,8.06358869582,-115.796449134,-252.07462545,367.871074585,231.219756465,-292.446503751,61.2267472861
0.0396,-755.415368871,-2134.60703163,1914.24623187,2892.84168726,-1158.830863,-758.234655628,184.724998505,92.3624992525,184.721033434,-589.911307299,1796.81804594,-1206.90673864,184.724998505,-2134.60703163,-755.415368871,184.724998505,-88.5034371595,203.083771443,-1.92125245929,-3965.07077002,-4166.23328866,184.725648031,8.10053382543,-88.5034371595,-272.392990641,360.896427801,231.528726049,-292.296607665,60.7678816157
0.0398,-886.948067489,-2287.32753303,1926.26255662,2824.76446768,-1039.31448913,-537.43693465,184.724994577,92.3624972884,184.721029506,-718.901803132,1818.44582126,-1099.54401812,184.724994577,-2287.32753303,-886.948067489,184.724994577,-60.7075766655,203.083767125,-1.92823332548,-3965.07077002,-4166.22630345,184.725648031,8.13747895503,-60.7075766655,-291.16340075,351.870977415,231.837435898,-292.146269107,60.3088332091
0.04,-1013.37884641,-2427.05098312,1927.51056019,2740.63637293,-914.131713776,-313.585389803,184.724990637,92.3624953185,184.721025566,-843.737799202,1829.93916201,-986.201362806,184.724990637,-2427.05098312,-1013.37884641,184.724990637,-32.5669673683,203.083762794,-1.93277779222,-3965.07077002,-4166.22175468,184.725648031,8.17442408464,-32.5669673683,-308.279078545,340.846045913,232.145720036,-291.995448287,59.8497282515
0.0402,-1134.09712785,-2552.98344538,1917.61768955,2640.9354356,-783.520561704,-87.9519902164,184.724986692,92.3624933459,184.721021621,-963.830718847,1830.82344374,-866.992724893,184.724986692,-2552.98344538,-1134.09712785,184.724986692,-4.24134601751,203.083758456,-1.93363893032,-3965.07076999,-4166.2208892,184.725648031,8.21136921425,-4.24134601751,-323.642882211,327.884228229,232.453721101,-291.84419687,59.3904757691
0.0404,-1248.34184051,-2664.40934644,1897.02728648,2526.22817632,-648.68544597,138.181170123,184.724982747,92.3624913735,184.721017676,-1078.4140291,1821.52722571,-743.113196612,184.724982747,-2664.40934644,-1248.34184051,184.724982747,24.1081723503,203.083754119,-1.93211787939,-3965.07076996,-4166.22240595,184.725648031,8.24831434385,24.1081723503,-337.16740776,313.059235409,232.76127105,-291.692470594,58.9311995432
0.0406,-1355.50593747,-2760.6955421,1865.44931269,2397.16638461,-509.943375216,363.529157489,184.724978809,92.3624894046,184.721013738,-1186.88381277,1801.64744937,-614.763636603,184.724978809,-2760.6955421,-1355.50593747,184.724978809,52.3206670269,203.08374979,-1.92697283626,-3965.07076996,-4166.22754662,184.725648031,8.28525947346,52.3206670269,-348.775901434,296.455234407,233.068511554,-291.540320786,58.4718092318
0.0408,-1454.97160474,-2841.29491498,1823.48833373,2254.48341532,-368.516728988,586.811499666,184.724974884,92.3624874421,184.721009813,-1288.61377034,1771.77322476,-483.159454427,184.724974884,-2841.29491498,-1454.97160474,184.724974884,80.2356636193,203.083745475,-1.91956675053,-3965.07076999,-4166.23494842,184.725648031,8.32220460307,80.2356636193,-358.402315791,278.166652171,233.375272837,-291.387698715,58.0124258783
0.041,-1546.14930407,-2905.74948339,1770.94147673,2098.99002154,-224.792172667,806.759461846,184.724970978,92.3624854889,184.721005907,-1382.99857488,1731.58004326,-348.581468376,184.724970978,-2905.74948339,-1546.14930407,184.724970978,107.694710585,203.083741181,-1.90866139531,-3965.07077002,-4166.24584943,184.725648031,8.35914973267,107.694710585,-365.99202766,258.297317076,233.681695891,-291.234655384,57.5529594935
0.0412,-1628.57845837,-2953.69300359,1708.56282741,1931.56974776,-79.9843690419,1022.12325583,184.724967096,92.3624835479,184.721002025,-1469.56632745,1681.80645499,-212.24012755,184.724967096,-2953.69300359,-1628.57845837,184.724967096,134.541615594,203.083736913,-1.89567890763,-3965.07076996,-4166.25882771,184.725648031,8.39609486228,134.541615594,-371.501844818,236.960229224,233.987609565,-291.081137646,57.0935280814
0.0414,-1701.70030304,-2984.85305094,1636.23918803,1753.17390936,65.4611150089,1231.67914159,184.724963244,92.3624816219,184.720998173,-1547.72390078,1622.21152028,-74.4876194984,184.724963244,-2984.85305094,-1701.70030304,184.724963244,160.623993359,203.083732678,-1.8793823421,-3965.07076999,-4166.27511999,184.725648031,8.43303999188,160.623993359,-374.900514832,214.276521473,234.293154477,-290.927196238,56.6340417619
0.0416,-1765.22222397,-2999.05256785,1554.85921143,1564.81618708,210.36301254,1434.23638076,184.724959427,92.3624797134,184.720994356,-1617.16481223,1553.66888838,63.4959238499,184.724959427,-2999.05256785,-1765.22222397,184.724959427,185.79347786,203.083728482,-1.86124968529,-3965.07076994,-4166.29324847,184.725648031,8.46998512149,185.79347786,-376.168680733,190.375202873,234.598158465,-290.772773702,56.1746152364
0.0418,-1818.62848321,-2996.21086982,1464.39972434,1367.56686709,354.228758874,1628.64400273,184.72495565,92.362477825,184.720990579,-1677.32111571,1476.0241708,201.296944909,184.72495565,-2996.21086982,-1818.62848321,184.72495565,209.907209464,203.083724329,-1.8400427103,-3965.07076994,-4166.31445129,184.725648031,8.5069302511,209.907209464,-375.299170449,165.391960985,234.902762088,-290.617920618,55.7151585298
0.042,-1861.80165388,-2976.34410394,1365.86604494,1162.54675936,495.935608932,1813.79734459,184.724951918,92.362475959,184.720986847,-1728.05935381,1390.26882678,337.790527027,184.724951918,-2976.34410394,-1861.80165388,184.724951918,232.828015095,203.083720226,-1.81729125977,-3965.07076996,-4166.33719861,184.725648031,8.5438753807,232.828015095,-372.296901424,139.468886329,235.206792547,-290.462575367,55.25578282
0.0422,-1894.27999538,-2939.56515715,1259.3232453,950.920829032,634.956750079,1988.64432812,184.724948235,92.3624741176,184.720983165,-1768.84882908,1296.3359414,472.512887676,184.724948235,-2939.56515715,-1894.27999538,184.724948235,254.42580396,203.083716178,-1.79175251722,-3965.07076996,-4166.3627333,184.725648031,8.58082051031,254.42580396,-367.17894493,112.75314097,235.51039065,-290.306788527,54.7963978766
0.0424,-1916.12481597,-2886.08301476,1145.87282393,733.891576869,770.251992032,2152.19143789,184.724944606,92.362472303,184.720979535,-1799.73312704,1195.31489327,604.418233769,184.724944606,-2886.08301476,-1916.12481597,184.724944606,274.577708562,203.083712188,-1.76500409842,-3965.07076994,-4166.38947778,184.725648031,8.61776563992,274.577708562,-359.974381143,85.3966725816,235.813383331,-290.15049451,54.3371111787
0.0426,-1926.93782507,-2816.20157296,1025.66427247,512.69220637,901.273552599,2303.50936659,184.724941034,92.3624705169,184.720975963,-1820.22969335,1087.22512909,733.004564263,184.724941034,-2816.20157296,-1926.93782507,184.724941034,293.169360282,203.08370826,-1.73579454422,-3965.07076994,-4166.41868335,184.725648031,8.65471076952,293.169360282,-350.724137313,57.5547770316,236.115911956,-289.993744082,53.8778321262
0.0428,-1926.95884129,-2730.31791205,899.872624578,288.579616483,1027.08621671,2441.73829557,184.724937522,92.362468761,184.720972451,-1830.55947393,973.231859319,857.327614612,184.724937522,-2730.31791205,-1926.95884129,184.724937522,310.094985204,203.0837044,-1.70574471354,-3965.07076994,-4166.44872935,184.725648031,8.69165589913,310.094985204,-339.480796366,29.3858111624,236.417803548,-289.83646792,53.4186643721
0.043,-1915.86076251,-2628.92004013,768.726048051,62.82725965,1147.13471446,2566.09278048,184.724934074,92.3624670368,184.720969003,-1830.2975523,853.437818358,976.859733941,184.724934074,-2628.92004013,-1915.86076251,184.724934074,325.258533334,203.083700609,-1.6735907495,-3965.07076994,-4166.48087952,184.725648031,8.72860102873,325.258533334,-326.308212612,1.04967927807,236.719200324,-289.678717204,52.9595168806
0.0432,-1894.05790442,-2512.58412013,633.44877806,-163.282094205,1260.60912635,2675.86621433,184.724930691,92.3624653457,184.720965621,-1819.83882142,729.060218107,1090.77860331,184.724930691,-2512.58412013,-1894.05790442,184.724930691,338.573724435,203.08369689,-1.64099144936,-3965.07076994,-4166.51347502,184.725648031,8.76554615834,338.573724435,-311.281278416,-27.2924460192,237.019929738,-289.520419138,52.5004894
0.0434,-1861.30022531,-2381.97119594,494.340170029,-388.46364663,1366.96005529,2770.43484257,184.724927377,92.3624636887,184.720962307,-1798.82390842,600.280161852,1198.54374657,184.724927377,-2381.97119594,-1861.30022531,184.724927377,349.96500776,203.083693247,-1.60666662455,-3965.07076994,-4166.54779627,184.725648031,8.80249128795,349.96500776,-294.48532576,-55.4796819997,237.320135127,-289.361625568,52.0414904407
0.0436,-1818.16880156,-2237.82343627,352.648148871,-611.437871124,1465.52065268,2849.2613074,184.724924134,92.3624620668,184.720959063,-1767.8145578,468.34178346,1299.47277434,184.724924134,-2237.82343627,-1818.16880156,184.724924134,359.367554481,203.083689681,-1.5723080039,-3965.07076996,-4166.58215131,184.725648031,8.83943641755,359.367554481,-276.015856893,-83.3516975883,237.619644698,-289.202260514,51.5826158169
0.0438,-1764.49455199,-2080.95991744,208.734235476,-830.937783665,1555.76031651,2911.8977011,184.724920961,92.3624604806,184.72095589,-1726.52310887,333.497949506,1393.02515937,184.724920961,-2080.95991744,-1764.49455199,184.724920961,366.728028387,203.083686193,-1.53661432862,-3965.07076994,-4166.61784149,184.725648031,8.87638154716,366.728028387,-255.977744508,-110.750283879,237.918603151,-289.042376766,51.1237736154
0.044,-1701.01399978,-1912.27196925,63.8438928012,-1045.71614197,1637.17010697,2957.98811121,184.724917861,92.3624589307,184.720952791,-1675.66750749,196.993910792,1478.6735967,184.724917861,-1912.27196925,-1701.01399978,184.724917861,372.004523004,203.083682785,-1.50130549073,-3965.07076996,-4166.6531469,184.725648031,8.91332667676,372.004523004,-234.484933506,-137.519589498,238.216839732,-288.881895467,50.6650557347
0.0442,-1627.6408959,-1732.71811027,-81.6095038468,-1254.55253255,1709.25039975,2987.27064282,184.724914834,92.3624574172,184.720949764,-1615.03613218,59.146199511,1555.88993267,184.724914834,-1732.71811027,-1627.6408959,184.724914834,375.16712767,203.083679457,-1.46505501866,-3965.07076991,-4166.68939408,184.725648031,8.95027180637,375.16712767,-211.659456727,-163.507670943,238.514500723,-288.720870638,50.2063699147
0.0444,-1545.25254215,-1543.31860134,-226.409190537,-1456.26030539,1771.66173268,2999.57890673,184.724911881,92.3624559403,184.72094681,-1545.48912942,-78.8248051819,1624.3139346,184.724911881,-1543.31860134,-1545.25254215,184.724911881,376.197809041,203.08367621,-1.42960566282,-3965.07076991,-4166.7248402,184.725648031,8.98721693598,376.197809041,-187.631116001,-188.56669304,238.811416662,-288.559220864,49.7478042022
0.0446,-1453.84535755,-1345.14964827,-370.101265637,-1649.69331667,1823.94662319,2994.84296494,184.724909,92.3624544999,184.720943929,-1466.89334375,-216.548269077,1683.44161283,184.724909,-1345.14964827,-1453.84535755,184.724909,375.090761252,203.083673043,-1.39360147715,-3965.07076994,-4166.76084113,184.725648031,9.02416206558,375.090761252,-162.536334174,-212.554427077,239.107735586,-288.397001697,49.2892661103
0.0448,-1354.41969612,-1139.33728657,-511.523427659,-1833.75244146,1865.94312378,2973.08972802,184.724906191,92.3624530956,184.720941121,-1380.23404749,-352.85430779,1733.08835528,184.724906191,-1139.33728657,-1354.41969612,184.724906191,371.85223312,203.083669955,-1.35880357027,-3965.07076991,-4166.79563602,184.725648031,9.06110719519,371.85223312,-136.517824472,-235.334408648,239.403289547,-288.234129489,48.8308399418
0.045,-1247.05248698,-927.050983125,-650.193301731,-2007.39181908,1897.24578872,2934.4428022,184.724903454,92.362451727,184.720938383,-1285.45706545,-487.32816297,1772.78522843,184.724903454,-927.050983125,-1247.05248698,184.724903454,366.500655633,203.083666946,-1.32382255793,-3965.07076991,-4166.830614,184.725648031,9.0980523248,366.500655633,-109.723302919,-256.777352714,239.698228475,-288.070661619,48.372433144
0.0452,-1132.84671487,-709.496991071,-785.027787101,-2169.62479595,1917.87450197,2879.12178702,184.724900786,92.3624503932,184.720935716,-1183.65299053,-618.875158378,1802.5281489,184.724900786,-709.496991071,-1132.84671487,184.724900786,359.066417789,203.083664013,-1.29043278098,-3965.07076991,-4166.86400081,184.725648031,9.1349974544,359.066417789,-82.305155629,-276.76126216,239.992386108,-287.90651253,47.9141264219
0.0454,-1011.95575639,-487.911495584,-915.528508731,-2319.52953193,1927.48426512,2807.44102752,184.724898187,92.3624490933,184.720933116,-1074.84526278,-747.047732919,1821.89299571,184.724898187,-487.911495584,-1011.95575639,184.724898187,349.591769285,203.083661155,-1.25720837712,-3965.07076988,-4166.89722241,184.725648031,9.17194258401,349.591769285,-54.4190385844,-295.172730701,240.285914368,-287.741741721,47.4558273536
0.0456,-885.562532861,-263.553589652,-1040.71474779,-2456.25423842,1926.27728065,2719.80782807,184.724895653,92.3624478264,184.720930582,-960.207663613,-870.849694229,1831.05735784,184.724895653,-263.553589652,-885.562532861,184.724895653,338.130549523,203.083658369,-1.22593250871,-3965.07076991,-4166.92849545,184.725648031,9.20888771361,338.130549523,-26.2235528035,-311.906996719,240.578648811,-287.576262039,46.9976132279
0.0458,-753.891034849,-37.6981196497,-1160.08471166,-2579.02201835,1913.97574651,2616.720138,184.724893182,92.3624465912,184.720928112,-839.838081647,-989.812260309,1829.65034196,184.724893182,-37.6981196497,-753.891034849,184.724893182,324.74786806,203.083655653,-1.19513937831,-3965.07076991,-4166.9592859,184.725648031,9.24583284322,324.74786806,2.12123927208,-326.869107332,240.870743402,-287.410135385,46.5393919824
0.046,-618.179626639,188.371558588,-1272.78118652,-2687.13528072,1890.96081316,2498.76372213,184.724890772,92.3624453862,184.720925702,-714.969483104,-1103.05906067,1818.02854377,184.724890772,188.371558588,-618.179626639,184.724890772,309.519792788,203.083653004,-1.1666174233,-3965.07076991,-4166.98780516,184.725648031,9.28277797283,309.519792788,30.4541207056,-339.973913494,241.162035607,-287.243273306,46.0812376995
0.0462,-478.715483,413.370872054,-1378.31134589,-2779.97970439,1857.02682889,2366.60883234,184.72488842,92.3624442099,184.720923349,-585.769356,-1210.11184624,1795.88120224,184.72488842,413.370872054,-478.715483,184.72488842,292.532815333,203.083650418,-1.13885802031,-3965.07076994,-4167.01556195,184.725648031,9.31972310243,292.532815333,58.6142561643,-351.147071497,241.452681437,-287.075740368,45.623058931
0.0464,-336.7666316,636.021329766,-1475.96008695,-2857.02772884,1812.72671855,2221.00639907,184.724886121,92.3624430607,184.720921051,-453.504473566,-1310.23300722,1763.73748079,184.724886121,636.021329766,-336.7666316,184.724886121,273.883505752,203.083647891,-1.11365166306,-3965.07076985,-4167.04076579,184.725648031,9.35666823204,273.883505752,86.4414711124,-360.324976865,241.742520313,-286.9074471,45.1649267873
0.0466,-192.674616205,855.05778741,-1565.25543522,-2917.84155181,1757.93005143,2062.7837644,184.724883873,92.3624419367,184.720918803,-318.405548772,-1402.94646657,1721.35201534,184.724883873,855.05778741,-192.674616205,184.724883873,253.677774541,203.083645419,-1.08944472671,-3965.07076991,-4167.06497031,184.725648031,9.39361336165,253.677774541,113.777808478,-367.455583019,242.03171026,-286.738460968,44.7067507088
0.0468,-47.7106057125,1069.23563614,-1645.64008075,-2962.07561705,1693.35068646,1892.83998091,184.724881672,92.3624408359,184.720916601,-181.746939101,-1487.669502,1669.4164411,184.724881672,1069.23563614,-47.7106057125,184.724881672,232.030502378,203.083642999,-1.06802663207,-3965.07076991,-4167.08638599,184.725648031,9.43055849125,232.030502378,140.467770761,-372.49827314,242.320092652,-286.568691738,44.2485990861
0.047,97.7394464878,1277.3378747,-1716.67400676,-2989.47857775,1618.93456027,1712.14070305,184.724879513,92.3624397564,184.720914442,-43.8148736725,-1563.93945456,1607.75432823,184.724879513,1277.3378747,97.7394464878,184.724879513,209.064614583,203.083640625,-1.04779717326,-3965.07076991,-4167.10661299,184.725648031,9.46750362086,209.064614583,166.359865007,-375.424479589,242.607827448,-286.398209985,43.7903825367
0.0472,242.427933584,1478.18202464,-1777.9701078,-2999.89472484,1535.54217421,1521.71270019,184.724877392,92.362438696,184.720912321,94.1352237287,-1631.34144944,1537.2062257,184.724877392,1478.18202464,242.427933584,184.724877392,184.910695415,203.083638294,-1.03054282069,-3965.07076991,-4167.12386497,184.725648031,9.50444875046,184.910695415,191.30679922,-376.217494635,242.894757938,-286.226924933,43.3321669949
0.0474,385.935330412,1670.62684946,-1829.13039126,-2993.26487168,1443.19506085,1322.63802222,184.724875305,92.3624376526,184.720910234,231.770431655,-1689.43683561,1457.66640396,184.724875305,1670.62684946,385.935330412,184.724875305,159.705894697,203.083636,-1.01461595297,-3965.07076985,-4167.13978964,184.725648031,9.54139388007,159.705894697,215.166983721,-374.872878418,243.181045891,-286.054910443,42.8738645515
