time_s,node_BUSA2_voltage,node_BUSAS2_voltage,node_BUSB2_voltage,node_BUSBS2_voltage,node_BUSC2_voltage,node_BUSCS2_voltage,node_BUSFD_voltage,node_BUSMG_voltage,node_BUSMGR_voltage,node_BUSMS_voltage,node_UM1TLA_voltage,node_UM1TLB_voltage,node_UM1TLC_voltage,node_UM1MCC_voltage,output_fixed_1,output_fixed_2,output_fixed_3,output_fixed_4,branch_current_branch_fixed_1,branch_current_branch_fixed_8,branch_current_branch_fixed_10,branch_current_branch_fixed_11,torque_Nm,mechanical_speed_rad_s,synchronous_torque_angle_rad,phase_a_current_A,phase_b_current_A,phase_c_current_A,field_current_A,q_axis_damper_current_A
0.0764,-2120.81573091,-2591.77025158,-10.0554345778,-12.5663338662,2130.87116549,2604.33658544,-39.2789523637,188.58278822,94.2913941098,188.582995449,-2064.30211533,-9.75241777396,2074.0545331,188.58278822,-2591.77025158,-2120.81573091,-39.2789523637,188.58278822,77.2417615396,207.324965061,101.149531007,207.229066461,-101.245429342,188.495559215,-1.56319401867e-13,77.2417615396,-142.407437326,65.1656757862,-154.18748457,-5.40500697154
0.0766,-2020.34523162,-2470.59779289,-193.381329086,-238.509065723,2213.72656071,2709.10685861,-37.4425522314,188.582997553,94.2914987764,188.583204782,-1966.31596171,-187.96429752,2154.28025923,188.582997553,-2470.59779289,-2020.34523162,-37.4425522314,188.582997553,86.4536686635,207.325195199,103.997008294,207.229066461,-104.093136696,188.495559215,-1.52766688188e-13,86.4536686635,-141.930766628,55.4770979649,-153.196037846,-5.59619501003
0.0768,-1908.94028219,-2335.3869047,-375.132967325,-463.096541491,2284.07324952,2798.48344619,-35.3933960484,188.583212982,94.291606491,188.583420211,-1857.76783013,-364.575651231,2222.34348137,188.583212982,-2335.3869047,-1908.94028219,-35.3933960484,188.583212982,95.2204788271,207.325432038,107.123772562,207.229066461,-107.22013788,188.495559215,-1.56319401867e-13,95.2204788271,-140.59957099,45.3790921629,-152.238616693,-5.80499497978
0.077,-1787.25610343,-2186.90588226,-554.334047382,-685.052610332,2341.59015081,2871.9584926,-33.1431275288,188.583435059,94.2917175296,188.583642288,-1739.29937175,-538.646158878,2277.94553062,188.583435059,-2186.90588226,-1787.25610343,-33.1431275288,188.583435059,103.481244139,207.325676186,110.511827499,207.229066405,-110.608436917,188.495559215,-1.52766688188e-13,103.481244139,-138.412470607,34.931226468,-151.318388987,-6.03024843918
0.0772,-1655.99488981,-2025.99842436,-730.030186315,-903.116073588,2386.02507613,2929.11449795,-30.7045331472,188.583664298,94.2918321489,188.583871527,-1611.5957998,-709.258255352,2320.85405515,188.583664298,-2025.99842436,-1655.99488981,-30.7045331472,188.583664298,111.177562614,207.325928208,114.141873658,207.22906649,-114.238735098,188.495559215,-1.56319401867e-13,111.177562614,-135.374152318,24.1965897041,-150.438315371,-6.27070188096
0.0774,-1515.90167053,-1853.57883927,-901.292951216,-1116.04785116,2417.19462175,2969.62669043,-28.0914694834,188.58390117,94.2919505852,188.5841084,-1475.38182933,-875.520785277,2350.90261461,188.58390117,-1853.57883927,-1515.90167053,-28.0914694834,188.58390117,118.254140215,207.326188622,117.993419647,207.229066433,-118.090541519,188.495559215,-1.59872115546e-13,118.254140215,-131.495477576,13.2413373611,-149.601132525,-6.52501376075
0.0776,-1367.7602103,-1670.62684946,-1067.22359273,-1322.63802222,2434.98380304,2993.26487168,-25.3187844863,188.584146108,94.2920730538,188.584353337,-1331.41770952,-1036.57233967,2367.99004919,188.584146108,-1670.62684946,-1367.7602103,-25.3187844863,188.584146108,124.659335381,207.326457902,122.044894755,207.229066433,-122.142285942,188.495559215,-1.63424829225e-13,124.659335381,-126.793525993,2.13419061224,-148.809337713,-6.79176202324
0.0778,-1212.38891,-1478.18202464,-1226.95654177,-1521.71270019,2439.34545177,2999.89472484,-22.4022331052,188.584399494,94.2921997469,188.584606723,-1180.49530039,-1191.58434726,2372.07964765,188.584399494,-1478.18202464,-1212.38891,-22.4022331052,188.584399494,130.345677914,207.326736471,126.273764044,207.229066433,-126.371433763,188.495559215,-1.66977542904e-13,130.345677914,-121.291572029,-9.05410588497,-148.065174702,-7.06945210672
0.078,-1050.63678272,-1277.3378747,-1379.66264123,-1712.14070305,2430.29942396,2989.47857775,-19.3583877669,188.584661668,94.2923308339,188.584868897,-1023.43427493,-1339.76389359,2363.19816852,188.584661668,-1277.3378747,-1050.63678272,-19.3583877669,188.584661668,135.270354364,207.327024701,130.656644255,207.229066461,-130.754602227,188.495559215,-1.63424829225e-13,135.270354364,-115.018993516,-20.2513608481,-147.370621118,-7.35652535771
0.0782,-883.379451829,-1069.23563614,-1524.55217354,-1892.83998091,2407.93162537,2962.07561705,-16.2045442076,188.584932919,94.2924664594,188.585140148,-861.07838246,-1480.35634052,2341.43472298,188.584932919,-1069.23563614,-883.379451829,-16.2045442076,188.584932919,139.395652461,207.32732291,135.169421673,207.22906649,-135.26767785,188.495559215,-1.66977542904e-13,139.395652461,-108.011111794,-31.3845406669,-146.727377327,-7.65136783132
0.0784,-711.515237057,-855.05778741,-1660.87766631,-2062.7837644,2372.39290337,2917.84155181,-12.9586231957,188.585213487,94.2926067435,188.585420716,-694.291843287,-1612.64773083,2306.93957412,188.585213487,-855.05778741,-711.515237057,-12.9586231957,188.585213487,142.689357722,207.327631362,139.787369758,207.229066433,-139.885934353,188.495559215,-1.63424829225e-13,142.689357722,-100.308964419,-42.3803933033,-146.136856889,-7.95231940432
0.0786,-535.961263779,-636.021329766,-1787.93653245,-2221.00639907,2323.89779623,2857.02772884,-9.63906870188,188.585503561,94.2927517806,188.58571079,-523.955797362,-1735.96704495,2259.92284231,188.585503561,-636.021329766,-535.961263779,-9.63906870188,188.585503561,145.125096071,207.327950265,144.485267758,207.229066433,-144.584151223,188.495559215,-1.66977542904e-13,145.125096071,-91.9590125038,-53.1660835674,-145.600178648,-8.25768317266
0.0788,-357.649652679,-413.370872054,-1905.07353462,-2366.60883234,2262.7231873,2779.97970439,-6.26474309687,188.585803278,94.2929016391,188.586010507,-350.964866545,-1849.68830274,2200.65316929,188.585803278,-413.370872054,-357.649652679,-6.26474309687,188.585803278,146.682617117,207.328279769,149.237519324,207.22906649,-149.336732342,188.495559215,-1.70530256582e-13,146.682617117,-83.0127858886,-63.6698312285,-145.118160497,-8.56573505676
0.079,-177.523716831,-188.371558588,-2011.68312097,-2498.76372213,2189.2068378,2687.13528072,-2.85481997191,188.586112723,94.2930563615,188.586319952,-176.223743996,-1953.23256651,2129.45631051,188.586112723,-188.371558588,-177.523716831,-2.85481997191,188.586112723,147.348013698,207.328619968,154.018271714,207.229066461,-154.117824929,188.495559215,-1.66977542904e-13,147.348013698,-73.5264703605,-73.8215433372,-144.691314856,-8.87473358338
0.0792,3.4657839865,37.69811965,-2107.21162679,-2616.720138,2103.7458428,2579.02201835,0.571324809614,188.586431927,94.2932159634,188.586639156,-0.643861659584,-2046.06984272,2046.71370438,188.586431927,37.69811965,3.4657839865,0.571324809614,188.586431927,147.113874297,207.328970896,158.801534206,207.229066461,-158.901438354,188.495559215,-1.70530256582e-13,147.113874297,-63.5604421499,-83.5534321469,-144.319845881,-9.1829297651
0.0794,184.364408514,263.553589652,-2191.15937568,-2719.80782807,2006.79496717,2456.25423842,3.9942232096,188.586760869,94.2933804343,188.586968098,174.859955025,-2127.72092325,1952.86096823,188.586760869,263.553589652,184.364408514,3.9942232096,188.586760869,145.979366036,207.329332529,163.561297387,207.229066461,-163.661563122,188.495559215,-1.66977542904e-13,145.979366036,-53.1787557747,-92.8006102609,-144.003648434,-9.48857704475
0.0796,364.217774162,487.911495585,-2263.08267665,-2807.44102752,1898.86490249,2319.52953193,7.39442563655,188.587099474,94.2935497368,188.587306703,349.372800188,-2197.75916516,1848.38636497,188.587099474,487.911495585,364.217774162,7.39442563655,188.587099474,143.95024708,207.329704786,168.271651596,207.229066461,-168.372289649,188.495559215,-1.70530256582e-13,143.95024708,-42.4485921148,-101.501654966,-143.742308795,-9.78994122441
0.0798,542.075347888,709.496991071,-2322.59573441,-2879.12178702,1780.52038652,2169.62479595,10.752611462,188.587447615,94.2937238075,188.587654844,521.98305824,-2255.81223082,1733.82917258,188.587447615,709.496991071,542.075347888,10.752611462,188.587447615,141.038808445,207.330087527,172.906906426,207.229066461,-173.007927165,188.495559215,-1.74082970261e-13,141.038808445,-31.4396741918,-109.599134253,-143.535107145,-10.0853103462
0.08,716.994245785,927.050983125,-2369.37246903,-2934.4428022,1652.37822324,2007.39181908,14.0496988042,188.587805114,94.2939025568,188.588012343,691.78579014,-2301.56378636,1609.77799622,188.587805114,927.050983125,716.994245785,14.0496988042,188.587805114,137.263746337,207.330480556,177.441708535,207.229066461,-177.543122338,188.495559215,-1.7763568394e-13,137.263746337,-20.2236586706,-117.040087667,-143.381021761,-10.3730044445
0.0802,888.043111329,1139.33728657,-2403.14824395,-2973.08972802,1515.10513262,1833.75244146,17.2669529552,188.588171739,94.2940858695,188.588378968,857.886218501,-2334.75515938,1476.86894088,188.588171739,1139.33728657,888.043111329,17.2669529552,188.588171739,132.649967298,207.330883618,181.851161093,207.229066433,-181.952977937,188.495559215,-1.74082970261e-13,132.649967298,-8.87351140102,-123.776455897,-143.278734949,-10.6513851384
0.0804,1054.30603025,1345.14964827,-2423.72149703,-2994.84296494,1369.41546679,1649.69331667,20.3860928351,188.58854721,94.2942736052,188.58875444,1019.40326934,-2355.18695133,1335.78368199,188.58854721,1345.14964827,1054.30603025,20.3860928351,188.58854721,127.228329487,207.331296405,186.11094144,207.229066461,-186.213171051,188.495559215,-1.7763568394e-13,127.228329487,2.5371244552,-129.765453942,-143.226640633,-10.9188649841
0.0806,1214.8865415,1543.31860134,-2430.95525482,-2999.57890673,1216.06871331,1456.26030539,23.3893948689,188.588931199,94.2944655993,188.589138428,1175.4732419,-2362.7205838,1187.2473419,188.588931199,1543.31860134,1214.8865415,23.3893948689,188.588931199,121.035324445,207.331718556,190.197419286,207.229066461,-190.30007111,188.495559215,-1.81188397619e-13,121.035324445,13.9345591818,-134.969883627,-143.222853594,-11.1739165599
0.0808,1368.91170009,1732.71811027,-2424.77852319,-2987.27064282,1055.8668231,1254.55253255,26.2597936954,188.589323326,94.2946616632,188.589530555,1325.25356152,-2357.27977178,1032.02621027,188.589323326,1732.71811027,1368.91170009,26.2597936954,188.589323326,114.112704597,207.332149655,194.087774247,207.229066405,-194.190857101,188.495559215,-1.84741111298e-13,114.112704597,25.2456777169,-139.358382313,-143.265220276,-11.4150812056
0.081,1515.53623677,1912.27196925,-2405.18751661,-2957.98811121,889.651279839,1045.71614197,28.9809791358,188.589723171,94.2948615855,188.5899304,1467.92667079,-2338.85188204,870.925211251,188.589723171,1912.27196925,1515.53623677,28.9809791358,188.589723171,106.50706255,207.332589238,197.7601116,207.229066433,-197.863634089,188.495559215,-1.7763568394e-13,106.50706255,36.398543215,-142.905605765,-143.351331125,-11.6409773913
0.0812,1653.94676651,2080.95991744,-2372.24671853,-2911.8977011,718.299952016,830.937783665,31.5374888717,188.590130267,94.2950651333,188.590337496,1602.70400917,-2307.4891685,704.785159327,188.590130267,2080.95991744,1653.94676651,31.5374888717,188.590130267,98.2693689398,207.333036793,201.193578243,207.22906649,-201.297548304,188.495559215,-1.7763568394e-13,98.2693689398,47.3229752653,-145.592344205,-143.478534363,-11.8503086437
0.0814,1783.36607365,2237.82343627,-2326.08971936,-2849.2613074,542.72364571,611.437871124,33.9147963047,188.590544106,94.2952720528,188.590751335,1728.83011668,-2263.3098242,534.479707527,188.590544106,2237.82343627,1783.36607365,33.9147963047,188.590544106,89.4544760804,207.333491761,204.368475705,207.229066461,-204.47290072,188.495559215,-1.70530256582e-13,89.4544760804,57.9510956973,-147.405571778,-143.643951142,-12.0418710075
0.0816,1903.05742084,2381.97119594,-2266.91982619,-2770.43484257,363.862405348,388.46364663,36.0993930999,188.590964141,94.2954820705,188.59117137,1845.58680638,-2206.49884283,360.912036455,188.590964141,2381.97119594,1903.05742084,36.0993930999,188.590964141,80.120595128,207.333953541,207.266371429,207.229066433,-207.37125824,188.495559215,-1.70530256582e-13,80.120595128,68.2178355727,-148.338430701,-143.844491972,-12.2145599753
0.0818,2012.32889106,2512.58412013,-2195.01037795,-2675.86621433,182.681486888,163.282094205,38.0788659424,188.591389791,94.2956948953,188.59159702,1952.29741963,-2137.30861432,185.011194692,188.591389791,2512.58412013,2012.32889106,38.0788659424,188.591389791,70.328754637,207.334421494,209.870207489,207.229066461,-209.975562221,188.495559215,-1.63424829225e-13,70.328754637,78.0613978212,-148.390152458,-144.076874345,-12.3673768705
0.082,2110.53770561,2628.92004013,-2110.70476479,-2566.09278048,0.167059180276,-62.8272596502,39.8419670727,188.591820438,94.2959102191,188.592027667,2048.33110376,-2056.05925199,7.72814823096,188.591820438,2628.92004013,2110.53770561,39.8419670727,188.591820438,60.1422485301,207.334894941,212.164405107,207.229066461,-212.270233303,188.495559215,-1.63424829225e-13,60.1422485301,87.4236708569,-147.565919387,-144.337641447,-12.4994346215
0.0822,2197.0945082,2730.31791206,-2014.41607683,-2441.73829557,-182.678431374,-288.579616483,41.3786781985,188.592255438,94.2961277188,188.592462667,2133.10710423,-1963.13856559,-169.968538641,188.592255438,2730.31791206,2197.0945082,41.3786781985,188.592255438,49.6260813779,207.335373172,214.134965688,207.229066433,-214.24127211,188.495559215,-1.63424829225e-13,49.6260813779,96.250589527,-145.876670905,-144.623181845,-12.6099629178
0.0824,2271.46755571,2816.20157296,-1906.62638894,-2303.50936659,-364.841166764,-512.69220637,42.6802674206,188.592694116,94.2963470578,188.592901345,2206.09900748,-1859.00168553,-347.097321945,188.592694116,2816.20157296,2271.46755571,42.6802674206,188.592694116,38.8464186944,207.335855448,215.76956597,207.229066433,-215.87635463,188.495559215,-1.56319401867e-13,38.8464186944,104.492440748,-143.338859442,-144.929750053,-12.6983126951
0.0826,2333.18678763,2886.08301476,-1787.88560308,-2152.19143789,-545.301184549,-733.891576869,43.7393388494,188.593135776,94.296567888,188.593343005,2266.83890594,-1744.17024816,-522.668657781,188.593135776,2886.08301476,2333.18678763,43.7393388494,188.593135776,27.8700495341,207.336341003,217.057647467,207.229066461,-217.164921745,188.495559215,-1.56319401867e-13,27.8700495341,112.104112276,-139.97416181,-145.253487844,-12.7639599459
0.0828,2381.84771505,2939.56515715,-1658.80986597,-1988.64432812,-723.037849074,-950.920829032,44.5498746297,188.593579703,94.2967898514,188.593786932,2314.92142083,-1619.23115906,-695.690261769,188.593579703,2939.56515715,2381.84771505,44.5498746297,188.593579703,16.7638682079,207.336829049,217.990499288,207.229066461,-218.098261584,188.495559215,-1.56319401867e-13,16.7638682079,119.045284096,-135.809152304,-145.590446201,-12.8065088095
0.083,2417.11508574,2976.34410394,-1520.07948512,-1813.79734459,-897.035600626,-1162.54675936,45.1072691357,188.594025164,94.2970125819,188.594232393,2350.00753642,-1484.83484535,-865.172691079,188.594025164,2976.34410394,2417.11508574,45.1072691357,188.594025164,5.59438124654,207.337318782,218.561332107,207.229066433,-218.669584111,188.495559215,-1.56319401867e-13,5.59438124654,125.280562986,-130.874944233,-145.936607766,-12.8256939483
0.0832,2438.72626981,2996.21086982,-1372.43637515,-1628.64400273,-1066.28989466,-1367.56686709,45.4083551405,188.594471416,94.2972357078,188.594678645,2371.82818468,-1341.69302919,-1030.13515549,188.594471416,2996.21086982,2438.72626981,45.4083551405,188.594471416,-5.57275495719,207.337809384,218.765343994,207.229066433,-218.874086588,188.495559215,-1.56319401867e-13,-5.57275495719,130.779561797,-125.20680684,-146.287909672,-12.8213821706
0.0834,2446.49431087,2999.05256785,-1216.68096374,-1434.23638076,-1229.81334713,-1564.81618709,45.4514218134,188.594917706,94.2974588532,188.595124936,2380.18752011,-1190.5759399,-1189.61158021,188.594917706,2999.05256785,2446.49431087,45.4514218134,188.594917706,-16.6731612812,207.338300029,218.599776059,207.229066433,-218.709009297,188.495559215,-1.4921397451e-13,-16.6731612812,135.516925946,-118.843764665,-146.640266629,-12.793573315
0.0836,2440.31059473,2984.85305094,-1053.66860575,-1231.67914159,-1386.64198898,-1753.17390936,45.236224441,188.595363282,94.2976816409,188.595570511,2374.96583172,-1032.30901512,-1342.6568166,188.595363282,2984.85305094,2440.31059473,45.236224441,188.595363282,-27.6441240958,207.338789888,218.063957095,207.229066461,-218.173680202,188.495559215,-1.4921397451e-13,-27.6441240958,139.472310486,-111.82818639,-146.989594123,-12.7424003664
0.0838,2420.14707342,2953.69300359,-884.305445057,-1022.12325583,-1535.84162836,-1931.56974776,44.7639858176,188.595807387,94.2979036936,188.596014616,2356.12202289,-867.769019328,-1488.35300357,188.595807387,2953.69300359,2420.14707342,44.7639858176,188.595807387,-38.4249418906,207.33927813,217.159336656,207.229066461,-217.269548021,188.495559215,-1.42108547152e-13,-38.4249418906,142.630311849,-104.205369959,-147.331831601,-12.6681288264
0.084,2386.05800846,2905.74948339,-709.54379107,-806.759461846,-1676.51421739,-2098.99002154,44.0373892973,188.596249274,94.2981246368,188.596456503,2323.69561895,-697.879650341,-1625.81596861,188.596249274,2905.74948339,2386.05800846,44.0373892973,188.596249274,-48.9572285594,207.339763933,215.889505297,207.229066461,-216.000202466,188.495559215,-1.42108547152e-13,-48.9572285594,144.980359054,-96.0231304945,-147.662965515,-12.5711553168
0.0842,2338.1811688,2841.29491498,-530.376962724,-586.811499666,-1807.80420607,-2254.48341532,43.0605635465,188.596688202,94.298344101,188.596895431,2277.80822948,-523.60657649,-1754.20165299,188.596688202,2841.29491498,2338.1811688,43.0605635465,188.596688202,-59.1851726282,207.340246484,214.260201573,207.229066433,-214.371381296,188.495559215,-1.42108547152e-13,-59.1851726282,146.516569634,-87.331397006,-147.979052088,-12.4520054475
0.0844,2276.7384636,2760.6955421,-347.833685358,-363.529157489,-1928.90477824,-2397.16638461,41.839059084,188.597123446,94.2985617232,188.597330675,2218.66444285,-345.951995553,-1872.71244729,188.597123446,2760.6955421,2276.7384636,41.839059084,188.597123446,-69.0557526342,207.340724985,212.279304922,207.229066461,-212.390963128,188.495559215,-1.35003119794e-13,-69.0557526342,147.237575971,-78.1818233366,-148.276239677,-12.3113309366
0.0846,2202.03594735,2664.40934644,-162.972008649,-138.181170123,-2039.06393871,-2526.22817632,40.3798167417,188.5975543,94.2987771498,188.597761529,2146.55208169,-165.948675028,-1980.60340666,188.5975543,2664.40934644,2202.03594735,40.3798167417,188.5975543,-78.5189098354,207.341198658,209.956813961,207.229066461,-210.068945856,188.495559215,-1.35003119794e-13,-78.5189098354,147.146327923,-68.6274180876,-148.550790602,-12.1499060221
0.0848,2114.46319779,2552.98344538,23.1271516726,87.9519902167,-2137.59034946,-2640.9354356,38.6911282258,188.597980077,94.2989900384,188.598187306,2061.84181841,15.3464160487,-2077.18823446,188.597980077,2552.98344538,2114.46319779,38.6911282258,188.597980077,-87.5276802556,207.341666751,207.304809898,207.22906649,-207.417409905,188.495559215,-1.27897692437e-13,-87.5276802556,146.249877756,-58.7221975005,-148.799102321,-11.9686231616
0.085,2014.49201029,2427.05098312,209.366864334,313.585389803,-2223.85887462,-2740.63637293,36.7825890013,188.59840012,94.2992000599,188.598607349,1964.98608601,196.858906568,-2161.84499258,188.59840012,2427.05098312,2014.49201029,36.7825890013,188.59840012,-96.0382888939,207.34212854,204.337404698,207.229066433,-204.450466449,188.495559215,-1.27897692437e-13,-96.0382888939,144.559153307,-48.5208644129,-149.017727833,-11.768488067
0.0852,1902.67443228,2287.32753303,394.641307683,537.436934651,-2297.31573996,-2824.76446769,34.6650437687,188.598813801,94.2994069007,188.599021031,1856.51730831,377.504127382,-2234.02143569,188.598813801,2287.32753303,1902.67443228,34.6650437687,188.598813801,-104.010209581,207.342583335,201.070673555,207.229066433,-201.18419013,188.495559215,-1.27897692437e-13,-104.010209581,142.088725135,-38.0785155532,-149.203395184,-11.5506140786
0.0854,1779.64009116,2134.60703163,577.843170545,758.234655628,-2357.4832617,-2892.84168726,32.3505248425,188.599220529,94.2996102646,188.599427758,1737.04539518,556.194526056,-2293.23992123,188.599220529,2134.60703163,1779.64009116,32.3505248425,188.599220529,-111.406194577,207.343030485,197.522573024,207.229066461,-197.636536755,188.495559215,-1.27897692437e-13,-111.406194577,138.856573069,-27.4503784915,-149.353025978,-11.3162159343
0.0856,1646.09286372,1969.75726726,757.871200181,974.723936041,-2403.9640639,-2944.4812033,29.8521837809,188.599619749,94.2998098746,188.599826978,1607.2545536,731.847253271,-2339.10180688,188.599619749,1969.75726726,1646.09286372,29.8521837809,188.599619749,-118.192278419,207.343469381,193.712843239,207.229066433,-193.827245845,188.495559215,-1.27897692437e-13,-118.192278419,134.883857119,-16.6915787001,-149.46375278,-11.0666029439
0.0858,1502.80685293,1793.71494917,933.637885523,1185.67464061,-2436.44473846,-2979.38958979,27.1842166562,188.600010949,94.3000054744,188.600218178,1467.89937344,903.391912576,-2371.29128601,188.600010949,1793.71494917,1502.80685293,27.1842166562,188.600010949,-124.337760887,207.34389946,189.662896127,207.229066461,-189.777728887,188.495559215,-1.20792265079e-13,-124.337760887,130.194697131,-5.85693624429,-149.532935312,-10.8031716322
0.086,1350.62174457,1607.48038494,1104.07714104,1389.88810536,-2454.69888561,-2997.3684903,24.3617833897,188.600393662,94.3001968308,188.600600891,1319.80026551,1069.77832753,-2389.57859304,188.600393662,1607.48038494,1350.62174457,24.3617833897,188.600393662,-129.8151741,207.344320209,185.395690084,207.229066433,-185.510943513,188.495559215,-1.20792265079e-13,-129.8151741,124.815964926,4.99920917362,-149.558175358,-10.5273978672
0.0862,1190.43752313,1412.1117965,1268.15196964,1586.20394864,-2458.58949277,-2998.31574513,21.4009216104,188.600767469,94.3003837346,188.600974698,1163.83822553,1229.98430684,-2393.82253237,188.600767469,1412.1117965,1190.43752313,21.4009216104,188.600767469,-134.600238822,207.344731167,180.935590446,207.229066405,-181.051254832,188.495559215,-1.13686837722e-13,-134.600238822,118.7770919,15.8231469218,-149.537330292,-10.2408285423
0.0864,1023.20864257,1208.71930714,1424.86196974,1773.50666467,-2448.07061231,-2982.22597181,18.3184555254,188.601132004,94.3005660018,188.601339233,1000.94902688,1383.02326103,-2383.97228791,188.601132004,1208.71930714,1023.20864257,18.3184555254,188.601132004,-138.671814929,207.34513193,176.308219314,207.229066433,-176.424284472,188.495559215,-1.13686837722e-13,-138.671814929,112.109894274,26.5619206553,-149.468525136,-9.94507283608
0.0866,849.937644553,998.458633569,1573.25065888,1950.73196205,-2423.18830343,-2949.19059562,15.131900322,188.601486951,94.3007434755,188.60169418,832.116830013,1527.95164432,-2360.06847433,188.601486951,998.458633569,849.937644553,15.131900322,188.601486951,-142.011850781,207.345522154,171.540293485,207.229066461,-171.656748894,188.495559215,-1.13686837722e-13,-142.011850781,104.848417334,37.1634334469,-149.350163113,-9.64179312195
0.0868,671.668340086,782.52451887,1712.41248498,2116.8728113,-2384.08082506,-2899.39733016,11.8593626425,188.601832053,94.3009160264,188.602039282,658.367333896,1663.87608147,-2322.24341537,188.601832053,782.52451887,671.668340086,11.8593626425,188.601832053,-144.605335842,207.345901553,166.659453094,207.229066433,-166.776287867,188.495559215,-1.06581410364e-13,-144.605335842,97.0287991622,47.5765366798,-149.180934601,-9.3326955561
0.087,489.478558768,562.143943757,1841.49949596,2270.98516696,-2330.97805473,-2833.12911071,8.51943769879,188.602167107,94.3010835537,188.602374337,480.760469853,1789.96015117,-2270.72062102,188.602167107,562.143943757,489.478558768,8.51943769879,188.602167107,-146.440260434,207.346269907,161.694081753,207.229066461,-161.811284916,188.495559215,-1.06581410364e-13,-146.440260434,88.6891534711,57.7511069631,-148.959824465,-9.01952042088
0.0872,304.472597622,338.56915462,1959.72755063,2412.19333188,-2264.20014825,-2750.7624865,5.1311036106,188.602491972,94.301245986,188.602699201,300.382780873,1905.43069845,-2205.81347932,188.602491972,338.56915462,304.472597622,5.1311036106,188.602491972,-147.507585906,207.346627058,156.673120558,207.22906649,-156.790680891,188.495559215,-9.94759830064e-14,-147.507585906,79.86947039,67.6381155162,-148.686117704,-8.70403225398
0.0874,117.773382772,113.07054801,2066.38204426,2539.69493312,-2184.15542703,-2652.76548113,1.71361356814,188.602806563,94.3014032814,188.603013792,118.339496558,2009.58365025,-2127.92314681,188.602806563,113.07054801,117.773382772,1.71361356814,188.602806563,-147.80122782,207.346972914,151.625876546,207.229066433,-151.74378269,188.495559215,-9.94759830064e-14,-147.80122782,70.6115332078,77.1896946119,-148.359403402,-8.3880098443
0.0876,-69.4855135445,-113.07054801,2160.82304913,2652.76548113,-2091.33753559,-2539.69493312,-1.71361356843,188.603110856,94.3015554282,188.603318085,-64.2535415921,2101.78922579,-2037.5356842,188.603110856,-113.07054801,-69.4855135445,-1.71361356843,188.603110856,-147.318054008,207.34730745,146.58182779,207.229066433,-146.700068439,188.495559215,-9.94759830064e-14,-147.318054008,60.9588484289,86.3592055793,-147.979576943,-8.07323612639
0.0878,-256.167981764,-338.569154621,2242.48984992,2750.7624865,-1986.32186816,-2412.19333188,-5.13110361089,188.603404889,94.3017024446,188.603612118,-246.278088327,2181.49652205,-1935.21843373,188.603404889,-338.569154621,-256.167981764,-5.13110361089,188.603404889,-146.057898559,207.347630705,141.570427299,207.229066461,-141.688991275,188.495559215,-9.94759830064e-14,-146.057898559,50.9565858277,95.1013127313,-147.546840489,-7.76148805602
0.088,-441.14346268,-562.143943757,2310.90479638,2833.12911071,-1869.7613337,-2270.98516696,-8.51943769909,188.603688758,94.301844379,188.603895987,-426.621676668,2248.23739085,-1821.61571418,188.603688758,-562.143943757,-441.14346268,-8.51943769909,188.603688758,-144.023591938,207.347942786,136.620907098,207.229066461,-136.739783117,188.495559215,-9.94759830064e-14,-144.023591938,40.6515247105,103.372067228,-147.061701719,-7.45452649939
0.0882,-623.294993574,-782.52451887,2365.67646235,2899.39733016,-1742.38146878,-2116.8728113,-11.8593626428,188.603962618,94.3019813091,188.604169847,-604.185755886,2301.62959711,-1697.44384122,188.603962618,-782.52451887,-623.294993574,-11.8593626428,188.603962618,-141.22100663,207.348243863,131.76208353,207.229066405,-131.881260603,188.495559215,-9.23705556488e-14,-141.22100663,30.0920021455,111.129004484,-146.524970829,-7.15408621871
0.0884,-801.527067947,-998.458633569,2406.5020595,2949.19059562,-1604.97499155,-1950.73196205,-15.1319003223,188.604226684,94.3021133419,188.604433913,-777.893628163,2341.37920323,-1563.48557507,188.604226684,-998.458633569,-801.527067947,-15.1319003223,188.604226684,-137.659116841,207.348534173,127.022167116,207.229066433,-127.141634522,188.495559215,-9.23705556488e-14,-137.659116841,19.3278586863,118.331258154,-145.937755815,-6.86186598618
0.0886,-974.773290929,-1208.71930714,2433.16910571,2982.22597181,-1458.39581479,-1773.50666467,-18.3184555257,188.604481225,94.3022406127,188.604688454,-946.698168782,2367.28218086,-1420.58401208,188.604481225,-1208.71930714,-974.773290929,-18.3184555257,188.604481225,-133.350070013,207.348814012,122.428577602,207.229066433,-122.548324858,188.495559215,-8.52651282912e-14,-133.350070013,8.4103769259,124.939693087,-145.301456073,-6.57951890781
0.0888,-1142.0036939,-1412.1117965,2445.55632456,2998.31574513,-1303.55263066,-1586.20394864,-21.4009216107,188.604726569,94.3023632843,188.604933798,-1109.58918187,2379.22522538,-1269.63604351,188.604726569,-1412.1117965,-1142.0036939,-21.4009216107,188.604726569,-128.309267166,207.349083738,118.00776571,207.229066433,-118.127782658,188.495559215,-8.52651282912e-14,-128.309267166,-2.60779174337,130.917058909,-144.61775434,-6.30864298727
