time_s,BUS2 A_v_pu,BUS1 A_v_pu,BUS2 B_v_pu,BUS1 B_v_pu,BUS2 C_v_pu,BUS1 C_v_pu,BUSC A_v_pu,BUSC B_v_pu,BUSC C_v_pu,BUS0 A_v_pu,BUS0 B_v_pu,BUS0 C_v_pu,GEN1 A_v_pu,GEN1 B_v_pu,GEN1 C_v_pu,WNDG1_saturated_transformer_internal_top_v_pu,WNDG2_saturated_transformer_internal_top_v_pu,WNDG3_saturated_transformer_internal_top_v_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase1_history_i_pu_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase2_history_i_pu_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase3_history_i_pu_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase1_history_i_pu_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase2_history_i_pu_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase3_history_i_pu_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,branch_voltage_branch_fixed_1_pu,branch_voltage_branch_fixed_2_pu,branch_voltage_branch_fixed_3_pu,synchronous_machine_1_d_axis_current_pu,synchronous_machine_1_q_axis_current_pu,synchronous_machine_1_zero_sequence_current_pu,synchronous_machine_1_field_current_pu,synchronous_machine_1_d_axis_damper_current_pu,synchronous_machine_1_generator_field_current_pu,synchronous_machine_1_q_axis_damper_current_pu,synchronous_machine_1_phase_a_current_pu,synchronous_machine_1_phase_b_current_pu,synchronous_machine_1_phase_c_current_pu,synchronous_machine_1_electromagnetic_torque_pu,synchronous_machine_1_mechanical_angle_2_pu,synchronous_machine_1_mechanical_speed_2_pu,synchronous_machine_1_shaft_torque_1_pu,synchronous_machine_1_shaft_torque_2_pu,synchronous_machine_1_shaft_torque_3_pu
0.0636,214629.054446,8447.15492983,-67213.9190897,109671.102003,-138552.042069,-51357.0596849,8882.90816834,110076.837583,-52643.4077399,-1.1575842127e-09,-4.28145425882e-10,1.22520673416e-09,13087.8003447,-12301.5427458,-786.257598972,8572.1845375,-9105.06205429,870.720265494,541.223877041,249.778298947,-590.893536108,522.891599005,239.767125272,-596.940742207,13087.8003447,-12301.5427458,-786.257598972,214629.054446,-67213.9190897,-138552.042069,435.753238509,405.735579841,-1286.34805498,-35343.5837283,17826.3463018,-7.44358807453e-11,5613.36283891,-137.510143164,-355.626144429,-1459.87809876,-30823.4527282,6990.92841794,23832.5243103,0.985461598316,56.9831487558,0.14217613486,0.0256319077199,-0.23538180135,-0.455289793584
0.0638,69200.6107671,5954.77220951,-302546.985725,107480.513234,242010.262018,-47697.9968898,6378.68274634,107880.475791,-48970.3868175,-1.03458245127e-09,-6.45152522465e-10,1.30627807982e-09,-7153.92581437,-15743.4242901,22897.3501045,-8811.37543053,-7951.7660917,17093.3975674,506.914321311,409.287974514,-709.283390591,491.031168424,387.047436171,-706.435272053,-7153.92581437,-15743.4242901,22897.3501045,69200.6107671,-302546.985725,242010.262018,423.910536822,399.962557282,-1272.38992765,-39363.3824288,16521.8149631,1.4227365774e-10,5833.79165455,63.009997973,-336.77272201,-1341.62076925,-33181.4686214,7345.96670674,25835.5019146,0.923198047647,56.9846679429,0.122972026642,0.0271162304039,-0.194546266557,-0.433280864793
0.064,-135657.915701,3133.35126737,87061.7229665,105018.269102,57056.9288711,-43471.2175002,3546.00242439,105410.502341,-44728.4071196,-1.04752060412e-09,-7.98636123534e-10,1.46007901294e-09,-7812.23713787,7230.47764145,581.759496416,-5459.94449944,7223.92641025,-1441.46298103,554.806102536,408.866427153,-750.110482535,535.097169571,386.59092615,-744.267243354,-7812.23713787,7230.47764145,581.759496416,-135657.915701,87061.7229665,57056.9288711,412.651157014,392.233238128,-1257.18961936,-37175.2514254,17263.0299746,-7.13665010901e-11,5711.98525278,-44.460393295,-350.481037439,-1404.71613103,-30502.7711913,3326.97896643,27175.7922249,0.959779673671,56.9859630161,0.10306089765,0.0285052065266,-0.154327398814,-0.41066285543
0.0642,268230.328637,663.486597722,-115386.509064,102514.403813,-144590.029254,-39586.4880635,1065.16553675,102897.688883,-40827.6732188,-9.80584685222e-10,-8.76050391175e-10,1.45825530306e-09,15656.572423,-16176.817814,520.245391023,9961.41747717,-12224.9753377,2578.19496967,437.738464852,489.569565887,-707.272892906,426.796087102,461.062346048,-704.810423626,15656.572423,-16176.817814,520.245391023,268230.328637,-115386.509064,-144590.029254,401.67893903,383.285070617,-1241.18515538,-40735.9564047,21534.3379838,-7.89512063044e-11,5907.44169592,132.915688856,-420.773998666,-1780.21862661,-32054.3806196,-1030.37225409,33084.7528737,1.19013265591,56.9870033812,0.0785170599596,0.0297962804852,-0.11480328995,-0.38746134484
0.0644,55338.1741015,-1261.38940641,-291798.035759,99100.7865398,244503.062383,-35368.2341969,-869.573156154,99473.5379009,-36593.0630874,-8.37822652851e-10,-1.09897788698e-09,1.52644283239e-09,-7524.28723968,-14710.0843499,22234.3715896,-9008.19040171,-7356.83737074,16671.6441124,407.060537936,639.924818542,-820.649984118,398.301134198,599.854553956,-809.63330785,-7524.28723968,-14710.0843499,22234.3715896,55338.1741015,-291798.035759,244503.062383,391.816250255,372.751361024,-1224.82889054,-43829.0700254,18842.9662176,1.1366531396e-10,6077.81686315,286.333675732,-380.188117771,-1538.55688092,-33286.9988485,-878.034707416,34165.0335559,1.05412370639,56.9877493681,0.051682224561,0.0309881462991,-0.0760725584198,-0.363702932815
0.0646,-90925.5112617,-3482.31745041,105290.449951,95529.8226818,-6535.8190103,-30726.9314683,-3099.59348204,95890.1640321,-31934.4190395,-8.35078025898e-10,-1.23146536824e-09,1.64453700664e-09,-3373.99253682,6311.35331367,-2937.36077684,-1995.87008048,5699.57132691,-3405.23882156,435.059350778,626.937224842,-829.536506015,424.005275895,587.758766311,-817.92239214,-3373.99253682,6311.35331367,-2937.36077684,-90925.5112617,105290.449951,-6535.8190103,382.723968362,360.341350314,-1207.48757116,-41943.2149029,20605.644938,-9.00017595341e-11,5973.67554747,192.768037618,-410.52315493,-1691.70632284,-29856.289366,-5647.67677857,35503.9661446,1.14483518522,56.9881856091,0.0244561945537,0.0320773825465,-0.0381769203763,-0.339415216149
0.0648,313474.483189,-5201.25813229,-159158.761785,91873.6564469,-146704.020784,-26531.8618172,-4827.05507201,92220.4823008,-27721.5913735,-7.29988221655e-10,-1.30848438609e-09,1.60515168941e-09,17726.0160948,-19481.6766283,1755.66053348,11067.7126218,-14927.5482155,4150.01680284,298.338238689,719.830985293,-779.762550953,297.567132146,673.457072969,-772.020591199,17726.0160948,-19481.6766283,1755.66053348,313474.483189,-159158.761785,-146704.020784,374.203060285,346.825853939,-1189.72955623,-46892.169815,23350.7781364,-1.60364697305e-11,6246.87498401,437.697981222,-456.803302792,-1931.53591477,-31209.8602057,-9723.4272111,40933.2874168,1.29747891145,56.9882854666,-0.00702778332641,0.033062224305,-0.00118367196097,-0.31462676019
0.065,37244.5241924,-6396.39658386,-268193.418106,87323.2146152,238339.991906,-21994.8533071,-6029.3363715,87654.9597503,-23166.7516303,-5.74506123825e-10,-1.52803268999e-09,1.65824217321e-09,-7753.47375133,-12939.7635243,20693.2372757,-8927.18461099,-6342.62281203,15551.5859995,274.116306466,854.52971487,-884.473269928,275.054046717,797.753120639,-868.800990034,-7753.47375133,-12939.7635243,20693.2372757,37244.5241924,-268193.418106,238339.991906,367.060212366,331.74513516,-1171.89832325,-48609.4007717,19768.3917763,1.28836120881e-10,6342.51572889,521.637186145,-402.168777882,-1610.70264802,-31275.0110075,-9724.60882577,40999.6198333,1.11298529985,56.9880215116,-0.0390410483643,0.0339413104892,0.0348386253189,-0.289367068697
0.0652,-42778.7684218,-7851.49832931,122900.491061,82744.3861253,-72954.2554849,-17197.1044886,-7490.67402617,83059.3414124,-18350.4798142,-5.58592761462e-10,-1.63232399686e-09,1.73598762629e-09,1269.72391374,5313.20340842,-6582.92732217,1661.5136033,4048.89557432,-5437.14873214,281.994698781,828.020172678,-860.25887198,282.193818901,773.133530539,-846.479992792,1269.72391374,5313.20340842,-6582.92732217,-42778.7684218,122900.491061,-72954.2554849,360.824303139,314.955287052,-1153.37532553,-47474.9018634,22391.9755469,-1.64273572527e-10,6280.9081578,464.134323413,-446.375385955,-1839.93968402,-27227.3952004,-15050.4812798,42277.8764802,1.2500178741,56.9873890181,-0.0713498944325,0.0347114013528,0.0698746407136,-0.263666551003
0.0654,348274.251095,-8673.13499734,-197173.542756,78041.9274282,-144159.74407,-12935.8646786,-8317.73104887,78339.1614735,-14070.708031,-4.20397445077e-10,-1.70465393592e-09,1.65983717249e-09,19171.8966473,-22084.3215663,2912.42491903,11815.3181927,-17098.9548704,5548.26944298,131.070354878,929.613061465,-805.529177841,142.66035205,866.832520396,-795.967592811,19171.8966473,-22084.3215663,2912.42491903,348274.251095,-197173.542756,-144159.74407,355.403948472,297.234045272,-1134.84335246,-53166.7448851,23163.299593,-2.15492009816e-11,6596.32726402,744.540127389,-461.273000837,-1904.74159397,-28385.9260529,-18629.2856236,47015.2116765,1.3006290762,56.9863665972,-0.107096207698,0.0353714713774,0.103870983407,-0.237556484315
0.0656,15279.5924328,-9019.722842,-232440.159318,72495.6554098,223872.313096,-8331.5890016,-8668.1614867,72773.6944034,-9448.10759297,-2.60161857033e-10,-1.91165976819e-09,1.69667370014e-09,-7855.75602419,-10476.3200394,18332.0760636,-8583.7021272,-4928.93582053,13768.5394603,116.100779184,1042.65354527,-898.38890771,128.719141087,971.088297098,-881.769252404,-7855.75602419,-10476.3200394,18332.0760636,15279.5924328,-232440.159318,223872.313096,351.5613553,278.038993619,-1116.51859136,-53292.3391898,19320.0826244,1.44639525233e-10,6605.31593908,748.321601737,-402.411603518,-1560.88169738,-27288.7050026,-18731.0152793,46019.7202819,1.10017331115,56.9849410457,-0.1417094659,0.0359199940969,0.136793832091,-0.211068974901
0.0658,7255.40028642,-9588.29565612,138875.638614,67059.5635154,-139651.068441,-3640.28224307,-9239.59238294,67316.9461009,-4738.09884595,-2.34260035384e-10,-1.98165959837e-09,1.731193057e-09,5947.69891279,4251.90918274,-10199.6080955,5376.36078429,2318.77569195,-7448.06378953,104.350172735,1002.30858213,-841.271144965,117.755427655,933.655531544,-829.026532514,5947.69891279,4251.90918274,-10199.6080955,7255.40028642,138875.638614,-139651.068441,348.703273183,257.382585483,-1097.81660287,-53268.9394709,22454.1757067,-1.63893770733e-10,6606.08488436,744.717284054,-454.701827478,-1835.42637561,-22796.7251614,-24394.3315195,47191.0566808,1.26568975658,56.9831166288,-0.176711355415,0.0363541690358,0.168650462255,-0.184236915832
0.066,370901.185975,-9416.40246732,-228313.049585,61466.9191447,-136342.341386,443.300809264,-9069.54869762,61702.9406632,-636.213664268,-6.94490112833e-11,-2.0454290001e-09,1.62093131224e-09,19890.8757264,-23880.08349,3989.20776354,12139.0406333,-18644.9372152,6744.04888892,-54.5518475886,1108.90245577,-784.131586796,-29.1162570818,1031.93990528,-776.261181906,19890.8757264,-23880.08349,3989.20776354,370901.185975,-228313.049585,-136342.341386,346.853769703,236.021518511,-1079.51447353,-58919.5667061,21076.8678676,2.35361320216e-11,6920.4255096,1021.77524306,-435.19370991,-1710.02516321,-23778.4768014,-27274.6848032,51053.1616046,1.20391429939,56.980878342,-0.21394339195,0.0366736660066,0.19940403711,-0.157093940565
0.0662,-9921.57010561,-8845.29958446,-185751.459277,55114.2384209,201682.407622,4864.87199846,-8498.59717699,55327.5824901,3803.18566858,8.70269017409e-11,-2.2312641843e-09,1.6414322136e-09,-7841.0706388,-7397.73343272,15238.8040715,-7997.49598217,-3157.04456166,11383.6869518,-57.6808356092,1195.04217052,-862.503352319,-32.0887152222,1111.31437263,-848.65477632,-7841.0706388,-7397.73343272,15238.8040715,-9921.57010561,-185751.459277,201682.407622,346.702407475,213.344069222,-1061.68632987,-57505.5802338,17633.1852443,1.72304582467e-10,6845.50984997,948.114362845,-382.426415576,-1401.93427618,-21570.730079,-27423.7725173,48994.5025963,1.02193337351,56.9782275954,-0.248699158478,0.0368768395066,0.229056357846,-0.129674375849
0.0664,57574.6938313,-8457.32435003,152178.631113,49014.2549222,-203982.446069,9195.01417415,-8109.77545641,49203.7782639,8151.21293508,1.1928279756e-10,-2.26228742717e-09,1.6317059252e-09,10484.9533965,3141.57639026,-13626.5297868,9007.18312554,557.169523143,-9344.29161221,-87.8894213721,1141.24834335,-774.055968912,-60.068274079,1061.42744084,-766.950806544,10484.9533965,3141.57639026,-13626.5297868,57574.6938313,152178.631113,-203982.446069,347.548893614,189.523341693,-1043.80123907,-58787.3589323,20785.5879916,-1.69573412065e-10,6919.26403219,1008.13582843,-434.762976816,-1678.42588738,-16837.6386825,-33190.8857995,50028.5244819,1.19045748743,56.9751751448,-0.284053984526,0.0369616578591,0.257631456056,-0.102013190714
0.0666,380078.633068,-7250.96856142,-251737.442131,42730.3086052,-122810.735106,12869.8650461,-6901.43123557,42895.575137,11843.1583244,3.03062451722e-10,-2.31425567086e-09,1.49176835377e-09,19806.8502764,-24796.2781457,4989.42786924,11988.5283728,-19495.4461118,7717.81998603,-248.02302171,1249.09678547,-717.521243188,-208.041380123,1160.83909697,-714.724011328,19806.8502764,-24796.2781457,4989.42786924,380078.633068,-251737.442131,-122810.735106,349.537325842,165.266531773,-1026.70672173,-63587.4780838,17397.0485758,1.22119033371e-11,7187.72296758,1241.89966397,-382.82416385,-1375.28650886,-17672.6678569,-35195.1314369,52867.7992937,1.02211658259,56.9717132222,-0.320165485133,0.0369284598675,0.285110944412,-0.0741459423907
0.0668,-37484.3340987,-5746.4859696,-129786.761727,35800.4236687,172559.363961,16872.646174,-5393.22783934,35940.3323327,15862.3217449,4.47127842182e-10,-2.47119425311e-09,1.49688535746e-09,-7714.84733591,-3812.12642567,11526.9737616,-7192.00736324,-1087.47436468,8481.15782694,-237.099868048,1304.07441589,-779.36914673,-197.997344438,1211.39932288,-771.836146934,-7714.84733591,-3812.12642567,11526.9737616,-37484.3340987,-129786.761727,172559.363961,353.258130262,139.908664032,-1010.3244291,-60944.0278262,14933.6477885,1.44144805251e-10,7045.79537024,1106.40427025,-345.240013471,-1154.65531222,-14451.1943899,-35341.60165,49792.7960398,0.889279088891,56.9678565586,-0.352949293337,0.0367756862717,0.311529136154,-0.0461087218622
0.067,106551.659724,-4386.21634096,161777.771197,29263.6496131,-263284.956085,20607.6453256,-4028.29239294,29377.431977,19613.4495212,4.81871714491e-10,-2.46021274565e-09,1.4437760192e-09,14708.2095754,1993.96800498,-16702.1775803,12411.2136549,-1188.60272571,-11030.2222772,-283.977361258,1237.95201315,-662.514213044,-241.335514851,1150.09668604,-663.877405871,14708.2095754,1993.96800498,-16702.1775803,106551.659724,161777.771197,-263284.956085,357.923948021,113.782363894,-994.195804396,-63507.5381296,17548.0599908,-1.73393009916e-10,7191.05906916,1229.08773901,-388.591476781,-1384.01605872,-9702.24617251,-40974.3143777,50676.5605502,1.03165602277,56.9636194537,-0.386565033873,0.0365024278219,0.3369198443,-0.0179380953676
0.0672,375060.15667,-2162.20096139,-266905.796356,22520.6842966,-103355.125415,23667.2082817,-1798.40108074,22608.2016402,22687.9964652,6.76152571234e-10,-2.49795026182e-09,1.28022296503e-09,18876.7018369,-24795.6346101,5918.93277316,11332.4205159,-19608.314228,8458.93967492,-438.363126911,1343.413426,-609.933693144,-383.959152872,1247.27604458,-615.290245216,18876.7018369,-24795.6346101,5918.93277316,375060.15667,-266905.796356,-103355.125415,363.799880644,87.5173436117,-979.211816528,-66745.41826,12590.3881931,3.03346028834e-11,7374.11692573,1384.55472138,-311.096548244,-942.548561896,-10428.6280658,-41957.3634259,52385.9914917,0.77856773728,56.9590017928,-0.419368824882,0.0361096936236,0.361283927869,0.0103289557739
0.0674,-66341.0836564,236.762998647,-66589.1916303,15272.0320787,137482.982399,27040.634415,608.116447494,15332.4457883,26075.4981863,7.99440247802e-10,-2.61949195554e-09,1.27184328778e-09,-7478.74425657,146.919364352,7331.82489222,-6194.1668281,1202.74416701,5165.07674263,-411.701985588,1364.13099893,-653.856010973,-359.337946303,1266.16531856,-655.833645458,-7478.74425657,146.919364352,7331.82489222,-66341.0836564,-66589.1916303,137482.982399,371.353448847,60.413709542,-965.136228721,-63387.889539,11511.0595851,1.27111146791e-10,7193.32755523,1213.08032735,-295.015503303,-845.317268983,-6331.71591301,-42057.9913565,48389.7072695,0.716669163715,56.9540287778,-0.448586022257,0.0355963527341,0.384681407871,0.03865509559
0.0676,152602.954662,2529.85874489,166670.489486,8548.55598105,-314968.394157,29978.8876295,2909.59326927,8581.51301787,29027.287022,8.32803368926e-10,-2.56531903476e-09,1.1780511044e-09,18452.5444454,817.258522117,-19269.8029675,15449.7496154,-2874.28708422,-12411.2434832,-472.929310407,1287.54325821,-512.785092236,-415.889484142,1195.17325828,-525.499404221,18452.5444454,817.258522117,-19269.8029675,152602.954662,166670.489486,-314968.394157,379.734524381,32.9570368205,-951.600607489,-66975.6631249,13062.3932605,-1.5810911695e-10,7395.6484137,1385.93390679,-320.889514249,-981.179933233,-1803.84836907,-47324.0271555,49127.8755246,0.804999364019,56.9487152914,-0.478792299805,0.0349629439907,0.40714879241,0.0670026976223
0.0678,355678.208416,5697.38704839,-273573.588772,1601.23226522,-78048.1979625,32251.703954,6086.71340431,1606.90528553,31312.1939521,1.02867633162e-09,-2.58734792231e-09,9.98329734642e-10,17094.4799475,-23877.4990327,6783.01908528,10161.6909074,-18971.2516648,8964.30764513,-614.65855793,1387.21750169,-467.675423679,-546.779747199,1286.98530283,-483.807504548,17094.4799475,-23877.4990327,6783.01908528,355678.208416,-273573.588772,-78048.1979625,389.326355925,5.67302031195,-939.510001959,-68150.0582289,7226.90482091,6.85509799943e-11,7465.32647509,1438.61290756,-228.744952349,-462.80017179,-2463.89042846,-47180.6174933,49644.5079218,0.502318720312,56.9430687024,-0.506723401043,0.0342111830191,0.428705551779,0.095333909274
0.068,-95281.1422658,8898.91938126,1477.96423956,-5690.52658495,97610.1578985,34821.1147897,9299.37287103,-5712.67956128,33892.6443736,1.12351676925e-09,-2.66848538245e-09,9.79129364279e-10,-7131.78207716,4325.37358204,2806.40849512,-5034.35910371,3623.06290379,1556.53980942,-571.223972503,1371.88086184,-492.920412229,-506.623122744,1272.55268911,-507.095209679,-7131.78207716,4325.37358204,2806.40849512,-95281.1422658,1477.96423956,97610.1578985,400.453489769,-22.1529763277,-928.470416066,-64711.4249964,7690.05261499,1.26936213101e-10,7280.27716084,1262.88263969,-236.635740031,-503.082840584,2334.01260525,-47202.5035413,44868.490936,0.520602232771,56.9371206036,-0.531415675817,0.0333408013042,0.449427692773,0.123610716444
0.0682,194269.251413,12031.9547939,165915.340592,-12339.6198769,-356627.710311,36803.5374125,12444.1856632,-12389.5141897,35885.3178941,1.1518596716e-09,-2.57189205944e-09,8.49076464575e-10,21569.0050853,-385.142973192,-21183.8621121,17994.4162649,-4461.28404263,-13397.417022,-644.067429798,1287.41408399,-332.959320207,-573.861530391,1194.2667134,-359.312199238,21569.0050853,-385.142973192,-21183.8621121,194269.251413,165915.340592,-356627.710311,412.230869276,-49.894312753,-918.219518381,-68856.10002,7781.58837056,-1.45384303599e-10,7513.58059474,1463.05691964,-238.637879109,-510.386853408,6403.55431846,-51885.4878111,45481.9334926,0.533349008055,56.9308838785,-0.55709819968,0.0323540344211,0.469348153151,0.15179501115
0.0684,322360.502563,16014.7582383,-271773.450972,-19226.4337589,-47280.7679567,38162.1110705,16439.9113949,-19303.5872147,37252.4654881,1.3403791861e-09,-2.57777517463e-09,6.61704689222e-10,14493.5450768,-22076.9993645,7583.45428776,8491.76089625,-17602.1838872,9236.59061393,-766.606491632,1378.25491214,-298.812596963,-686.982707815,1277.90459968,-327.748152414,14493.5450768,-22076.9993645,7583.45428776,322360.502563,-271773.450972,-47280.7679567,425.153156579,-77.1534557996,-909.645582367,-67761.0123578,1912.07220283,7.76420053065e-11,7458.15138829,1403.13263959,-145.250463346,10.07090671,5766.96310725,-50555.9265331,44788.9634259,0.224716704436,56.9243725083,-0.579350298118,0.0312533775312,0.488502704149,0.179848657906
0.0686,-122995.239343,19878.1886072,71796.1961951,-26281.370096,54254.3845891,39797.3971942,20317.5749939,-26386.0083184,38895.1942942,1.40019005631e-09,-2.61519638942e-09,6.34961300074e-10,-6671.19681611,8553.74672739,-1882.54991128,-3746.04947141,6072.31730687,-2209.66102322,-706.112560771,1326.47125543,-305.27689114,-631.026565567,1229.79475025,-333.691644317,-6671.19681611,8553.74672739,-1882.54991128,-122995.239343,71796.1961951,54254.3845891,439.38638667,-104.638222357,-902.202900032,-64883.4323219,3803.09532617,1.12086861903e-10,7303.94813133,1255.32767416,-175.292527076,-157.562992078,11062.5423433,-50479.8727032,39417.3303599,0.318256014396,56.9176196631,-0.599243534635,0.0300398882002,0.506971872407,0.207733560519
0.0688,230291.875173,23709.3793843,158681.315827,-32596.7061722,-386168.980961,40715.5578264,24163.4204134,-32728.3040133,39819.8090421,1.42033156533e-09,-2.47895067308e-09,4.74602092905e-10,23932.4385242,-1614.84768468,-22317.5908396,19933.8743578,-5918.68425015,-13908.1514362,-787.561849759,1237.37831255,-132.691207088,-706.171678157,1147.22711616,-174.254026083,23932.4385242,-1614.84768468,-22317.5908396,230291.875173,158681.315827,-386168.980961,454.041029076,-131.597841083,-895.748784311,-68970.9711496,2248.47231191,-1.32613326981e-10,7534.05174633,1452.72015189,-150.438799849,-19.8126460695,14447.9262756,-54388.232604,39940.3063284,0.244641598084,56.9106343258,-0.619927815092,0.0287176310137,0.524780306204,0.235411730719
